,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1785229851.84,1199627233.89,609680662.42,2630735093.56,1997324862.23,1336578156.11,704731867.81,2832356345.48,2100665033.32,1396640065.89,720963604.35,2615677446.05,1913562836.53,1292096835.46,713934215.08,2456347287.50,2192775199.68,1377236855.01,669809579.13,2597320868.41,2000536964.34,1339195564.67,711942626.98,2484214541.94,1757433787.45,1200894747.40,642275287.12,2170199050.03,1635812404.34,1110749965.39,595983345.31,1917171590.03,1441853447.06,961967801.87,403721178.76,1243239606.93,956488798.50,625219924.86,332103291.38,991600219.39,745677276.91,492199833.37,256449395.15,894211018.14,703364334.17,453824484.55,236421337.86,703345399.68,537566603.42,358397164.91,194280559.15,552949183.89,420343200.14,270752711.51,140565684.08,416040581.52,287716196.48,188190646.12,116580692.52,323895671.94,244393179.90,168249301.65,89231345.38,208714615.14,151913654.39,96516690.63,56755105.95,165109963.96,115187416.56,73702299.01,132701503.69,63503239.97,84894705.00,62691968.32,0.0
2,营业收入,1785229851.84,1199627233.89,609680662.42,2630735093.56,1997324862.23,1336578156.11,704731867.81,2832356345.48,2100665033.32,1396640065.89,720963604.35,2615677446.05,1913562836.53,1292096835.46,713934215.08,2456347287.50,2192775199.68,1377236855.01,669809579.13,2568498297.43,1977829654.89,1323852228.81,704293906.46,2453867565.95,1735364842.74,1186925774.91,636698621.15,2166710160.83,1635812404.34,1110749965.39,595983345.31,1917171590.03,1441853447.06,961967801.87,403721178.76,1243239606.93,956488798.50,625219924.86,332103291.38,991600219.39,745677276.91,492199833.37,256449395.15,894211018.14,703364334.17,453824484.55,236421337.86,703345399.68,537566603.42,358397164.91,194280559.15,536917013.99,407850166.84,262582593.39,136759666.80,399650333.97,271684731.57,174816155.66,109192088.06,304288261.44,230261012.55,157913487.12,84242562.31,199945229.92,145063626.58,92375999.27,55084425.33,152979458.19,105441045.88,67195482.70,121446425.18,56896670.78,74536969.54,53542383.13,0.0
3,二、营业总成本,2055637063.04,1357348197.36,688087452.12,2999486224.38,2232546862.19,1501042020.49,745950167.46,3018053050.65,2233163876.07,1477574131.89,768664289.59,2875847128.53,1984665308.45,1333138380.84,710470960.95,2473305121.01,2168899558.56,1354269827.71,633329810.49,2523444746.71,1913923208.72,1259615396.66,653045084.81,2355680487.67,1628702935.94,1100607337.85,579974942.45,2081981037.45,1536099902.73,1026527035.27,533520123.04,1778109600.33,1309477083.81,851099664.52,345076626.30,1104093856.64,845463937.60,546338377.83,277717870.22,867820052.62,645974767.56,421757471.23,209290218.51,804999530.91,626955951.20,396845205.11,197276875.25,636335178.50,477433606.31,310651093.16,159760659.77,484771090.35,363836038.04,234643573.02,113529128.17,349394820.39,233762504.31,149672730.58,93923687.28,263089931.81,194350653.64,130235855.75,69098010.10,170691369.97,121308498.51,80032783.05,43001126.41,135087718.81,90613521.30,55605069.02,103988483.76,48842937.47,58576682.14,41051937.84,0.0
4,营业成本,1695041602.71,1125789600.78,575242134.16,2407770101.37,1820202525.18,1203831560.55,624612590.70,2472000132.76,1844595657.41,1220731297.28,643375323.97,2280373813.71,1660808122.62,1110207655.57,606830927.79,2091175492.33,1852706195.18,1145964850.76,545605027.76,2185136686.65,1658412925.66,1091640153.12,564808737.65,1998716391.69,1370384275.19,917791181.65,481565526.85,1742121086.38,1289925608.78,862603312.05,449434484.57,1489191149.59,1078376610.33,700979613.87,288257321.02,914471476.32,691277489.96,440294209.57,225823089.78,698486041.85,511834791.18,327353824.08,164462664.79,643954780.75,511331206.94,321868331.33,159061142.86,513610168.93,382494926.49,246044308.91,128597447.61,389418609.70,291012621.07,184418096.41,91296266.06,286396292.89,186442650.24,118208006.25,75198919.68,213766930.85,155282718.69,101912268.47,54455881.27,138691403.15,97729909.98,64013127.01,35169648.04,108603009.27,75244478.53,45832822.92,87791200.99,38683713.28,47147852.73,30571492.44,0.0
5,营业税金及附加,19797170.32,13377718.75,6949974.57,28789857.48,22777557.89,14819304.47,7429878.46,32431622.34,23868190.44,15556677.25,7327801.03,27530779.92,12495849.88,8512772.16,5003254.99,19959338.17,13371077.13,8287331.93,4053245.34,18587063.22,13488085.29,9036037.09,4530707.84,45951725.80,40745094.21,32703965.98,17574462.98,62675160.46,49223334.51,33199542.01,17714041.08,58370763.07,44299274.49,29671079.01,13254959.56,40566312.55,31027981.16,20459036.00,10897783.05,34430332.66,25915184.20,17164330.59,8957483.14,32324824.72,24088593.12,14955446.30,7644876.90,22798315.00,16555756.48,11468605.87,5683668.61,15619002.89,11827557.46,7824489.09,4003066.88,11735949.99,8515060.98,5590687.47,3200953.48,9592318.72,7246657.40,4957133.78,2623239.94,5964892.32,4429728.77,2816708.89,1683239.63,4355341.71,2836060.59,1932047.38,3171938.58,1659272.79,2327235.50,1765903.78,0.0
6,销售费用,11576171.03,7621941.11,3999029.98,21776317.79,16246512.33,10517267.75,5483980.44,19834444.47,13606563.29,8560730.46,4196023.80,13408250.47,9112466.84,6095695.93,2976101.18,11795045.03,8580511.90,5997610.18,3012783.06,13991109.99,10555814.10,7233659.47,3168864.97,15000011.30,7654620.07,5189913.10,2208640.43,8166171.46,6065841.15,3981476.26,2149643.22,9726932.39,6458507.34,4072747.43,1043231.03,4270245.99,3174665.45,2075250.22,1003246.29,3827281.31,2752143.32,2055735.48,1377149.82,4095642.76,2709410.38,1442759.67,749297.06,1643531.86,1143026.31,750460.73,395217.99,1292135.75,833835.39,536456.12,270715.27,1297020.16,1002267.61,687004.44,366825.91,0,0,0,0,0,0,0,0,0,0,0,0,162647.18,86656.79,0,0.0
7,管理费用,233369734.77,147896730.25,73944497.55,324654473.86,237712382.90,163490960.71,78885529.58,334018534.41,252934474.76,166243083.07,85513643.22,286158354.37,216168048.86,147997641.55,70605359.53,257341982.46,209072728.52,138829520.45,61529831.14,236088645.94,176745190.24,112535948.37,62014553.98,226508849.25,162674677.62,110729578.67,62835551.51,211712590.34,147704040.39,98691371.27,50035752.73,195801843.64,157063231.93,100846388.86,37841787.38,135888059.98,99270244.89,66830862.05,36061660.91,111463902.78,85600452.96,58893624.13,27818410.03,94160002.79,63503289.87,38752753.18,20888419.10,79181501.41,57980422.53,37030833.04,19830563.75,70483675.39,53184330.09,37256360.49,15804643.84,43594446.41,32056174.86,20780370.30,13001568.01,33004285.51,26942529.79,20432168.89,10684281.91,24159378.17,16700841.41,11281927.56,5269506.82,20086679.54,10426614.23,6472809.25,10961699.79,6878452.62,9415885.28,9475493.34,0.0
8,财务费用,95852384.21,62662206.47,27951815.86,129418815.94,94852337.33,67627380.45,29538188.28,123212405.91,89391823.75,57715177.41,28251497.57,101894917.36,76056620.54,50300415.92,25055317.46,78474863.91,77521708.91,47543177.47,19128923.19,62125229.24,47156694.54,31605099.72,14922220.37,62280943.42,42462755.13,29388268.07,15126260.68,50804832.76,40172911.73,25043167.51,12345398.35,29794193.17,19948087.15,12717366.04,4679327.31,16546696.47,11647974.63,7550385.97,3932090.19,17034003.87,14039753.81,10457514.86,6674510.73,28028762.49,21583123.34,16018160.18,8933139.33,12979845.93,11562329.67,7656811.35,5123562.89,7957666.62,6977694.03,4608170.91,2154436.12,6371110.94,5746350.62,4406662.12,2155420.20,6726396.73,4878747.76,2934284.61,1334606.98,1875696.33,2448018.35,1921019.59,878731.92,2042688.29,2106367.95,1367389.47,2063644.40,1458851.60,-400948.16,-760951.72,0.0
