,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3668281841.80,2997943996.74,2173039032.87,1158740317.22,5337571527.22,4296973411.75,3021639801.39,1480156297.65,8017831122.62,6213919484.56,4412308806.36,2111399096.71,6589049796.14,4934301135.77,2829550252.89,1216626893.09,5063571707.25,3819133049.69,2145044140.79,745559547.04,4170015160.35,2934822449.72,1976772090.15,806047652.74,2972742240.76,2124173184.57,1436531359.71,657969349.19,2973893761.99,2192559672.64,1566369266.03,841945400.45,3339397310.92,2707862771.56,1869704766.49,814263005.65,2909082295.36,2126319396.40,1368630451.17,621826486.38,2207135092.21,1657461085.40,991340711.68,403262165.37,2035471238.32,1507191705.88,908059603.53,381089753.77,1896299633.73,1324976947.60,933415470.94,484169860.47,1698810644.07,1174888705.29,810773922.05,425130339.46,1308218457.49,874562515.79,555995709.33,228284411.47,920562831.21,645405831.42,405875080.02,158332764.68,923863387.69,592417524.23,383948412.55,183939072.13,711378095.34,500911534.50,300666113.90,139193053.67,630018648.00,340651000.00,673889037.58,336137917.99,536122832.49,263330472.41,516019655.20,266517002.63,490580296.70,187859866.12,415609366.73,406925334.72,318190135.72,0.0
2,营业收入,3668281841.80,2997943996.74,2173039032.87,1158740317.22,5337571527.22,4296973411.75,3021639801.39,1480156297.65,8017831122.62,6213919484.56,4412308806.36,2111399096.71,6589049796.14,4934301135.77,2829550252.89,1216626893.09,5063571707.25,3819133049.69,2145044140.79,745559547.04,4170015160.35,2934822449.72,1976772090.15,806047652.74,2972742240.76,2124173184.57,1436531359.71,657969349.19,2973893761.99,2192559672.64,1566369266.03,841945400.45,3339397310.92,2707862771.56,1869704766.49,814263005.65,2909082295.36,2126319396.40,1368630451.17,621826486.38,2207135092.21,1657461085.40,991340711.68,403262165.37,2035471238.32,1507191705.88,908059603.53,381089753.77,1896299633.73,1324976947.60,933415470.94,484169860.47,1662688326.91,1159603276.94,802477248.96,422042738.92,1294802213.39,865933810.34,552139127.70,227021343.04,909982924.59,636047563.20,400629719.11,154663953.43,913446777.07,585742522.16,380380867.06,182471893.26,706386389.55,496835742.21,298018067.81,137248852.94,624898060.40,336964000.00,665333932.53,332893989.88,532762772.10,261725327.75,511968306.05,265886876.92,487220421.89,186381169.20,413575049.50,406634148.36,317600306.09,0.0
3,二、营业总成本,3101721199.47,2557277295.93,1877666314.27,1057102312.43,5160426536.22,4106101668.22,2866486668.90,1398532292.74,7885682126.43,6077832500.59,4305512161.78,2063121649.11,6437347792.47,4775866291.39,2729044238.72,1171538373.34,4884245699.78,3670288439.63,2055685946.19,712708780.69,4088446307.57,2824113467.42,1893199331.29,778249213.22,2927362641.67,2094008750.41,1388419860.96,636287106.44,2921513703.68,2140570775.42,1532056555.09,825155748.74,3304934607.28,2671786336.98,1837713881.33,801967317.82,2880232745.72,2080163009.97,1338265355.80,611236042.89,2166766046.14,1608747339.92,959748834.92,394425242.93,2015650495.16,1473090902.54,877005650.38,371175492.51,1833634825.99,1268799843.34,894744466.18,465496439.79,1609484783.26,1118614948.14,774718864.01,413086502.66,1237368111.30,842096813.01,534578980.13,219486253.82,894193373.53,619953427.63,389131726.57,152636158.60,904416803.49,572890847.00,366260969.38,177810461.77,679743591.87,468069804.58,272915043.84,132284808.09,561245801.18,301376000.00,611064016.37,294385984.02,482780411.12,232958353.36,425591386.68,221245634.65,399180089.67,0,353109902.93,349903184.10,269405521.65,0.0
4,营业成本,2040440975.92,1702373030.06,1281427266.69,738868158.95,3995554367.79,3221315285.50,2331763118.09,1190729582.23,6819967252.20,5205452602.87,3720797564.08,1784442201.95,5497885187.75,4074813412.04,2270326653.93,941096818.49,4046878707.91,3048020327.24,1627483461.34,532847097.37,3311290105.60,2281823293.38,1516157986.27,605107605.46,2315127137.46,1640077129.05,1098422273.34,513345051.89,2383451423.11,1740351529.20,1250798362.32,694230358.66,2809679273.96,2313473485.42,1593449744.96,687827641.99,2446245445.60,1803330649.98,1150072170.16,520410971.83,1798595120.91,1360502059.97,791804326.19,312653822.08,1721166405.22,1243728268.17,751368340.74,309527868.54,1559058858.37,1083456641.25,761850374.49,401100350.09,1335090082.50,929694711.49,644116408.49,349313378.79,977911400.61,629672288.63,392970022.52,154897288.57,692528636.11,485447913.87,300015956.64,110136201.01,707745091.60,446138712.60,282801624.80,135201238.32,533607003.52,359559394.70,199752311.45,91013995.81,441400691.29,237677000.00,516188550.78,242582308.62,405407322.21,184497776.03,344670661.44,183321396.77,312014147.98,0,267274741.85,274020722.15,210432579.75,0.0
5,营业税金及附加,35731692.77,27482271.81,19462324.89,10858670.04,39085473.35,29379298.26,18946267.68,5934398.13,37539892.51,25979495.82,14762404.73,6028994.75,21417022.75,8656332.77,5583510.05,1990614.91,11926214.91,8700687.31,7247460.75,3510440.20,11641479.80,6892265.12,4285036.46,1571356.10,11838069.19,9412051.10,7216799.45,1405499.98,7119423.56,4336572.97,2882435.94,1059801.72,6892102.73,4866936.65,3353938.87,1505139.08,5654632.17,3812584.26,2540971.76,1186228.39,6160636.08,3778519.65,2303126.59,973604.71,5911580.79,4581862.42,2480257.26,988099.06,6056611.63,3758367.10,2626422.55,670813.22,2506569.30,1851536.07,1220816.02,475229.64,1960204.29,1246635.55,671225.16,210080.39,2378813.62,1697586.37,1038154.53,407543.21,2557640.75,1675418.97,951259.58,445652.48,2411509.75,1817292.42,1423548.28,1251308.24,4781843.07,2224000.00,3991682.93,2342408.20,2399530.49,1768569.84,2127312.96,917881.57,2349085.10,0,1793827.39,1280106.79,966039.66,0.0
6,销售费用,205285388.06,169285732.52,123757140.82,59263760.48,199945305.67,153956521.82,89252711.97,39952504.57,212412495.99,184670089.92,136120701.21,68697659.53,206252760.30,177618986.15,123028307.37,67746365.88,189517540.26,153251111.43,108300681.06,50304835.54,182233167.97,139722356.35,105682888.59,50845678.39,139763947.23,114192758.61,77150881.84,39936548.33,141684926.58,117216086.94,87362496.94,45496228.73,127396167.96,102838234.21,72094471.68,35944155.07,112512388.80,81911998.13,55977520.25,26162313.52,94132641.61,69207257.70,47252738.15,22427937.46,78453788.24,54588791.04,32216705.07,16178085.62,62346363.62,43671726.93,32290134.42,18821865.24,62382707.53,47820157.95,35268764.73,23087109.98,75830609.80,75043166.57,46401432.16,28626459.47,54652443.98,40955605.43,27876869.66,17406529.69,67351171.73,39569960.60,25414683.02,14867428.50,50626027.04,33048313.30,18639432.35,13493584.89,37531493.07,14447000.00,33679988.05,14984209.94,23567849.86,12603909.42,27040521.94,11830705.00,32268484.98,0,26932559.09,26207563.40,18712507.15,0.0
7,管理费用,524507883.92,411226516.42,287966751.19,141725795.45,514724370.59,383126152.24,342733396.63,149648805.77,655924256.75,552465930.19,346925281.71,170990628.01,564616900.24,407850083.82,276140284.82,144983946.28,507650087.89,377263163.74,245706174.11,117586865.86,471132595.91,343088182.03,237059415.62,111856436.20,351093487.24,262478479.33,164627445.00,74016985.67,328052125.65,249409912.93,164858208.05,76360563.32,300353987.77,217935516.88,139491607.10,64458946.71,243469554.53,168785744.83,112791373.21,53176659.36,216100628.26,154320907.59,101667861.86,52411445.46,185894415.04,136477667.43,82922906.97,40175145.65,151238062.09,114424114.86,76882475.71,36942492.86,199510127.03,131950077.14,88920173.14,37802563.93,175608069.31,138120541.44,98496291.05,34302043.73,137070691.11,85996059.69,56706268.94,23011839.50,118411051.86,76467996.33,51540158.48,25737944.70,97630976.77,69947460.02,46431382.49,24411408.28,81338895.75,43583000.00,49899842.21,33537942.46,42587512.09,30292045.72,45815440.98,21188140.94,46923481.98,0,31668263.76,27728260.56,21624702.46,0.0
8,财务费用,63310872.04,49909447.32,38131343.45,25686487.90,77974132.02,42480037.92,26406443.84,10890498.84,78955284.48,59457802.61,46039376.06,23941588.56,64822825.66,40978072.27,19860725.93,9736646.69,38793429.17,23336664.81,15031772.51,7720623.17,31132547.52,22006876.71,14117326.00,10166042.59,31220406.22,22030180.17,14667363.29,7295489.37,25056503.67,17635114.25,12869267.73,6814779.01,19487437.53,13576369.36,8158855.44,4366919.86,17236912.78,12050032.38,7280022.24,4300248.26,12413080.18,11815032.59,7597219.71,4043934.52,12649981.45,11054083.18,6459917.53,5806293.64,12459994.87,7157726.08,5763791.89,2360918.38,9995296.90,7298465.49,5192701.63,2408220.32,6057827.29,-1985819.18,-3959990.76,1450381.66,7562788.71,5856262.27,3494476.80,1674045.19,8351847.55,9038758.50,5553243.50,1558197.77,-4531925.21,3697344.14,6668369.27,2114510.87,-3807122.00,3445000.00,9752913.25,3292944.13,7851660.49,3796052.35,5937449.36,3987510.37,5624889.63,0,25440510.84,20666531.20,17669692.63,0.0
