,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150331,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1446049703.58,1173272162.64,761941567.53,334921234.10,1153305551.31,789965241.64,449819576.48,197705200.00,566228609.34,256747600.52,113090855.82,418774093.81,268672173.13,169995140.05,82348824.33,340594274.81,67640101.21,302342483.54,243771162.57,0.0
2,营业收入,1446049703.58,1173272162.64,761941567.53,334921234.10,1153305551.31,789965241.64,449819576.48,197705200.00,566228609.34,256747600.52,113090855.82,418774093.81,268672173.13,169995140.05,82348824.33,340594274.81,67640101.21,302342483.54,243771162.57,0.0
3,二、营业总成本,1088084833.55,861612365.26,554413547.62,242836236.49,948621214.92,670602101.87,395116792.95,0,472118267.27,206748333.02,89810305.45,352117629.26,229159998.59,148540705.85,71273263.99,324700439.34,66929622.06,298729813.08,248947091.66,0.0
4,营业成本,944280246.27,759233191.50,486997165.82,213331869.92,839468980.73,589508744.39,345894756.53,0,411361554.56,183112511.51,80558660.40,304065160.21,195861584.93,128016428.97,61444631.90,280136202.77,58260795.19,262441450.08,213284619.51,0.0
5,营业税金及附加,8747031.27,7749924.36,4764028.48,2014288.56,4519601.30,2409133.79,1200364.89,0,3486793.60,2302103.81,1035179.15,2590594.37,875024.24,549260.07,403065.69,1765368.31,357843.82,602881.76,309926.89,0.0
6,销售费用,19461062.14,13089637.40,8966957.02,3681160.82,15233754.64,10603202.50,6427478.62,0,9124894.82,3154998.68,1441121.04,7476965.83,4986214.94,3229844.76,1662900.95,6222248.03,1251078.12,5154900.36,3645611.91,0.0
7,管理费用,31890485.87,19906570.35,10792947.33,4573719.75,18678669.60,14977974.46,8606428.03,0,14703983.22,15959825.22,6275529.18,9910510.85,24265705.99,14535650.98,6891657.45,26999567.32,4474247.25,22200014.99,26172735.19,0.0
8,财务费用,20557167.06,18283472.23,17251066.39,8127886.76,25444372.11,20614316.91,13827750.09,0,9220160.03,2206991.23,569339.98,4065238.62,3171468.49,2205610.22,871008.00,7996775.06,2382429.50,7786946.20,4865651.83,0.0
9,研发费用,63148840.94,43349569.42,25641382.58,10994295.50,38266746.26,26733698.16,15568582.42,0,23831183.32,0,0,24215654.13,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,113015.19,7009090.28,5755031.66,3591432.37,0,389697.72,11902.57,-69524.30,-206494.75,0,3910.85,0,1580277.85,203228.18,543619.69,668546.33,0.0
11,公允价值变动收益,3339889.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
