,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,43307395375.43,31754970870.63,22262105264.98,9016755410.05,28696542909.99,21035136622.24,14720283618.34,6360464384.08,23272893731.36,17860271276.78,12790140942.64,5274912307.44,20022516698.58,14102837171.54,9003793128.02,3023695826.80,20753346644.02,14953114785.92,10571350008.70,3782836809.78,25851195135.57,19766090961.91,13988787862.47,5365866287.26,38541775254.36,28897077886.35,20164757196.06,5962606043.97,48071173508.14,39108474570.48,29119503863.31,11608926000.50,46322580713.20,33207118065.97,24148443983.58,10735322428.37,32192673210.38,23901293612.34,16088837630.50,5898679496.92,20762163099.20,14818806711.28,9266773841.92,3517037065.53,13548784328.04,9902102100.19,6216166489.19,2536611265.81,8973561411.35,6173865971.07,3604468288.82,1296855323.53,4629196101.17,3412960723.72,2336941501.37,885754731.55,3281705060.12,2438984243.97,1705699577.64,702581954.99,3392556013.34,2617730756.44,1815652083.53,813542184.53,1174834981.51,765630744.58,466950481.23,164074982.04,666811715.62,472359078.87,301044548.27,83818998.32,392291282.32,181016163.05,248350137.75,104889264.04,184938366.11,145533568.79,99653044.50,0.0
2,营业收入,43307395375.43,31754970870.63,22262105264.98,9016755410.05,28696542909.99,21035136622.24,14720283618.34,6360464384.08,23272893731.36,17860271276.78,12790140942.64,5274912307.44,20022516698.58,14102837171.54,9003793128.02,3023695826.80,20753346644.02,14953114785.92,10571350008.70,3782836809.78,25851195135.57,19766090961.91,13988787862.47,5365866287.26,38541775254.36,28897077886.35,20164757196.06,5962606043.97,48071173508.14,39108474570.48,29119503863.31,11608926000.50,46322580713.20,33207118065.97,24148443983.58,10735322428.37,32192673210.38,23901293612.34,16088837630.50,5898679496.92,20762163099.20,14818806711.28,9266773841.92,3517037065.53,13548784328.04,9902102100.19,6216166489.19,2536611265.81,8973561411.35,6173865971.07,3604468288.82,1296855323.53,4625341143.35,3409841190.97,2335752826.75,884878444.76,3278885397.01,2436784470.90,1704888381.79,701086466.07,3380456152.49,2610422804.67,1814612080.42,813129757.26,1173333459.73,763748004.91,465646360.66,163737121.37,665441571.25,471303260.06,300444054.75,83775668.35,388329050.80,178812342.83,244850202.70,104004762.29,184027606.27,142474632.51,98285278.95,0.0
3,二、营业总成本,38804337703.62,28105994046.67,19526955953.24,8170093427.10,27206777516.47,20163390379.94,14114642912.22,6089697928.20,33121835248.30,27536669970.35,22458967230.38,5195703129.74,21957269755.74,15125217579.43,10012443477.59,3865412911.88,21425307008.37,15893658743.56,11039450655.75,4246657486.65,25187339255.54,18490376140.55,12837003526.55,4940147427.90,34052011429.98,24246809224.41,16524343820.75,5151968433.10,39180280000.00,30678419022.18,22305576104.79,9037046345.52,36862913873.46,26272481355.92,18810981625.52,8428584365.51,26833469170.14,20294494307.55,13567549055.11,5015029629.20,18037031510.80,12845279845.88,7994658955.86,3157870838.75,11881875093.52,8405160979.86,5169054540.01,2068536640.51,7628039697.32,5269508844.11,3087436246.67,1081463890.06,4118285040.55,3019453358.06,2079214890.09,812023548.72,2958325567.55,2187688458.04,1534823006.09,630785483.24,3002779515.54,2270920540.19,1558038469.35,706523135.93,942321043.89,604012235.97,365383634.79,137544478.13,506685633.95,358750785.86,217414756.61,65537677.47,287734173.79,127322115.85,186659329.64,71485643.28,132774168.41,111303101.46,79018348.80,0.0
4,营业成本,30314615494.92,22286066296.44,15584020072.44,6310895956.89,20923083349.30,15488532729.31,10953262132.69,4749408662.64,18304123934.48,14033682609.92,10299272492.44,3871607399.67,15244686881.99,10520557785.73,6780370431.89,2224634875.91,15145955937.59,11150352623.55,8042262168.92,2841004786.72,18641595484.36,14117993730.04,9937420501.46,3691313324.58,27300089843.06,19823689706.38,13690766210.45,3837080734.67,32545611933.87,25644440842.73,19208241281.76,7883125014.53,31316026319.85,22531981436.32,16290934440.21,7351533402.17,22423986220.34,17082355533.04,11437578967.68,4346132671.62,15422266517.95,10995537249.84,6877467364.36,2632046250.31,9841625384.73,7096239539.15,4362942274.18,1717347000.77,6404793585.64,4464905102.67,2610541896.35,902913882.03,3383597814.02,2516432612.96,1742806009.40,666077735.62,2404682895.90,1798079275.27,1275870369.44,511434269.86,2477892411.00,1900182705.05,1302166575.27,597329640.55,747298789.00,465522622.44,282997559.53,101297407.24,398032914.65,276374070.18,170526133.71,45286379.08,212940673.45,96060322.47,136686873.67,51744467.19,95271883.51,79182628.97,56879425.17,0.0
5,营业税金及附加,359416858.07,259503003.29,175793042.72,75902168.98,251046518.51,190857592.41,141203688.36,48327355.40,301081581.76,231469020.22,178209042.89,61737846.90,225403151.26,93472068.03,71460895.65,34058170.24,102758809.07,76667853.98,57237698.61,17177473.78,228129224.12,132699318.40,112243983.14,20467092.43,270855257.72,211532880.07,120358641.61,43518750.78,260916695.66,183096124.72,145841263.34,60096904.31,263627349.62,187265284.52,161388708.49,70263492.20,177175478.58,136900186.94,79332732.14,28793435.20,108006155.17,62833437.99,35138953.40,11334984.53,32314861.29,18462226.13,10998225.64,3995477.25,28204383.29,19216137.64,13145776.92,4423273.46,19144433.63,15399503.99,13811336.69,6743655.30,26158255.73,19132237.93,15444099.48,6547057.96,16471807.73,14496454.83,10838592.55,6872776.86,5296912.47,3502319.01,1241607.18,84040.11,5498406.34,4426426.70,3641105.06,1011742.99,3434401.92,2072782.73,2243240.90,931953.87,2282673.28,1544366.32,943582.92,0.0
6,销售费用,3780017353.78,2770294525.95,1880537124.45,714871584.83,2379412233.06,1881364195.94,1213020594.54,504140155.86,2451324001.55,1856234969.34,1370583533.59,409200297.53,2445960816.81,1522998845.22,1050214003.53,540214341.32,2501551583.15,1764040798.82,1144580534.97,542196772.67,3035566833.69,1949163629.78,1165277466.27,508192851.58,3631169614.06,2380887772.57,1525904048.87,638984607.13,3376144969.17,2503604376.99,1472979631.55,539975752.98,3159739323.20,1955398662.16,1230081967.16,419257570.49,2145689108.10,1566584892.31,985439349.76,282232008.64,1250108157.91,768368381.13,435098150.71,174749640.83,959402909.05,615867220.85,379975247.26,154772434.77,690954047.70,414784495.01,233185510.22,83103148.46,399902610.95,246630113.84,155604707.15,64161225.25,284340720.17,190102176.79,117846905.99,51945379.16,246335438.23,163754872.21,110450975.50,46700636.19,87847839.83,63079597.73,39530830.49,16370231.56,46748416.87,33290941.33,20078830.91,8436190.08,35383341.82,14743654.11,25258678.82,9345423.20,19636202.66,15542626.28,9151855.73,0.0
7,管理费用,1619601112.70,1143559163.03,810884146.54,434129034.16,1459267670.19,1109004756.61,807417873.14,497395644.29,1768766776.57,1295591388.71,960188989.39,407825876.33,1733987462.91,1425523411.85,964428373.81,497184606.72,1700890773.40,1321441142.94,902779567.73,459991921.99,1929816921.18,1254740889.52,845423724.35,407473133.61,1953446392.73,1257423875.83,847879517.78,392514985.51,1935666685.36,1483326783.74,956100885.66,416234895.40,1755880397.95,1155163169.93,702112669.32,321735544.52,1338550077.03,887586732.66,588755229.05,234284888.84,833984252.68,595894797.82,368871086.28,186303985.11,637914981.26,392772135.51,246835024.94,112201304.35,367688163.24,244476338.51,156626740.95,62943421.21,265166724.81,206501982.39,139519296.75,61939936.29,206387659.27,156575902.47,110959910.91,52002558.68,214596763.33,164821581.41,115653840.95,46119525.65,86222211.23,64064353.22,37991256.51,19313083.79,60390035.57,47799290.88,26511672.97,12150740.02,41990540.43,17673978.59,21815270.97,8932081.27,15046147.47,15181999.44,12302941.24,0.0
8,财务费用,1215038576.59,915942811.10,615218867.32,404528449.41,1243979574.00,901343378.31,627456268.88,260818830.14,1504015481.82,1368659541.79,916944258.13,350060336.70,1035457864.77,997000563.59,687357515.36,481325294.56,1263300181.40,1184143700.94,419777626.70,225335308.99,745449218.34,567315335.36,393440048.23,230218346.32,-136448074.66,-85121794.02,-29314205.84,138377176.56,322800700.82,379698650.21,215674636.87,67994638.16,110979689.01,73765464.65,148726680.16,90485719.78,432385590.00,283669899.53,190636440.19,75784439.25,344063924.74,321713115.74,210064159.41,132032994.74,320536801.59,183180103.82,93245368.72,39353335.40,65970965.55,46859612.22,28470796.64,15150490.58,50473457.14,34489144.88,27473540.10,13100996.26,36756036.48,23798865.58,14701720.27,8856217.58,47483095.25,27664926.69,18928485.08,9500556.68,15655291.36,7843343.57,3622381.08,479715.43,-3984139.48,-3139943.23,-3342986.04,-1347374.70,-6014783.83,-3228622.05,655265.28,531717.75,537261.49,-148519.55,-259456.26,0.0
