,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11165808147.75,6913689509.39,3409738791.62,14293088644.24,10738414350.35,7139995193.09,3200761355.91,9735868785.68,6251267653.48,3920638493.39,1721231438.12,887206948.80,720060169.58,524847993.76,278758375.95,1316233434.12,988577273.12,869948951.84,378777003.63,1873934504.50,1227312255.36,683969089.95,180179054.53,1867163138.77,1170797274.80,786063159.63,396996179.77,695950434.80,505396420.93,371991323.83,219770746.99,654688453.51,530447340.10,325233280.56,181478690.42,676953373.54,471852593.25,320810902.79,152707040.12,802401131.76,555496303.36,428267531.68,220429619.79,649549400.32,415887170.45,271246490.13,120596989.86,408816778.29,338293936.31,226018321.14,117828454.59,332408263.79,234028348.96,157453158.27,82762299.63,283853080.47,212494242.78,220678431.05,142266802.14,0.0
2,营业收入,11165808147.75,6913689509.39,3409738791.62,14293088644.24,10738414350.35,7139995193.09,3200761355.91,9735868785.68,6251267653.48,3920638493.39,1721231438.12,887206948.80,720060169.58,524847993.76,278758375.95,1316233434.12,988577273.12,869948951.84,378777003.63,1873934504.50,1227312255.36,683969089.95,180179054.53,1867163138.77,1170797274.80,786063159.63,396996179.77,695950434.80,505396420.93,371991323.83,219770746.99,654688453.51,530447340.10,325233280.56,181478690.42,676953373.54,471852593.25,320810902.79,152707040.12,802401131.76,555496303.36,428267531.68,220429619.79,649549400.32,415887170.45,271246490.13,120596989.86,408816778.29,338293936.31,226018321.14,117828454.59,329386562.16,232672878.52,156312583.22,82762299.63,281698176.87,210964750.89,218819929.70,142211814.11,0.0
3,二、营业总成本,10677670178.97,6545218191.81,3230527607.50,15597358944.70,10302142480.20,6772161287.53,2900656647.58,9407990348.79,6083440873.93,3824890184.92,1666432442.95,756761838.85,619666334.34,458694075.09,235210095.51,1336397455.88,945957593.77,857291107.96,349989102.19,1951666522.42,1230876893.28,682402060.04,174692229.98,1964160517.75,1250737428.37,845916654.52,396147019.24,852266527.72,611220773.60,425586310.88,217343497.10,863910461.39,556348653.25,315667315.19,180527406.46,784914614.81,469027883.00,318973340.88,156651187.97,834009799.93,554721470.72,428046245.38,218874755.38,641489212.54,398741225.29,246326018.65,108284480.86,368827110.72,293419461.18,194934664.99,101093950.90,287266693.53,199242257.68,135483325.80,69423952.13,240996922.98,184204745.26,181286659.00,111355251.83,0.0
4,营业成本,10460281051.67,6395371684.99,3158452241.92,13544923672.82,10049332278.30,6596565843.27,2823604705.24,9095471255.36,5918721405.41,3716216787.33,1615756455.46,599965694.54,495855285.25,359629305.17,200059612.63,992809638.68,700435200.22,681462650.25,287979475.15,1651953381.68,1038312449.75,546846164.11,105268555.19,1629430088.60,993121425.40,649413622.22,297445945.49,378297789.24,279463475.18,198453918.88,112783586.86,349646018.80,296647768.08,174613613.57,94919242.36,401961705.62,286117901.14,192321435.21,94478179.26,570202496.86,402936764.65,311932137.89,145871301.08,459439716.29,282103294.80,178723987.49,76878769.80,272773339.12,221210899.91,148098574.43,79518444.70,224276558.24,159627194.99,108221301.55,56528132.28,200400268.36,153389607.52,158129236.62,94897334.00,0.0
5,营业税金及附加,14539206.71,6191078.47,1273688.69,18112515.73,12011480.36,9411072.44,4559882.43,10923731.67,6228200.05,3579050.04,1313799.23,4215814.44,3409470.86,3626572.40,2023259.56,8295942.13,4319336.93,3645087.66,1835572.87,5628375.42,3433021.72,2615185.91,1442960.00,5877950.96,4039047.82,2556687.49,1299116.55,5326454.24,2535798.98,1817830.59,923416.06,3527011.13,2194951.39,1372086.00,779770.20,3080295.22,1585063.67,1211940.48,1027812.15,3390896.52,2060208.54,1419171.22,931117.39,2451786.21,1589571.86,1232303.30,914469.90,2762736.06,1840257.44,1257265.61,695685.46,1547059.86,1111396.61,747047.03,399214.46,1449169.19,1051795.92,1063072.54,809066.13,0.0
6,销售费用,43191766.67,27300046.20,11120682.72,62781018.47,50268568.27,27893622.33,12323896.64,38204690.66,15413026.02,11018112.02,7419588.16,6568907.42,6941254.37,5423435.56,3843820.84,112406065.03,78530889.20,54355390.95,24982636.29,95744384.92,63027316.29,42910810.64,23846370.17,150065783.22,128122520.32,105254185.62,56417588.22,271809311.59,189885327.84,127490467.21,61534039.36,303169473.68,129963426.92,56500380.90,40430653.90,227729079.78,95392778.61,56401094.87,37360049.49,146547542.83,70659760.53,53517362.16,40139795.90,81942545.01,50613295.85,21506996.24,10860947.64,39785185.45,26648073.55,16798716.08,9026662.53,23426033.54,14425812.21,10028234.45,5348649.34,16626940.45,13154362.93,7469417.34,6002332.66,0.0
7,管理费用,84818752.92,59138870.17,33271365.27,106113725.96,71488236.28,88678724.91,48574323.20,146274471.69,91607723.46,60093565.21,27143472.10,86250522.91,64138058.73,45260963.18,22095088.83,121461677.66,91353492.91,61166889.72,24713857.05,98199513.83,64234251.96,42269544.72,22503245.60,103760626.86,78665164.86,56753719.02,23320774.27,125623352.69,94095810.93,65562720.66,30700086.77,136072369.01,80656922.37,52492814.09,28001989.79,109570614.48,59578382.97,54236513.52,15188226.15,73788602.69,54234696.67,45006595.70,24792267.62,67290044.78,43189371.33,30436999.22,12440775.71,39709121.41,29742710.52,19029333.48,9905772.97,28733177.59,17624367.27,12893545.14,5543596.84,17784636.89,13128444.08,12156637.04,8821649.11,0.0
8,财务费用,17666402.32,15537588.92,10857086.58,83708049.57,51450538.91,36161237.21,12859087.68,66664506.53,45047641.50,28059655.41,14988183.67,61272823.97,48977418.58,34656857.44,7188313.65,90734391.74,67309037.32,46124189.10,10477560.83,80934252.93,59337590.73,43380424.65,21631099.02,62494736.50,44785942.78,29695287.59,17663594.71,59281688.59,47104378.90,27231546.11,11402368.05,61632719.78,44812975.01,28609832.07,16395750.21,38459405.54,28790064.63,17238664.82,8574648.32,33268404.31,24459604.54,15722275.23,7140273.39,29693189.85,20968942.04,14382804.14,7189517.81,10840016.58,8941217.90,4714473.53,1947385.24,9283864.30,6453486.60,3593197.63,1604359.21,4735908.09,3480534.81,2468295.46,824869.93,0.0
