21,五、净利润,-215861822.75,-142773580.23,-102862941.01,-42140736.94,-264737494.88,-157645668.23,-103427052.47,-55782524.58,-85207572.99,67869273.07,166195297.51,267212012.54,-322133619.84,-249620020.88,-137566880.45,-69363070.97,56133756.05,-160842236.67,-129657983.65,-57649624.05,-273201425.57,-191038715.54,-138981718.05,-71077776.77,114478993.85,-162296197.15,-82060956.92,-3022647.60,-43264970.23,-235460710.55,-147439939.10,-49208219.90,135426246.14,-70295711.38,-448233.82,47469817.99,237043570.66,22441444.97,50674467.67,78893793.58,141293341.00,-19324357.51,9135883.55,51645630.44,65992825.14,-17862765.14,1252445.43,37937223.87,-16524698.80,-67142570.81,-29620507.79,-6174943.43,13335860.05,5316868.62,12189335.70,9230651.75,-118294586.58,-61616605.66,523101.04,606866.64,31286263.99,8283990.86,16711985.17,1611056.80,32099798.91,10768809.41,15866254.37,-3634703.98,34115187.93,23320148.21,24334343.41,0.0
22,归属于母公司所有者的净利润,-169953913.09,-109657349.77,-81725441.07,-35472590.20,-217577170.29,-123934595.15,-79557985.75,-41371356.91,25605572.71,124169080.25,193991294.97,273703540.30,-254038598.98,-176336366.35,-103265299.12,-59690931.73,22345246.14,-135487747.69,-103633402.82,-51160960.42,-333008627.32,-174100118.23,-127340347.74,-72063627.63,17337411.97,-137540191.81,-75502519.14,-13904513.01,-129096766.68,-219311983.72,-146999210.86,-52597906.72,15657669.48,-89666544.27,-28405915.85,20402069.36,80687565.17,-22800561.35,1180822.87,21645588.87,30024547.34,-55176886.70,-29936835.18,10964092.61,13911186.11,-41867952.09,-21554656.69,14374413.30,-14570378.24,-59626525.98,-25864958.31,-5331719.59,13012303.12,10895780.46,14260284.65,10368314.08,-120639518.66,-59971059.25,952206.12,1259234.17,30249383.62,8385142.60,16873575.11,1611056.80,32099798.91,10768809.41,15866254.37,-3634703.98,34115187.93,23320148.21,23129464.02,0.0
23,少数股东损益,-45907909.66,-33116230.46,-21137499.94,-6668146.74,-47160324.59,-33711073.08,-23869066.72,-14411167.67,-110813145.70,-56299807.18,-27795997.46,-6491527.76,-68095020.86,-73283654.53,-34301581.33,-9672139.24,33788509.91,-25354488.98,-26024580.83,-6488663.63,59807201.75,-16938597.31,-11641370.31,985850.86,97141581.88,-24756005.34,-6558437.78,10881865.41,85831796.45,-16148726.83,-440728.24,3389686.82,119768576.66,19370832.89,27957682.03,27067748.63,156356005.49,45242006.32,49493644.80,57248204.71,111268793.66,35852529.19,39072718.73,40681537.83,52081639.03,24005186.95,22807102.12,23562810.57,-1954320.56,-7516044.83,-3755549.48,-843223.84,323556.93,-5578911.84,-2070948.95,-1137662.33,2344932.08,-1645546.41,-429105.08,-652367.53,1036880.37,-101151.74,-161589.94,0,0,0,0,0,0,0,1204879.39,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.322000,-0.207800,-0.154800,-0.067200,-0.412200,-0.234800,-0.150700,-0.078400,0.048500,0.235300,0.367500,0.518600,-0.481300,-0.334000,-0.195700,-0.113100,0.048500,-0.302600,-0.231400,-0.114000,-0.723700,-0.388800,-0.284400,-0.161000,0.039000,-0.307000,-0.169000,-0.031100,-0.288000,-0.490000,-0.328000,-0.258000,0.077000,-0.440500,-0.140000,0.100000,0.434000,-0.122600,0.006300,0.116000,0.161000,-0.297000,-0.161000,0.059000,0.074800,-0.225000,-0.116000,0.077000,-0.078300,-0.320000,-0.160000,-0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.322000,-0.207800,-0.154800,-0.067200,-0.412200,-0.234800,-0.150700,-0.078400,0.048500,0.235300,0.367500,0.518600,-0.481300,-0.334000,-0.195700,-0.113100,0.048500,-0.302600,-0.231400,-0.114000,-0.723700,-0.388800,-0.284400,-0.161000,0.039000,-0.307000,-0.169000,-0.031100,-0.288000,-0.490000,-0.328000,-0.258000,0.077000,-0.440500,-0.140000,0.100000,0.434000,-0.122600,0.006300,0.116000,0.161000,0,0,0.059000,0.074800,0,-0.115900,0.077000,-0.078300,-0.320000,-0.160000,-0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-215861822.75,-142773580.23,-102862941.01,-42140736.94,-264737494.88,-157645668.23,-103427052.47,-55782524.58,-85207572.99,67869273.07,0,267212012.54,-322133619.84,-249620020.88,-137566880.45,-69363070.97,56133756.05,-160842236.67,-129657983.65,-57649624.05,-255650386.95,-191038715.54,0,-71077776.77,114478993.85,0,0,0,-43264970.23,-235460710.55,0,0,135426246.14,-70295711.38,0,0,237743570.66,22441444.97,50674467.67,78893793.58,141293341.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-169953913.09,-109657349.77,-81725441.07,-35472590.20,-217577170.29,-123934595.15,-79557985.75,-41371356.91,25605572.71,124169080.25,0,273703540.30,-254038598.98,-176336366.35,-103265299.12,-59690931.73,22345246.14,-135487747.69,-103633402.82,-51160960.42,-324057597.63,-174100118.23,0,-72063627.63,17337411.97,0,0,0,-129096766.68,-219311983.72,0,0,15657669.48,-89666544.27,0,0,81044565.17,-22800561.35,1180822.87,21645588.87,141293341.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-45907909.66,-33116230.46,-21137499.94,-6668146.74,-47160324.59,-33711073.08,-23869066.72,-14411167.67,-110813145.70,-56299807.18,0,-6491527.76,-68095020.86,-73283654.53,-34301581.33,-9672139.24,33788509.91,-25354488.98,-26024580.83,-6488663.63,68407210.68,-16938597.31,0,985850.86,97141581.88,0,0,0,85831796.45,-16148726.83,0,0,119768576.66,19370832.89,0,0,156699005.49,45242006.32,49493644.80,57248204.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
