,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000331,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2385572580.90,1567862608.43,750394431.79,3013395364.37,2231218610.23,1475406963.27,712890808.20,2578105436.88,1791211845.15,1159820378.31,526057989.33,2033683395.70,1350796018.00,891407286.27,426497365.94,1554294538.94,1176688424.19,779320654.55,392555070.92,1698945420.17,1264915339.73,846044262.65,401666998.65,1529898115.07,1101285220.31,711708770.52,346671665.31,1657764512.12,1333867491.87,930530829.57,398612966.44,1516487743.41,1140002497.93,683047306.06,355543695.33,1074181777.56,812668283.63,524567585.75,238927789.16,955695475.25,705310606.02,441538008.01,215963649.12,873807853.02,660276147.23,425498418.32,200384907.39,703778687.00,545759436.53,332457381.46,130914195.70,522882764.57,377954741.13,243399113.61,116445497.32,443219071.88,309933739.62,192154858.76,88892921.92,281482613.48,192538475.27,106420547.37,49518152.85,179124120.80,126985390.63,83079930.20,34988076.84,157938066.88,125765763.82,72076329.71,34798340.48,159210601.97,85117422.32,114146466.06,23591948.29,57207948.50,49633469.16,44114683.68,0.0
2,营业收入,2385572580.90,1567862608.43,750394431.79,3013395364.37,2231218610.23,1475406963.27,712890808.20,2578105436.88,1791211845.15,1159820378.31,526057989.33,2033683395.70,1350796018.00,891407286.27,426497365.94,1554294538.94,1176688424.19,779320654.55,392555070.92,1698945420.17,1264915339.73,846044262.65,401666998.65,1529898115.07,1101285220.31,711708770.52,346671665.31,1657764512.12,1333867491.87,930530829.57,398612966.44,1516487743.41,1140002497.93,683047306.06,355543695.33,1074181777.56,812668283.63,524567585.75,238927789.16,955695475.25,705310606.02,441538008.01,215963649.12,873807853.02,660276147.23,425498418.32,200384907.39,703778687.00,545759436.53,332457381.46,130914195.70,521294703.79,376532843.88,242136581.49,115814055.18,441214907.31,309539812.07,191855541.27,88827998.70,280542183.79,192423358.75,106405069.13,49513795.40,179124120.80,126985390.63,83079930.20,34988076.84,157938066.88,125765763.82,72076329.71,34798340.48,159210601.97,85117422.32,114146466.06,23591948.29,57207948.50,49633469.16,44114683.68,0.0
3,二、营业总成本,2320541979.93,1506130319.69,728519239.96,2941751269.33,2146337386.29,1417200103.51,693001331.49,2503956730.63,1728494426.99,1119559824.31,513589336.40,1979218420.47,1307868298.69,862138886.97,416892525.58,1530999560.17,1150856677.21,761552260.37,386271561.09,1664001552.23,1233721950.60,824850977.84,396862952.40,1505046928.35,1082700851.07,701423916.33,343290969.48,1646862774.83,1322244851.80,924798406.66,396008627.84,1512262531.98,1128890854.52,674753144.02,350556495.98,1061997538.34,779422620.16,504317528.27,234087206.01,935444984.61,688843424.70,429963974.14,212263879.99,859692487.07,647941265.70,419562196.41,198096509.34,682005370.48,527328948.77,321100017.05,128860886.80,516481244.21,364512693.99,233732796.23,112029787.57,433054966.30,294892089.21,183453778.78,84882533.28,264716563.58,173856540.23,94934778.55,44529729.66,155018695.46,108240941.74,71167618.72,32698687.93,122715970.33,98162595.15,59792802.27,29885868.57,128084009.71,72378049.96,84927840.22,19123919.74,48079979.37,41347828.04,38352484.38,0.0
4,营业成本,1508978994.47,1005270170.84,475113620.46,1839681318.31,1400420214.52,957681408.06,484449855.57,1789220939.20,1303496267.57,843639836.30,386020886.45,1492462312.79,987730936.62,648427408.10,315490007.26,1136693916.15,865012169.73,572715531.45,287615480.65,1248719954.22,948770767.78,639513369.42,304399222.31,1131255922.39,829120923.62,533426718.41,260327573.64,1276834950.72,1073374166.63,764420675.88,393404057.96,1213175068.63,930161904.57,542665022.78,285397415.34,788843224.35,598530290.94,386378330.13,174931540.75,693491809.14,520000471.15,328795521.33,164467111.32,640253202.49,494717820.39,321559729.25,151240878.00,527857600.94,419953283.30,258823180.55,102864948.87,392281249.62,279842254.11,181943537.18,88324117.70,328784394.33,225588264.49,144798169.96,67243966.74,205679090.17,137196994.32,73457714.99,34087968.07,110197227.85,76280563.26,49764275.03,21096608.43,85986257.20,72044813.65,42945559.66,21288759.57,80662513.77,37003791.97,69494407.58,15250981.78,35607122.66,31489194.95,28209287.65,0.0
5,营业税金及附加,24079933.35,16031418.94,8533871.57,38026480.05,26416108.48,16815809.79,9359920.68,30941318.40,21180918.18,13360743.52,6315990.87,22636528.64,6910786.85,4770316.14,2159743.38,8696300.40,6482510.71,4260528.48,2083358.98,9144790.53,7096758.18,4679452.75,1893844.77,8218094.85,5663644.29,3538268.59,1489849.18,7708591.34,6083239.86,3834603.79,1539750.40,7387181.72,5309965.00,3760306.75,1563201.94,5949956.04,4713692.47,2812494.51,1252803.19,5401672.05,3933981.24,2522603.12,1249193.45,4459359.91,3276212.27,2028676.54,1028798.26,3478832.30,2497936.17,1500519.22,712504.86,2679456.00,2115002.10,1368832.21,633635.14,1895927.91,1518889.66,915639.72,439864.62,1753035.36,1232767.71,693825.45,323756.99,1188457.32,894368.59,625511.38,293392.40,1442236.34,1008602.92,536123.60,257062.25,1413262.61,786230.73,847261.65,165526.52,260374.28,149800.42,206950.82,0.0
6,销售费用,617541990.55,386017011.42,199646563.42,807765080.11,540338596.87,335752593.56,152666314.10,463181628.29,267721966.94,171988186.21,75097379.24,265453076.68,185619159.62,123147770.00,54457577.90,204518728.28,157725550.13,105472695.62,53824242.76,229413636.41,160866101.14,105567661.92,50729531.51,215428252.56,145938581.22,92667659.30,46374610.75,215491299.84,140544057.29,86716854.33,39209114.00,174047316.00,111173259.09,72787517.53,34931801.11,151813526.82,109239003.11,70201585.55,34580021.66,146562108.86,96384456.29,58956891.28,28345789.38,121955379.80,82967166.70,52647038.89,25899923.14,80304348.47,61564459.90,34222332.39,12001718.40,58530783.55,39034244.24,22227897.21,10420401.37,46159033.79,32194192.90,17109288.16,6789970.15,18770496.69,13316928.55,7829571.27,4811421.94,14701283.54,9146731.78,6644690.34,2710641.52,12170596.27,10099097.05,7520338.70,2873309.30,20444125.42,27647729.61,5077711.15,1039431.16,3610591.49,2939453.87,2582435.81,0.0
7,管理费用,103112345.25,54346193.64,25547445.02,139374480.36,93644628.32,90455024.01,39143361.49,178298264.26,106717749.17,70452521.69,36849092.69,161143299.12,103147497.23,67910241.69,35200868.96,144022745.89,96421183.79,62037627.92,33990884.27,145890753.84,95484763.58,61130009.83,32307902.08,123677692.78,85670909.05,60135593.90,28847151.00,120517928.28,83153233.61,56799095.33,24764116.52,101802451.73,71399701.56,48217796.58,23877674.76,84814099.76,55540528.93,36455107.56,17762429.18,76525322.50,50319460.58,30866965.42,14706969.32,70388245.14,47622548.58,33229114.57,15817380.67,48246518.75,32498267.92,20124442.30,9830779.71,47146728.62,31702055.57,20164447.29,8934262.56,43381248.49,26857497.94,16253139.22,8352839.16,34999537.28,20401591.52,12493950.09,6346855.75,30034976.63,20177460.49,12949984.48,5323971.57,23868282.98,14572117.51,8673783.43,4656116.29,26917780.46,8069348.98,8612530.98,1882962.21,6324310.11,5019140.47,5203659.21,0.0
8,财务费用,27299793.61,18178908.62,8031893.45,31247884.86,22788324.32,15748539.94,7337267.47,31321025.26,23056997.20,13906389.29,7252229.53,27451895.91,20944848.62,13865364.91,7807349.43,30377912.22,23892019.05,15801935.27,8285293.84,29638962.84,21632514.49,14314860.89,6908526.84,21791847.51,14538343.53,10149924.37,5104777.45,20506524.73,15181533.52,9965379.20,4965426.96,16086269.13,11673504.27,7609186.73,3821843.53,13819092.51,9717668.65,6728073.84,3014705.21,15792388.53,11816731.72,8675924.41,3494816.52,17517496.25,14281062.32,9464356.12,4109529.27,14906448.80,10815001.48,6429542.59,3450934.96,15843026.42,11819137.97,8028082.34,3717370.80,12834361.78,8733244.22,4377541.72,2055892.61,3514404.08,1708258.13,459716.75,-1040273.09,-1103249.88,1741817.62,1183157.49,563432.49,-751402.46,437964.02,116996.88,810621.16,-1353672.55,-1129051.33,895928.86,785018.07,2101542.83,1750238.33,2150150.89,0.0
