,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1281614548.23,991402972.17,717131039.69,407744853.78,1701701972.82,1296817094.70,922852874.54,470665345.81,853321121.35,593640949.70,384062417.21,184596179.61,652503286.69,463846839.72,302568503.66,140468266.19,588306462.35,436690019.91,294079094.56,108181158.91,398303359.99,292986251.88,185784792.07,81881213.03,373304923.77,276800795.28,183547487.70,89420736.11,339867072.43,245325753.40,158591478.78,71858517.95,241195083.53,161614745.77,101579896.89,41403468.56,146246258.47,104437309.03,68498802.77,30233736.11,112175191.42,76783548.46,100531071.07,68025453.13,0.0
2,营业收入,1281614548.23,991402972.17,717131039.69,407744853.78,1701701972.82,1296817094.70,922852874.54,470665345.81,853321121.35,593640949.70,384062417.21,184596179.61,652503286.69,463846839.72,302568503.66,140468266.19,588306462.35,436690019.91,294079094.56,108181158.91,398303359.99,292986251.88,185784792.07,81881213.03,373304923.77,276800795.28,183547487.70,89420736.11,339867072.43,245325753.40,158591478.78,71858517.95,241195083.53,161614745.77,101579896.89,41403468.56,146246258.47,104437309.03,68498802.77,30233736.11,112175191.42,76783548.46,100531071.07,68025453.13,0.0
3,二、营业总成本,1247333163.28,970092237.80,712590272.51,404633878.81,1634897810.70,1233166543.35,858041361.43,421627884.53,846509794.77,584905671.54,365549412.27,175578060.72,644789994.50,461339720.53,306531453.43,145102380.40,589864481.63,435486902.01,295100354.70,110761201.89,409780037.89,301281232.58,191697324.10,86458597.29,382778528.32,283958727.22,187955276.27,92765685.37,343202321.09,242762413.25,155952802.68,67818521.23,205192818.17,136522381.05,87737246.10,38867308.02,125590272.72,92331922.05,61772208.55,28813498.51,98015231.80,69760744.52,88873049.26,62523362.06,0.0
4,营业成本,964180189.80,757214723.89,560060306.15,327433414.72,1260182743.61,949473995.91,699942745.69,350102771.64,600996941.20,413322097.80,264104143.96,126071670.78,506019159.27,369727703.18,248613820.26,118235449.23,480201334.81,355826675.47,240814613.44,88058376.72,318817560.05,236292279.76,149637595.64,67053884.93,295397781.77,222922582.13,148683089.12,74005772.86,265949424.64,190722357.68,122154376.29,52923003.69,164487651.60,108998883.45,69705377.27,30771898.06,99084722.86,73583602.84,49320615.48,22509628.57,74621647.86,52459174.90,71042487.95,49415057.92,0.0
5,营业税金及附加,6906191.28,4947077.69,3258388.44,1745466.97,9715052.95,7319317.22,5125037.41,2453549.97,7876513.08,5595045.95,3580387.09,1670908.74,5853454.67,2584270.83,1751972.46,722654.78,2779166.27,1829737.03,1114830.49,318703.29,2294983.85,1674922.62,1073659.28,465107.26,1831877.83,1313515.02,801236.09,457655.61,1084428.31,639041.18,315673.74,135279.21,1322423.61,862960.68,505899.96,153593.32,941660.17,676007.55,454977.73,194365.00,591484.94,337699.39,789498.45,388401.39,0.0
6,销售费用,78647130.18,58166971.94,40355157.64,21172385.98,130109026.90,101570821.70,40062356.12,16007698.88,58858642.83,40308302.09,24763788.21,11961616.29,46147285.55,34441462.63,23299114.38,10478066.58,43269003.20,31475923.67,21675565.60,9772300.91,38781169.71,27451937.71,17928253.37,7989692.93,34225900.07,24242622.49,16294023.27,7656151.62,28080484.48,18897395.81,12103071.46,4827087.81,16531877.65,10380852.73,6395104.35,3116308.48,10301168.78,7269308.36,4714110.30,2581286.88,8618841.68,6275077.35,5961039.32,5076218.93,0.0
7,管理费用,98482705.85,70718393.28,49687780.20,26106949.12,93962448.45,66348385.34,101096336.47,45079505.61,163495190.55,113478711.62,64742890.91,32063532.99,82760686.58,51947371.19,31710634.47,14994928.12,64781217.33,47022217.05,31747912.56,12786991.75,48895815.13,34435751.27,22311876.45,10439057.03,48513553.75,33280493.67,20660664.01,10025066.12,50291406.73,34986067.80,23020400.24,10943013.10,29211268.81,20740023.50,13388502.97,5414354.40,13774334.33,9711572.90,6637131.11,3326954.85,13075491.03,9748771.58,10825029.39,6273329.03,0.0
8,财务费用,8658151.09,6107731.92,5086257.00,3834588.90,18999437.87,14195848.44,10529204.67,6424796.61,13963622.45,10112358.15,6638602.62,2887455.53,2998285.29,1211035.43,251731.64,428983.86,-1104828.70,-726163.32,-444063.87,-306024.73,526767.36,721115.12,394467.85,406657.53,1803963.30,1406191.40,931001.20,151843.68,-3050122.07,-3191878.61,-2260103.20,-1371117.72,-6610902.86,-4811210.73,-2650602.91,-794511.17,1419001.79,988453.44,601415.42,256457.70,1131488.92,772902.02,363081.23,659984.78,0.0
