,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,425692727.27,276416965.71,132426220.78,346643061.13,263378742.22,161517547.39,80609984.62,322283439.90,255711823.06,178693439.95,91886696.09,287501875.58,217255130.32,146043610.37,71663348.83,185396041.21,124956858.80,78455930.71,38869688.00,138491107.25,98904223.59,67602242.86,43586388.24,197419132.59,129533210.50,221604819.54,145200049.22,112650170.03,92331911.93,0.0
2,营业收入,425692727.27,276416965.71,132426220.78,346643061.13,263378742.22,161517547.39,80609984.62,322283439.90,255711823.06,178693439.95,91886696.09,287501875.58,217255130.32,146043610.37,71663348.83,185396041.21,124956858.80,78455930.71,38869688.00,138491107.25,98904223.59,67602242.86,43586388.24,197419132.59,129533210.50,221604819.54,145200049.22,112650170.03,92331911.93,0.0
3,二、营业总成本,394599464.40,255351278.63,118024823.62,336717011.88,251020410.71,160652311.26,81285781.85,299754622.75,229899410.68,156460893.56,79706809.42,253299332.97,184366729.01,121913491.00,54782401.23,155047892.07,103450376.80,65484479.35,27241685.78,101920034.04,72134646.25,47011217.08,26184971.74,145174746.61,104040533.11,147854321.20,81957261.96,72241648.65,57645970.56,0.0
4,营业成本,354722619.53,227781071.53,104330596.58,273194916.07,207198535.67,129982437.52,65049698.79,230354407.34,176161133.76,120889673.10,60107195.70,199370506.21,147339886.44,100782037.96,44907233.82,118285066.09,80594086.78,50881644.50,19714166.70,70456926.30,42481906.56,26102814.14,17475220.38,97451541.38,72139843.02,94463557.78,43274925.90,33330223.96,39100319.30,0.0
5,营业税金及附加,1066969.54,593983.83,394189.58,1119242.79,817664.77,474009.68,216339.94,1271839.73,893555.26,726614.35,420652.27,1520843.65,1225049.48,914938.01,269549.46,763523.40,591329.06,381994.78,197206.18,2168369.06,1924519.87,1656586.54,1265044.50,5786751.88,4096704.67,7361463.73,4716234.34,3503999.63,2344878.14,0.0
6,销售费用,2995409.88,2039041.76,890660.18,7083940.69,5677552.36,4022353.73,2049225.39,6782266.79,5428881.89,3556773.62,2602168.40,6820575.02,3681231.86,3304696.55,1422971.29,6088901.80,4223704.40,3069237.63,1454658.23,7637396.67,5612459.36,4128364.85,2627202.72,14187989.14,8852106.73,16939548.79,9843714.95,8548899.44,1907302.26,0.0
7,管理费用,26399115.54,17170969.19,8526589.10,37736535.55,26987513.55,26690459.80,13678234.63,62813958.74,46450304.13,30805621.62,14342495.53,46994230.50,33250387.16,17966589.38,8081033.30,34042010.94,22692452.89,14105873.01,7274380.06,25733887.18,18390564.75,11853254.29,7090032.48,25969470.19,18774160.85,31022724.29,27487960.53,27424706.10,14412405.26,0.0
8,财务费用,-403885.53,-260196.42,-80320.70,-1675413.57,-1225728.12,-1075839.02,-172761.38,-1782889.64,-672785.43,-611439.37,-110283.77,-2030242.47,-1834134.98,-1493393.86,-854674.46,-5653104.40,-5297418.20,-3363262.63,-1301539.12,-1845804.57,-326739.15,-317931.99,-344349.14,-2548146.21,-2282743.14,-3184879.04,-4076321.72,-219372.61,-435236.34,0.0
