,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3204318329.30,2135921205.21,791737375.01,4165297625.79,2867658274.00,1787175761.31,686768179.96,4765555819.58,3220913375.36,2004067513.21,879572559.94,4456955613.46,3044921016.34,2040155847.02,857854737.40,5576998194.76,4825902717.02,2753692011.87,1199670887.04,5271748017.64,4045094893.29,2403932607.80,1229520076.43,5714948279.62,4020334878.56,2584034841.72,1253370964.71,5943455417.86,4274624463.86,2930012065.75,1551555641.92,3352581129.09,2564868233.48,1575435706.34,640804863.94,2733575353.33,1908717372.63,1217804816.89,578835620.87,2916368640.08,2043554683.52,1379933879.59,648746329.98,3060917836.96,2513990376.74,1590233596.75,616045953.35,2314335431.89,1393087991.94,683130447.36,261933009.07,1503398689.02,906335738.29,564083818.11,269300373.90,1101119737.26,712659729.07,477316035.72,203894210.47,901578547.93,527078804.11,325843627.10,176773463.51,580463744.87,399210019.43,277665580.47,130014681.66,512614987.89,298523889.90,0.0
2,营业收入,3204318329.30,2135921205.21,791737375.01,4165297625.79,2867658274.00,1787175761.31,686768179.96,4765555819.58,3220913375.36,2004067513.21,879572559.94,4456955613.46,3044921016.34,2040155847.02,857854737.40,5576998194.76,4825902717.02,2753692011.87,1199670887.04,5271748017.64,4045094893.29,2403932607.80,1229520076.43,5714948279.62,4020334878.56,2584034841.72,1253370964.71,5943455417.86,4274624463.86,2930012065.75,1551555641.92,3352581129.09,2564868233.48,1575435706.34,640804863.94,2733575353.33,1908717372.63,1217804816.89,578835620.87,2916368640.08,2043554683.52,1379933879.59,648746329.98,3060917836.96,2513990376.74,1590233596.75,616045953.35,2314335431.89,1393087991.94,683130447.36,261933009.07,1500850769.43,904797181.40,563451668.40,269013759.39,1099755856.91,711837693.85,476880912.73,203419523.92,899662869.92,526051415.06,325037655.27,176391351.15,578158296.71,397295275.84,276646302.26,129633178.32,510174528.46,294838805.84,0.0
3,二、营业总成本,3284118640.75,2182134439.03,863940644.76,4589186560.41,2907982674.42,1829935391.51,741349664.12,4763850317.40,3266074326.47,2052961602.84,915177726.17,4681610894.95,3172354324.43,2101800919.46,903203656.23,5554913896.69,4710740187.63,2736394680.68,1229657544.97,5657779703.20,4216496145.58,2511136371.59,1273924364.70,5795776765.75,4061088699.10,2588741185.80,1241144480.29,5914968221.42,4253768390.71,2912308243.56,1533493081.78,3199258273.06,2438429979.48,1499174877.34,607948509.85,2635325757.32,1837404813.18,1168862285.05,549703935.91,2869215346.09,2011077684.74,1360871255.86,639916203.90,2996443796.19,2389097194.88,1478716080.86,573479423.19,2153771687.08,1330395990.45,658016274.41,249288540.41,1414956610.21,833948996.24,518944277.55,246466433.81,987240594.32,620073651.65,424287267.80,182223719.61,819402990.30,495359488.37,305671078.60,164360634.47,542682352.88,374381420.70,258288637.17,121020652.31,475433559.83,265364234.20,0.0
4,营业成本,2922505816.94,1928789580.84,733600659.41,3600684911.64,2506491003.18,1560243936.36,606005127.91,4224230946.51,2903071182.75,1804754910.06,787489276.15,4174126917.40,2804165808.87,1851391863.52,775370928.56,4929608930.00,4273245035.56,2453682349.53,1084288088.81,5000373421.05,3835688027.14,2261310871.28,1161457105.83,5353936371.74,3743823476.69,2379669262.66,1128743725.94,5574671150.17,4011505297.79,2755669133.52,1452865359.15,3001265128.35,2300670515.47,1419918549.20,569375991.70,2498151664.32,1742951357.95,1103118837.68,514434754.62,2765629407.37,1941150285.04,1308338093.68,627114025.10,2868116146.95,2300773437.93,1414129792.02,527727562.46,2062814949.33,1263607567.02,613988112.25,227062652.43,1342371038.41,781387627.51,485187353.24,228843549.71,930894481.55,579753312.61,396269027.39,169283122.27,776866070.68,462441577.04,281665500.40,152270475.54,499778437.83,343421305.77,236339608.62,109701843.78,431166576.39,241285458.02,0.0
5,营业税金及附加,18818426.01,14015402.08,6521930.08,28303029.43,21324863.76,14524428.60,7890356.27,34309694.97,22643349.60,15657400.62,7630044.85,29328459.20,4778104.74,597329.65,375914.46,16929543.30,13447672.27,10366421.46,4333243.07,13166865.86,11401239.27,3397914.40,430193.77,6311453.51,3497876.75,1692960.35,270065.30,4255805.88,1570262.90,892263.01,370613.27,19888084.37,19333540.13,3339909.82,270334.03,9412625.26,5854321.02,5274448.06,3523775.05,1956223.96,1130403.63,1090232.63,811718.40,9299101.69,8840585.12,8404081.26,7820197.81,7007310.07,586804.22,495774.44,495774.44,804990.59,583474.75,189077.31,189077.31,357770.61,357770.61,357770.61,94838.14,714322.63,97898.89,97898.89,97898.89,521291.28,381249.31,381249.31,239771.11,629206.89,668735.80,0.0
6,销售费用,128736230.85,87332900.10,37600641.84,217985909.55,158895051.99,110366883.90,57044364.36,225445245.54,146715261.37,100756086.96,46908737.58,191284269.02,139801958.83,92507118.73,45757480.01,161777238.69,152229573.01,96281553.49,46752991.71,145356342.59,123098445.49,79474153.10,31355162.30,104871398.48,79461793.20,49229883.09,24372821.11,90031294.58,66646415.09,46222511.94,21945203.05,70126516.79,52302724.49,32801009.28,16683501.07,57852712.26,41422301.84,29003368.86,15531822.22,46384789.23,31063108.68,25567724.02,12700127.04,40821039.90,33268229.39,24287517.06,20724338.48,36096298.90,30526637.60,18148372.14,9936676.02,28983403.77,21635653.69,15483563.60,9084265.42,20278787.59,15407453.69,11147479.97,5708516.70,16478340.10,12873753.33,9582862.97,4431664.95,14917080.99,10287490.16,7525868.71,3131864.01,11213250.07,9610972.48,0.0
7,管理费用,87224969.87,60192333.02,46981398.32,208266029.03,137905496.75,91452534.12,45823307.92,167630534.51,119475937.60,84417373.54,45024250.96,167935151.76,138330632.62,93399966.60,49798828.06,217955341.31,162899760.77,106115511.52,58432910.54,201783853.32,127854421.64,82601875.57,41859940.20,188969659.92,141000948.30,103084276.51,62330193.42,183108976.40,117313816.69,71572369.43,39087374.09,87507340.94,59365651.17,40671816.12,21529182.11,55837061.13,42687344.85,28496703.24,15708403.44,47204501.30,33078151.79,22496483.97,9586726.24,46562442.55,34551157.23,24418798.53,14519617.88,30049492.37,19327537.18,11730976.02,5600385.43,22085966.81,16985219.41,10325635.80,5493303.49,24166599.64,16988474.10,11958837.33,4747231.91,16649262.10,12990851.76,8864753.06,4407619.44,12991201.97,9290065.86,6524490.25,3929439.17,14863699.13,14876936.73,0.0
8,财务费用,79980985.24,58185566.16,25346232.69,103437767.00,75633738.91,51150864.06,25041020.81,101612253.13,76842663.89,50501688.51,28230053.57,109550572.59,86081006.15,64911675.83,32630138.49,131852338.39,99526864.36,70755662.21,35680979.86,155299456.13,115296724.82,80132533.07,36738873.04,138612693.34,88605929.51,51610262.57,23300880.84,61924493.73,52287864.14,35881611.42,18463026.72,14490989.34,5773065.33,1451286.87,89500.94,5166502.48,3474877.91,2073173.97,483720.11,7199085.94,4567310.09,3465968.17,2994194.77,13355841.65,11182393.35,7471536.23,2536363.46,17847965.22,15563424.73,11569313.74,4411888.73,20711210.63,13357020.88,7758647.60,2856237.88,11542954.93,7566640.64,4554152.50,2390010.59,8694994.79,6955407.35,5460063.28,3152975.65,14474340.81,11001309.60,7517420.28,4017734.24,17560827.35,-1077868.83,0.0
