,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4575030442.22,3341431769.69,2400213407.78,1151478641.98,5224124676.76,3763276664.49,2233110247.24,838028511.28,5431194163.81,3945685700.26,2546777961.81,957972506.28,4800033043.15,3152130238.45,2091957834.88,935477300.49,4792983046.38,3230606273.61,2076736407.59,938820921.18,4278544505.57,3218132509.65,2117287022.50,994814439.57,4816016513.55,3389148173.46,2310826057.74,976657449.73,5236811840.05,3403238488.96,2264782524.58,1017413986.58,5083873518.85,3440927542.38,2323954246.90,1133844499.23,4075427170.55,2752548006.24,1933727953.70,1003426700.66,3354371652.54,2241412506.27,1622873883.69,679859340.02,2945444518.21,2223163346.20,1618975821.49,658375654.32,2243449763.85,1596854636.10,1036014331.31,418338840.08,1721443028.07,1214425850.75,870394648.27,372487740.88,1127976233.47,811753625.17,540892395.02,236756260.05,915132613.73,609709230.48,384851251.37,157700781.22,658692598.31,469882429.60,289117644.79,611478668.50,508971008.02,0.0
2,营业收入,4575030442.22,3341431769.69,2400213407.78,1151478641.98,5224124676.76,3763276664.49,2233110247.24,838028511.28,5431194163.81,3945685700.26,2546777961.81,957972506.28,4800033043.15,3152130238.45,2091957834.88,935477300.49,4792983046.38,3230606273.61,2076736407.59,938820921.18,4278544505.57,3218132509.65,2117287022.50,994814439.57,4816016513.55,3389148173.46,2310826057.74,976657449.73,5236811840.05,3403238488.96,2264782524.58,1017413986.58,5083873518.85,3440927542.38,2323954246.90,1133844499.23,4075427170.55,2752548006.24,1933727953.70,1003426700.66,3354371652.54,2241412506.27,1622873883.69,679859340.02,2945444518.21,2223163346.20,1618975821.49,658375654.32,2243449763.85,1596854636.10,1036014331.31,418338840.08,1721078991.86,1214415814.05,870384611.16,372487703.68,1127976233.47,811753625.17,540892395.02,236756260.05,915132613.73,609709230.48,384851251.37,157700781.22,658692598.31,469882429.60,289117644.79,611478668.50,508971008.02,0.0
3,二、营业总成本,4743292155.89,3391105859.82,2390543305.81,1138763953.85,5554828313.33,3864484314.43,2214727865.99,863175529.38,5552199830.77,3954821370.01,2558631413.67,995555883.33,4819904746.36,3180949516.94,2071355229.01,931499872.98,4771616065.00,3196841355.91,2033434841.12,924810215.26,4224410904.29,3186100055.33,2085641790.01,970745125.44,4781089194.27,3330697381.61,2262630530.45,949582399.34,5059523156.63,3309325367.50,2175879458.31,952536014.24,4830318541.46,3327988186.23,2222069939.99,1080916155.93,3848207151.52,2615439302.44,1827965222.40,952126245.13,3144104307.70,2074975719.67,1511418819.37,641542228.00,2692100140.30,2013256055.79,1472074501.57,618565573.11,2093954714.78,1479687026.14,966638515.43,392028330.55,1573234958.84,1115733284.89,800099686.03,344600971.21,1009819766.83,728906518.68,484986010.64,211052930.01,824778438.66,547296193.12,345764093.07,139880542.64,593459932.15,413797313.09,260351271.53,550909900.51,459105558.33,0.0
4,营业成本,3718232793.08,2693972689.33,1952872891.04,937563587.89,4404101035.76,3104012700.84,1795513573.87,671077968.67,4505291654.23,3287068141.49,2143389417.59,825756966.83,3953936729.39,2617833391.51,1702929513.46,760176976.81,3977442409.30,2650505494.12,1684668272.38,770511345.87,3475786730.14,2662793982.01,1745015012.13,826855987.76,4050240697.64,2839464964.80,1943451725.18,810645112.55,4368804560.93,2827234188.91,1858142245.92,826004773.82,4171425163.39,2824340275.80,1897790649.56,916953166.03,3282507395.59,2207489583.38,1554309247.49,822213947.83,2707113181.03,1806548873.31,1329636754.25,557424947.14,2325929818.00,1764599011.83,1300858394.69,544384960.89,1787571621.72,1268593752.60,828917800.79,336590414.95,1370296655.82,979324687.30,702043418.23,304703448.93,887398904.02,638378859.97,420810979.09,182536939.97,717059204.40,469171433.33,293449616.30,122165679.24,521126557.03,361659969.24,227630166.73,473096490.39,393692869.45,0.0
5,营业税金及附加,16124272.74,14970967.65,7942076.62,3916623.48,19790115.14,15095827.00,9169671.24,3762148.04,19434042.53,12302152.11,3172098.31,921370.07,24971727.56,14445650.22,13724161.21,4710077.37,19113538.62,15697033.47,7917993.96,869307.93,18571136.19,10970550.57,3690621.29,1705556.85,10114971.55,6388163.61,2489918.56,1815027.12,25530285.54,24409185.89,20569171.18,5538254.03,44415934.40,29096233.30,19291186.03,7379144.68,35590259.93,23507438.81,14222582.74,5879757.86,35092774.97,21017580.39,12984877.91,6803082.05,27271616.78,18165508.63,11959762.34,3710844.20,20492161.91,13198902.17,9220461.69,2152194.63,12149796.74,7720197.62,5474699.44,1977864.98,10579800.00,5164034.21,2980980.63,1611353.38,7027858.13,4119733.25,1941239.86,728719.34,2964104.89,2925876.12,1490365.97,2505475.49,2696270.95,0.0
6,销售费用,289683556.28,193180923.75,121031304.54,68686529.69,273937154.96,195152172.14,120179926.33,63672525.24,305270747.39,220011713.18,147855039.93,64333497.68,242704593.96,216713674.49,141810501.37,64578603.27,357416373.20,239110808.21,156280566.49,81930545.16,378579185.90,261385700.54,170245500.45,71714719.12,408446739.65,277363658.20,186368247.93,80423047.20,410539493.21,301784681.37,201632302.50,97146226.78,368001288.65,294695697.46,192655489.18,102539207.88,360813384.93,261733219.49,176641697.47,82572418.41,280113206.51,183820996.77,126501542.02,54036483.39,253849325.65,182565921.86,125247301.11,53050121.25,207105389.80,136464717.88,86978514.88,33427172.81,128378339.80,84645663.99,62026916.95,22686326.05,78499481.25,61279247.33,43824383.83,18078681.74,58342479.84,43738240.46,26847327.54,11946531.13,44676644.59,33382919.02,21428520.04,42890137.46,33793839.22,0.0
7,管理费用,445253776.10,286695930.48,173905058.09,88717347.43,410182877.68,277917763.20,210200251.42,92913727.38,518655442.00,309291119.66,197126764.92,87249982.45,440192204.52,211284682.11,135881670.15,66468311.25,300578790.06,199276550.93,127782765.44,53730303.59,257756262.81,175057037.35,118674317.83,52765635.34,229564952.30,150453844.91,95347420.45,42097903.57,221220494.82,149404560.72,94642803.68,44172368.14,202277833.63,134755484.73,86974849.99,39576468.81,160689002.91,107955648.87,68178883.58,33902651.84,101693594.32,54566247.09,38659714.99,16914617.15,64249294.36,39700956.50,26115170.10,11343643.05,60730793.90,38954071.49,27003339.20,10565925.62,61094708.87,42245668.07,28570693.75,15420085.83,31889732.98,22754356.10,16224441.21,8519127.61,44104465.28,31954071.63,24403751.67,5011281.36,23073869.43,14555156.67,8514375.24,30899208.29,27712886.48,0.0
8,财务费用,160888580.26,118058173.29,82764490.10,35914589.97,242302595.18,176418873.15,70565389.02,38501278.17,136237154.79,103166929.42,51994115.83,19104242.15,84267595.29,71329215.37,42688942.08,23687282.31,71755993.33,50534796.32,29659759.98,10656838.61,70582040.47,45784631.41,32952465.74,14752842.51,51500817.25,38150996.91,16902822.49,8715250.61,27756410.10,21346091.68,9449191.90,1852665.34,22005300.09,13710380.36,8701611.15,1873365.24,7666574.26,5367485.94,3318271.83,-478746.50,2573771.40,-21460.69,-1197807.72,-1456444.52,-8660209.63,-15028729.44,-6593398.71,-856040.02,795785.59,65882.07,854084.30,-294397.09,1315457.61,1797067.91,1983957.66,-186754.58,1451848.58,1330021.07,1145225.88,306827.31,-1755568.99,-1687285.55,-877842.30,28331.57,1618756.21,1273392.04,1287843.55,1518588.88,1209692.23,0.0
9,研发费用,113109177.43,84227175.32,52027485.42,21398985.39,112983580.50,77906205.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-17433710.00,91530954.11,17980772.12,9099054.11,-6752118.12,67310789.83,22981314.15,15093977.09,-1810175.85,73831895.64,49342903.24,34320440.74,11878621.97,45308960.49,41716672.86,27125482.87,7111874.10,23135548.78,30108153.45,15063872.57,2950383.86,31221015.88,18875753.18,18070395.84,5886058.29,5671912.03,-14853341.07,-8556256.87,-22178273.87,22193021.30,31390114.58,16656154.08,12594803.29,940533.90,9385925.95,11294539.29,8036215.69,17517779.47,9043482.80,4833737.92,7819542.79,29460295.14,23253386.41,14487272.04,6932043.74,17258961.86,22409699.93,13664314.57,9587019.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,51157636.79,-14243015.88,5277619.88,3607806.18,-1408714.15,-2117386.22,-1620349.20,-867242.57,-3094632.11,-1933080.84,-1021379.30,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0,-8540.00,-8540.00,-8540.00,-8540.00,-425521.04,-434061.04,-413857.59,-188665.24,3435751.73,546973.34,576474.29,311646.25,-38695709.51,-45331871.91,-43998088.97,-16744455.95,24730690.15,32313512.68,9642075.76,10882163.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
