,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8523146335.01,7319139125.39,3175944942.19,20493770098.67,9400695552.83,6436249347.07,2988457809.80,20811263324.94,10873713349.33,5938650294.09,2320293947.37,20781846222.62,7651134878.83,4780849290.55,2466021064.35,12387285125.39,7162472222.77,2220809052.61,1086221398.20,4526396846.00,3002761956.79,2045192831.24,801446159.90,2534471583.42,1730503523.72,1086564407.78,531001158.55,2109855269.09,1523119670.03,976882055.94,476889185.63,2008824606.47,1509457102.21,1006600424.68,519066693.79,2283312125.78,1644018895.58,1027848077.46,515261472.12,1701991015.24,1243151247.61,796597949.19,350073533.65,1664676377.88,1282018940.06,899383244.07,440592710.04,1685242290.79,1275433728.10,869182813.96,390748872.46,1422147007.48,1107058369.44,718298831.73,339653828.85,1180729544.43,880666005.50,585350796.40,289535723.47,818856481.59,716808440.95,369743171.04,214496729.96,595243069.51,419823608.96,277912089.38,135803694.02,518545675.79,378309108.58,246350196.59,115936067.43,240044661.63,100019566.26,188870127.63,108477970.43,139325524.29,88643131.03,194477736.90,102029429.23,302758368.49,153544593.64,316548595.95,136563565.80,302606664.12,0.0
2,营业收入,8523146335.01,7319139125.39,3175944942.19,20493770098.67,9400695552.83,6436249347.07,2988457809.80,20811263324.94,10873713349.33,5938650294.09,2320293947.37,20781846222.62,7651134878.83,4780849290.55,2466021064.35,12387285125.39,7162472222.77,2220809052.61,1086221398.20,4526396846.00,3002761956.79,2045192831.24,801446159.90,2534471583.42,1730503523.72,1086564407.78,531001158.55,2109855269.09,1523119670.03,976882055.94,476889185.63,2008824606.47,1509457102.21,1006600424.68,519066693.79,2283312125.78,1644018895.58,1027848077.46,515261472.12,1701991015.24,1243151247.61,796597949.19,350073533.65,1664676377.88,1282018940.06,899383244.07,440592710.04,1685242290.79,1275433728.10,869182813.96,390748872.46,1396094108.60,1089023728.27,706271359.66,333230779.73,1165634213.60,871888653.45,574428067.25,284849594.45,806599345.08,709657719.71,366072228.41,212079011.53,590918263.51,416861394.13,275913913.42,134987905.10,514728325.73,375855459.60,245153867.38,115633390.98,199367850.48,81567569.06,172730328.25,103760475.66,133831851.59,86031703.09,190431781.06,99828526.59,264011870.13,135019288.43,252474182.93,134515302.06,299526028.15,0.0
3,二、营业总成本,7383099012.90,6238998161.59,2634740677.47,18241138040.79,7786580226.43,5132280782.92,2238559248.46,19191136793.69,9877017022.29,5495482034.08,2255725677.00,19092571115.76,7220378969.00,4516447982.89,2420873432.11,11558233000.26,6820551143.29,2138163200.19,1043963457.21,4369223324.32,2863407980.08,1944074317.87,762885246.05,2458575490.94,1620367310.68,1014233575.03,494686254.83,2088182363.81,1460867331.14,941270319.90,459646731.42,2024530096.33,1436089214.54,951111102.97,489531096.46,2146584217.14,1533488179.62,942875233.04,486013119.61,1596139195.99,1150183489.34,731361826.79,330482775.66,1586956060.26,1201585396.20,841938107.89,421127572.71,1545422695.23,1185508455.88,808038418.19,364781303.91,1307937663.07,1055844910.35,672566304.79,324884550.17,1091184396.03,814238832.90,526550958.37,278570993.47,689424047.27,650422875.41,329141851.10,188919827.80,495278894.27,359548018.82,241027392.58,122478249.14,444363793.31,336733478.48,222181198.82,107069266.53,199237543.50,92342753.88,188992765.47,121952819.16,180113533.90,93993490.66,267939876.03,138835184.77,256572241.88,0,252431307.90,0,267735353.02,0.0
4,营业成本,6206284604.52,5268097858.44,2363934258.61,14078741425.06,5865322520.27,3967688472.84,1614190192.80,16546706468.43,8890823815.22,4878043997.04,2001145978.32,16397024709.58,6196209299.19,3769323299.25,1999798620.53,9356886764.18,5720272289.94,1848694331.70,899197626.53,3844147045.22,2448041071.33,1674346169.58,633631066.25,2051986685.33,1320249414.41,813079801.91,394422999.37,1673603153.94,1149623299.82,729492286.87,360770402.70,1614048150.06,1138261101.97,752122089.46,392879148.56,1821052098.53,1253514970.90,762455513.41,394045045.69,1309268984.27,926315851.10,577518630.65,247174037.27,1233307687.30,937643309.02,658742520.67,329084140.77,1252839253.45,987782429.98,659289089.88,297340872.82,1024742787.70,840435227.14,542441654.48,251400996.12,817872297.68,619295273.68,406551728.66,204774392.77,518825501.19,504677930.49,234715873.16,140525892.91,361799319.40,268582423.75,179399090.77,91209096.50,328457652.23,250944946.37,165787253.24,82229086.62,141547073.32,65803613.36,137929019.25,82889324.17,116942541.92,69903622.40,155681614.69,77922760.33,197617845.79,0,181611742.85,0,220482158.12,0.0
5,营业税金及附加,474739468.67,482332250.04,103258189.86,1592555582.28,1018922584.74,698178920.93,389771659.35,826779168.65,285453349.51,175729622.86,57145038.59,1289159399.00,441364216.08,371561348.82,187803478.49,974142583.32,446360041.94,3152358.58,1640680.04,6839477.99,5510118.27,3902216.66,1790531.93,8861005.81,7764879.21,5229298.64,2572756.81,8636478.97,8440794.00,6470605.28,3257196.49,35250785.07,26163607.76,17401881.76,8694488.58,32629681.54,23946577.48,15207873.67,7842218.39,28379737.77,20380433.32,13489256.48,6603677.11,28333715.97,21006967.31,14059522.72,6224992.13,23085611.86,16710099.76,10958732.53,5427398.31,20843301.93,16178033.65,10520103.65,5076845.67,18917595.28,14200081.33,9402471.01,4442783.84,14731250.04,10751473.87,7105710.42,3362258.92,11645869.69,8280810.67,5569101.93,2641171.11,9179891.01,7040387.75,4817340.74,2452995.04,1541228.02,103410.06,142981.26,130774.09,177734.46,175413.12,1283992.31,805307.18,3665718.24,0,1560174.11,0,1383558.36,0.0
6,销售费用,317328200.28,163048031.26,66126774.15,519748279.20,275366372.60,162486652.63,84608726.48,478803966.62,256411868.22,143957038.36,76976868.06,480425957.53,246828965.43,154621264.87,77741471.43,375298052.38,225236625.62,79825022.70,39106695.82,107240261.47,102889505.56,67908282.95,28991662.20,48075693.02,36415554.97,23247715.97,11783223.22,42318427.39,29453002.69,19116145.31,8705378.47,38241834.76,28221502.35,19548129.20,9848843.84,34985208.22,46431938.45,28305423.88,12826474.49,49476322.85,41176152.22,28924504.83,13040581.61,73806917.15,42515991.43,33779401.48,19562830.08,55910593.11,40143125.05,26191248.21,15165264.37,48361817.70,37059895.47,25225323.66,15267064.21,46625350.64,36042103.89,24479253.53,14559038.70,30839268.51,24792185.98,13018167.78,9230889.44,15915390.82,11788772.37,8596948.44,4374427.00,14543559.45,6818858.24,4337139.54,2491167.24,10877205.20,8999107.41,11591140.37,12299793.97,6828937.68,7584576.03,10753996.41,6819825.18,13725850.56,0,12768518.99,0,11196581.54,0.0
7,管理费用,363669298.71,267780500.87,122404796.60,661261881.48,337860245.33,204977702.80,88994837.38,526096059.78,284186778.69,174894744.32,88375189.81,437185440.72,234729861.17,149346895.56,76626292.13,504186341.47,324793497.08,163614721.41,81778283.03,323375708.84,244108304.63,158041205.48,76659644.24,254177985.40,191667101.35,126867234.67,65434362.50,240194828.88,186117528.43,124748021.65,57652418.40,232724438.84,165929763.49,112228352.58,54718517.75,181578070.48,148242497.60,97118269.22,53052641.55,151160501.92,117224985.63,78289575.82,44526675.24,158207984.80,127645364.51,84572726.71,43119029.92,129498720.23,88783410.99,73559644.87,31912469.63,161975736.00,120151306.26,70090577.17,41167537.10,154943729.20,104450987.26,60650316.31,41810208.79,88048347.35,79878544.51,56077632.22,26649845.42,77721942.07,49811270.62,33663239.81,16965111.60,70318280.01,55017463.34,31813265.27,15064174.52,33686337.95,9386000.68,13499230.94,7320714.36,7671350.40,9905363.89,43670181.19,23619582.52,35992667.96,0,31912372.22,0,24734218.97,0.0
8,财务费用,21077440.72,57739520.98,29608189.45,473517550.76,216162540.21,108718012.15,61412891.59,330749768.81,179919755.20,141261211.82,43179524.60,333296054.53,128266446.41,73611786.37,79112569.53,264028219.04,110996661.17,42648532.81,22248568.33,95459577.54,68144681.59,45110460.70,21961526.80,80535497.27,64344184.03,44454471.71,20652595.00,110936956.54,86823081.67,59765495.70,28930057.21,98145639.71,76167870.20,47534254.48,23257836.44,74779257.42,60577297.48,39122065.49,18197997.88,57633610.00,44851658.66,33051200.38,18913972.86,85774195.79,69049112.29,47056574.84,23026542.02,64783524.49,51127197.40,30984502.94,14990131.91,52014019.74,42020447.83,24288645.83,11972107.07,52825423.23,40250386.74,25467188.86,12984569.37,36979680.18,30322740.56,18224467.52,9150941.11,28196372.29,21084741.41,13799011.63,7288442.93,21864410.61,16911822.78,15426200.03,4831843.11,11585699.01,8050622.37,25830393.65,19312212.57,48286756.43,6424515.22,56550091.43,29667709.56,5570159.33,0,24578499.73,0,9938836.03,0.0
