,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,1588297774.86,1217499500.00,902814506.49,1507468883.67,1218983700.00,1126631120.23,870677725.14,0.0
2,营业收入,1588297774.86,1217499500.00,902814506.49,1507468883.67,1218983700.00,1126631120.23,870677725.14,0.0
3,二、营业总成本,1449565958.00,0,826523884.33,1367627101.03,0,1008542652.14,801008221.08,0.0
4,营业成本,1243300093.65,0,716867287.71,1162460893.49,0,850048317.83,667136385.10,0.0
5,营业税金及附加,10316022.70,0,7160298.97,9976256.22,0,6967599.15,8020934.71,0.0
6,销售费用,48720484.38,0,25124010.42,49796029.39,0,33883961.09,21696707.47,0.0
7,管理费用,49520900.28,0,24471235.26,47789231.12,0,35490452.05,33104670.28,0.0
8,财务费用,43918987.69,0,21058806.74,48099128.38,0,50844230.94,44777284.73,0.0
9,研发费用,53789469.30,0,31842245.23,49505562.43,0,31308091.08,26272238.79,0.0
10,资产减值损失,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-9758820.00,0,-3937019.00,12205515.00,0,-4630841.00,-835396.78,0.0
12,投资收益,16374360.53,0,10165729.26,6342932.00,0,2154698.00,-860893.40,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,169967398.65,111349700.00,78222665.03,168280090.81,111893500.00,114995322.33,66931244.21,0.0
16,加:营业外收入,2085652.22,0,1248276.22,1407975.44,0,1441435.03,2868272.98,0.0
17,减：营业外支出,4212532.88,0,1335231.56,5749982.22,0,3896055.37,11450301.05,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,167840517.99,110525500.00,78135709.69,163938084.03,108100800.00,112540701.99,58349216.14,0.0
20,减：所得税费用,26334478.98,0,11459922.54,29559160.66,0,26038961.69,11331797.92,0.0
21,五、净利润,141506039.01,92678600.00,66675787.15,134378923.37,90082500.00,86501740.30,47017418.22,0.0
22,归属于母公司所有者的净利润,141506039.01,92678600.00,66675787.15,134378923.37,90082500.00,86501740.30,47017418.22,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.150000,0,0.540000,1.330000,0,0.870000,0,0.0
26,稀释每股收益(元/股),1.150000,0,0.540000,1.330000,0,0.870000,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,141506039.01,0,66675787.15,134378923.37,0,86501740.30,47017418.22,0.0
29,归属于母公司所有者的综合收益总额,141506039.01,0,66675787.15,134378923.37,0,86501740.30,47017418.22,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
