9,研发费用,41604084.07,35879877.12,11313467.28,54689648.58,34448985.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,41609463.90,98912220.40,132704492.25,75022177.51,36106030.59,98097341.07,130318290.82,60885307.85,40874283.79,206964322.70,87240730.15,82475761.50,34859687.11,171302873.65,64261124.57,59227288.73,18233619.70,105714417.66,79303733.87,62494765.33,23953305.27,146860987.74,74978166.32,45254261.04,20666526.80,156141972.06,60829135.78,62109131.50,26405388.42,188589910.77,60173147.81,45704288.72,4161791.48,124710324.97,20008863.32,16076445.19,9431570.78,94393293.21,12922258.31,9879254.50,8850793.64,45508357.43,9633745.81,7671289.37,0,17859836.06,8618967.97,8618967.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185770.30,185770.30,816.00,83994.58,52915.54,89328.00,43660.00,-275674.58,-245712.00,-202184.80,-122958.00,7317.70,-3856.00,1549.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,22367006.64,13238997.95,21798446.48,35791361.19,31257884.86,26974243.22,36065221.82,19815366.51,9194426.63,18167233.14,2066109.48,6156646.11,8069171.06,7668009.50,-200580.78,-957998.82,-314742.34,-114161.56,-200580.78,-73050.10,-322865.63,-122284.85,78295.93,-1403540.18,-1130528.26,-155161.56,46362.43,395483347.26,417760465.83,417961046.61,421875764.31,8753509.24,887457.20,-142895.08,4419.22,33076752.66,1323414.44,-476004.78,-76557.52,-776207.60,-478410.58,-317952.97,-195712.07,-928317.04,-615547.97,-337343.75,29087.48,-548627.26,-2669889.49,-1903902.12,-931391.01,-5182005.32,-2938010.04,-1927748.15,-900359.32,-2906103.44,-1204833.08,-172162.94,-82415.97,-341013.77,-233460.43,-169173.40,-73312.97,-363105.71,-260747.56,3152442.94,-1248215.21,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,337740.82,0,0,0,0,0,0,0,0,246020.00,246020.00,0,0,287000.00,287000.00,0,0,246000.00,246000.00,246000.00,-19975.31,304184.12,246000.00,246943.21,-300818.03,258300.00,258300.00,515432.97,9252005.87,1390373.11,0,0,31612818.80,0,0,0,-133005.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,889380968.61,621801994.40,375098832.21,1264899290.89,799039208.23,551592472.37,300322679.42,844112507.23,503165481.09,313061233.58,158598168.23,499989005.21,276141432.48,170364038.10,85045572.66,314310255.26,223972857.28,135094230.24,65380293.01,373860230.74,227875301.00,132903808.49,64574642.92,333107565.36,183951729.50,113066581.70,51477801.75,522010095.06,529929000.64,452974189.84,449639319.25,540350148.67,329712241.61,213754264.27,79929631.78,251537046.82,167015082.45,145697782.14,52188176.37,93916469.64,178490757.57,131557308.14,52433613.56,162491519.44,181006465.31,132430313.59,53720133.27,243525372.07,184442369.16,124206197.33,49612683.12,306476450.95,203691517.14,130420145.58,59045660.80,251709924.97,165121378.10,105521923.76,51054134.06,168875009.21,117192688.54,74153275.97,33888950.19,129023979.97,88771320.69,116682527.22,76720432.27,0.0
16,加:营业外收入,1296363.11,778626.49,288822.94,1414229.20,2364223.35,2256925.16,340294.69,1174949.06,1121329.94,665528.12,1884975.25,7211069.48,5500946.41,3115436.70,1815526.97,10573881.14,4442904.40,1602808.78,322455.53,20319417.62,2669595.84,1234198.02,1153319.63,16607567.37,11662753.24,8735976.24,4929326.22,21475230.48,15248316.01,6050206.15,1292596.10,15592139.22,10804000.52,3032352.05,645973.90,40254472.18,20919690.26,17445801.22,10834569.96,154783326.40,13649341.91,6717183.04,5595954.20,42477663.48,15758231.98,3616498.53,2341495.95,46891420.75,32891563.87,15222403.93,1325229.36,1009495.86,167093.43,523829.00,58265.00,639347.19,697476.87,58132.50,21030.00,136264.50,145051.00,67146.00,9375.00,458473.49,162849.16,162970.00,68953.32,0.0
17,减：营业外支出,2829739.13,2314649.07,1209059.50,3963599.77,3358152.53,2625171.21,2030555.98,1921922.10,1469927.88,1134101.19,545999.23,2059456.06,1560017.63,672363.23,657462.49,4217442.54,219442.91,213685.50,212500.00,1000997.43,791923.28,265859.83,256349.14,1192959.60,1077476.09,571515.87,51029.22,4647586.85,2720417.46,1786546.03,508744.36,5778271.90,2823441.45,1480754.14,229385.46,2946818.57,941861.78,226313.57,43820.35,2688521.63,2522890.60,821313.46,661857.19,15590877.69,2324084.37,1716001.18,322398.83,2305556.67,1740965.87,347181.52,61768.26,1011490.84,572039.34,307618.95,27348.93,2136615.95,1998607.03,1737854.88,1721072.08,1252311.01,1227830.77,275793.32,264000.00,720480.00,365600.00,8225490.59,1462228.48,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,470325.17,442493.45,442493.45,827968.59,789615.26,15485.99,1462.49,82084.41,5176.70,84.00,0,36600.17,21189.42,21189.42,18704.08,26907.99,46417.92,20485.93,0,1747392.16,554407.77,550750.90,273134.76,1964249.77,492275.04,355152.62,51663.41,222792.83,37950.35,57168.75,7830.00,0,85623.23,-46466.11,2019.92,0,67117.42,66458.04,66458.04,0,0,231284.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,887847592.59,620265971.82,374178595.65,1262349920.32,798045279.05,551224226.32,298632418.13,843365534.19,502816883.15,312592660.51,159937144.25,505140618.63,280082361.26,172807111.57,86203637.14,320666693.86,228196318.77,136483353.52,65490248.54,393178650.93,229752973.56,133872146.68,65471613.41,348522173.13,194537006.65,121231042.07,56356098.75,538837738.69,542456899.19,457237849.96,450423170.99,550164015.99,337692800.68,215305862.18,80346220.22,288844700.43,186992910.93,162917269.79,62978925.98,246011274.41,189617208.88,137453177.72,57367710.57,189378305.23,194440612.92,134330810.94,55739230.39,288111236.15,215592967.16,139081419.74,50876144.22,306474455.97,203286571.23,130636355.63,59076576.87,250212656.21,163820247.94,103842201.38,49354091.98,167758962.70,116109908.77,73944628.65,33634325.19,128761973.46,88568569.85,108620006.63,75327157.11,0.0
20,减：所得税费用,279937627.17,194842717.14,109982716.63,319429896.27,231424474.15,158091978.63,84659767.12,232087234.87,142570878.63,86858947.22,43341148.42,154924919.42,74162609.63,43302302.47,17785677.24,122332049.32,67064264.41,42820030.90,23668706.68,150206764.56,70416641.58,45930351.71,17699796.47,131898885.48,52536933.04,33683377.36,19080213.57,142236089.91,153657945.17,126679404.46,120474894.84,229096398.70,110983958.87,67262576.62,24161107.48,93757683.57,47172282.05,38832320.37,17091107.41,66707377.02,45818301.96,32828794.93,14414582.75,77741646.37,50763435.12,34884217.49,14951209.57,87033619.55,71371734.06,47069170.88,17620065.08,107415515.09,67788004.55,43604289.54,20039110.75,90870588.72,54535374.96,37277027.17,17113979.32,63181762.32,43386381.03,28786228.66,11783520.58,45041207.00,33357581.51,37233897.32,26822676.96,0.0
21,五、净利润,607909965.42,425423254.68,264195879.02,942920024.05,566620804.90,393132247.69,213972651.01,611278299.32,360246004.52,225733713.29,116595995.83,350215699.21,205919751.63,129504809.10,68417959.90,198334644.54,161132054.36,93663322.62,41821541.86,242971886.37,159336331.98,87941794.97,47771816.94,216623287.65,142000073.61,87547664.71,37275885.18,396601648.78,388798954.02,330558445.50,329948276.15,321067617.29,226708841.81,148043285.56,56185112.74,195087016.86,139820628.88,124084949.42,45887818.57,179303897.39,143798906.92,104624382.79,42953127.82,111636658.86,143677177.80,99446593.45,40788020.82,201077616.60,144221233.10,92012248.86,33256079.14,199058940.88,135498566.68,87032066.09,39037466.12,159342067.49,109284872.98,66565174.21,32240112.66,104577200.38,72723527.74,45158399.99,21850804.61,83720766.46,55210988.34,71386109.31,48504480.15,0.0
22,归属于母公司所有者的净利润,626998068.12,437177731.78,261841710.94,922184652.42,557576288.51,394078577.54,216167968.84,606515716.70,364556212.12,232349189.29,119486616.76,348423689.03,204083923.00,130646189.37,68873568.86,205006458.78,151351189.72,92782721.98,37524204.15,241797440.38,156372688.62,86006078.40,47399565.96,221628517.16,139059742.87,87119404.37,37398545.25,394194385.03,384260122.21,326906788.21,327259078.22,278986981.81,189340768.15,123058881.46,49275892.41,184396764.65,138951763.20,118374355.28,43387277.45,181649489.02,138228577.37,100252199.37,40939348.56,120189979.60,136653958.35,97317938.09,41518222.80,191816290.35,134975779.99,88400746.99,34137346.10,185359329.52,125158498.60,79496656.26,36589428.22,148774161.69,105796247.56,67206491.95,32576087.75,104139850.10,72150328.32,44412628.10,21562570.83,83125414.04,54765142.71,71563806.64,48583246.89,0.0
23,少数股东损益,-19088102.70,-11754477.10,2354168.08,20735371.63,9044516.39,-946329.85,-2195317.83,4762582.62,-4310207.60,-6615476.00,-2890620.93,1792010.18,1835828.63,-1141380.27,-455608.96,-6671814.24,9780864.64,880600.64,4297337.71,1174445.99,2963643.36,1935716.57,372250.98,-5005229.51,2940330.74,428260.34,-122660.07,2407263.75,4538831.81,3651657.29,2689197.93,42080635.48,37368073.66,24984404.10,6909220.33,10690252.21,868865.68,5710594.14,2500541.12,-2345591.63,5570329.55,4372183.42,2013779.26,-8553320.74,7023219.45,2128655.36,-730201.98,9261326.25,9245453.11,3611501.87,-881266.96,13699611.36,10340068.08,7535409.83,2448037.90,10567905.80,3488625.42,-641317.74,-335975.09,437350.28,573199.42,745771.89,288233.78,595352.42,445845.63,-177697.33,-78766.74,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.410000,0.285800,0.170000,0.640000,0.360000,0.257600,0.170000,0.480000,0.290000,0.184100,0.094700,0.280000,0.160000,0.103500,0.054600,0.220000,0.160000,0.097900,0.039600,0.260000,0.170000,0.090800,0.050000,0.230000,0.150000,0.091900,0.039500,0.420000,0.405500,0.345000,0.350000,0.290000,0.199800,0.130000,0.100000,0.390000,0.293300,0.250000,0.090000,0.410000,0.324000,0.248800,0.110000,0.310000,0.351500,0.250300,0.110000,0.490000,0.350000,0.227400,0.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.410000,0.285800,0.170000,0.640000,0.360000,0.257600,0.170000,0.480000,0.290000,0.184100,0.094700,0.280000,0.160000,0.103500,0.054600,0.220000,0.160000,0.097900,0.039600,0.260000,0.170000,0.090800,0.050000,0.230000,0.150000,0.091900,0.039500,0.420000,0.405500,0.345000,0.350000,0.290000,0.199800,0.130000,0.100000,0.390000,0.293300,0.250000,0.090000,0.410000,0.324000,0.248800,0.110000,0.310000,0.351500,0.250300,0.110000,0.490000,0.350000,0.227400,0.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-3511182.97,-518021.82,479963.13,-4956704.64,-5670972.40,-1803558.45,2161211.06,-2605241.73,-929105.63,-1849709.29,-987762.37,-3404202.26,-9820680.22,-10366111.25,-9622350.50,14236219.97,12536210.58,6701176.54,4135029.80,2773764.63,1833855.24,561933.76,2687094.51,3663674.87,4866973.04,-327372.95,-697549.33,352660.69,-868262.98,274899.57,-1403673.81,-1185330.24,1961259.34,46567.24,456828.21,1916984.83,1827564.87,-139276.68,134671.01,344541.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,604398782.45,424905232.86,264675842.15,937963319.41,560949832.50,391328689.24,216133862.07,608673057.59,359316898.89,223884004.00,115608233.46,346811496.95,196099071.41,119138697.85,58795609.40,212570864.51,173668264.94,100364499.16,45956571.66,245745651.00,161170187.22,88503728.73,50458911.45,220286962.52,146867046.65,87220291.76,36578335.85,396954309.47,387930691.04,330833345.07,328544602.34,319882287.05,228670101.15,148089852.80,56641940.95,197004001.69,141648193.75,123945672.74,46022489.58,179648438.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,623486885.15,436659709.96,262321674.07,917227947.78,551905316.11,392275019.09,218329179.90,603910474.97,363627106.49,230499480.00,118498854.39,345019486.77,194263242.78,120280078.12,59251218.36,219242678.75,163887400.30,99483898.52,41659233.95,244571205.01,158206543.86,86568012.16,50086660.47,224792028.43,143926715.91,86792031.42,36700995.92,394638619.76,383391859.23,327181687.78,325855404.41,277665890.83,191302027.49,123105448.70,49732720.62,186208703.78,140779328.07,118235078.60,43521948.46,181994030.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-19088102.70,-11754477.10,2354168.08,20735371.63,9044516.39,-946329.85,-2195317.83,4762582.62,-4310207.60,-6615476.00,-2890620.93,1792010.18,1835828.63,-1141380.27,-455608.96,-6671814.24,9780864.64,880600.64,4297337.71,1174445.99,2963643.36,1935716.57,372250.98,-4505065.91,2940330.74,428260.34,-122660.07,2315689.71,4538831.81,3651657.29,2689197.93,42216396.22,37368073.66,24984404.10,6909220.33,10795297.91,868865.68,5710594.14,2500541.12,-2345591.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
