,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1101742157.35,796116475.67,500001975.31,217446076.79,1169513124.76,825170994.39,520745469.52,216156645.93,1137479087.31,799635649.06,474692887.71,180100098.78,1050631623.47,749801657.00,452849676.86,192061967.38,937146820.77,606928338.15,343553343.89,128347531.26,802970860.68,529928866.71,327222101.40,114085429.98,1015449796.45,657693783.01,472888418.91,223234178.59,1194611373.45,788830870.29,483543061.46,188878689.71,909991943.76,593526960.16,380901190.10,162170701.32,741052125.33,510865110.76,310711429.77,122879805.31,552784225.87,363409023.84,229278989.32,85174186.68,485948933.60,313947687.78,420402878.82,309765567.07,0.0
2,营业收入,1101742157.35,796116475.67,500001975.31,217446076.79,1169513124.76,825170994.39,520745469.52,216156645.93,1137479087.31,799635649.06,474692887.71,180100098.78,1050631623.47,749801657.00,452849676.86,192061967.38,937146820.77,606928338.15,343553343.89,128347531.26,802970860.68,529928866.71,327222101.40,114085429.98,1015449796.45,657693783.01,472888418.91,223234178.59,1194611373.45,788830870.29,483543061.46,188878689.71,909991943.76,593526960.16,380901190.10,162170701.32,741052125.33,510865110.76,310711429.77,122879805.31,552784225.87,363409023.84,229278989.32,85174186.68,485948933.60,313947687.78,420402878.82,309765567.07,0.0
3,二、营业总成本,1061055463.69,710773836.67,454556095.36,213592455.62,1049840565.56,705188696.13,455426162.75,191574053.51,996862671.44,653271948.77,393459933.07,164294408.83,887537679.98,647341101.85,396271771.06,176626327.65,848732373.69,574420950.62,340320436.61,146550010.96,762703960.77,521458029.36,319379080.49,132896123.42,771501804.33,516752023.34,356971649.20,171672702.26,898499531.77,591199360.84,360039659.08,138489469.54,676265430.01,425972576.68,276425424.30,114739425.88,565743664.94,386859709.83,241488038.11,91734182.61,429350120.38,273817834.70,179495792.31,80982145.95,363268639.22,247244568.20,273901106.85,190826770.15,0.0
4,营业成本,534401433.18,361011939.73,231133361.08,104465457.37,536232215.98,372889843.42,244217213.93,98169487.20,518338356.88,363995600.15,208189742.84,78485353.22,466632375.36,318309069.12,192879666.35,84752913.70,460838470.35,303204197.94,180260964.66,68999314.18,384554102.12,257882076.84,160577095.91,62398880.77,424824071.12,278775449.56,198942223.22,100760546.06,503354778.12,331308804.00,203750417.88,81043957.04,376415873.80,244504703.61,157186069.19,69428842.13,313958443.42,203653044.38,127829521.75,51931933.31,227587313.93,149374733.01,95743940.67,37334659.35,203671678.97,132491326.41,157829562.41,118722193.79,0.0
5,营业税金及附加,14259966.56,6710895.15,5012621.36,2326733.10,14227871.23,7810181.47,4975168.77,2586458.48,17001560.91,9132500.40,5252710.99,2511030.87,16832275.51,7463953.25,5242505.47,2990822.94,11608879.93,7037143.41,3834969.58,1318589.40,8936248.41,5363229.71,3348108.43,1705493.52,9778476.35,6151757.07,3709232.49,1817274.53,12801854.41,6854181.00,4011325.38,1144871.60,9221619.34,4738216.38,3153496.71,606001.64,1107379.45,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,159162477.21,111726543.99,72765008.70,30296279.37,144640048.82,96023848.87,61048697.17,28116145.09,141525855.93,104329417.47,64842089.81,27530450.51,164161993.07,131257539.91,83065248.66,33021119.25,169498435.07,115148351.28,70328283.27,32313640.83,165454037.65,102432828.01,60042157.21,26053768.42,180672473.09,117813030.18,79337680.64,33504870.53,201770831.37,134647653.91,81630543.50,28301875.24,159458014.20,91571511.32,64397483.32,25415600.92,129998077.24,87310481.76,57512206.09,23040633.47,103668174.35,64509038.44,43487680.00,21997692.87,80398743.01,55571239.45,54145518.58,31316705.97,0.0
7,管理费用,239588733.35,159927969.32,96002548.17,55994614.08,246091475.44,166169669.78,137432120.79,61372444.20,304248810.79,173737451.16,112916403.11,55548861.17,239130506.51,192736249.11,118140505.73,56255450.44,240397869.68,160532289.66,90810325.50,46222793.65,226405342.57,164147638.84,99171825.73,43834459.64,198654457.02,123303624.94,81008753.16,37175598.79,206333958.27,130458694.65,78519609.23,32969027.25,168490657.41,92270220.89,56705097.72,20846367.15,139738234.90,99772794.32,58832853.50,17292808.25,93566992.59,58024716.52,38696712.87,21468165.74,78424525.41,59323227.32,59210070.05,40914651.49,0.0
8,财务费用,7380274.49,8093291.92,7280211.96,4057023.17,6371397.76,4168573.06,3966044.51,1329518.54,-2802324.96,-594209.86,-412203.13,218713.06,-180151.48,-699336.99,-353197.37,-393978.68,-38272059.20,-12896508.49,-6309583.22,-2304327.10,-27328087.13,-9326911.58,-4719221.98,-1096478.93,-46313796.16,-9979897.76,-6714403.19,-1585587.65,-28338792.46,-13235522.50,-9037775.83,-4970261.59,-39380158.80,-7437131.27,-5341778.39,-1557385.96,-20421036.82,-4956614.60,-3766547.20,-531192.42,527245.76,775046.22,437172.32,181627.99,-302659.37,-468566.09,-1966843.28,-417435.90,0.0
9,研发费用,106262578.90,63303196.56,42362344.09,16582348.53,92612930.34,54339619.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-130000.00,9664625.99,3786959.96,3786917.58,0,18550411.89,2671189.45,2671189.45,0,960681.01,-1726372.55,-2702957.78,0,4660777.86,1395476.82,1395476.82,0,4682317.15,959167.54,959115.19,0,3886122.91,688059.35,688162.88,0,2576902.06,1165549.78,1165538.92,0,2059424.06,325055.75,325055.75,0,1362566.75,1080003.97,1080003.97,0,4000393.75,1134300.51,1130286.45,0,1076351.20,327341.11,4682799.09,290654.80,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391473.53,391473.53,-391473.53,0,0.0
12,投资收益,27637463.27,11596958.27,10192168.55,556559.99,27821316.22,10707820.75,9967214.10,1744916.64,6802957.79,5953107.44,3359488.23,1673517.44,2588155.49,1855584.21,904386.35,351845.71,1949442.99,686546.75,363638.56,135250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,13518684.46,0,0,0,1867240.28,0,0,0,-640091.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-1186136344.17,116643382.51,68437151.99,14934322.13,200123567.52,173755365.10,104884942.41,33387835.12,208722272.89,189051598.67,110775366.40,17479207.39,165682098.98,104316139.36,57482292.15,15787485.44,90363890.07,33193934.28,3596545.84,-18067229.70,40266899.91,8470837.35,7843020.91,-18810693.44,243947992.12,140941759.67,115916769.71,51561476.33,296111841.68,197631509.45,123503402.38,50389220.17,233726513.75,167554383.48,104475765.80,47431275.44,175308460.39,124005400.93,69223391.66,31145622.70,123434105.49,89591189.14,49783197.01,4192040.73,123071767.91,67094593.11,146110298.44,118938796.92,0.0
16,加:营业外收入,293220.94,437785.42,119550.13,69324.73,1490715.22,1845808.97,1258401.09,124998.38,454086.32,1019135.10,922403.15,12751410.03,48291268.05,30343678.65,22542814.50,11625809.47,51149200.21,28929569.75,22270248.13,2264535.44,73116708.40,48876186.32,35000830.23,27500117.50,80106269.41,67072992.63,57766212.37,28945945.56,81857070.50,46123206.59,25725582.39,12755051.03,63912338.83,17831738.35,12253193.25,9101304.26,56708769.38,33293671.22,15571776.45,11418272.96,28170902.72,10242018.85,3997372.21,2868236.37,3195540.55,2373940.45,491290.00,1461854.40,0.0
17,减：营业外支出,13596708.37,119573.48,58368.08,2251.25,383390.48,191573.22,90262.73,52540.84,608534.38,164404.57,108935.93,76041.13,716772.75,64583.38,55145.06,2356.75,1248187.85,1111567.52,1023736.46,2400.00,495938.26,309806.06,275513.71,0,62366.94,62366.94,61878.02,61878.02,281486.55,106605.00,0,0,19301.61,16975.59,16975.59,15482.79,230234.11,225060.32,111267.00,0,57888.55,44006.13,44006.13,0,27355.23,27355.23,30000.00,23344.59,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,152065.21,96617.62,0,680484.00,28363.14,18994.71,0,1132865.15,1002502.07,941777.54,0,495342.50,309210.30,275513.71,0,0,0,0,0,151486.55,6605.00,0,0,16941.60,16941.60,16941.60,15448.80,5173.79,0,0,0,44006.13,44006.13,0,0,0,0,0,0,0.0
19,四、利润总额,-1199439831.60,116961594.45,68498334.04,15001395.61,201230892.26,175409600.85,106053080.77,33460292.66,208567824.83,189906329.20,111588833.62,30154576.29,213256594.28,134595234.63,79969961.59,27410938.16,140264902.43,61011936.51,24843057.51,-15805094.26,112887670.05,57037217.61,42568337.43,8689424.06,323991894.59,207952385.36,173621104.06,80445543.87,377687425.63,243648111.04,149228984.77,63144271.20,297619550.97,185369146.24,116711983.46,56517096.91,231786995.66,157074011.83,84683901.11,42563895.66,151547119.66,99789201.86,53736563.09,7060277.10,126239953.23,69441178.33,146571588.44,120377306.73,0.0
