,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,28423391958.59,19581530842.14,11801039282.41,36221254583.28,27025093825.14,17992581828.81,9851145604.25,32404021552.37,23671252222.67,15460667457.79,8633579850.08,27758852241.15,20146192751.43,13674444123.35,7462471055.12,28648928419.89,21682172180.24,15455493557.20,8305861563.06,25407407815.34,18660531142.39,13345873146.52,7302739523.71,25745396759.74,19095276263.26,12492062612.26,7070251234.88,24117987423.44,17760772205.18,12115732359.33,6703047563.43,22837126554.70,16853160722.79,11212104995.92,6299238679.37,19066578948.22,14456146424.77,9294270815.60,5286005805.43,15395273859.84,10868751866.36,6827822482.74,3603111192.90,12916717776.13,9129079356.14,4986663462.04,2448574255.41,8257131598.27,6126821792.07,4012242987.02,2145975935.13,8866957328.20,6578039256.71,4180038912.09,2220383455.02,7965056496.42,5858631812.99,3841225644.01,2097598193.91,5754206310.64,3976627016.36,2466839822.56,1184365762.75,3721907424.75,2966207064.18,1912661741.97,1046454305.06,2847998707.09,2163048241.47,1400220444.53,739728743.49,2028738007.80,1563665723.70,951019625.78,1424379716.30,649391101.18,1145111356.71,55240309.19,91570050.83,37169465.53,233734537.55,105301307.97,134139558.69,54788337.72,118373930.59,20249347.87,58099470.00,24661270.90,10409387.04,0.0
2,营业收入,28423391958.59,19581530842.14,11801039282.41,36221254583.28,27025093825.14,17992581828.81,9851145604.25,32404021552.37,23671252222.67,15460667457.79,8633579850.08,27758852241.15,20146192751.43,13674444123.35,7462471055.12,28648928419.89,21682172180.24,15455493557.20,8305861563.06,25407407815.34,18660531142.39,13345873146.52,7302739523.71,25745396759.74,19095276263.26,12492062612.26,7070251234.88,24117987423.44,17760772205.18,12115732359.33,6703047563.43,22837126554.70,16853160722.79,11212104995.92,6299238679.37,19066578948.22,14456146424.77,9294270815.60,5286005805.43,15395273859.84,10868751866.36,6827822482.74,3603111192.90,12916717776.13,9129079356.14,4986663462.04,2448574255.41,8257131598.27,6126821792.07,4012242987.02,2145975935.13,8865732964.39,6577094753.26,4179319744.55,2220191968.02,7964167635.63,5857997990.40,3841007189.50,2097562312.38,5734168007.24,3966414436.21,2457030578.56,1184076044.67,3710147450.34,2965792785.34,1912295119.03,1046446045.71,2820007095.35,2135022199.96,1372116424.61,711676316.02,2004831864.11,1549375783.19,936789887.44,1423971949.88,649259562.85,1144791088.65,55230353.68,91065101.79,37103843.73,233114974.24,105180287.09,134139558.69,54788337.72,117226979.32,20173795.87,57976930.00,24627438.50,10409387.04,0.0
3,二、营业总成本,27222993186.83,18817858132.57,11449522333.77,34771191596.54,26129071520.98,17423510496.40,9491657071.91,31176140018.11,22799085324.66,14880824147.19,8226112333.99,26001919612.49,18824964200.31,12776182453.91,6980438571.20,27228022351.37,20388637403.92,14610487766.01,7998153467.83,23660404115.75,17349082515.90,12392785463.67,6810933672.64,23470082843.37,17462692859.87,11574685183.03,6547683927.18,22498237581.66,16457900690.26,11219294000.52,6119185562.22,21564359891.87,15753167812.99,10400316068.01,5742909513.22,17840194841.49,13430986239.79,8527323929.00,4797449165.40,13699629084.95,9378921709.63,5854374668.79,3024435707.95,12070292607.50,8492721778.11,4378276589.83,2006932715.78,6689617673.82,4833285902.95,3057563485.49,1598685789.56,7245381944.87,5339681783.35,3414817988.28,1750126326.88,6315048953.70,4606029413.46,3051440667.05,1642743983.34,4548403048.49,3009505535.65,1824258994.45,838178564.30,2676016043.36,2016601413.56,1258507479.12,633616918.20,2205816124.30,1624109753.41,1044304647.89,518530768.38,1578853803.26,1171053172.53,735932162.14,1258227788.17,493008158.89,965282268.99,82049663.31,190074735.19,126600026.85,269412105.71,0,185387428.53,0,141665446.37,0,0,0,5590537.74,0.0
4,营业成本,26226584727.98,18173627079.35,11122163322.72,33423778458.96,25242446770.23,16846954504.30,9256479744.51,29990421378.22,22068410918.60,14385296616.10,7997143594.57,24757844512.64,18115744831.39,12314455175.37,6752434593.84,25921053470.42,19519528081.09,13977963098.48,7614773944.23,22634613313.18,16647736095.88,11934873195.65,6575970833.05,22103202583.08,16710006628.18,11114811675.74,6303803888.33,21372537356.51,15681470417.55,10687937651.20,5858571099.31,20549404094.94,15100084973.40,9963603640.62,5507898027.50,16752187823.89,12691068659.31,8074560433.42,4603425303.11,12795265968.39,8760927704.24,5513998228.58,2852263560.56,11075194972.24,7873941008.79,4046067843.87,1885670512.92,5983322788.31,4404687730.25,2857132342.28,1500187388.59,6814137337.27,5016380680.15,3189669232.19,1647165978.37,5970017500.85,4368289059.21,2900012873.87,1564403513.78,4128448588.85,2732973210.98,1642093047.39,765417062.46,2313570886.93,1677730345.19,1077149207.29,535226910.90,1869616292.97,1331757328.04,844263112.92,413349391.12,1206260488.79,896079425.05,562810881.92,871338097.02,358070517.83,697090639.96,39469067.93,56530078.54,29339543.97,65276962.02,0,43534862.08,0,37334056.47,0,0,0,0,0.0
5,营业税金及附加,125068071.57,97955028.66,61765115.22,142281160.97,97137774.58,75930254.08,28886127.98,145732948.80,99614206.91,75514256.56,38225829.68,154462748.44,80633354.07,52785682.04,29980400.95,121506605.41,87649603.15,58995270.69,30596999.09,148363070.24,118583946.56,78360108.25,45531068.09,172773201.71,114565543.12,66385400.22,49724132.63,187684937.08,161579660.70,114698810.65,64183102.90,187984761.33,147037931.32,99005173.85,52910083.81,114440670.93,61148206.27,41601367.41,20215981.79,108114394.78,70415415.73,31716653.79,17652177.92,265226584.95,179199894.18,106013671.02,54265758.07,150257640.71,100742229.04,57807181.83,32414091.02,93844408.58,75172022.65,43811254.30,20393504.24,76521792.41,56743450.70,35440155.33,19689073.45,60422044.19,41811481.84,25828351.61,11324483.24,44198012.78,34961549.15,22601451.78,12040026.28,32837981.54,26420595.48,17811382.58,7726785.00,25776362.67,20522496.31,12436525.84,16482517.73,7275130.24,13880250.33,324545.15,806575.59,330700.76,15877319.95,0,3945454.80,0,3340403.58,0,0,0,717879.22,0.0
6,销售费用,3757877.77,2697267.20,1380455.73,6545503.02,4038907.04,2693341.12,1353973.97,6820264.52,4199755.55,2563640.86,1282246.20,6601626.60,4127931.17,2585374.52,1580242.27,6409363.79,4717935.40,3224933.99,1653590.41,7166275.56,4720468.16,2998460.95,1259784.25,8011173.76,4520506.16,2570831.55,1452077.92,6089749.51,4402999.57,2526956.41,1271363.77,6143501.12,4415573.47,2738851.36,1323183.87,4277893.37,2833518.54,1695992.67,1035871.12,3475825.97,2322743.79,1245336.64,454360.50,3168366.63,2312825.10,1559822.35,729500.36,2727874.81,3580056.75,2903171.15,473553.18,1564681.51,950892.21,652620.35,363939.09,1233120.56,832894.36,365709.36,144210.29,896730.98,524629.93,351273.94,107326.05,528189.89,274586.80,168427.22,92934.80,93971.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963.83,0,0,0,0,0.0
7,管理费用,484220004.73,297106201.87,147236029.55,711145828.48,462686009.88,296479416.68,129055783.05,638572691.93,383908030.53,259573662.44,113216666.97,677028730.86,394610704.80,255940498.82,122453342.37,695867926.69,450057047.50,299229362.77,152843652.74,556302760.58,392925603.56,259053293.86,130585679.37,549086290.54,378693473.40,246513298.55,117620204.68,503702893.56,329050448.72,206277343.52,103398478.43,466808413.20,301713849.20,196184791.95,91461020.99,401937050.53,285565152.09,191001710.82,97667706.67,380952082.96,240508111.59,142826438.63,62185474.69,333505246.80,208345888.29,130919497.28,51269514.34,313164037.76,151826341.73,113996079.62,47238034.31,197528221.53,125077131.18,80672786.44,38764419.91,182379809.62,128406785.22,68385398.69,30559482.55,158431111.49,125348657.11,85934271.59,28256793.03,136508386.86,132523444.17,62403021.87,35874812.54,150368752.18,125728631.45,95955794.19,49925177.55,150467308.03,99731610.65,58467512.24,150657561.15,43263535.17,108939522.05,8154828.14,15151745.84,6740400.88,13220216.08,0,12202448.14,0,11303508.07,0,0,0,561224.48,0.0
8,财务费用,381167220.41,245346468.57,119910821.95,431101107.56,318890266.96,200886942.50,75881442.40,394267337.38,242950100.07,157873658.23,76241896.57,368440416.44,229281341.16,149849685.44,73989991.77,279757799.98,131981035.51,85202542.62,47328411.23,310615056.19,184366401.74,117500404.96,57586307.88,423039824.15,224906709.01,144403976.97,75083623.62,330123079.75,241149177.48,168435252.50,91591517.81,212955983.36,199228885.60,138783610.23,89317197.05,291630168.96,226320703.58,148714424.68,75004302.71,315879920.02,233355074.28,163195351.15,91861474.28,372095237.45,225245881.47,91929475.03,14397430.09,28783184.90,34564545.18,24774710.61,18372722.46,138307295.98,122101057.16,100012095.00,43438485.27,84896730.26,51757223.97,47236529.80,27947703.27,200204572.98,108847555.79,70052049.92,33072899.52,181210566.90,171111488.25,96185370.96,50382233.68,152899126.00,140203198.44,86274358.20,47529414.71,196349643.77,154719640.52,102217242.14,219749612.27,84398975.65,145371856.65,34101222.09,117586335.22,90189381.24,175037607.66,0,125704663.51,0,89683514.42,0,0,0,4311434.04,0.0
