,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1250881630.55,789006340.02,390622921.02,1520220086.81,1194737950.78,778625109.21,357239417.57,1299191409.98,915794679.50,564240361.44,259749437.02,991714331.83,699065238.58,429761687.83,199541799.31,862850016.23,615713356.46,394376537.38,171763425.32,773581727.74,559178338.04,353413112.73,142313594.94,666879476.06,602583747.09,499426936.13,0.0
2,营业收入,1250881630.55,789006340.02,390622921.02,1520220086.81,1194737950.78,778625109.21,357239417.57,1299191409.98,915794679.50,564240361.44,259749437.02,991714331.83,699065238.58,429761687.83,199541799.31,862850016.23,615713356.46,394376537.38,171763425.32,773581727.74,559178338.04,353413112.73,142313594.94,666879476.06,602583747.09,499426936.13,0.0
3,二、营业总成本,1232548033.28,775762173.59,384034037.53,1392821346.34,1069055927.15,690404449.20,327138230.68,1208363297.50,846739221.61,520798838.91,252294915.53,925970721.49,647917815.57,396654585.62,193821966.94,800255424.21,565792037.97,359749134.03,165593733.57,699146049.06,506440651.87,320283504.28,136685446.62,599658163.44,540893577.66,443247675.97,0.0
4,营业成本,1006858277.52,632019026.78,315420561.88,1141760799.79,896749293.77,584647175.57,273775023.35,990502083.27,698544455.30,429091799.39,204192062.92,760167221.53,528888515.00,322808797.84,153197199.00,653907968.50,459921599.84,293417873.35,127933721.88,572072234.73,413655626.76,262152424.02,106904155.97,491417267.15,437815595.49,355818144.51,0.0
5,营业税金及附加,6899341.61,4471147.13,1958657.17,7977649.04,5785168.84,3916498.32,1709767.79,7025769.04,5165928.98,2873446.01,1106259.69,5338923.04,2456511.99,1228126.02,342103.52,4126428.19,3330271.89,2173531.44,919408.46,4098481.32,3203975.97,2051688.76,767500.21,3606427.84,3423502.87,2954055.04,0.0
6,销售费用,72678107.47,44540637.96,18905641.61,95374641.75,66403955.00,44392682.24,23690682.73,88580225.21,60533575.31,36950022.30,20814475.87,71642701.47,51552611.92,30925921.24,17385936.42,55634758.41,41263884.70,26065799.44,14733491.05,49651827.61,37320424.58,23371053.62,11118050.89,38987600.56,35362512.97,27119335.90,0.0
7,管理费用,66246082.82,41298311.42,20784513.42,70368650.10,46418486.77,52421982.42,25876611.64,111373656.69,73621794.38,46764729.73,24369526.75,86586233.68,62872096.38,40478750.12,22624252.19,78630969.35,58319386.60,36887627.02,20370764.01,64657441.78,46365153.12,30155378.77,16890167.48,57636386.48,55762242.01,48773322.95,0.0
8,财务费用,23128476.11,16922340.16,10194097.93,15457597.86,9695101.31,4977244.90,2115763.21,6915129.26,7894180.13,4741495.48,1778046.65,1921670.38,1534312.68,1056913.85,371453.77,5405760.21,2431020.26,1084863.76,1514901.56,8357387.09,5467410.13,2406539.39,1019889.84,6576915.19,7995852.41,8549125.08,0.0
9,研发费用,56737747.75,36510710.14,18043211.38,54999413.01,43629877.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1272645.86,6882594.79,374044.40,48865.75,-29618.04,3966434.03,979287.51,377346.00,34543.65,313971.39,613767.60,156076.55,-98977.96,2549539.55,525874.68,119439.02,121446.61,308676.53,428061.31,146419.72,-14317.77,1433566.22,533871.91,33692.49,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.00,0,0,0,-190718.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,3895054.05,3895054.05,3895054.05,0,-1905800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,35898126.18,20576174.18,14824003.35,146282227.45,151125799.98,101973494.43,31287417.39,106443906.74,79807413.74,47336576.58,7454521.49,63837810.34,50956705.01,33107102.21,5719832.37,62594592.02,49921318.49,34627403.35,6169691.75,74435678.68,52737686.17,33129608.45,5628148.32,67221312.62,61690169.43,56179260.16,0.0
16,加:营业外收入,827175.98,746412.18,723140.76,2126583.00,889479.87,470221.14,18524.38,1718637.54,7610071.49,12393889.72,7276817.75,9227100.56,6528625.20,5219742.35,1997206.53,6700893.02,2592009.07,2477334.00,763783.23,4925983.17,2236126.37,598794.57,87389.34,4218034.33,6026056.25,8689285.79,0.0
17,减：营业外支出,689874.76,509524.97,248268.56,1156464.26,523433.01,389901.01,134805.58,2732237.80,3779790.10,3591999.03,3999385.12,320454.14,241071.91,129991.54,24327.92,1913481.89,1645344.81,581514.95,172997.62,742273.42,402651.56,364186.54,294857.34,1419547.91,564708.42,199333.16,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,3401515.72,3297772.03,3177.91,25355.98,9188.10,5331.41,3177.91,473853.07,304370.60,303929.07,338.62,66368.95,55167.96,47177.08,0,23975.61,26233.66,8953.79,0.0
19,四、利润总额,36035427.40,20813061.39,15298875.55,147252346.19,151491846.84,102053814.56,31171136.19,105430306.48,83637695.13,56138467.27,10731954.12,72744456.76,57244258.30,38196853.02,7692710.98,67382003.15,50867982.75,36523222.40,6760477.36,78619388.43,54571160.98,33364216.48,5420680.32,70019799.04,67151517.26,64669212.79,0.0
20,减：所得税费用,3969073.47,2210864.22,1345004.64,16093163.99,24002920.28,16001535.88,5510793.51,13796673.00,13068728.57,8638275.13,1946336.41,9560208.58,8847159.92,5876491.50,1508799.41,9425499.30,7911477.96,5309752.39,1139372.58,10781045.90,8269182.67,5044204.52,946335.38,9933089.23,9474115.53,9666450.00,0.0
21,五、净利润,32066353.93,18602197.17,13953870.91,131159182.20,127488926.56,86052278.68,25660342.68,91633633.48,70568966.56,47500192.14,8785617.71,63184248.18,48397098.38,32320361.52,6183911.57,57956503.85,42956504.79,31213470.01,5621104.78,67838342.53,46301978.31,28320011.96,4474344.94,60086709.81,57677401.73,55002762.79,0.0
22,归属于母公司所有者的净利润,34152314.92,19762641.43,14410159.36,134586198.39,130784468.82,88410178.53,26870167.01,92619534.61,71207300.04,47500192.14,8785617.71,63184248.18,48397098.38,32320361.52,6183911.57,57956503.85,42956504.79,31213470.01,5621104.78,67838342.53,46301978.31,28320011.96,4474344.94,60086709.81,57677401.73,55002762.79,0.0
23,少数股东损益,-2085960.99,-1160444.26,-456288.45,-3427016.19,-3295542.26,-2357899.85,-1209824.33,-985901.13,-638333.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.091300,0.052800,0.040000,0.360000,0.349500,0.236200,0.071800,0.247500,0.190300,0.131900,0.024400,0.180000,0.130000,0.090000,0.017200,0.160000,0.360000,0.260000,0.050000,0.750000,0.510000,0.310000,0.050000,0.670000,0.640000,0.610000,0.0
26,稀释每股收益(元/股),0.091300,0.052800,0.040000,0.360000,0.349500,0.236200,0.071800,0.247500,0.190300,0.131900,0.024400,0.180000,0.130000,0.090000,0.017200,0.160000,0.360000,0.260000,0.050000,0.750000,0.510000,0.310000,0.050000,0.670000,0.640000,0.610000,0.0
27,七、其他综合收益,175630.02,39342.74,-99829.23,-24864.75,8006.75,-133431.87,-135064.26,-99792.48,-182864.25,-14400.61,-16065.39,122485.10,21899.88,31136.69,-14593.47,19076.98,5466.08,-2644.44,3058.99,7411.39,7500.26,10933.51,10110.13,-17605.16,-1843.28,-24596.08,0.0
28,八、综合收益总额,32241983.95,18641539.91,13854041.68,131134317.45,127496933.31,85918846.81,25525278.42,91533841.00,70386102.31,47485791.53,8769552.32,63306733.28,48418998.26,32351498.21,6169318.10,57975580.83,42961970.87,31210825.57,5624163.77,67845753.92,46309478.57,28330945.47,4484455.07,60069104.65,57675558.45,54978166.71,0.0
