,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6867954349.26,4582562753.32,2578105112.43,9635479253.14,4731876082.29,3585550799.38,1681660097.63,9839528959.14,7382851188.56,5399274739.82,3394465162.56,14894999392.47,10518991381.07,8666980725.65,5557913695.02,14527392635.30,12368041429.05,8712785671.05,6273463237.10,15903215969.08,10572938501.86,7576893455.71,5031719965.70,15166875602.26,11576932297.70,7988980169.90,3157751013.07,10732502076.11,7716719068.94,5427455237.01,2054471429.54,11539440070.34,8031467770.26,5390036357.55,2271575421.10,14513590505.84,7921216990.71,5351856493.76,2122449499.17,12278622223.27,8494830172.58,5746821941.16,2933370853.74,10780310835.33,8217115143.98,5447793543.15,3077911322.46,7033897109.56,4780709203.25,3404682362.37,1428266419.88,6011342902.85,3940008592.97,2927981575.65,1540171214.99,4655694064.44,2944998792.61,2196051705.32,1286708887.85,4175829878.84,1748723234.13,1209132970.22,548173461.12,2716414927.49,1428836169.88,1036959815.51,517192276.48,2477461988.17,1811744295.38,1198411537.86,550422839.31,1752531052.52,872815416.54,1407508999.98,776420418.41,1013810246.91,548638382.96,791084859.83,405005221.40,510862965.41,332131247.66,239083039.61,0.0
2,营业收入,6867954349.26,4582562753.32,2578105112.43,9635479253.14,4731876082.29,3585550799.38,1681660097.63,9839528959.14,7382851188.56,5399274739.82,3394465162.56,14894999392.47,10518991381.07,8666980725.65,5557913695.02,14527392635.30,12368041429.05,8712785671.05,6273463237.10,15903215969.08,10572938501.86,7576893455.71,5031719965.70,15166875602.26,11576932297.70,7988980169.90,3157751013.07,10732502076.11,7716719068.94,5427455237.01,2054471429.54,11539440070.34,8031467770.26,5390036357.55,2271575421.10,14513590505.84,7921216990.71,5351856493.76,2122449499.17,12278622223.27,8494830172.58,5746821941.16,2933370853.74,10780310835.33,8217115143.98,5447793543.15,3077911322.46,7033897109.56,4780709203.25,3404682362.37,1428266419.88,5975663895.34,3918208608.34,2911690741.76,1532694625.66,4628151622.29,2926125744.03,2185993660.63,1284186492.01,4155210902.92,1735620884.68,1200789725.10,543193011.30,2703068207.91,1421532626.06,1032119742.89,516257396.22,2471202430.59,1808274194.51,1196001660.56,549326308.59,1751468482.36,872522311.73,1405697801.95,776296813.02,1016291083.76,548604271.90,785869643.44,399160444.62,508060169.05,331984401.38,235809356.90,0.0
3,二、营业总成本,6006714185.55,4219816475.53,2367740315.72,8903861478.52,4906048167.36,3819954237.73,1925043859.10,12349169684.86,6978670300.05,4970750207.20,2969312122.38,13975928265.45,9683185425.49,7438717887.63,4493153058.77,13544422180.27,11322379886.21,7877135386.66,5679017923.33,15259926329.97,9606924490.74,6680650852.33,4348491674.87,13233633379.11,9721258407.74,6489770002.41,2715578316.10,9193766128.91,6672583555.04,4620689317.48,1879530964.57,10540533381.39,7486149536.05,5108313827.89,2238352119.61,13139046394.53,7476987207.00,4843943390.60,1873888831.11,10153353663.42,7291261915.14,5015760642.41,2591479331.08,10807646531.37,6938775854.44,4473652120.38,2501768816.48,6146158499.74,3956911693.09,2736652813.36,1171293810.96,5044315706.85,3357891321.72,2440887334.53,1222584476.10,3933090094.25,2525573023.85,1825046511.40,996931102.07,3573054272.64,1582048700.31,1048930382.57,429300917.68,2345154762.43,1267170208.03,900476569.84,413064863.68,2146237980.10,1513354421.77,970897858.21,449970815.41,1510956858.89,721260179.26,1188034197.33,667618078.75,830698203.96,434953677.30,624480731.60,307128569.91,407058665.70,253411047.60,217522422.82,0.0
4,营业成本,2773423699.17,2047185890.75,1277943983.89,4351139688.79,1975300623.15,1480526370.99,677465594.62,4709257613.84,3796941079.63,2785833862.90,1807021683.04,8679507165.99,6060754864.06,4821101792.78,2859135908.32,9028878163.51,8039579880.41,5906179037.52,4457875419.12,9647110086.03,6435071511.32,4589099583.45,3088579510.79,8102648971.53,6187741971.49,4129407529.25,1587909147.95,5448222090.68,3885911769.16,2719401948.05,1044441532.99,6969521829.87,4855466001.37,3326917469.38,1419522540.71,9634579845.66,5547343405.65,3640431608.86,1265789409.79,7562856061.37,5454997957.74,3767739316.37,1926148276.22,6914609282.27,5183554689.59,3332385286.94,1913091036.71,4539462810.69,2900775199.10,2059134065.83,814658963.08,3792339959.04,2532020243.55,1881562914.15,961710045.99,2896694976.44,1808906761.24,1337319205.50,741909805.66,2666239719.70,1024348948.82,703463824.64,292755908.16,1709650014.28,850047780.46,618094056.04,259827564.06,1427324327.73,1031295855.73,673616669.56,310620085.07,1015162560.34,498569709.28,727200552.71,434754966.02,540931219.06,301862619.84,362690274.61,195932956.47,235900365.33,175304942.28,147600915.47,0.0
5,营业税金及附加,179893021.99,117534166.54,73365125.54,467820327.75,143394920.16,100759304.30,46310332.04,584274602.82,454092447.72,353027530.06,269558413.81,1242464402.89,968527296.30,862746910.78,713009468.61,1059636818.65,1055850057.79,557955283.72,470591301.45,1261935908.11,842192975.09,477547920.16,340700043.63,1534496249.66,1335218679.13,885547235.56,260650418.29,566405242.73,415897605.97,312317050.58,50832861.15,359620136.63,313407489.40,147599044.23,46467415.30,971053947.10,177849029.33,120257430.49,22845786.01,350015942.23,233351957.87,155174210.22,79757106.51,254693176.67,215247723.71,134391889.41,87231861.95,151668464.17,98655500.31,75788140.88,28356622.34,132579064.09,67508548.69,59014101.78,38846668.91,88764700.64,43322008.88,40146486.08,36304169.50,104848323.54,15277143.42,12821487.03,4693369.06,38697481.98,5799151.18,4738850.48,2871202.94,34161045.04,27999403.97,12839745.75,3104546.65,5537327.16,3094568.24,7240739.00,4167852.93,3237517.13,1651211.65,1138579.67,384326.28,2133569.33,440853.75,0,0.0
6,销售费用,1583806015.78,1046527942.97,484570708.52,2199749589.63,1448591302.92,973317808.56,456952979.12,2020797264.62,1344695614.10,903923892.02,402406190.21,1787215627.24,1168199759.52,747217771.97,341138587.88,1683634769.33,1102978595.20,721581504.30,333725849.65,1761660554.31,1202566103.03,783870807.27,377726358.93,1660511441.57,1163318980.31,761917219.26,388939137.94,1568297196.52,1055637443.79,701079784.69,363649708.12,1453829679.44,939578964.77,630219803.46,296722471.77,1139286518.75,789375396.80,491013907.85,246159956.52,1098217781.09,773176124.67,524513842.90,259543900.58,978248046.39,669727256.37,438480894.35,209882224.46,781777281.41,563837521.41,361469757.48,182170905.82,682744004.84,455766580.61,307595038.52,139297594.40,587975099.47,420277774.33,289957935.35,143778910.18,524357988.40,373513503.79,232483255.22,99945329.14,425476581.43,307466183.30,204933417.40,111550759.05,520750748.40,339397748.77,215054421.32,104049775.70,407193274.13,184058465.20,390058010.81,193892072.92,238147900.34,115547084.67,182781657.12,85916682.52,126359771.69,36700397.64,39729615.97,0.0
7,管理费用,541235481.82,391685187.37,207905096.81,693423504.08,487808279.73,359679802.77,220942175.67,676746513.45,498834060.82,359796351.54,221196322.91,820829810.59,589044840.77,403495017.65,252353995.97,760102496.52,553743630.48,413617053.76,273375367.24,772178403.73,624731552.69,434575161.40,274174074.57,758758437.36,553122115.72,406569446.99,236492649.16,752462561.64,607552684.81,434456850.74,200967383.75,1013823449.75,783573959.17,609490552.02,297984865.63,1004004951.88,696213827.82,431870636.65,259662603.47,813038025.79,612043120.37,417626392.79,237405541.32,800610629.17,612496008.24,424469726.02,223103158.52,550688482.45,304728156.10,204278590.80,120684768.23,349979884.95,215053378.59,139628213.98,71262645.57,237575143.04,168131909.23,102477318.07,51398729.87,188699538.04,119492647.97,75926136.46,31615261.89,119606622.23,82864475.29,57378443.05,28109536.53,127140301.88,77309561.39,47057374.49,22969537.13,69053078.71,34223212.44,61208094.85,31770198.35,54487217.39,22401340.19,39345925.96,20906016.49,31593207.37,30396824.27,11820746.02,0.0
8,财务费用,850414958.96,572665897.31,299235227.24,876410446.65,559671717.81,607274620.18,311420431.76,1168132698.96,885335000.23,567319307.75,271128883.99,1190610538.74,903940528.20,612810964.55,326683287.81,872501701.15,578713850.94,283345525.99,147283629.52,639901091.08,501151682.53,396158137.49,267897432.13,730817323.23,483338992.47,307511900.44,243335240.16,844932382.63,719463271.71,461638219.27,218045372.23,745253805.36,600746637.39,395464786.68,180958937.44,420632282.73,274713514.63,171974812.12,74323074.56,301151231.61,219625599.67,148550131.01,77724213.05,451464408.86,272134634.32,151606723.29,73890064.43,100403024.87,87323267.16,47968906.42,29430361.07,86672793.93,87542570.28,53087066.10,11467521.23,122080174.66,84934570.17,55145566.40,23539486.86,88908702.96,49416456.31,24235679.22,291049.43,51724062.51,20992617.80,15331802.87,10705801.10,36861557.05,37351851.91,22329647.09,9226870.86,14010618.55,1314224.10,2315550.97,3032988.53,-7784602.15,-6508579.05,1640470.08,3988588.15,11071751.98,10568029.66,18371145.36,0.0
9,研发费用,77941007.83,44217390.59,18278629.42,46415015.52,17401557.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
