,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1775217786.21,809891854.34,354092504.31,1887773395.56,887968996.53,670667207.11,321609647.49,1840534776.57,1050201559.43,660879681.20,363761639.97,1803667355.97,926958927.81,622947957.49,255742075.42,1503359938.10,851753503.01,539447284.50,247043148.42,1310615992.35,843038386.07,543074850.38,239091415.10,1386721858.28,908102955.99,586290144.44,242769495.07,1247424297.89,833504164.16,580986551.63,230288998.13,1232602820.39,842576800.76,529282137.61,208193260.73,596240865.24,370585029.87,243172855.38,109256452.11,467495140.68,312370142.95,173123427.15,64881383.91,466054667.51,307493984.36,194891171.55,74305618.61,389009488.66,274982794.38,179184455.58,72855287.76,281919806.54,178420424.80,101163367.40,40662537.14,185176309.10,118391121.98,77166687.13,31153159.48,145970970.26,96601278.80,60076429.88,21014345.13,107041127.32,69495698.30,41748650.73,15659467.04,103707064.91,69337126.95,48121402.15,91700108.30,56600088.57,0.0
2,营业收入,1775217786.21,809891854.34,354092504.31,1887773395.56,887968996.53,670667207.11,321609647.49,1840534776.57,1050201559.43,660879681.20,363761639.97,1803667355.97,926958927.81,622947957.49,255742075.42,1503359938.10,851753503.01,539447284.50,247043148.42,1310615992.35,843038386.07,543074850.38,239091415.10,1386721858.28,908102955.99,586290144.44,242769495.07,1247424297.89,833504164.16,580986551.63,230288998.13,1232602820.39,842576800.76,529282137.61,208193260.73,596240865.24,370585029.87,243172855.38,109256452.11,467495140.68,312370142.95,173123427.15,64881383.91,466054667.51,307493984.36,194891171.55,74305618.61,389009488.66,274982794.38,179184455.58,72855287.76,281707941.36,178042934.48,100916607.33,40603959.79,184700166.51,118370641.01,77151297.25,31176175.39,143322437.76,94041748.10,57554731.39,20795223.25,105746308.09,69109625.12,41466480.29,15362032.60,102872920.16,68611016.46,47592199.46,91107922.63,55781155.06,0.0
3,二、营业总成本,1749629103.95,795940549.87,352860782.56,1870088528.54,877283107.28,656619510.82,318973119.13,1830526592.80,1042065930.63,648709451.89,360721733.29,1788737969.57,916941849.68,611872037.74,253695080.11,1465596089.97,836711078.13,527148968.96,243848163.79,1267923617.96,826748134.15,530832561.15,234663407.98,1323340831.52,881064311.17,567832224.84,234806566.22,1196753581.60,800926003.91,558947523.73,224379517.40,1168267258.60,798134112.13,506244863.30,200812002.56,570396812.61,350448121.05,230815716.37,104602797.89,445153968.76,295235463.98,167461604.09,63705221.56,448859034.30,287776722.51,178317794.81,68658716.57,357434416.94,251201483.31,161705710.12,64790050.50,255568831.21,155233683.42,84648238.84,33748688.87,158657471.84,99240505.40,65159786.39,26405921.37,118860504.16,78488230.22,47524421.37,18129467.36,81701654.12,53430767.27,32946543.38,13889109.65,77386288.20,54046600.10,37459232.54,70132754.42,43444762.78,0.0
4,营业成本,1614610768.89,704802119.50,301011018.76,1643093787.31,740848334.28,563464608.54,272082368.11,1641602227.09,919424697.76,569156458.93,321153716.58,1598984606.61,792555547.27,528563416.05,212170388.54,1294310068.33,722698482.15,450353132.78,202008163.71,1086257734.21,693236503.94,444464846.36,191571932.97,1132220151.88,753139498.82,482615456.33,192357574.52,1000136252.15,673307870.99,472799747.12,184175697.59,988777236.76,675704394.49,424624400.08,161207151.19,451423592.32,276818416.94,182302315.15,83831653.90,353356052.24,237652043.67,131188840.08,49351132.26,367250769.16,237407744.74,148865193.41,56018499.96,286212945.25,206623423.43,133759881.69,51815292.99,199975950.47,127757997.48,68267646.09,26415856.40,119890011.22,76207069.18,51667766.47,19912477.60,91830630.47,59673516.36,35895302.84,12622394.39,61063385.88,40206743.70,24131332.89,9066082.91,58886870.85,40047195.03,28590699.94,51355422.55,31503812.96,0.0
5,营业税金及附加,10411692.18,5728384.15,1345409.38,15320204.65,9121067.68,5953223.22,1654948.08,14582730.21,8315688.18,6139234.31,1382716.87,10684769.17,745092.36,538559.36,266392.97,5822935.03,2475427.23,1667835.97,1108149.13,4112403.14,2022067.66,1542437.50,612213.89,6124569.79,2263028.54,1213154.23,532076.42,4040648.60,2305618.31,1614880.13,641574.98,4256806.12,2066536.65,1426931.67,645297.08,3034894.68,1438342.48,911107.44,612856.70,2656666.52,1594465.00,538979.46,-191803.55,2141644.87,1060234.52,840517.97,260918.06,1698126.25,968278.82,680256.92,305660.24,1313852.20,782370.43,559422.20,148856.45,1339363.39,700090.35,406796.42,189207.45,874466.84,364974.24,252825.07,13955.41,701082.78,481130.29,289780.75,119692.03,938898.18,643892.67,487220.23,925206.81,199248.93,0.0
6,销售费用,42580350.66,28798432.86,15811123.04,64569552.83,39967426.09,27489104.49,13721853.61,55158371.31,39764578.52,26020573.85,14181449.09,62417279.09,43758320.44,29069112.95,15581302.38,58221607.39,40650223.02,30438505.45,15011597.18,65605463.61,46565317.92,31192605.12,14694063.07,57602894.51,41219770.81,27320558.67,14174899.23,58517161.15,42249057.04,30630881.99,15318660.29,51084244.31,39875540.31,26965212.97,11896034.44,41871022.43,25577246.85,17449809.24,8672613.94,33810299.73,22796597.89,14272964.18,6355599.41,27907738.57,20544002.40,10587841.45,4906720.44,27204842.15,19244556.56,11175655.77,4616860.87,16797577.05,10334019.51,5783396.41,2929539.23,11838179.15,9389821.67,5284200.12,3167727.97,9022256.87,8090720.05,4891323.47,2470568.59,6938687.97,4715821.81,3075133.04,1761691.56,7776962.96,5838342.68,3673003.26,8130660.19,6178732.58,0.0
7,管理费用,56616971.46,38027924.71,23716666.05,94704924.22,62022087.08,53051826.14,28450430.56,110183505.32,72452589.72,47821858.39,24284083.79,108137630.25,76144279.14,50546125.76,23927114.01,111450498.51,71229727.50,46940228.16,21984949.72,114595675.65,79515119.63,52751003.62,25320006.26,108973781.76,71355907.48,45239995.91,21541246.90,102909131.51,66317090.52,42690111.56,20274006.21,99057423.48,62362840.39,41752870.55,21051892.65,58451457.61,34094667.00,22368980.77,8570410.60,40956295.20,23968028.22,15166341.98,6268750.48,35389342.15,20574837.49,14369848.04,5856750.91,30341412.95,15729295.88,10722988.71,5643065.28,33541629.49,11631532.66,7166806.46,2976146.48,21872876.75,10313226.81,6156795.22,2654022.86,13697735.40,8338379.86,5015755.89,2482321.70,10679894.68,6193811.29,4052461.95,1852543.72,7682583.02,5193123.52,3359779.79,8120026.18,5213772.21,0.0
8,财务费用,5770944.79,3265529.89,4082544.57,4157980.22,4906564.87,2427615.59,2920708.76,-512793.85,231370.85,-1937733.26,-653469.77,-145350.91,759060.51,-83792.05,1035323.24,-14293027.63,-2069808.71,-2761640.63,3290868.78,-5784132.32,3259143.61,-416635.13,2319305.89,1841393.10,8241506.31,7770019.58,5271951.21,18154762.00,14447664.26,9919328.26,3437297.40,16097925.33,11510235.96,7539997.08,4503071.76,9800751.09,9622422.55,6483530.35,2491239.06,7765194.30,8956249.26,6160883.80,2612213.91,14716606.78,9146809.05,4836086.73,1699368.60,7843202.17,7100902.25,4058986.01,1810979.29,3939822.00,4727763.34,2870967.68,1278290.31,3717041.33,2630297.39,1644228.16,482485.49,3435414.58,2020639.71,1469214.10,540227.27,2318602.81,1833260.18,1397834.75,1089099.43,2100973.19,2324046.20,1348529.32,1601438.69,349196.10,0.0
