,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1243169488.29,919349614.25,617290316.37,307984638.80,1176665762.11,858732420.94,590981173.49,313367164.47,1556146205.50,1176934954.82,819004634.02,433995161.69,1519029397.09,1154483236.86,802890446.64,430291778.85,1490959755.12,1139872621.39,783489588.62,423161076.76,1414745420.49,1063759068.03,721971242.69,390653236.72,1348394808.05,990942316.14,689053322.59,379897042.45,1357670359.70,993914784.82,673025065.52,351944107.58,1268327122.38,932766719.08,631683152.02,336130240.04,1147475726.93,836679062.28,575135932.80,314236721.28,1036970327.83,789298492.45,537609564.09,280609361.84,964530170.16,717164487.98,487733469.78,251079579.15,909996776.56,664791108.94,446308901.69,226024117.06,616848379.70,411884886.76,240261770.13,124001901.68,615316650.78,435266568.30,289248911.71,157364493.64,557566982.31,410876865.61,274588424.21,138012043.57,516173631.86,365159547.97,252904318.34,128961213.05,483784884.14,359431033.91,249210229.08,128598852.65,268307848.92,150296116.09,37805751.12,4351636.07,4479260.35,-9177798.44,1452152.58,-51805662.04,46764227.24,294174478.20,72136745.22,276146989.28,89374842.11,211348230.69,109036300.00,122530240.00,70677904.99,56048000.00,0.0
2,营业收入,1243169488.29,919349614.25,617290316.37,307984638.80,1176665762.11,858732420.94,590981173.49,313367164.47,1556146205.50,1176934954.82,819004634.02,433995161.69,1519029397.09,1154483236.86,802890446.64,430291778.85,1490959755.12,1139872621.39,783489588.62,423161076.76,1414745420.49,1063759068.03,721971242.69,390653236.72,1348394808.05,990942316.14,689053322.59,379897042.45,1357670359.70,993914784.82,673025065.52,351944107.58,1268327122.38,932766719.08,631683152.02,336130240.04,1147475726.93,836679062.28,575135932.80,314236721.28,1036970327.83,789298492.45,537609564.09,280609361.84,964530170.16,717164487.98,487733469.78,251079579.15,909996776.56,664791108.94,446308901.69,226024117.06,602934141.34,403630504.99,234355237.51,120745725.34,601617263.68,425150760.13,282713688.57,153750266.19,545502668.18,402354808.75,269364862.45,135799523.65,506962293.73,359307193.04,249129311.37,126999891.49,476518261.44,352695726.49,244642730.99,126620873.73,263233128.32,147644688.34,36961579.99,4190595.72,4327220.00,-9220914.74,1425645.72,-51851805.50,47028049.84,290165202.73,72136745.22,276341607.06,89341592.11,207374550.92,109258800.00,122530240.00,69990752.37,55994670.00,0.0
3,二、营业总成本,1197536852.50,886036944.11,592530340.24,298347169.52,1161188897.36,830576383.51,570351895.69,298327604.10,1506590170.41,1136070660.52,786912838.26,415676229.05,1469949867.20,1111746294.13,773154024.44,413308063.47,1444983929.25,1105903823.30,759698631.51,408104954.90,1372355307.09,1031720031.71,701302807.12,377444012.12,1309996147.96,960896091.69,668539044.02,366743406.35,1308588110.93,961818602.10,651076779.59,338585994.51,1220911391.59,901144428.77,609349094.21,324401003.07,1109277883.02,810330356.52,554201327.26,303664741.70,1007755009.13,768884255.86,522790869.93,272631736.11,941067019.49,700045816.29,475256066.40,243918860.98,883715664.36,646259919.63,433599872.50,219223381.88,600376145.39,402130265.16,234559831.30,120752385.64,604640538.26,427564929.51,284082260.91,154168157.00,545454449.49,403445047.43,269460537.49,134679788.28,504882129.16,356657495.46,245484896.75,125641250.73,471674628.54,352705755.93,244082319.25,124882749.65,254545794.02,148751664.11,38660136.17,149372962.02,40328420.69,149401730.73,141734175.39,74246950.95,43683532.29,278831959.71,0,237116750.15,0,203862332.66,0,0,0,-6472610.00,0.0
4,营业成本,994359392.33,735978784.22,492950195.22,251507927.61,948741374.59,689388777.31,475976726.15,254060764.26,1309364429.88,997484685.39,693049394.02,368812007.26,1280773633.64,974012003.16,679886991.81,365719342.52,1262082866.63,968878662.50,670091420.76,362422578.84,1190065819.82,902106351.32,613896036.20,333587181.87,1128402833.16,830530769.57,579679490.71,321653198.53,1123230949.02,829675726.81,562547932.27,294875573.22,1050827100.35,773140427.32,521293355.88,278117527.57,946692433.05,692274155.48,476822376.36,262543793.75,852357999.54,653009897.53,444264307.67,230003770.22,790852456.50,591029324.86,400413678.17,204865656.34,732491867.72,536248211.07,359212204.17,180062738.17,496895889.23,331508778.14,189497286.60,97354878.24,482313506.49,338081174.49,222929005.35,121909724.53,426328187.95,314300141.34,209229206.60,104211539.81,389912501.84,274532598.14,189451494.66,96253944.93,366959803.64,275933010.16,192754933.11,99032628.68,208295146.11,115241657.52,28430463.77,2417749.23,5297576.23,741911.64,2251590.92,-25346544.43,34715471.15,193759041.84,0,180294788.92,0,168829269.97,0,0,0,-6472610.00,0.0
5,营业税金及附加,4557598.87,3185538.29,2374670.65,876938.64,5260335.43,3601441.67,3189402.88,961161.78,5978412.73,3743895.32,2957891.85,1264842.24,6591185.46,3851159.98,3137340.48,1639132.01,5882870.30,4340548.92,3020724.25,1574898.32,6052680.56,4681372.31,3591103.95,1601230.80,6217386.05,4851169.89,3884908.78,1999510.46,8738319.14,3915002.24,3060039.06,1599041.97,4483354.87,3528686.45,2517287.57,1454040.19,4093136.86,3345237.54,2433436.01,1730729.30,4229965.11,3265588.25,2387832.08,1344537.19,3787064.83,2752170.65,1894924.47,903840.12,3666889.85,2403425.18,1663041.69,884912.66,4534516.35,4182433.51,904686.45,561429.41,1857424.71,1392668.39,891448.96,484289.98,2918816.27,2482838.73,1458035.67,694435.62,2161121.43,1372233.05,995001.13,558030.27,2464103.71,1762781.91,1438210.93,740819.98,1023695.50,581500.91,334321.49,718217.18,237997.10,-781688.13,438.10,-4013643.38,520729.96,14373360.96,0,1276061.18,0,2851070.05,0,0,0,0,0.0
6,销售费用,123676508.75,100923876.92,65337514.96,32034069.02,129557589.58,87814547.68,57698431.88,28761658.85,122019249.02,84414880.71,56591190.80,28524593.06,115844453.28,84188126.12,57898644.93,30118453.40,109114714.77,83704690.67,56241443.01,29079561.81,105254453.36,78095633.81,52549464.87,26802371.24,104586882.08,73505488.25,49278133.41,24756274.02,101582923.56,75949364.38,49457399.78,24481571.67,96329762.91,72562369.89,48605160.40,26302964.33,89756712.28,64577399.81,41510672.38,22098406.63,85033066.18,62323826.86,41527826.43,21666973.83,80583481.32,58955857.05,40476357.42,21294399.65,83186571.33,60781569.98,41450323.48,20128256.14,50898139.78,35452955.46,22258379.64,12038834.71,59481453.63,43524102.30,29618929.72,15730058.27,57214662.25,42959439.46,28865932.50,14140804.53,56543179.21,40107067.82,26901356.51,13341556.05,53838209.57,36557097.51,23531494.37,11290385.50,26312338.75,13874075.43,3432988.39,154511.76,1386.00,136248.59,91484.85,679560.84,302575.75,3638368.99,0,2136557.26,0,2913818.24,0,0,0,0,0.0
7,管理费用,84277116.58,54157639.90,37633400.24,17377300.23,84812359.82,56320308.17,39728530.41,17233683.11,72849401.36,54070996.02,36622882.64,19297492.97,73295476.85,54626027.38,36006907.13,18257495.13,73778352.61,52780925.25,33562260.16,16616714.27,71547630.13,48702831.05,32172732.09,15584296.51,70611496.17,51798061.50,35092675.87,18396325.09,73059493.35,50603164.31,34921459.06,17352885.62,67057622.95,50394161.65,35027249.79,17793564.24,65137890.32,47039319.48,31903330.66,16706320.27,63935208.32,47939818.22,32783703.14,19081239.68,64511953.07,45987874.29,31572542.45,16647331.98,62740500.26,45528382.77,30382491.63,17663274.02,47367463.68,30639627.23,21627938.75,10591435.70,57494869.58,41980541.86,28888395.51,15150009.48,55434551.11,40856804.97,27932169.55,14585833.57,52334601.53,37866274.65,26213252.72,14500550.02,44237929.85,36723420.09,25146730.18,13433788.34,16843737.24,17671350.15,5928299.02,64803047.88,3458555.21,29653651.68,39791990.20,19968737.84,5409479.67,13582625.86,0,16452871.31,0,17807823.34,0,0,0,0,0.0
8,财务费用,-9333764.03,-8208895.22,-5765440.83,-3449065.98,-5411994.66,-4534423.89,-4226928.20,-2689663.90,-5883958.51,-5624684.05,-4289408.18,-2222706.48,-6516885.50,-6357281.91,-5202119.31,-2426359.59,-5681867.26,-4551984.09,-3968196.72,-1588798.34,-5143137.69,-2855848.49,-1896221.70,-131068.30,-871861.29,-620734.26,-227501.49,-61901.75,2032010.65,1301138.03,715743.09,276922.03,1487592.74,788444.29,1175701.40,732906.74,2103519.87,1451495.13,995834.57,585491.75,1739520.08,1542263.85,1024339.46,535215.19,1394819.27,1014015.98,591990.43,207632.89,1130394.33,1225353.69,818834.59,484200.89,680136.35,346470.82,271539.86,205807.58,3493283.85,2586442.47,1754481.37,894074.74,3558231.91,2845822.93,1975193.17,1047174.75,3930725.15,2779321.80,1923791.73,987169.46,4174581.77,1729446.26,1210950.66,385127.15,2070876.42,1383080.10,534063.50,32668815.18,32215462.87,108976057.87,45341798.51,82958840.08,2735275.76,53478562.06,0,36956471.48,0,11460351.06,0,0,0,0,0.0
