,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,442010063.38,3276052000.43,2327698842.28,1562999654.45,731486409.31,1817711386.36,1144364491.51,669914695.47,293705906.95,1067502353.94,720212787.08,449907716.65,220615410.54,1408702921.15,1048692447.66,646669296.17,288738430.74,900799701.79,690697962.33,447325546.88,223550459.62,1186417366.13,857593030.47,511187051.19,228728090.01,996313767.09,731975095.82,479635968.70,237097884.80,1191149389.46,899175339.67,624432259.72,297405876.12,1345200246.26,997539220.90,588139625.83,267444629.59,1003118947.87,709187890.52,409958076.42,178192148.84,725729229.42,523489840.99,309065584.31,161948843.86,812083075.94,616493765.75,394234386.50,184621869.70,564376287.81,412445656.26,252391507.06,107020796.31,395610055.04,405492402.75,0.0
2,营业收入,442010063.38,3276052000.43,2327698842.28,1562999654.45,731486409.31,1817711386.36,1144364491.51,669914695.47,293705906.95,1067502353.94,720212787.08,449907716.65,220615410.54,1408702921.15,1048692447.66,646669296.17,288738430.74,900799701.79,690697962.33,447325546.88,223550459.62,1186417366.13,857593030.47,511187051.19,228728090.01,996313767.09,731975095.82,479635968.70,237097884.80,1191149389.46,899175339.67,624432259.72,297405876.12,1345200246.26,997539220.90,588139625.83,267444629.59,1003118947.87,709187890.52,409958076.42,178192148.84,725729229.42,523489840.99,309065584.31,161948843.86,812083075.94,616493765.75,394234386.50,184621869.70,564376287.81,412445656.26,252391507.06,107020796.31,395610055.04,405492402.75,0.0
3,二、营业总成本,297847474.46,1616233709.10,1125151147.21,727870314.15,356624722.17,1446762717.90,1007105536.62,652069286.10,304946016.19,1315682823.71,983044344.59,614537127.80,289339039.84,1251084384.11,798978621.52,491955993.03,211817706.39,1200178657.41,905214261.12,576071773.37,262997901.40,1159172648.01,850785031.26,535891429.62,268096959.39,1264144874.64,887626636.85,577515559.25,276842262.60,1278549732.99,953681169.77,615658144.61,289675892.30,1158281777.40,808522496.56,502944504.80,228676918.62,957109871.70,689529012.46,441271796.31,194130056.52,767115137.21,536746774.08,338205765.02,163546735.71,754830428.61,541196430.83,340311160.75,157576761.91,469663704.63,342764956.12,205617028.68,89407949.06,356142912.38,372631449.51,0.0
4,营业成本,260296192.56,1321022612.36,969396909.31,622233678.93,301756520.99,1194037209.90,854418819.71,554763130.06,258751327.07,1077978689.60,801827119.50,526578993.46,245249381.55,973428073.30,682655634.74,416309215.51,172221334.62,964234344.95,735539322.84,491296285.60,220769919.37,1026097389.39,740759654.16,469399243.50,235878740.12,1092600938.26,810377965.07,523592754.90,249319788.36,1182477874.76,879710800.95,567098472.83,267331884.24,1055024392.44,738765629.40,460197572.81,209466698.30,879284077.84,636428161.15,407773095.56,177526279.82,702716871.62,490612334.99,307703063.88,148509377.76,694135822.78,494400285.64,308960341.80,144297662.77,427498571.47,310142390.99,184411667.15,81703648.63,321675327.99,344045155.73,0.0
5,营业税金及附加,1852078.92,8048091.36,5425097.30,3604186.74,1780241.17,3003465.72,1022116.44,-888759.50,-2848587.46,6844465.90,5013507.38,3307992.77,1611552.05,2378099.61,80383.17,60638.13,18758.81,104865.30,40759.15,34673.85,7419.94,48557.77,0,0,0,105550.88,80732.34,40013.34,14814.73,201504.63,143004.63,81599.39,37223.73,199188.07,114180.88,47724.44,20286.56,182300.38,127303.90,6201.07,1212.02,33000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,11105593.55,61417130.33,42579007.50,26510272.10,11991708.88,55124903.99,35483086.47,21457721.72,10110051.89,49195339.11,32718473.77,21439099.54,10002134.10,41656913.02,28776333.84,18902472.64,8850203.74,49075733.60,34598130.71,22712115.77,11620775.28,40625053.98,30533941.04,15014967.54,7658774.58,31222660.77,20697766.63,13903402.24,6687078.84,28597216.13,20850599.72,13031124.17,5857203.13,21151435.15,14238536.89,8656358.89,3985193.74,18000613.71,12040175.51,6979607.60,3312010.07,14302399.99,10310802.43,6383287.46,3172491.67,13232218.14,8822586.72,5619252.33,2878651.36,10442951.11,7040494.13,4010284.35,1651559.47,7735962.07,7342307.02,0.0
7,管理费用,22189542.58,182271863.78,69465213.98,46809544.09,23718237.54,122301756.69,63567646.49,42676049.02,22075012.94,84167184.92,60582106.89,37772613.69,19975818.98,103718396.27,56357300.42,36399276.58,19865544.14,84577700.68,63137355.91,41674309.41,20845629.62,58096304.46,44203016.88,27925006.36,14500920.31,69573313.38,44813877.46,28976182.63,14150460.09,53453228.79,37504517.73,24692663.11,10669788.63,57534607.97,36286038.81,21003200.79,9619100.52,37385338.92,24559936.35,16222674.81,8666716.76,31004270.21,22677305.80,14907112.72,7462622.73,25782021.66,20800201.83,14565286.99,5109767.38,16880647.15,14583171.66,10855416.37,3035812.64,15477335.44,9989699.88,0.0
8,财务费用,1531402.92,36733562.37,33936619.56,26594944.74,15853128.28,69292608.22,51466464.59,33934710.98,17168932.15,54009288.50,39231246.77,24825887.00,12773314.25,41399489.25,32237819.89,21629847.34,11533903.72,38274245.44,29462130.01,20178062.10,9759330.81,33456670.46,35570635.29,24002092.48,11461145.90,21570642.17,17873175.81,8585194.83,8763829.86,7668430.41,15334939.41,10216719.59,5289568.20,24153380.67,18080694.11,11768020.13,5659894.84,21735348.32,15495448.84,9958201.68,4834256.36,19025910.97,13276779.91,9171332.26,4632057.79,21540471.53,16585176.01,10891916.48,5464815.73,15169460.33,10650864.94,6555386.82,3016928.32,10370402.58,10370402.58,0.0
9,研发费用,872663.93,6740448.90,4348299.56,2117687.55,885916.55,2880125.59,1962008.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,638968.76,122647.79,-814605.31,126433.82,-310720.40,43487855.68,43671890.28,612541.34,-273161.09,88503412.66,-1128850.54,-1345457.17,-672038.64,63911767.44,42436562.50,176326.64,-5173.62,848671.95,-282216.11,-449880.26,-1402621.52,49071769.18,-6216880.46,2418011.31,-2093709.28,6151478.27,137307.33,537565.52,490224.37,218773.10,1037416.47,1271627.74,-74255.34,522192.53,877986.71,332015.59,-210418.51,32684.42,-130449.05,40968.70,-229814.24,139894.50,588180.63,274363.15,-174135.33,-327925.43,348034.40,-215726.01,0,883884.30,883884.30,0.0
