,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7480859136.09,4782167732.69,2570626148.23,10758782838.14,216769103.19,136721215.40,57472118.11,315762708.35,230746700.38,138158382.95,59762320.34,273383642.99,226387555.74,149155529.71,72574451.04,338224512.31,249534721.64,163356143.27,59619056.32,368121399.84,189267834.02,118250169.14,62268415.99,438318662.25,350107050.09,229743390.32,106245837.65,310790324.70,184527834.63,114026690.16,65031781.74,318230243.67,217701800.31,139922991.06,69099770.21,229797398.17,163273746.29,98031142.11,47987553.80,184142192.53,139999269.28,91579440.16,38908116.97,151118088.61,116709600.78,76583117.65,31383868.32,192241044.90,142347827.13,98033562.54,26008573.06,103697519.82,82645559.03,50807507.03,21251332.45,88099155.60,64842939.49,38264948.34,15534141.22,64753538.33,53108731.40,35465533.30,15415925.41,62066553.29,46455169.89,33545171.29,12309659.95,80202764.07,58563421.61,36933362.36,14277985.36,89042861.90,44150246.14,94806950.43,45266045.06,104719546.84,42353171.36,131145771.56,46242096.72,118669493.86,58697235.42,112870551.02,153755414.27,269729574.64,153926780.10,261943607.28,156307770.29,367166965.13,282374887.49,238864087.23,181376965.80,0.0
2,营业收入,7480859136.09,4782167732.69,2570626148.23,10758782838.14,216769103.19,136721215.40,57472118.11,315762708.35,230746700.38,138158382.95,59762320.34,273383642.99,226387555.74,149155529.71,72574451.04,338224512.31,249534721.64,163356143.27,59619056.32,368121399.84,189267834.02,118250169.14,62268415.99,438318662.25,350107050.09,229743390.32,106245837.65,310790324.70,184527834.63,114026690.16,65031781.74,318230243.67,217701800.31,139922991.06,69099770.21,229797398.17,163273746.29,98031142.11,47987553.80,184142192.53,139999269.28,91579440.16,38908116.97,151118088.61,116709600.78,76583117.65,31383868.32,192241044.90,142347827.13,98033562.54,26008573.06,102483106.64,82864244.94,50939607.62,21250425.07,81462390.89,64885389.01,38252555.95,15530489.39,64753538.33,53108731.40,35465533.30,15415925.41,62066553.29,46455169.89,33545171.29,12309659.95,77369354.75,57329195.85,36927036.60,14271659.60,61185232.89,33945032.90,70239790.88,36154569.03,65691006.76,38793113.12,90666971.70,39799627.62,104417854.81,58390428.77,112826256.83,153749614.08,268331425.17,153926780.10,258833964.25,156307770.29,363447601.96,282374887.49,238864087.23,181376965.80,0.0
3,二、营业总成本,7024607352.95,4495390182.31,2444356472.67,10431315508.14,247396761.94,155026741.38,69156755.58,375816252.41,262109119.94,159770044.15,70592674.22,341363913.26,266576542.95,173217380.85,84211773.90,388803094.50,265714909.82,165826500.44,72991223.63,360221345.99,232688679.48,147437528.99,72235851.25,464643325.11,365749481.87,237304301.08,104939633.53,342402546.36,204211649.00,131477781.95,69388041.83,326406415.39,227697686.73,148255335.86,71445400.98,239645903.37,172710531.79,106079351.47,53394943.12,199282783.30,145474170.53,95601681.41,44716991.28,166916715.86,125943642.75,82600832.65,36961871.73,212266571.21,158804936.95,107890350.91,31423002.73,149973171.96,107739363.90,66969272.76,32337866.72,129181163.35,98909326.39,58923895.63,22115818.23,115246690.90,83590904.38,54263130.36,21257391.80,117368437.05,79804502.90,46283399.29,18714521.52,106164277.65,79336471.38,48146024.22,20994820.20,87453540.13,43237647.40,111056107.94,44440058.50,93396440.89,48369777.36,111868003.75,48132978.68,119286684.35,0,141185351.41,0,289982275.86,0,277570439.08,0,335281306.82,259295075.61,212390104.44,169210375.21,0.0
4,营业成本,6689489346.50,4262101770.62,2308949817.08,9693634274.21,158113254.02,98142437.41,42926786.82,245897171.06,175967388.94,104400839.32,45988171.60,204648621.41,179781605.80,116893235.04,57275476.16,247443735.69,174875852.34,105577753.76,50530236.75,229059281.30,154823158.67,96487715.91,50146928.80,367575489.74,297530548.36,195082954.37,88363761.87,257469827.25,148035743.55,92593340.74,52793639.52,257434027.83,174477917.87,112209097.15,54108457.52,177464378.03,127399485.00,75106437.05,36901235.16,136630595.03,104403064.87,68544547.89,30450769.79,117955433.20,90065922.64,59364953.47,25502524.16,154965985.76,114907527.91,77879671.81,20762022.34,88596396.46,70592529.68,41836746.75,18139202.12,70212395.02,53623163.98,29935418.98,12167140.67,51318090.03,41029310.07,26321672.15,10942738.67,46550507.47,35564357.53,24532328.71,8371767.87,60452474.93,46919426.62,29197533.65,11472028.86,48821613.04,26965040.79,59671970.31,29473926.41,51941105.96,29390011.29,73470604.34,33259341.71,88701200.79,0,100831919.40,0,234628544.20,0,224879016.19,0,298288037.91,235736533.74,193305721.11,167178255.68,0.0
5,营业税金及附加,9890166.91,6605514.20,2052012.05,15369523.52,4069432.20,2699973.08,862439.85,5502663.28,3953699.41,2454733.49,1013193.80,1138024.68,1318785.85,945881.40,598729.06,10810030.41,10269894.09,9353461.16,374825.58,21085230.52,795227.99,363563.74,164943.34,1559176.26,1306336.28,784078.71,470980.48,1867632.01,1363044.96,662775.12,352444.79,2018165.04,1367396.57,896845.51,462493.66,1149246.76,712958.27,431774.87,254802.52,1105123.15,846631.03,535942.77,193235.51,775249.09,597337.47,379823.81,173337.20,2194485.88,1163516.08,998427.16,63967.63,319409.51,261120.55,169464.45,86387.17,192164.27,137956.95,81693.33,29239.06,194892.46,175263.23,105583.01,22829.43,279185.22,177243.97,104952.13,36041.16,235442.09,76528.39,53597.82,24003.28,319896.97,156672.22,243704.42,66984.73,147498.81,73498.34,257283.58,53023.08,96193.83,0,42544.80,0,62081.53,0,59481.21,0,2384497.24,1749117.05,2492394.93,2032119.53,0.0
6,销售费用,166248805.58,112553742.74,54701651.02,255021072.54,27128227.58,18475423.94,8903741.34,44061027.90,32674352.42,21174407.31,8671186.19,44338389.32,31320003.48,20601283.18,10325053.51,46050246.67,29382391.78,16889715.14,6473637.33,34669374.33,24050369.63,14666176.74,6842448.90,34286008.25,24778146.06,16359699.07,5360244.17,19796335.71,10030964.27,6539865.06,2878584.88,16461242.33,12317321.86,8969300.98,4209816.40,11840571.78,9070801.91,6310429.41,2354877.51,9738773.06,7375158.12,5151916.52,3162562.74,10053242.41,8717758.07,5719499.25,2895946.36,9943077.63,9350759.24,5793990.33,2833528.24,13496558.81,11330468.81,8178610.02,6617443.22,11461311.44,14352198.22,7376005.71,3580781.46,22972689.69,13178401.32,8601748.39,3952426.90,27372066.59,16101938.90,7492160.71,4145355.90,16386021.97,12439614.63,7472138.84,3574223.78,10504275.91,5724882.67,9027285.65,3415424.99,8823053.65,5929354.20,7653714.90,4521873.37,8280150.86,0,5620895.67,0,15740987.71,0,15208027.81,0,18650092.07,13919298.97,11487826.06,0,0.0
7,管理费用,141789055.11,101397947.99,39528086.83,246543836.47,58749346.13,37057054.07,16819352.41,76128683.00,50375836.70,33082783.76,15842702.75,86120689.47,54288084.87,34369699.17,15585314.66,80515335.69,52665183.70,34606106.08,15901063.76,75664108.61,54365606.66,36953716.61,16091481.91,60626094.40,41135136.30,25189742.50,11266929.45,63593314.76,44899091.75,31343771.04,11961583.44,47497079.07,33594996.14,21699521.40,10320974.83,39156428.18,28386283.07,19691446.28,11235611.81,38856005.92,27845051.63,18552219.43,9883433.41,33133739.28,23951433.70,15919558.09,7913906.62,38028192.11,26447635.36,18335676.68,6486992.49,44684270.28,21648011.78,14356602.33,6306752.13,41048190.54,26143398.95,18422722.47,4978119.03,33848747.01,23722859.90,15785945.63,4868674.71,38799274.21,24674218.97,12042156.90,5503461.47,26582729.77,18127867.62,10614496.57,5853787.51,24014336.06,8207038.23,34355941.29,7660714.15,24178368.42,9305890.07,22759622.68,6841179.09,19794738.69,0,25287771.20,0,28159076.64,0,24699052.02,0,21541343.82,14893110.92,11069973.87,0,0.0
8,财务费用,10562233.05,8519731.85,3989617.13,10131313.25,-2896154.76,-1547896.32,-447193.81,-1692626.33,-1162617.66,-1533397.02,-1017560.78,-1182236.05,-421863.74,213297.58,429118.91,-1951620.60,-1337297.15,-461784.95,-262353.21,-1033252.39,-1345683.47,-1033644.01,-1009951.70,-121468.43,999314.87,-112173.57,-522282.44,-483988.21,-117195.53,381706.23,1401789.20,2959988.95,6010134.24,4550650.77,2343118.57,9827703.23,7095654.52,4543914.84,2653067.10,7240793.09,4671237.84,2610027.76,1026989.83,4731936.85,2638471.80,1244125.35,476157.39,4472187.33,3869854.65,2787188.27,1276492.03,2876536.90,3907233.08,2427849.21,1188082.08,6267102.08,4652608.29,3108055.14,1360538.01,6912271.71,5485069.86,3448181.18,1470722.09,4367403.56,3286743.53,2111800.84,657895.12,2507608.89,1773034.12,808257.34,70776.77,3793418.15,2184013.49,7246561.80,3823008.22,8306414.05,3671023.46,7156606.23,3457561.43,2414400.18,0,9402220.34,0,11391585.78,0,12724861.85,0,-5582664.22,-7002985.07,-5965811.53,0,0.0
