13,其中:对联营企业和合营企业的投资收益,9211328.24,5548393.52,2232789.22,9252858.86,9334286.66,6576240.42,3368363.03,11764598.09,6756927.31,4517398.74,1494064.24,7456041.56,5779677.65,3567117.08,1852261.32,4443449.90,3116355.30,1992603.21,1276369.95,-28505.68,-414880.28,-370073.79,-218991.28,-1070059.51,-803086.36,-544043.12,-313158.61,-758071.26,-454057.94,-495823.64,-180313.88,2878815.94,3188190.50,3309031.64,1758925.99,-1856908.71,-1187543.78,-5254914.10,-1967961.50,15112851.12,10561146.75,10951587.46,3609217.06,-22624744.72,-14933348.97,-12180211.93,-7323710.46,-1675466.18,-1008934.13,-1007259.36,-166167.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,342727050.95,251074994.31,153814775.41,193232129.79,131978971.73,115476705.40,74642158.66,365939271.41,268767413.91,199906264.70,98354829.32,261337409.01,220255112.08,169940278.07,87036331.99,237372144.54,204113973.93,159682332.64,82002536.31,215249428.76,201833668.57,145713331.98,80997906.14,202864912.44,181901696.18,135446086.70,81058301.79,187375130.46,164401130.79,129829328.68,75670069.74,153913811.39,156863109.71,119579742.12,66703269.74,136218612.07,126602690.24,102858234.89,61697078.49,214608740.69,186726143.66,127139414.92,67812787.40,85965772.30,83754057.81,57786060.90,14409272.02,186034788.66,181023108.58,126816095.43,60956784.25,92685690.20,67412607.13,49371996.56,18571619.46,75156548.46,54246924.25,41673695.90,17346150.96,64465926.75,48953248.26,40274891.73,49225240.49,34000835.18,38467579.30,33883671.75,0.0
16,加:营业外收入,8872.96,4751.66,25051.66,22078.94,112911.99,7500.96,3102.42,1475232.95,3528608.07,4652944.29,2475418.93,24586041.11,15256074.54,11498225.88,6326170.53,11221656.46,6391212.56,3333779.21,858942.47,10802347.40,4323926.39,3955205.04,2530191.00,13357490.16,4428986.52,3389254.62,782730.13,13527724.73,3928506.27,3376089.31,1401196.02,7149739.61,4451736.08,3305367.21,2152450.03,11021638.62,7430436.60,4035554.64,807954.45,8182577.21,3045124.81,1288878.83,482445.48,5653019.92,2605802.75,2378379.75,1741.00,4954789.78,945071.35,97634.52,78740.93,622222.63,330305.86,163339.11,47131.43,1594154.19,93868.03,84217.43,62760.54,151538.00,136205.48,126735.72,519327.39,404586.58,611264.14,1793535.04,0.0
17,减：营业外支出,927458.91,780942.58,217278.76,1520313.09,1018346.94,762631.04,184712.84,2575695.59,1223708.39,831267.58,23397.77,6236576.24,2370577.25,1952677.08,1581604.08,837114.77,403871.90,222979.17,33668.21,3711649.42,3151095.25,2586236.80,1561971.02,1143983.13,563381.39,470230.28,227476.39,1520446.35,829261.79,572697.56,109082.47,1237382.59,1071639.58,368497.26,202430.60,3000675.11,2043406.19,1853179.52,537950.48,2250486.66,1542454.11,103792.77,50780.74,2169811.20,2294556.22,342103.00,14224.46,6223875.30,425285.39,59680.33,22540.06,805171.15,350989.70,97040.33,10108.14,820222.05,365887.00,235455.24,12137.32,1528283.25,365103.33,305689.59,1999615.47,396488.05,683525.83,985160.02,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,78570.01,0,0,485935.40,457855.63,5187.77,638913.30,484269.33,395756.21,379321.14,152347.26,41690.61,35054.25,6728.45,1419789.70,840265.13,747982.93,181500.74,204261.96,76330.44,72155.74,21148.05,293116.33,142747.30,151247.56,19436.45,351158.81,32246.42,80409.66,66303.23,670195.28,91552.40,0,17748.71,82654.81,0,0,0,267598.08,153567.89,0,0,5605551.63,0,-40810.11,783.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,341808465.00,250298803.39,153622548.31,191733895.64,131073536.78,114721575.32,74460548.24,364838808.77,271072313.59,203727941.41,100806850.48,279686873.88,233140609.37,179485826.87,91780898.44,247756686.23,210101314.59,162793132.68,82827810.57,222340126.74,203006499.71,147082300.22,81966126.12,215078419.47,185767301.31,138365111.04,81613555.53,199382408.84,167500375.27,132632720.43,76962183.29,159826168.41,160243206.21,122516612.07,68653289.17,144239575.58,131989720.65,105040610.01,61967082.46,220540831.24,188228814.36,128324500.98,68244452.14,89448981.02,84065304.34,59822337.65,14396788.56,184765703.14,181542894.54,126854049.62,61012985.12,92502741.68,67391923.29,49438295.34,18608642.75,75930480.60,53974905.28,41522458.09,17396774.18,63089181.50,48724350.41,40095937.86,47744952.41,34008933.71,38395317.61,34692046.77,0.0
20,减：所得税费用,52547498.53,36464046.86,23513639.91,27175758.51,17761207.37,16598731.95,10718633.93,55993035.22,43938243.30,31854544.09,15129775.27,46689474.26,37072217.35,27404058.44,13777114.72,36813147.53,33731338.41,25480695.17,13162600.84,30070146.76,31963323.63,22524682.24,12577434.70,37402840.58,32258882.08,25286799.12,12999298.30,31891639.71,27824006.78,21899225.83,13313053.35,24795711.20,27442527.06,20626958.21,12537082.13,24474883.91,23237277.36,18661186.47,9822773.23,31348369.28,27392474.05,19113652.73,9866045.53,17452274.24,15521148.15,11350147.46,3615416.47,33763948.59,34476167.04,22588657.10,8015978.33,18050657.69,12574111.49,9107992.86,3847086.98,14581030.50,10053412.04,7233514.44,3340353.09,11742755.40,7642437.09,6144133.06,8135817.88,5723503.60,4337174.40,5730019.35,0.0
21,五、净利润,289260966.47,213834756.53,130108908.40,164558137.13,113312329.41,98122843.37,63741914.31,308845773.55,227134070.29,171873397.32,85677075.21,232997399.62,196068392.02,152081768.43,78003783.72,210943538.70,176369976.18,137312437.51,69665209.73,192269979.98,171043176.08,124557617.98,69388691.42,177675578.89,153508419.23,113078311.92,68614257.23,167490769.13,139676368.49,110733494.60,63649129.94,135030457.21,132800679.15,101889653.86,56116207.04,119764691.67,108752443.29,86379423.54,52144309.23,189192461.96,160836340.31,109210848.25,58378406.61,71996706.78,68544156.19,48472190.19,10781372.09,151001754.55,147066727.50,104265392.52,52997006.79,75153414.23,55471133.84,40910553.89,15845292.87,61569599.09,43921493.24,34288943.65,14056421.09,51346426.10,41081913.32,33951804.80,39609134.53,28285430.11,34058143.21,28962027.42,0.0
22,归属于母公司所有者的净利润,293265429.20,216902611.76,132847243.81,176207926.66,120685978.29,102633536.02,68313142.50,320051428.15,235680970.23,174342742.49,86696427.09,250243913.86,206846498.50,158260983.27,80253028.33,223256086.63,185367534.00,143769061.84,73851526.24,201477739.26,179916436.29,130576217.90,72155965.99,186324387.20,160865744.33,118380662.62,70392406.77,173798448.42,145367913.12,113084762.42,65162879.04,137726001.33,134323296.56,102159610.72,56356246.06,122538058.93,108334927.72,85669644.75,52002567.47,180081085.42,155668554.66,103334442.60,55890777.59,80429493.75,68017111.94,47761844.12,10490564.40,133403761.26,131636842.87,89144892.15,45888691.98,71871238.70,54346384.25,39561477.88,15373972.61,60060146.49,44408944.70,34316155.43,14712394.70,52636911.05,42899967.52,33518197.61,39781051.73,28383433.69,32944305.80,27543155.39,0.0
23,少数股东损益,-4004462.73,-3067855.23,-2738335.41,-11649789.53,-7373648.88,-4510692.65,-4571228.19,-11205654.60,-8546899.94,-2469345.17,-1019351.88,-17246514.24,-10778106.48,-6179214.84,-2249244.61,-12312547.93,-8997557.82,-6456624.33,-4186316.51,-9207759.28,-8873260.21,-6018599.92,-2767274.57,-8648808.31,-7357325.10,-5302350.70,-1778149.54,-6307679.29,-5691544.63,-2351267.82,-1513749.10,-2695544.12,-1522617.41,-269956.86,-240039.02,-2773367.26,417515.57,709778.79,141741.76,9111376.54,5167785.65,5876405.65,2487629.02,-8432786.97,527044.25,710346.07,290807.69,17597993.29,15429884.63,15120500.37,7108314.81,3282175.53,1124749.59,1349076.01,471320.26,1509452.60,-487451.46,-27211.78,-655973.61,-1290484.95,-1818054.20,433607.19,-171917.20,-98003.58,1113837.41,1418872.03,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.680000,0.500000,0.310000,0.410000,0.280000,0.240000,0.160000,0.740000,0.550000,0.400000,0.200000,0.580000,0.480000,0.370000,0.190000,0.520000,0.430000,0.430000,0.220000,0.610000,0.540000,0.390000,0.220000,0.560000,0.490000,0.360000,0.210000,0.520000,0.440000,0.340000,0.200000,0.420000,0.410000,0.310000,0.340000,0.740000,0.650000,0.520000,0.310000,1.090000,0.940000,0.620000,0.610000,0.870000,0.740000,0.520000,0.170000,2.190000,2.140000,1.450000,0.900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.680000,0.500000,0.310000,0.410000,0.280000,0.240000,0.160000,0.740000,0.550000,0.400000,0.200000,0.580000,0.480000,0.370000,0.190000,0.520000,0.430000,0.430000,0.220000,0.610000,0.540000,0.390000,0.220000,0.560000,0.490000,0.360000,0.210000,0.520000,0.440000,0.340000,0.200000,0.420000,0.410000,0.310000,0.340000,0.740000,0.650000,0.520000,0.310000,1.090000,0.940000,0.620000,0.610000,0.870000,0.740000,0.520000,0.170000,2.190000,2.140000,1.450000,0.900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-751046.54,-689739.86,-252165.65,1793124.02,1997142.89,1233183.94,-987988.36,-6045108.19,-2862338.10,-2088135.30,-247403.00,3078322.91,317440.76,194510.24,-223453.56,1314857.48,782113.79,61731.27,150970.31,702669.46,416948.64,443668.43,297889.98,2225869.22,-191663.41,9387.24,9387.24,-260.13,-23959.39,-17194.52,6647.55,79468.91,862284.06,902343.95,12198.30,-109861.50,-84933.52,-53385.48,-4472.27,-6685.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,288509919.93,213145016.67,129856742.75,166351261.15,115309472.30,99356027.31,62753925.96,302800665.36,224271732.19,169785262.02,85429672.21,236075722.53,196385832.78,152276278.67,77780330.16,212258396.18,177152089.97,137374168.78,69816180.04,192972649.44,171460124.72,125001286.41,69686581.40,179901448.11,153316755.82,113087699.16,68623644.47,167490509.00,139652409.10,110716300.08,63655777.49,135109926.12,133662963.21,102791997.81,56128405.34,119654830.17,108667509.77,86326038.06,52139836.96,189185776.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,292505463.88,216211684.02,132601429.94,177986940.36,122667468.49,103864164.49,67337473.00,314045147.37,232838478.00,172267335.69,86454071.11,253302410.02,207157463.47,158451525.50,80034133.22,224541425.52,186139057.01,143833427.59,73870552.94,201864625.00,180244339.30,130930295.61,72447779.01,188327459.33,160677990.85,118389858.36,70401602.51,173798193.60,145344442.50,113067918.67,65169390.98,137803849.43,135167990.03,103043546.85,56368195.51,122430439.50,108251726.84,85616803.80,51998186.43,180074536.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-3995543.95,-3066667.35,-2744687.19,-11635679.21,-7357996.19,-4508137.18,-4583547.04,-11244482.01,-8566745.81,-2482073.67,-1024398.90,-17226687.49,-10771630.69,-6175246.83,-2253803.06,-12283029.34,-8986967.04,-6459258.81,-4054372.90,-8891975.56,-8784214.58,-5929009.20,-2761197.61,-8426011.22,-7361235.03,-5302159.20,-1777958.04,-6307684.60,-5692033.40,-2351618.59,-1513613.49,-2693923.31,-1505026.82,-251549.05,-239790.17,-2775609.33,415782.93,709234.26,141650.53,9111240.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
