,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,64318472464.93,38730112802.18,10292154348.41,83798590154.69,45141401779.69,34974327940.80,9484691260.80,59635420323.19,30889869750.70,22258894839.72,7807659394.53,53820587475.87,25485531294.95,17604835378.68,4950622304.15,38334689695.10,25030484093.92,16872243733.67,3297034370.39,26885548491.46,17932268860.08,11382489808.21,3161733980.39,21059753648.07,13762356928.06,8784368917.99,1219351712.39,12076941011.04,6902491252.59,4426001474.87,778096872.97,7790006804.62,5297572500.36,170084884.24,54282268.88,252611053.67,151637829.29,73243800.53,21326592.72,183384193.63,131108451.46,73520910.38,24721621.44,302077919.51,217727593.15,139954385.68,59211207.08,306357051.99,223876523.84,140316920.18,47495712.50,232386409.10,154635984.04,87654653.65,27998862.37,164297875.77,110805447.65,73067067.02,25875836.77,182878904.61,134864113.81,81502595.25,30343368.56,175969595.87,130406120.95,79222408.84,165814801.88,133481422.56,101129331.25,0.0
2,营业收入,64318472464.93,38730112802.18,10292154348.41,83798590154.69,45141401779.69,34974327940.80,9484691260.80,59635420323.19,30889869750.70,22258894839.72,7807659394.53,53820587475.87,25485531294.95,17604835378.68,4950622304.15,38334689695.10,25030484093.92,16872243733.67,3297034370.39,26885548491.46,17932268860.08,11382489808.21,3161733980.39,21059753648.07,13762356928.06,8784368917.99,1219351712.39,12076941011.04,6902491252.59,4426001474.87,778096872.97,7790006804.62,5297572500.36,170084884.24,54282268.88,252611053.67,151637829.29,73243800.53,21326592.72,183384193.63,131108451.46,73520910.38,24721621.44,302077919.51,217727593.15,139954385.68,59211207.08,306357051.99,223876523.84,140316920.18,47495712.50,232386409.10,154635984.04,87654653.65,27998862.37,160854037.59,109174179.11,72349743.22,25584400.42,179524769.10,132846695.72,80311523.06,30006424.30,174835891.81,129703052.19,79409136.06,162461860.34,131806089.60,99869644.61,0.0
3,二、营业总成本,49853585059.62,26385580626.27,6067366625.19,67707517332.65,34886080027.29,26155730398.38,6245771093.11,47498314037.24,22038181528.09,14645917656.50,5210674554.69,45417282561.56,19397124167.41,12167080758.84,3119892906.57,31735435184.16,19700103349.54,12812171916.01,2301279062.89,21911972962.85,13605797625.92,7770100271.32,2152854075.84,17504043899.57,10772870460.88,6448861583.54,565294327.97,9561014119.62,4919619913.06,2760489564.38,770989818.52,6046169588.55,3842487062.14,166735431.16,54341213.49,252431921.60,152365130.82,75355223.52,26506822.90,186368854.42,141400323.00,86588747.15,32698066.05,338215322.89,237151828.33,153940746.70,64047510.10,331914342.95,229170774.11,143612126.10,52441784.47,234509911.15,154667594.87,88692569.16,31405222.83,183330769.53,112160891.20,72735766.70,29966371.18,171711448.68,124308231.77,75414981.04,28787434.73,150890351.77,111048006.98,69793211.33,139903432.10,107946239.03,85819139.31,0.0
4,营业成本,38333774765.61,19857597542.72,3572281549.02,48918841826.25,24662931623.68,19001768100.03,3795668876.19,31051803033.92,13459685683.31,9454488264.14,2936312274.45,36045154218.03,13808172451.42,8746540772.87,1674429138.96,25103363026.02,15825637317.14,10466614647.61,1597131388.15,17269204004.34,10894188416.96,6170759490.73,1613363966.99,13939039433.68,8803164189.25,5252978473.17,238937221.52,7288006870.19,3645311404.59,1920514989.94,539278006.04,4523799531.07,2931722214.36,132672255.63,41796755.23,195582432.71,120309425.12,58121570.17,18563199.08,150165548.40,113078914.73,65719378.22,24398819.53,253303644.95,179362743.94,120937369.17,49526413.57,248194141.24,174372055.73,108101514.92,36929679.71,174738606.58,114964481.20,65504678.36,21193301.52,125765158.29,81870132.82,53417648.89,20272417.08,125208518.38,91805745.37,56712617.90,20137488.82,115666792.37,86666507.35,54419563.03,100478611.97,77115721.70,59055915.21,0.0
5,营业税金及附加,4964022827.91,2118370124.31,463548476.32,5360303801.44,2340538720.37,1798904929.02,106826120.46,5183801445.19,1539710678.40,859804002.16,172393485.74,3134770456.54,1297009470.47,887666591.94,250982072.80,2709024575.04,1583226357.46,906809587.77,127464748.74,1866678541.06,1066589803.07,611992231.07,153776884.43,1413267937.32,893443207.93,581706406.92,65904719.99,784500518.96,430324980.34,279882738.96,14908474.13,458741162.87,282139717.27,721882.16,192912.42,673356.03,114063.04,56707.20,14845.19,477070.36,164118.35,138386.45,1626.52,1123262.24,635693.89,350531.66,95519.81,463657.41,106932.41,75086.47,7626.07,269759.06,129585.26,22241.78,4278.55,352123.45,332215.47,250594.58,57472.26,691448.74,409624.71,177370.31,53508.37,389565.33,289892.24,131482.14,385257.33,319284.93,110593.28,0.0
6,销售费用,1170449482.65,875032668.45,333851102.14,1882115148.87,1261036160.81,740912157.89,173655856.53,1962929299.67,1268332480.39,730479395.85,345661094.13,1875219848.67,1004466855.38,596430287.77,225043346.61,1236443921.07,770722698.03,409188983.90,119050043.09,953552179.89,596998918.75,282497141.64,131221783.47,873154073.09,380619895.81,177710741.15,40634950.38,718213071.77,397717209.13,276671432.13,86822066.03,534483302.19,378175074.21,15729865.55,3804247.71,29554100.96,14516607.62,6653803.69,2686424.78,9713762.07,7334932.72,5376589.30,2024539.12,34029778.52,27803595.92,17734131.86,8198648.10,38307352.09,31351310.51,19281134.09,8077943.69,34555271.66,25134303.71,15402774.73,6440975.11,28463026.07,18104745.05,12472065.09,6018150.91,26599323.51,19948113.28,10542541.52,4871298.13,18351852.14,13514677.81,8032054.67,18741418.54,13683453.35,14022068.09,0.0
7,管理费用,4461736066.64,2830952390.79,1097437602.65,8044850547.36,5371885215.34,3416037748.66,1751392983.11,7487502649.19,4703921384.23,2918039436.02,1329981143.38,3622756852.61,2694726940.32,1678115252.17,808734390.36,2551615794.01,1529685754.62,999345783.50,425294324.40,1753511939.23,1015763984.36,657245184.18,245794039.12,1150591529.80,644276804.49,403200963.48,202844499.10,777333724.90,463726845.19,303899595.50,133054953.69,524273505.11,273162841.92,13550020.37,8420302.69,22967077.44,15197702.70,9819059.99,4805215.32,20240742.62,16923822.27,12997791.11,4945539.61,36586780.84,28437394.81,18651266.59,5069287.36,33566282.05,18609794.91,12976523.61,7060698.11,22838604.64,18897350.58,8899767.05,3103293.85,26738470.67,10785211.22,6424817.91,3245810.64,19490776.78,11987876.28,7990222.27,3500099.59,13495737.14,8218070.09,5711194.87,16952508.57,13697409.70,10072122.48,0.0
8,财务费用,916386813.32,698487950.55,377757599.43,962554846.78,771330047.06,625444631.65,382253486.15,980026079.23,650859725.78,378597388.84,156592749.99,563018066.21,402266793.16,207967526.88,63931686.39,1305686.36,-66299266.40,-6854613.51,8470011.46,28072510.29,22957326.70,42810620.73,4066942.67,114908659.30,41348994.00,24086292.25,17620728.25,-18191409.00,-19274965.02,-21153195.64,-5670362.40,-1743444.43,1925061.98,-149102.52,-74160.80,434906.49,432227.88,424503.75,236470.06,2470690.56,1420322.24,1117676.14,743754.92,4418734.03,3447008.11,2317655.89,1157641.26,3120753.50,1692866.59,879436.98,365836.89,2229745.31,1666685.69,1205666.41,663373.80,2011991.05,1068586.64,170640.23,372520.29,-278618.73,156872.13,-7770.96,225039.82,2986404.79,2358859.49,1498916.62,3345635.69,3130369.35,2558440.25,0.0
9,研发费用,7215103.49,5139949.45,3075455.12,13569084.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
