,报表日期,20191231,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,一、营业总收入,1155220399.34,1066643910.33,562637800.00,1160236500.00,871086900.00,760923200.00,0.0
2,营业收入,1155220399.34,1066643910.33,562637800.00,1160236500.00,871086900.00,760923200.00,0.0
3,二、营业总成本,940938439.63,870892252.79,448683900.00,929202100.00,751499200.00,658067800.00,0.0
4,营业成本,801600933.55,733393307.37,382764500.00,810794900.00,662878000.00,577880900.00,0.0
5,营业税金及附加,6815379.26,7435800.78,3406500.00,9192700.00,7810500.00,6174000.00,0.0
6,销售费用,23542067.07,18566765.24,9901200.00,13131300.00,2615300.00,5831400.00,0.0
7,管理费用,39911866.52,48733121.30,20287800.00,76845800.00,67528700.00,61989600.00,0.0
8,财务费用,7051120.10,9665623.93,4791900.00,9257300.00,3688900.00,3359700.00,0.0
9,研发费用,62017073.13,53097634.17,23800100.00,0,0,0,0.0
10,资产减值损失,0,0,3731900.00,9980000.00,6977800.00,2832200.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0.0
12,投资收益,-464673.72,-2192847.80,-566400.00,-1068300.00,300.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,-464673.72,-2192847.80,-566400.00,-1068300.00,300.00,0,0.0
14,汇兑收益,0,0,0,0,0,0,0.0
15,三、营业利润,294029478.20,196468046.58,114914900.00,232467800.00,121860900.00,107287400.00,0.0
16,加:营业外收入,19155669.48,15193887.10,346100.00,591700.00,422800.00,298800.00,0.0
17,减：营业外支出,181150.24,749482.00,328600.00,1440000.00,630700.00,702800.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0.0
19,四、利润总额,313003997.44,210912451.68,114932400.00,231619500.00,121653000.00,106883400.00,0.0
20,减：所得税费用,40544284.01,26123800.07,16244400.00,32035000.00,16050000.00,21140200.00,0.0
21,五、净利润,272459713.43,184788651.61,98688000.00,199584500.00,105603000.00,85743200.00,0.0
22,归属于母公司所有者的净利润,268806254.47,181504706.03,96905900.00,195962000.00,103695000.00,84583300.00,0.0
23,少数股东损益,3653458.96,3283945.58,1782000.00,3622500.00,1908000.00,1159900.00,0.0
24,六、每股收益,,,,,,,
25,基本每股收益(元/股),1.550000,1.050000,0.560000,1.130000,0.600000,0.490000,0.0
26,稀释每股收益(元/股),1.550000,1.050000,0.560000,1.130000,0.600000,0.490000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0.0
28,八、综合收益总额,272459713.43,184788651.61,98688000.00,199584500.00,105603000.00,85743200.00,0.0
29,归属于母公司所有者的综合收益总额,268806254.47,181504706.03,96905900.00,195962000.00,103695000.00,84583300.00,0.0
30,归属于少数股东的综合收益总额,3653458.96,3283945.58,1782000.00,3622500.00,1908000.00,1159900.00,0.0
