,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,482747410.75,1989593123.12,1604378805.53,1085952107.98,526601163.30,1914353929.10,1545129544.69,1063520226.45,507294494.86,1520238658.64,1226878419.75,793040171.26,343416925.40,1120805953.02,929242928.40,607257154.25,274566118.89,930658889.10,741462394.02,475921417.08,224963173.74,906428723.56,750667717.77,465969421.55,203146622.40,846216441.51,669509678.55,414236426.32,194878382.18,712658503.43,566875821.84,366854535.29,179064168.04,704660272.02,526122164.73,329998420.84,164222308.05,545036255.18,434157482.95,268218156.44,126783482.35,442060495.76,337847075.43,421877429.60,435336258.22,0.0
2,营业收入,482747410.75,1989593123.12,1604378805.53,1085952107.98,526601163.30,1914353929.10,1545129544.69,1063520226.45,507294494.86,1520238658.64,1226878419.75,793040171.26,343416925.40,1120805953.02,929242928.40,607257154.25,274566118.89,930658889.10,741462394.02,475921417.08,224963173.74,906428723.56,750667717.77,465969421.55,203146622.40,846216441.51,669509678.55,414236426.32,194878382.18,712658503.43,566875821.84,366854535.29,179064168.04,704660272.02,526122164.73,329998420.84,164222308.05,545036255.18,434157482.95,268218156.44,126783482.35,442060495.76,337847075.43,421877429.60,435336258.22,0.0
3,二、营业总成本,297978341.07,1327294215.43,1028361760.70,727435776.73,348151841.12,1216872925.48,998270184.60,735205774.94,386331702.66,1081080075.47,898053552.65,607545859.70,274515598.16,853509988.51,711659777.79,479346003.60,218505809.60,760609206.39,580194690.13,373147175.66,179858453.03,764717300.93,599521067.66,371762941.73,167540524.14,692461123.50,529571970.52,336018642.81,165891992.22,568120214.96,445655935.07,299263903.27,150799015.73,602616692.40,449485843.99,285853844.15,144800971.26,480548525.52,373377554.33,231790156.51,111046009.09,394354066.14,296164794.95,386154519.79,405498925.12,0.0
4,营业成本,204708453.71,823461876.30,657701765.62,450080017.44,220420702.90,846871614.80,684031584.35,478211697.23,247678998.93,787192797.06,653249954.18,420341160.03,191588348.96,607721859.43,488786031.74,317321135.25,142872020.77,520905333.27,403494157.79,260909919.39,121664168.50,522219483.29,409193173.72,256726680.43,117584143.16,510956318.27,394202193.90,247253025.45,123190091.88,410217659.45,327654250.38,223165553.29,114457434.86,447826743.21,345347605.79,216234566.28,117695498.09,368650703.03,277132177.54,176107159.36,82845321.33,273076042.73,212345535.57,267951193.72,282227871.63,0.0
5,营业税金及附加,5647030.22,28883081.70,22482982.82,17361069.03,7678258.13,30009929.86,21156343.91,16294023.56,6091187.25,25704132.47,18137105.82,13023563.26,4578361.04,19117245.78,12765218.48,8758282.41,3932108.67,12230864.14,9911264.96,6584490.87,3329689.32,10994312.92,8708057.51,5579126.77,2328782.06,10398890.75,7463937.01,4625519.43,3008521.91,8665707.39,5530368.42,3711794.37,1561525.77,6318552.37,4719455.92,2452395.07,1365891.67,4300156.76,3482585.76,2206629.95,1169010.10,4543048.36,3379173.22,4444335.00,4344617.44,0.0
6,销售费用,76751133.84,406932660.56,300601306.00,229648591.24,105881492.57,280594115.55,248057017.91,209827246.15,117023157.64,219458910.47,193022919.74,149105179.75,66574025.10,177985590.38,174400397.59,125755281.99,57622620.28,188560590.92,143217109.58,89335011.69,45642402.27,204459224.67,160048878.60,93331141.40,37907773.40,152973327.77,113752685.54,72959056.19,32784839.19,132281521.12,99462862.93,62801064.55,29527661.05,132611373.43,87020386.82,54576128.85,19193083.96,77928924.83,73254168.06,39187850.02,19270508.98,91709470.77,60784316.60,83090882.23,91911542.68,0.0
7,管理费用,10832702.36,63041235.80,44131989.42,29989275.99,14890124.00,58878703.55,45478143.24,31193208.74,15801123.48,48310716.09,34697757.06,25128506.19,12225938.12,52059615.74,37657403.27,28260535.20,14648490.06,46225262.37,31181553.34,22009378.50,12223780.64,40012611.28,31431815.05,23038974.60,13314282.58,32520857.08,24428335.10,17363658.70,10150015.42,30896285.75,23251035.13,16438321.48,7993703.43,26492789.57,19816678.39,14841513.43,8005498.27,24314585.64,14503028.42,10505434.17,5613399.61,16663212.21,11862099.11,17381156.09,14006100.06,0.0
8,财务费用,-894394.27,-5102350.96,-2376701.26,-1615885.98,-900931.23,-3434376.82,-1728899.99,-1119291.58,-262764.64,-2264943.53,-1333447.68,-331813.06,-451075.06,-3730574.31,-2094919.02,-895008.58,-569430.18,-7461402.06,-7666445.73,-5748571.31,-3001587.70,-12828190.53,-9996356.00,-7048532.50,-3594457.06,-14390131.43,-10375716.44,-6288102.37,-3241276.18,-14039777.00,-10408707.39,-7019524.02,-2741309.38,-10613919.89,-7641702.21,-2474016.59,-1459000.73,5379628.11,5006281.50,3816531.81,2147769.07,8345841.72,6580596.14,12333158.66,12818438.06,0.0
9,研发费用,933415.21,10077712.03,5820418.10,1972709.01,182194.75,964591.79,489118.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,2988346.75,786876.63,798890.84,0,2678462.91,279263.53,279263.53,0,356251.49,145645.73,145777.33,0,148557.75,57050.19,56946.52,0,-140140.70,135498.78,135551.03,0,1861.06,100535.41,105485.41,-200.00,98818.25,166125.60,166693.60,0,-18846.29,223419.28,223257.11,0,-25472.85,-686.95,-33448.80,0,16450.35,1213074.31,953794.09,190355.25,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,7180309.80,34290358.38,26741061.39,9575009.58,3383037.52,53385750.26,39548040.47,26158298.00,12985078.81,24100342.02,19694717.79,10562515.74,5064175.94,8349794.18,6455231.96,2997492.23,2089742.23,5080261.26,3928358.48,2734899.55,1570684.93,2285468.16,1184180.50,233742.11,174673.71,288410.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444109.59,55890.41,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,194979425.45,718621948.54,610828987.24,371611849.10,183406923.31,785677567.47,591181633.44,357046401.93,135234697.22,469590134.43,348519584.89,196056827.30,73965503.18,275645758.69,224038382.57,130908642.88,58150051.52,175129943.97,165196062.37,105509140.97,46675405.64,143996890.79,152330830.61,94440221.93,35780771.97,154043728.58,139937708.03,78217783.51,28986389.96,144538288.47,121219886.77,67590632.02,28265152.31,102043579.62,76636320.74,44144576.69,19421336.79,64487729.66,60779928.62,36427999.93,15737473.26,47706429.62,41682280.48,36167019.40,29893223.51,0.0
16,加:营业外收入,156061.84,88332.56,495944.10,339987.70,109325.19,195700.52,27851634.59,168743.80,78729.32,39138738.49,25795269.51,22890654.43,2539262.81,34665897.54,9785435.49,7064447.75,2294747.07,12603727.90,4308494.22,2932932.26,1492096.98,14506570.46,9866108.48,8693401.41,7315861.42,11538482.86,11904239.20,11016120.11,7120057.78,4695168.09,1826905.03,856215.06,351460.41,3285329.42,2753885.87,1379245.09,158359.60,2052506.15,1105978.89,541235.37,59910.93,1694529.38,1552668.84,4241953.44,4016877.14,0.0
17,减：营业外支出,616703.54,6387733.31,1135465.36,1129672.50,0,7380921.54,6635203.79,1455041.77,456.28,21033792.31,17780989.23,17316858.34,474723.55,4519373.17,229608.81,222705.01,9945.39,3107861.70,464933.90,345530.21,51383.18,2812083.90,2548553.18,389868.27,0,938145.65,1315940.26,1160869.95,111030.88,154533.03,39248.63,5587.05,3235.23,824686.46,63237.09,59386.29,0,149498.23,130971.42,80971.42,5148.95,820542.36,354.18,841621.22,183237.66,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,16897840.97,16487966.96,424723.55,4022072.47,18042.05,17495.01,7165.39,2283962.51,460472.70,344001.21,51383.18,2400256.37,2012786.12,30528.49,0,172882.57,116460.70,111390.39,111029.87,50467.12,34363.30,701.72,0,807036.46,59463.24,59386.29,0,89764.26,34254.96,79947.94,5125.47,781196.77,354.18,0,21418.78,0.0
19,四、利润总额,194518783.75,712322547.79,610189465.98,370822164.30,183516248.50,778492346.45,612398064.24,355760103.96,135312970.26,487695080.61,356533865.17,201630623.39,76030042.44,305792283.06,233594209.25,137750385.62,60434853.20,184625810.17,169039622.69,108096543.02,48116119.44,155691377.35,159648385.91,102743755.07,43096633.39,164644065.79,150526006.97,88073033.67,35995416.86,149078923.53,123007543.17,68441260.03,28613377.49,104504222.58,79326969.52,45464435.49,19579696.39,66390737.58,61754936.09,36888263.88,15792235.24,48580416.64,43234595.14,39567351.62,33726862.99,0.0
20,减：所得税费用,28922407.43,107180673.46,92226681.28,55999322.10,28267668.86,116772708.33,89248354.73,50514018.65,20442588.56,73552836.52,52665869.63,29679045.18,12328859.38,48563413.04,36249464.65,21865763.74,9721764.43,27256233.49,26410176.22,17117837.65,7440566.31,23698396.90,24434727.25,15771563.41,6620995.37,23996955.55,22354938.47,12850762.97,5617660.74,22625445.95,18669344.23,10355391.51,4369719.57,16099706.84,12555492.75,7351346.96,3205507.73,10645163.23,9960059.03,6054926.34,2810748.69,7024701.55,7016892.20,5789710.36,5307891.13,0.0
21,五、净利润,165596376.32,605141874.33,517962784.70,314822842.20,155248579.64,661719638.12,523149709.51,305246085.31,114870381.70,414142244.09,303867995.54,171951578.21,63701183.06,257228870.02,197344744.60,115884621.88,50713088.77,157369576.68,142629446.47,90978705.37,40675553.13,131992980.45,135213658.66,86972191.66,36475638.02,140647110.24,128171068.50,75222270.70,30377756.12,126453477.58,104338198.94,58085868.52,24243657.92,88404515.74,66771476.77,38113088.53,16374188.66,55745574.35,51794877.06,30833337.54,12981486.55,41555715.09,36217702.94,33777641.26,28418971.86,0.0
