9,研发费用,105362624.06,63170277.86,49546125.49,19168032.20,84091164.58,57258755.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,3555651.42,11929483.75,11350512.76,5405566.69,5070773.93,12182108.72,11173612.13,6872519.94,3247447.03,7048131.80,6114875.99,5430485.14,4426655.87,9430454.57,8869757.96,6142691.54,5177164.24,8432860.87,5398049.55,4094210.64,3181297.24,7043819.22,6525969.34,5664604.09,544274.12,4800907.42,-754956.48,10846.44,1722114.04,502597.57,503045.07,1182.00,1844755.88,381438.70,386040.29,5614.00,288605.25,591846.19,594887.26,855934.64,1218073.55,1969090.43,2379981.79,448821.98,7343257.01,7787463.04,6424629.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-8222273.40,-10645494.96,-11616606.09,-894774.98,861491.91,10827864.28,7292762.47,3150492.94,1727813.39,2613458.50,2576668.52,68080.67,-124919.04,-273888.46,-408830.41,143093.73,1280807.62,1060494.04,983759.22,2976513.22,6686799.73,1256818.77,-658164.78,-1031177.50,-3275363.32,-2621774.53,-4037499.12,-2016915.04,7520028.91,60980.51,4163565.53,2987288.71,-10714735.64,-13278297.04,-2124641.98,859731.60,-1244947.50,4762175.50,-457414.90,17889.30,184033.60,-5940416.44,-504.30,-1773231.58,-47648324.42,-47647820.12,-50463820.12,-22796735.06,23974912.96,6490978.25,20676308.25,10438090.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,14979337.42,16480739.15,16480739.15,2942207.41,18213958.70,4148027.70,4148027.70,410560.59,20016425.32,6133713.68,3785374.09,180230.70,10586235.61,5628818.30,4592477.66,2262429.67,8362461.48,4852408.10,4080025.53,965999.24,5344768.85,4042923.68,3549733.41,132949.10,5103627.17,4925170.97,4895240.54,2042929.49,11159596.81,14609547.05,12227614.20,2337972.62,272746.47,5827211.79,3712091.61,408293.01,26072516.06,23526284.55,18236378.01,4731185.95,15445526.93,13196714.35,7285471.94,2221687.86,79626747.76,71243958.55,70608702.62,12655120.08,108408614.41,81051021.23,43652296.86,18526989.75,26236473.56,6867116.73,6541054.77,3432621.36,7438533.58,4426284.60,4247434.13,2380671.87,3009844.30,945000.00,900000.00,0,536000.00,536000.00,-14442.31,245136.34,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,-90675.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,430776065.78,239851340.49,123968750.92,66018321.82,337392191.60,185336971.71,93418174.21,50623608.59,296349614.66,140802632.10,66639627.88,38777189.45,193950976.16,86160222.02,43417923.30,24013261.54,94755464.16,53154123.99,35766546.24,19686442.85,130414803.94,74702043.59,43978635.31,17414808.05,149985337.53,83340335.35,53823569.50,22192834.66,150890354.01,97090990.68,75199978.06,30791391.86,108084823.06,70899215.99,59751130.52,24857756.74,101533160.18,96145763.40,71280570.75,39531577.28,155237928.65,109419563.08,69005441.01,36847945.75,143054590.16,118048695.40,67012515.88,21517799.59,198890566.87,121922113.91,56100091.86,18865716.80,83881064.16,55272597.68,38123663.39,14493455.12,74270637.68,54860332.54,35585286.01,14725160.13,55256207.53,43137023.21,30657710.60,13824426.20,71465088.46,33812793.74,60225360.27,51901827.80,0.0
16,加:营业外收入,2611919.24,2169919.46,828254.04,544737.48,6524255.17,1547359.13,1485212.44,412056.41,885578.91,1595972.56,1022575.35,1679579.99,15157352.30,6151370.80,3189450.39,740966.27,15747101.52,7284692.51,3701604.03,1010712.18,11689874.60,6805661.15,3977619.93,1168733.80,8953608.30,4165484.28,2835976.08,1131294.62,1821562.37,1224810.79,749156.65,75657.99,2166886.77,1003773.06,351009.80,141306.43,9301882.06,1249346.46,1014496.28,590569.41,2414699.44,783085.30,697786.20,149718.80,1476837.18,286537.35,106219.45,53779.45,1293360.37,732134.10,652963.97,264279.38,1222550.58,233565.81,62567.87,41797.15,1108303.75,1256665.19,1126227.83,258897.63,1549184.65,1342164.53,163865.48,32400.43,439711.64,364713.82,310142.79,461770.06,0.0
17,减：营业外支出,3691117.28,3006619.95,282120.90,80925.25,-8386887.18,-8870299.14,81818.55,79505.66,10595651.56,1020396.54,340961.15,151412.12,2730269.57,2028616.21,1467642.46,132791.02,902271.65,180870.49,93416.49,66851.12,1687553.73,808819.47,120411.92,46177.80,6088966.38,1174634.21,358122.66,14031.97,1422132.21,1165143.24,616862.73,200100.00,597857.73,342290.84,231349.34,10336.05,1297347.43,702493.85,569510.91,-7569.31,1597237.53,1295530.40,107658.85,8591.33,2698756.01,2011954.38,878180.20,50000.00,2310081.19,1355708.60,1233506.70,182789.61,781541.05,250172.11,138526.86,22509.35,1045652.05,168256.05,45316.45,13501.35,446707.51,592855.39,533626.79,36531.49,1782294.66,897142.07,1243388.47,2624778.25,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,179337.26,166711.13,151312.01,1134901.06,1138360.38,1097664.43,8083.60,107526.02,37733.47,31969.87,23044.53,546628.01,121470.09,56876.81,13849.25,851012.50,767420.67,90769.22,0,326836.33,162100.04,155625.56,0.00,36454.56,0,0,0,85698.22,11483.05,617.91,-10239.54,839994.19,1112866.33,8545.60,7973.60,95064.23,7851.81,33969.00,0,1149760.36,818027.48,826402.22,4726.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,429696867.74,239014640.00,124514884.06,66482134.05,352303333.95,195754629.98,94821568.10,50956159.34,286639542.01,141378208.12,67321242.08,40305357.32,206378058.89,90282976.61,45139731.23,24621436.79,109600294.03,60257946.01,39374733.78,20630303.91,140417124.81,80698885.27,47835843.32,18537364.05,152849979.45,86331185.42,56301422.92,23310097.31,151289784.17,97150658.23,75332271.98,30666949.85,109653852.10,71560698.21,59870790.98,24988727.12,109537694.81,96692616.01,71725556.12,40129716.00,156055390.56,108907117.98,69595568.36,36989073.22,141832671.33,116323278.37,66240555.13,21521579.04,197873846.05,121298539.41,55519549.13,18947206.57,84322073.69,55255991.38,38047704.40,14512742.92,74333289.38,55948741.68,36666197.39,14970556.41,56358684.67,43886332.35,30287949.29,13820295.14,70122505.44,33280365.49,59292114.59,49738819.61,0.0
20,减：所得税费用,77598297.64,54090013.06,20940126.94,11134042.75,49746721.31,31370497.68,14634227.93,8534034.35,39982322.16,24525267.76,13537160.02,5807685.83,33017087.59,16860504.01,8926501.00,4270283.35,21262129.22,16965748.27,11084681.81,4850339.19,22721246.05,15468302.09,9406162.65,4293743.45,24067155.64,15891655.67,9981510.05,4613964.87,20384423.81,14628826.21,10578716.51,4765198.63,14882220.32,10920516.43,9325504.07,4061151.66,11956625.37,13856293.84,10261078.65,6113854.34,19145238.98,15242549.57,9322713.14,5234102.17,7344799.76,7263409.25,-273935.63,879694.84,21278873.36,17835226.74,10594163.74,2492830.56,9361471.09,7927890.28,5334181.58,2141994.57,12613926.06,16221783.89,10571575.01,3991903.73,9778845.74,8647009.18,5039518.28,4412270.34,21688899.50,12699120.30,20346376.32,14392334.69,0.0
21,五、净利润,352098570.10,184924626.94,103574757.12,55348091.30,302556612.64,164384132.30,80187340.17,42422124.99,246657219.85,116852940.36,53784082.06,34497671.49,173360971.30,73422472.60,36213230.23,20351153.44,88338164.81,43292197.74,28290051.97,15779964.72,117695878.76,65230583.18,38429680.67,14243620.60,128782823.81,70439529.75,46319912.87,18696132.44,130905360.36,82521832.02,64753555.47,25901751.22,94771631.78,60640181.78,50545286.91,20927575.46,97581069.44,82836322.17,61464477.47,34015861.66,136910151.58,93664568.41,60272855.22,31754971.05,134487871.57,109059869.12,66514490.76,20641884.20,176594972.69,103463312.67,44925385.39,16454376.01,74960602.60,47328101.10,32713522.82,12370748.35,61719363.32,39726957.79,26094622.38,10978652.68,46579838.93,35239323.17,25248431.01,9408024.80,48433605.94,20581245.19,38945738.27,35346484.92,0.0
22,归属于母公司所有者的净利润,294313213.05,160630518.29,84776138.90,45011163.00,255355306.05,138461363.15,67419828.08,33941603.37,207758270.50,97583646.98,45419080.42,27737539.41,149428673.21,65860026.39,37436180.77,20969530.81,92959634.00,51942479.46,36124784.70,19825461.61,105092910.33,63741230.91,39493056.63,16604887.26,123767862.22,73400295.77,46669102.32,20408578.09,120164483.28,81843533.99,63240183.43,25939275.58,82821345.84,56812635.32,47479363.02,20475198.68,86382779.74,80193728.14,59361601.22,33407397.59,130913579.81,90832489.37,58941725.01,31371230.29,129892010.02,107089468.28,65638704.59,20334342.82,173619322.42,101889224.36,45021639.67,15824810.25,71778673.98,46212618.44,32037119.17,12186988.77,59863878.17,39063045.96,25831509.02,10683207.95,45387755.07,34222363.46,24816104.49,9346773.51,50073230.86,21826008.81,39750908.19,34488415.37,0.0
23,少数股东损益,57785357.05,24294108.65,18798618.22,10336928.30,47201306.59,25922769.15,12767512.09,8480521.62,38898949.35,19269293.38,8365001.64,6760132.08,23932298.09,7562446.21,-1222950.54,-618377.37,-4621469.19,-8650281.72,-7834732.73,-4045496.89,12602968.43,1489352.27,-1063375.96,-2361266.66,5014961.59,-2960766.02,-349189.45,-1712445.65,10740877.08,678298.03,1513372.04,-37524.36,11950285.94,3827546.46,3065923.89,452376.78,11198289.70,2642594.03,2102876.25,608464.07,5996571.77,2832079.04,1331130.21,383740.76,4595861.55,1970400.84,875786.17,307541.38,2975650.27,1574088.31,-96254.28,629565.76,3181928.62,1115482.66,676403.65,183759.58,1855485.15,663911.83,263113.36,295444.73,1192083.86,1016959.71,432326.52,61251.29,-1639624.92,-1244763.62,-805169.92,858069.55,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.703200,0.383800,0.202600,0.107600,0.610200,0.330800,0.161100,0.097300,0.595700,0.279800,0.130200,0.079500,0.428500,0.188800,0.107300,0.060100,0.291000,0.167700,0.118500,0.065000,0.344800,0.209100,0.129600,0.054500,0.406000,0.240800,0.153100,0.067000,0.394200,0.268500,0.207500,0.085100,0.271700,0.186400,0.155800,0.067200,0.283400,0.263100,0.194700,0.153400,0.601300,0.417200,0.270700,0.172900,0.715900,0.590200,0.361800,0.134500,1.148300,0.670000,0.300000,0.130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.703200,0.383800,0.202600,0.107600,0.610200,0.330800,0.161100,0.097300,0.595700,0.279800,0.130200,0.079500,0.428500,0.188800,0.107300,0.060100,0.291000,0.167700,0.118500,0.065000,0.344800,0.209100,0.129600,0.054500,0.406000,0.240800,0.153100,0.067000,0.394200,0.268500,0.207500,0.085100,0.271700,0.186400,0.155800,0.067200,0.283400,0.263100,0.194700,0.153400,0.601300,0.417200,0.270700,0.172900,0.715900,0.590200,0.361800,0.134500,1.148300,0.670000,0.300000,0.130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,82071.56,73191.63,60048.16,-118034.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,352180641.66,184997818.57,103634805.28,55230057.26,302556612.64,164384132.30,80187340.17,42422124.99,246657219.85,116852940.36,53784082.06,34497671.49,173360971.30,73422472.60,36213230.23,20351153.44,88338164.81,43292197.74,28290051.97,15779964.72,117695878.76,65230583.18,38429680.67,14243620.60,128782823.81,70439529.75,46319912.87,18696132.44,130905360.36,82521832.02,64753555.47,25901751.22,94771631.78,60640181.78,50545286.91,20927575.46,97581069.44,82836322.17,61464477.47,34015861.66,136910151.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,294395284.61,160703709.92,84836187.06,44893128.96,255355306.05,138461363.15,67419828.08,33941603.37,207758270.50,97583646.98,45419080.42,27737539.41,149428673.21,65860026.39,37436180.77,20969530.81,92959634.00,51942479.46,36124784.70,19825461.61,105092910.33,63741230.91,39493056.63,16604887.26,123767862.22,73400295.77,46669102.32,20408578.09,120164483.28,81843533.99,63240183.43,25939275.58,82821345.84,56812635.32,47479363.02,20475198.68,86382779.74,80193728.14,59361601.22,33407397.59,130913579.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,57785357.05,24294108.65,18798618.22,10336928.30,47201306.59,25922769.15,12767512.09,8480521.62,38898949.35,19269293.38,8365001.64,6760132.08,23932298.09,7562446.21,-1222950.54,-618377.37,-4621469.19,-8650281.72,-7834732.73,-4045496.89,12602968.43,1489352.27,-1063375.96,-2361266.66,5014961.59,-2960766.02,-349189.45,-1712445.65,10740877.08,678298.03,1513372.04,-37524.36,11950285.94,3827546.46,3065923.89,452376.78,11198289.70,2642594.03,2102876.25,608464.07,5996571.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
