,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1560005014.90,932616832.90,308747049.47,2564901269.62,1289516557.14,730004256.89,209019068.23,2330932161.16,979140642.29,568443196.12,202465470.55,1876006502.09,1007329258.24,615808607.39,212666576.76,1295076096.21,763109151.19,498599573.13,230819612.34,307181306.75,227574380.29,144505703.79,70980751.77,304448210.68,228188633.10,148378806.88,72294881.44,331480790.26,5606719.63,3777272.42,1949521.37,13980842.19,11679829.03,9427945.18,2968927.14,10436780.04,7920510.12,5053523.94,2470019.95,10092477.19,7726029.93,5069757.80,2423805.34,11431908.76,8568197.79,5699973.63,2626850.08,9905634.80,7125699.60,4484321.94,2451589.14,10356390.71,7734149.82,4859572.19,2462558.95,40573888.38,28236481.40,16985389.70,6704040.58,29163079.72,8368040.31,6128023.12,3260671.30,19618612.07,12069459.25,3159078.82,1697890.19,6752009.09,5062191.05,3397906.84,0,24452262.20,17734325.00,102734220.92,86471495.00,102603558.00,45543071.51,107710783.00,45644444.58,87078225.41,26668513.30,6513623.48,2258963.34,18189784.66,13701046.70,57545912.93,24779863.22,14576017.01,2377677.78,14037852.91,60142716.93,0.0
2,营业收入,1560005014.90,932616832.90,308747049.47,2564901269.62,1289516557.14,730004256.89,209019068.23,2330932161.16,979140642.29,568443196.12,202465470.55,1876006502.09,1007329258.24,615808607.39,212666576.76,1295076096.21,763109151.19,498599573.13,230819612.34,307181306.75,227574380.29,144505703.79,70980751.77,304448210.68,228188633.10,148378806.88,72294881.44,331480790.26,5606719.63,3777272.42,1949521.37,13980842.19,11679829.03,9427945.18,2968927.14,10436780.04,7920510.12,5053523.94,2470019.95,10092477.19,7726029.93,5069757.80,2423805.34,11431908.76,8568197.79,5699973.63,2626850.08,9905634.80,7125699.60,4484321.94,2451589.14,10356390.71,7734149.82,4859572.19,2462558.95,40110400.95,28092925.62,16985389.70,6704040.58,29163079.72,8368040.31,6128023.12,3260671.30,19618612.07,12069459.25,3159078.82,1697890.19,6735232.72,4938763.95,3274479.74,0,24398690.27,17673952.00,102721874.11,86471495.00,91511773.00,42102606.59,99187310.00,40662727.14,76394733.63,17850435.81,6513623.48,1858963.34,18189784.66,13701046.70,57545912.93,24779863.22,14576017.01,2377677.78,14037852.91,60142716.93,0.0
3,二、营业总成本,1424300075.56,870049053.56,303984977.46,2254085917.94,1211476534.97,713473602.36,206012168.42,1884445502.63,897161383.28,547528911.99,217554521.17,1468911433.60,906735795.74,582970649.17,217163704.10,1115532028.07,664514477.93,430919707.45,179964792.09,290788517.65,213792313.70,134074402.12,65987382.52,275252583.77,206792863.03,135230868.19,67010510.90,282477344.78,5577575.68,3787218.17,2020164.65,14430771.55,12030080.04,9714709.47,3228677.15,9357351.46,7838827.65,5055999.98,2548319.80,10125561.54,8155081.92,5397013.94,2551421.03,11329115.56,8896076.38,5961699.59,2668798.71,13170657.11,8032129.64,5243486.06,2499374.08,12725358.75,8505623.41,5318313.03,2562182.63,45968178.57,31041144.19,16630177.79,6132306.91,26015474.54,7636796.12,5834008.73,3125308.27,18794353.02,11865808.63,3698417.71,1879818.10,20588088.13,11155847.01,6497933.52,0,100923129.61,22971563.00,71867713.01,62098663.00,71297377.00,49461491.29,162936364.00,52838785.02,87361000.27,0,21654448.45,0,24323989.21,0,59780873.01,0,22365905.89,0,10156404.37,54103696.15,0.0
4,营业成本,728450998.96,424386289.91,144889502.48,1310193332.93,663255396.61,356852059.58,88222324.12,1191190793.25,488960005.95,305406393.10,123065031.69,886008111.58,495259885.24,315205600.56,110803968.40,680137678.85,408802844.46,279724108.55,125776369.71,169751391.29,125013360.71,80456705.58,40208467.60,166843431.03,126707878.43,82059403.56,40977955.40,168763425.54,3785556.13,2564548.37,1255164.64,11017167.40,9410352.71,7872493.82,2223933.43,7855920.63,5805419.07,3736869.45,1754261.88,7566532.70,5852712.71,3936195.37,1745605.94,9049521.99,6920467.47,4533505.16,2034475.64,8425389.36,6396591.21,4130012.05,1821022.93,8330011.10,6317007.95,3991621.28,1812296.17,30473945.73,23667101.73,15071630.00,5530547.02,21034397.97,4962978.41,3893399.20,2196562.36,15206803.33,9198418.29,1937609.13,866932.56,3303876.68,2537930.77,1720324.40,0,18598413.15,14395157.00,56605001.59,50175058.00,44118018.00,36228300.94,85738433.00,37083937.61,61099730.60,0,12320.00,0,13619440.09,0,47531464.53,0,10374198.04,0,6641453.69,51692520.92,0.0
5,营业税金及附加,16672386.58,11300866.52,7327399.50,29104008.11,14382086.58,8442301.51,2742024.67,33487850.49,12823452.58,7724947.31,4605107.27,29956039.74,14430828.40,11098773.71,5623899.06,28227408.49,18144816.24,11778670.90,5408201.71,20242803.25,14894528.34,9450493.13,4590676.48,20952180.98,15731272.68,10276009.41,4969531.19,23054162.49,196900.56,132094.32,66266.77,266170.00,196483.96,128649.33,62639.81,298402.75,236454.35,175556.38,59251.85,241371.19,182000.98,121345.67,60235.03,234278.91,172943.30,115647.46,57115.95,204443.88,145958.13,96283.86,55624.80,220850.25,165206.81,109874.26,54858.90,534444.87,267764.03,140603.84,84462.87,416483.11,307116.87,202630.85,88949.93,352415.81,256738.97,164096.14,88290.30,343290.50,249764.79,163242.34,0,383984.29,195198.00,2520784.01,2461688.00,2901161.00,152840.83,688454.00,123691.99,657088.38,0,336783.82,0,335051.49,0,304853.86,0,243418.12,0,346530.13,579748.94,0.0
6,销售费用,180193459.81,114505614.95,52573205.56,237581086.94,146385532.23,95176627.01,33803909.61,153152424.27,103505317.17,65826555.71,26740504.47,128639651.48,88835747.02,58905903.83,23394216.14,68090062.52,38710286.92,20804285.18,6108521.96,4052319.54,2933277.58,1986003.45,838461.97,3253736.90,2362478.41,1603815.28,709049.15,2834612.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9959050.75,3914365.88,38299.30,0,0,0,0,0,0,0,0,0,122128.03,117435.03,117435.03,131632.52,2925508.17,839385.00,3390009.77,4786239.00,4221686.00,1528381.50,2019696.00,860346.65,2947329.19,0,0,0,30930.45,0,36997.18,0,103974.06,0,0,0,0.0
7,管理费用,279700457.86,185306764.26,70523046.03,361015389.83,211951336.68,229233716.52,93958439.23,466177208.60,278784586.99,176652485.19,73783717.03,388728541.19,281535215.58,181157745.78,79633178.70,306046090.14,186789771.70,110567140.20,43120569.79,95533980.07,70104574.97,41475623.19,20147968.61,84032837.40,61268532.32,40937468.45,20125851.19,85542915.14,2433515.71,1592284.03,824996.62,3897026.67,2478884.63,1753196.32,966755.24,2475711.60,2153627.35,1467738.87,765145.13,2415117.72,2184339.61,1372358.26,762403.31,2295121.76,1852570.59,1340400.46,587570.73,1533858.86,1519754.37,1042137.34,642136.80,4250513.04,2060464.75,1247836.93,702064.94,5031771.33,3123339.57,1306110.70,423026.80,4276653.62,2144778.96,1593657.15,768261.61,2947622.72,2193035.89,1455480.84,853493.58,10884095.02,3739634.78,1420676.43,1525200.81,73252922.95,4633947.00,3963827.83,3404368.00,12362611.00,8060862.99,59137817.00,8863739.53,16018410.71,0,8951438.35,0,6075321.79,0,6067770.68,0,4704447.61,0,3686854.86,1831426.29,0.0
8,财务费用,67931197.69,35241634.23,8071831.64,57707067.56,40161045.62,23803057.01,-672144.51,20359518.89,10496131.82,7166372.26,1315094.65,1313295.80,-973688.46,-870041.40,-226850.94,6023307.35,3742960.16,2406311.70,653432.40,617031.49,496678.65,355683.32,202660.71,193427.24,862369.91,493840.21,367792.69,2299388.20,-838396.72,-501708.55,-126263.38,-812064.62,-55641.26,-39630.00,-24651.33,-1058464.50,-96673.12,-64164.72,-30339.06,-97591.47,-63971.38,-32885.36,-16823.25,-270475.10,-49904.98,-27853.49,-10363.61,-40035.76,-30174.07,-24947.19,-19410.45,-76015.64,-37056.10,-31019.44,-7037.38,-31034.11,68572.98,73533.95,94270.22,287939.84,221921.88,144321.53,71534.37,287511.16,217615.48,141231.60,71101.66,5934697.90,4511081.64,3076255.32,1602683.17,5762301.05,2907876.00,5197638.81,0,7693901.00,3491105.03,15351964.00,5907069.24,6638441.39,0,12353906.28,0,4263245.39,0,5839786.76,0,6939868.06,0,-518434.31,0,0.0
