,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9335484647.69,7301373082.27,4990586779.96,2653329602.81,10195987032.93,7006127913.35,4417970435.96,1740439616.50,9804471348.49,6934263664.14,4603992080.80,2112864139.26,10426244474.61,7114690735.89,4494801872.52,1913769194.95,10395095584.16,6945341996.79,4502928463.02,1986173308.71,10013391610.91,7464050023.85,4880088985.11,2271894033.99,10558276337.66,7820043811.96,5342976791.58,2317956764.43,8677401466.68,6726494971.87,4261526730.95,2096410523.86,10250648402.44,8297688532.44,5307052593.67,2298011509.60,7287232568.71,4607077476.61,2456484361.31,1019073911.25,3571472295.37,2269803301.59,1278599144.90,579513116.78,3707895439.97,3011846703.29,2183763048.54,983996281.34,5432661954.93,4218778076.00,2935493875.00,1219514599.00,4666642169.00,3327657286.00,2175675912.00,1024409006.00,4276827145.00,2849334603.00,1793480922.00,888023610.00,3671627843.00,2808511217.00,1976231111.00,917496965.00,4361963892.00,3381660494.00,2109301518.00,921188138.00,2871711396.00,1931360554.00,1115462853.00,478633781.00,2223715368.00,1238728259.00,1816139569.00,834675044.00,827059438.00,228852000.00,410041000.00,188442000.00,589191000.00,304687000.00,657035000.00,331994000.00,721325000.00,514604000.00,482708000.00,0.0
2,营业收入,4686686076.25,3900351039.52,2824088232.44,1669696061.22,7515127408.44,5184748949.26,3348846407.84,1225103638.14,6414202409.10,4400025498.53,2624900234.76,1198960748.60,6314044283.97,4327748761.47,2726836899.07,1180896253.15,5653674504.33,3620810231.72,2413922492.58,858278877.20,5117652993.82,3869244668.04,2427349262.94,1047192998.62,5675484043.48,4070033060.26,2712940275.59,1111573624.82,5061930443.44,3766144351.88,2621051283.41,1289922498.30,7272369776.75,5755847281.08,3888093834.30,1627798834.77,6346580501.70,4161023163.99,2456484361.31,1019073911.25,3571472295.37,2269803301.59,1278599144.90,579513116.78,3707895439.97,3011846703.29,2183763048.54,983996281.34,5432661954.93,4218778076.00,2935493875.00,1219514599.00,4609321626.00,3277753479.00,2142145628.00,1013582573.00,4241911846.00,2801217172.00,1761606235.00,870082536.00,3611042901.00,2756981358.00,1950991414.00,897693921.00,4305742834.00,3348534794.00,2088081104.00,908058997.00,2828438025.00,1901493792.00,1097771973.00,472136870.00,2215239270.00,1234290247.00,1808124899.00,831643196.00,803585025.00,228230000.00,409632000.00,188220000.00,587428000.00,304092000.00,654448000.00,330371000.00,717191000.00,513763000.00,480996000.00,0.0
3,二、营业总成本,7544069065.28,5966222878.24,4107899377.69,2219314582.37,7889143214.08,5499542635.71,3575550115.80,1410577853.90,7351529782.29,5488690973.60,3563209817.99,1681504335.21,8152294696.93,5442834679.66,3503461390.65,1627044041.02,8189412435.27,5130569231.07,3329769630.20,1552712813.88,7675633652.79,5722847419.66,3676859892.48,1683837505.27,8143157577.36,5932005240.11,3996113405.74,1739801049.80,7005231025.78,5276536304.54,3503601331.76,1737218405.70,8613584366.17,6878908878.13,4477705821.00,1911502753.48,6831678507.63,4350051764.35,2444145779.30,1017692833.78,3819876205.63,2503984586.24,1409808360.57,652145263.43,3779820452.36,3045434423.37,2167388933.13,978958492.35,5365049035.66,4091641273.00,2839313110.00,1177681292.00,4465719839.00,3167473303.00,2071322779.00,979746294.00,4118548399.00,2714017482.00,1705518060.00,851079701.00,3531950111.00,2687615887.00,1880202049.00,877178500.00,4157057427.00,3215951734.00,2004563506.00,877213536.00,2702245761.00,1826397707.00,1057442106.00,463223316.00,2076742828.00,1136702052.00,1682594262.00,762247326.00,740949748.00,224726000.00,405095000.00,207863000.00,548179000.00,0,569166000.00,289904000.00,626684000.00,448927000.00,424374000.00,0.0
4,营业成本,3486383226.32,2800196968.46,1991882474.34,1130748562.46,3710075143.11,2592429665.81,1703642027.76,624288734.17,3190072646.90,2338828289.54,1448777110.03,645436295.54,3301165086.91,2399329133.90,1571973467.02,717108862.45,3470028716.46,2263832266.45,1549305967.34,637296291.78,4211033859.10,3295564911.56,2037399628.59,887912220.95,4815121164.00,3483406505.18,2328681959.67,949100820.94,4198210324.02,3167231026.05,2193755935.11,1106638749.45,6115704282.02,4873352670.93,3265376175.83,1378328648.98,5502328724.76,3634569875.51,2163497631.96,893691884.88,3263823104.58,2110755582.40,1185654974.13,552575077.39,3263869062.00,2671355931.89,1918927651.23,849680078.10,4707684646.90,3612545694.00,2500837098.00,1005290764.00,3812332043.00,2684817480.00,1746447470.00,827624288.00,3540356008.00,2320674051.00,1452112407.00,732631251.00,3000572325.00,2300908083.00,1619536157.00,756223612.00,3533729023.00,2747217935.00,1712984274.00,734058955.00,2238672057.00,1506770380.00,870456043.00,381832394.00,1774364421.00,991074060.00,1444004299.00,664644893.00,626833942.00,182578000.00,328520000.00,159175000.00,467842000.00,0,506616000.00,259623000.00,550092000.00,377751000.00,352358000.00,0.0
5,营业税金及附加,82299715.03,55708106.17,39401995.29,20838576.88,86517909.77,55046138.15,38725609.37,12664268.80,90254499.27,63521595.01,47660076.98,24176722.45,159414820.92,115751297.12,101750477.52,58113193.18,338200346.32,235913158.57,146781573.26,73051612.46,294601522.52,205814859.78,142514555.52,69374390.39,285094261.19,216722711.30,153655290.44,70554220.13,231951608.69,184940209.55,106341931.80,49822881.45,201594406.20,168606808.34,99147572.43,44938900.73,83524130.83,34396529.59,5738146.60,2160338.07,25061044.84,12342578.41,5992178.85,1002468.56,26345147.77,5517718.75,3155069.93,1541616.47,10267941.91,7176459.00,5418160.00,2380981.00,12192791.00,8243248.00,5576830.00,2609612.00,12217489.00,7840372.00,4909034.00,2121990.00,13357951.00,10412659.00,6935528.00,2561704.00,16876380.00,12513366.00,6828941.00,3080276.00,9337418.00,6507867.00,4724999.00,2652334.00,6415990.00,3222723.00,1710721.00,1403281.00,1099827.00,77000.00,90000.00,42000.00,2529000.00,0,2895000.00,1782000.00,3291000.00,3037000.00,1832000.00,0.0
6,销售费用,157704957.36,120624032.26,83252432.71,40807093.10,171978368.90,122362444.50,83846550.88,36578525.45,145922822.79,103226189.63,66234096.31,31657968.78,188443418.75,121879869.24,78013021.79,38475527.79,197358942.57,110571033.18,71697361.18,38589526.83,218773742.35,136591115.90,84678691.92,41024842.59,186506656.55,130895373.00,81087480.17,36999645.55,192468265.02,129274408.80,79498141.01,35573927.69,164184514.42,117290821.92,74731296.56,33158522.93,166512856.78,188964272.22,55688764.18,25236094.24,105202194.38,69405648.66,42938088.69,19461825.47,129851919.36,97127333.12,60638016.95,29683548.17,147676251.36,114716415.00,77948948.00,36359478.00,141842660.00,93614698.00,59293372.00,28833008.00,106540382.00,72320341.00,48115728.00,22407397.00,106021303.00,71612688.00,47341795.00,22171957.00,94142432.00,66509200.00,40451450.00,19784828.00,89640284.00,55951516.00,31151337.00,13006420.00,60724122.00,26785087.00,52825873.00,20441470.00,19653702.00,5129000.00,12015000.00,6966000.00,15536000.00,0,12547000.00,4552000.00,13818000.00,13385000.00,8074000.00,0.0
7,管理费用,3219021744.64,2542724213.70,1686349532.96,870083176.10,3197229104.11,2144110998.69,1422957408.96,622930031.50,3063897583.22,2311915142.48,1560260071.10,780625855.91,3840903437.82,2482217437.73,1606683730.07,724036543.01,3462134713.62,2304360234.68,1412947801.12,731738711.32,2693252971.70,1919570674.78,1312190328.38,641590782.27,2682743498.17,1985398384.06,1358770416.13,648674190.93,2183175903.25,1686280149.81,1054948860.53,501550975.18,2022031683.81,1659039484.56,987944525.55,432819862.92,993848984.25,457197317.97,202926654.87,87852253.81,378091930.89,276200515.71,166796827.16,74510338.39,344699517.06,276044853.29,196041259.95,99691547.11,465054537.17,331496401.00,228263212.00,120570001.00,491668618.00,368074970.00,250730736.00,116431333.00,457623117.00,308400765.00,196261886.00,90332943.00,391826302.00,292125130.00,196719191.00,91742394.00,495432222.00,371113428.00,234413703.00,112306724.00,336807750.00,227463392.00,131623044.00,57272524.00,229626298.00,112357077.00,164003685.00,62982319.00,74995852.00,30171000.00,55865000.00,35997000.00,70471000.00,0,65635000.00,27793000.00,57522000.00,52387000.00,62363000.00,0.0
8,财务费用,397942324.18,313272750.79,233419285.49,114986096.84,471363934.96,353520468.50,232870784.46,96052916.20,528075219.58,393482778.75,264592258.94,122668919.15,459214246.54,306969479.84,159464834.65,92153802.87,267076499.79,196010598.89,130446532.88,72024762.99,207042114.28,164757285.28,99946875.35,43921509.13,148556928.22,116312445.61,74600424.46,34790414.90,140149934.87,108575356.28,69205181.03,44356993.07,73769625.44,48463908.58,40328785.01,18247925.96,43800050.23,35410499.72,20192034.16,9959072.36,50401230.70,32596307.77,20152363.76,10609258.18,20715853.17,11512575.58,5554479.58,2310784.42,22035348.18,20152415.00,16360760.00,12060577.00,7683727.00,12722907.00,9274371.00,4248053.00,1811403.00,4781953.00,4119005.00,3586120.00,20172230.00,12557327.00,9669378.00,4478833.00,16877370.00,18597805.00,9885138.00,7982753.00,27788252.00,29704552.00,19486683.00,8459644.00,5611997.00,3263105.00,16833921.00,12775363.00,18366425.00,6771000.00,7805000.00,5683000.00,-8199000.00,0,-18527000.00,-3846000.00,1961000.00,2367000.00,-253000.00,0.0
