,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3381493512.85,2204965858.49,1051953477.69,4953589010.35,3079242729.35,2068299610.45,912885218.16,4775366633.11,2622520596.76,1646453878.77,598054770.68,3782264517.80,1052527276.56,701765219.21,326060260.16,1548164668.63,1176123612.90,795347396.50,369805380.16,2035733241.45,1455279624.48,982157331.70,384425559.08,2080289058.73,1450030713.79,150205549.25,61494652.88,302046582.93,214186046.03,154289604.81,78059473.71,348095637.10,272813483.30,196084853.24,102386410.86,347846419.86,252573644.54,178478243.48,86913629.67,290777593.02,221220716.44,148328344.68,64112290.96,293919242.00,68113032.23,166709069.39,74366704.73,234547732.17,171931896.06,112503850.89,53132262.43,197378731.05,155397811.87,107694794.83,48985490.31,140131306.55,106436476.54,76844280.10,31242854.88,154098388.21,120687215.43,97198014.66,49543239.81,147713880.50,119472506.56,82938015.23,43376532.92,128397933.51,98062157.52,68496000.89,29187574.92,141064656.06,85344040.97,127218984.64,94220626.50,160701953.54,66620637.51,115278045.05,57158054.73,113295452.07,61761774.84,117384680.43,58584682.91,111079555.09,52413492.55,97750097.27,46428395.12,124070318.62,48680397.80,70609081.23,0.0
2,营业收入,3381493512.85,2204965858.49,1051953477.69,4953589010.35,3079242729.35,2068299610.45,912885218.16,4775366633.11,2622520596.76,1646453878.77,598054770.68,3782264517.80,1052527276.56,701765219.21,326060260.16,1548164668.63,1176123612.90,795347396.50,369805380.16,2035733241.45,1455279624.48,982157331.70,384425559.08,2080289058.73,1450030713.79,150205549.25,61494652.88,302046582.93,214186046.03,154289604.81,78059473.71,348095637.10,272813483.30,196084853.24,98536115.74,347846419.86,246903900.22,178478243.48,86913629.67,290777593.02,221220716.44,148328344.68,64112290.96,293919242.00,68113032.23,166709069.39,74366704.73,234547732.17,171931896.06,112503850.89,53132262.43,197378731.05,155397811.87,107694794.83,48985490.31,138131884.15,104206043.17,75393864.84,30358278.09,150050417.47,119123068.74,96469123.54,49380354.19,146786388.21,119005004.99,82844253.81,43343970.89,128520072.78,97971653.93,68270073.33,28981542.12,134329505.88,79579928.30,124869722.82,93637580.85,160198122.81,66420194.54,115104317.93,57064068.92,113049728.16,61587059.63,117501863.80,58815468.15,110155028.28,52235027.10,96525283.12,46428395.12,123595229.11,48680397.80,70328725.70,0.0
3,二、营业总成本,3090554347.13,2022632748.00,963609737.86,4558552454.76,2752541483.00,1869187087.03,812876928.91,4615892353.19,2577480385.18,1631594711.84,613161089.41,3657708706.59,993726824.19,664478173.26,310170910.41,1275459620.93,927051595.31,629620296.01,311677515.86,1578543387.15,1140045110.14,751563000.92,302554628.61,1627444922.11,1149168863.07,156735913.72,65547483.81,314748640.29,226584488.70,161060493.74,81424084.13,358689578.09,273433787.37,194896989.14,101614748.68,374762000.02,247629468.48,175498662.70,83267862.24,287583769.27,218019915.74,147619056.83,65988557.17,343581628.56,70106496.54,175764305.04,76753116.52,255054945.08,176581001.90,115657390.10,52851231.89,221739975.97,158789382.55,112682160.95,54731384.40,164963541.09,117625211.01,82266333.96,35172243.24,177627243.65,121923335.24,94674451.27,48193124.64,152422288.07,115908659.24,77176840.17,40099082.95,142489369.32,91422225.54,61813224.84,27877202.68,135501591.26,76971513.80,124904232.32,79749642.76,144066846.10,64676493.95,114619171.26,55975384.70,110624204.46,0,117131757.63,0,107671425.55,0,87785961.07,0,97111851.10,25907838.83,56591189.30,0.0
4,营业成本,2633406644.37,1726318794.87,824853928.25,3807796384.38,2318817964.40,1579888009.15,677769499.57,3863407455.12,2166389397.02,1370488032.24,492596656.71,2985413318.47,821041983.14,553297929.84,254649318.15,982429298.25,753888256.61,502366746.04,250672095.59,1297956040.99,941334792.27,615819653.57,227524886.29,1309840267.08,926296606.81,129893133.15,53159298.90,254502461.76,182388599.11,130800337.55,66641448.38,289970199.83,228906210.68,162481285.16,85964447.37,277487121.55,199908653.48,140741805.93,66903810.13,224712116.97,175813515.34,120014094.96,54424631.46,261439327.54,57285987.06,146995393.79,65700223.70,205596454.96,148533589.02,96598282.82,45318380.36,165949088.83,133627681.07,94742168.68,44265831.08,124712717.40,91170329.72,65325029.75,26529096.84,126310670.70,95227698.93,76222708.92,38642395.62,114890933.69,87011807.45,58945206.79,31165811.49,100314702.18,71036243.33,48291685.95,21631949.05,92238661.75,55398355.19,86036087.29,57841129.80,107542755.72,47204679.55,84156009.94,41878496.25,83805583.15,0,84386344.70,0,80827472.91,0,71200334.20,0,74935061.97,25907838.83,35040364.58,0.0
5,营业税金及附加,23023386.69,14583019.43,7901509.53,36513466.86,26930523.58,19462878.74,10129978.62,43350295.96,27231087.44,15887948.25,7472870.02,20739853.29,3733713.21,2446253.78,753139.26,8172277.35,5972550.74,4707941.03,2297568.95,9097587.92,6035463.29,4126338.73,1326417.78,8577893.88,5621583.98,381165.35,190645.11,1379697.13,1020024.92,790902.06,314714.35,1371441.50,1072047.16,904822.76,501421.83,1341940.50,981470.66,723186.58,208689.18,1064303.38,841620.86,508272.09,94955.36,1531936.75,243072.94,614626.57,324211.00,796679.47,638595.55,447952.50,175823.03,998324.42,699490.70,519824.55,278648.72,699138.93,565391.73,410060.98,105438.77,632690.07,509357.42,464318.42,312346.87,815725.46,670790.07,528288.66,356285.93,1050336.44,813444.96,566644.27,273051.21,1988644.26,1107737.99,1379460.08,1055497.08,1468955.54,701950.22,1027735.56,559870.24,1024106.97,0,1013672.87,0,982457.06,0,346987.12,0,7799170.61,0,9130404.01,0.0
6,销售费用,53358356.29,34249886.75,18953356.43,83244404.25,58373007.40,39638966.58,20385560.72,86615989.26,48756041.40,31836551.18,16822463.66,92648744.01,30851591.35,16912723.85,7450063.73,51058623.60,30691128.59,23055561.48,9607943.60,46394668.60,35078240.11,24964067.12,12495755.59,51503633.38,37716378.25,9029015.29,4075203.60,17544685.05,12310464.72,8903953.87,4890061.00,22580101.45,14800910.55,10827914.21,4265489.82,26200295.74,17078497.56,13043136.52,5844432.83,20917600.96,13545113.08,8846624.58,3496710.23,25476103.64,5648426.95,10939523.04,4571291.42,17440023.38,12633891.97,8695674.97,2522218.27,11734398.19,8607275.33,6289028.80,3591192.96,8464070.36,6225337.15,4379999.91,1936328.39,10713981.91,6518499.59,4589811.74,3514036.51,8948152.02,8654895.77,4542750.02,3187216.92,6177369.63,3244469.20,2172276.69,920401.09,5035220.98,2566714.63,5758545.87,2573711.10,7467882.72,3456037.72,5232614.68,2487663.94,4452588.59,0,4356120.02,0,3927789.63,0,3346915.96,0,2870910.65,0,3685220.70,0.0
7,管理费用,249748734.55,163063969.97,81757627.09,364590170.92,228179028.07,243439016.05,110242084.46,556697277.53,335788180.52,211248995.30,92949792.79,480853816.00,124477616.29,82243672.65,43235328.53,190090558.11,132976498.91,88636251.33,42993280.13,180310088.02,140068144.34,93157661.27,52600757.78,191172432.99,139136137.67,14528375.14,6880281.42,34907421.89,25938837.64,17038367.90,7599397.38,37889685.51,24154888.70,17548930.85,9502099.13,52533189.62,26897521.05,18826308.41,9573639.32,38170644.78,25458835.94,16720745.30,8014331.63,39395519.29,6993529.78,15164307.37,5281864.13,27876233.15,14676900.19,9728001.87,4844541.63,41898921.08,15068848.63,10308121.08,6012709.15,25959557.16,16275125.89,10155843.86,5699811.70,35607517.06,16827659.42,11983700.45,5366457.30,24862086.31,16502947.91,11064593.53,4361735.94,32889308.87,12302431.28,7647466.39,3659181.34,29107516.22,14151827.76,25153383.16,14634267.12,21941380.24,10369098.94,16698813.81,7779215.77,13858156.54,0,19916867.44,0,15431296.75,0,11042362.27,0,9760483.68,0,7121950.28,0.0
8,财务费用,-32600841.46,-23273237.77,-4911675.87,-25329340.91,-8645264.31,-2183756.31,-650194.46,-6083481.78,-553429.23,2230385.10,3470288.23,14643474.04,13481383.27,9437056.21,4083060.74,8349560.52,4546768.88,11877404.55,5923649.80,21340549.40,16900348.83,12867158.93,8606811.17,54733791.79,39207209.39,2600576.22,1242054.78,6073271.47,4791398.08,3391768.13,1978463.02,6716732.45,4754645.04,2988950.92,1381290.53,3411755.25,2569609.05,1970508.58,737290.78,3171974.62,2156718.27,1325207.65,702928.49,3613538.94,-5422.21,1825015.73,875526.27,379838.54,-91240.13,-1787.36,-9731.40,486027.67,535587.91,572518.93,583002.49,5128057.24,3389026.52,1995399.46,901567.54,4362383.91,2840119.88,1413911.74,357888.34,2905390.59,3068218.04,2096001.17,1028032.67,2057652.20,4025636.77,3135151.54,1392619.99,7131548.05,3746878.23,6471489.07,3549652.25,5645871.88,2944727.52,7503997.27,3270138.50,7483769.21,0,7458752.60,0,6502409.20,0,1849361.52,0,1746224.19,0,1613249.73,0.0
