,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3768293179.97,2533607513.52,1242806839.27,5170527632.84,3806383972.29,2577822859.74,1306269266.44,4821675351.22,3483848234.91,2361282863.56,1173127931.82,4374976362.28,3279942597.45,2215879278.06,1106075805.67,4205271632.83,3190079326.71,2190468958.56,1128033157.89,4553565830.80,3432065767.14,2434919065.48,1069779058.55,4442716902.71,3279457540.21,2215116368.71,1103428765.63,4470021875.40,3369205127.32,2295887474.92,1169800194.93,4611209629.24,3480646120.05,2319362940.15,1149631216.52,4249582398.18,3110480997.00,2100063301.00,963833256.18,3228250967.63,2336289039.00,1510175955.00,730669055.00,3192368451.00,2432236447.00,1632834517.00,765920386.00,2842320530.00,2154879182.00,1412757093.00,695086123.00,2536264116.00,1870705179.00,1239703875.00,511719223.00,1815284856.00,1234513942.00,912517812.00,0.0
2,营业收入,3762301843.11,2527616176.66,1242806839.27,5170527632.84,3806383972.29,2577822859.74,1306269266.44,4821675351.22,3483848234.91,2361282863.56,1173127931.82,4374976362.28,3275854452.84,2211791133.45,1103599337.11,4183778781.14,3172901603.02,2178842009.82,1121499213.80,4523396737.73,3411341827.06,2424186171.50,1067950571.72,4442716902.71,3279457540.21,2215116368.71,1103428765.63,4470021875.40,3369205127.32,2295887474.92,1169800194.93,4611209629.24,3480646120.05,2319362940.15,1149631216.52,4249582398.18,3110480997.00,2100063301.00,963833256.18,3228250967.63,2336289039.00,1510175955.00,730669055.00,3192368451.00,2432236447.00,1632834517.00,765920386.00,2842320530.00,2154879182.00,1412757093.00,695086123.00,2536401769.00,1869900026.00,1239115919.00,511719223.00,1784119698.00,1237513039.00,894799937.00,0.0
3,二、营业总成本,3423994407.65,2283690935.11,1126108362.30,4729225444.00,3430362070.77,2365378269.80,1209002547.99,4387211481.20,3095868205.23,2063532719.57,1000648323.97,3940807145.23,2980743745.54,1991425460.82,985157562.42,3824364386.02,2904337964.46,1990090154.19,1029404650.22,4320251374.96,3220078755.20,2257249193.17,985429470.78,4291236730.93,3095785626.68,2044358821.01,1018356494.95,4602714171.01,3339216769.43,2243901279.95,1134934791.99,4496637399.76,3337216671.75,2191726511.85,1085564283.38,4028743043.46,2947605818.00,1993074316.00,929910356.15,3102060023.99,2226935413.00,1437095779.00,701272222.00,3029791677.00,2253293388.00,1508677122.00,711932192.00,2616086118.00,1950548504.00,1281248313.00,639579583.00,2333052746.00,1721292922.00,1139310758.00,470288543.00,1718587708.00,1111016417.00,812341209.00,0.0
4,营业成本,2981412783.88,1986137883.81,969241273.75,4139411708.32,3023792834.15,2080085842.36,1044522526.33,3770635787.16,2637460043.79,1761739010.95,855805883.37,3349916958.53,2537060336.44,1700657260.53,839111666.54,3251623455.07,2477882462.05,1706877920.67,888932221.87,3616308706.42,2702103270.59,1921914702.89,819939579.11,3449432140.14,2572467312.19,1726440987.67,863889560.89,3755941416.49,2864021589.45,1951191446.49,978288700.10,3815319430.69,2850036004.77,1864183136.66,898874694.45,3454721701.64,2530010268.00,1719573384.00,783088896.80,2649299222.11,1930509905.00,1232079083.00,595921917.00,2515832554.00,1881398555.00,1249434687.00,588581983.00,2147644663.00,1643423584.00,1066416189.00,524802286.00,1942097136.00,1434193449.00,953727112.00,388812948.00,1466514998.00,924515187.00,674149807.00,0.0
5,营业税金及附加,58140700.18,39461521.70,20781108.36,92599664.14,71595003.07,50360881.66,25877067.60,98732155.51,77113757.16,56688319.47,30481100.74,86674408.63,48911597.89,38363624.49,14083549.76,59744214.70,42816365.11,30462159.66,11727138.65,66969443.96,30114457.44,22549975.40,10435283.86,39947988.95,30103601.83,18802449.69,7554225.17,41505569.53,29485367.19,20633273.69,11148726.59,36043825.88,25693454.39,12518845.96,6788882.05,35349234.24,26194314.00,18537964.00,5954156.16,24998952.75,19191548.00,11307654.00,4932495.00,17780500.00,12548705.00,7669285.00,3528605.00,19528204.00,15333987.00,9459529.00,3862786.00,21673071.00,14748996.00,10427874.00,4182848.00,6743385.00,2089138.00,10614755.00,0.0
6,销售费用,140380545.91,92172276.12,45254918.86,168037662.05,119704357.23,78758418.81,37591836.24,174821572.55,125937381.89,81850080.76,42126195.38,171059062.92,124340789.92,78345256.12,37785870.38,162556910.28,117834478.68,78271733.00,39740982.23,176388062.16,133804818.37,88304428.34,42444671.86,157771592.97,124490254.99,74041692.79,33495889.93,150651743.06,114716261.28,73139766.52,35754966.66,174596613.03,134885023.49,93808892.84,64181026.15,175367726.37,123679434.00,84388263.00,47180974.29,134569850.38,81992249.00,54230960.00,27058135.00,162112177.00,118424823.00,82865841.00,37024437.00,129221340.00,71175244.00,46118028.00,32212450.00,65045276.00,48489828.00,30948802.00,8666849.00,53545297.00,42855411.00,35518002.00,0.0
7,管理费用,135488552.36,85982317.41,43040725.75,166458399.67,123770677.08,84567894.61,40193765.64,174567982.90,129136179.56,84833311.87,41150614.23,174762722.53,157018106.44,100538315.25,52746914.49,184638851.88,150170864.92,96850867.23,48065612.03,280372887.04,227454115.87,142525944.69,71475783.57,291904352.27,222701460.77,144347576.51,70759430.31,258754630.23,145625378.70,92486779.21,44804821.25,195244160.72,149686467.98,95554065.27,44925765.47,178117725.08,127616676.00,82727808.00,38353410.67,153906790.58,109476992.00,67125159.00,31348180.00,145722958.00,96300007.00,66883499.00,37011725.00,127392524.00,90098934.00,58645718.00,25814737.00,118061411.00,82467197.00,54276404.00,25281169.00,88818269.00,72913566.00,39573173.00,0.0
8,财务费用,101545479.29,73312996.32,49797918.69,137784548.11,90967957.20,71234331.54,61962290.20,173291696.47,132463080.84,84664234.53,37326768.26,109805467.96,103931098.33,64039187.91,41422866.25,147066056.12,111651486.27,77047448.20,41411952.02,163255027.26,123178942.93,78530991.85,41134152.38,149373702.34,121614167.94,80726114.35,42657388.65,217290054.01,159370137.34,106451978.57,64939298.03,220541108.37,176915820.33,125661571.12,70793915.26,185016828.15,140105490.00,87847261.00,55333022.73,132607323.89,85764719.00,72352923.00,42011495.00,188343488.00,144621298.00,101823810.00,45785442.00,192942983.00,130516755.00,100608849.00,52887324.00,186175852.00,141393452.00,89930566.00,43344730.00,102965759.00,68643115.00,52485472.00,0.0
