,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1095013465.27,624056065.84,375821802.60,211246650.46,1265608185.22,773409487.27,521892881.01,243274962.44,1605304558.92,1254882868.90,1081504834.83,169499195.90,709185231.92,425411815.75,309793199.00,112689981.64,637732301.02,432210377.97,262970037.31,163743313.86,758068046.44,544381313.49,379259538.92,187463082.97,918201499.75,651748623.94,418959568.44,179834383.84,829835618.14,631911655.85,342828569.22,184179261.37,781771018.51,639872209.63,355950143.60,161895804.62,859748112.91,770091622.76,486035781.99,118073999.21,756153219.10,605639040.11,376015352.99,78022817.32,731096509.66,503768924.72,399518309.18,144241753.80,729828376.68,392581711.00,263423834.61,56111271.97,365404158.28,171014170.64,119805699.00,27824907.96,330174073.94,241695017.45,104952403.78,24982765.01,242002170.28,161366024.05,116153293.85,42911648.92,258017119.56,90239184.35,21389809.26,153662055.70,190385386.70,0.0
2,营业收入,1095013465.27,624056065.84,375821802.60,211246650.46,1265608185.22,773409487.27,521892881.01,243274962.44,1605304558.92,1254882868.90,1081504834.83,169499195.90,709185231.92,425411815.75,309793199.00,112689981.64,637732301.02,432210377.97,262970037.31,163743313.86,758068046.44,544381313.49,379259538.92,187463082.97,918201499.75,651748623.94,418959568.44,179834383.84,829835618.14,631911655.85,342828569.22,184179261.37,781771018.51,639872209.63,355950143.60,161895804.62,859748112.91,770091622.76,486035781.99,118073999.21,756153219.10,605639040.11,376015352.99,78022817.32,731096509.66,503768924.72,399518309.18,144241753.80,729828376.68,392581711.00,263423834.61,56111271.97,364923790.28,170875376.30,119975901.21,27861675.93,330423221.16,241932078.17,104986782.33,24918391.86,242074372.60,161443160.09,116197596.58,42997846.17,258078007.42,90239184.35,21389809.26,153662055.70,190385386.70,0.0
3,二、营业总成本,1108207978.00,663364663.23,412224214.11,222056218.41,1243406543.83,782446558.97,527777324.52,235675533.41,1596272721.32,1188959785.35,1006595135.31,161329267.33,697746233.20,391953497.40,280510121.21,109630962.20,600591497.26,402209002.24,242943994.70,149266430.73,701386210.12,500485857.16,341722484.36,170727512.15,820302912.79,579224420.58,359434778.88,143971905.59,724690114.40,533799081.28,280946588.33,147331322.73,682945628.18,515944096.54,299088186.63,146376968.90,780936983.24,666587241.40,434483396.71,92932723.71,680830584.61,525692015.52,337503882.27,69527523.44,631791253.37,412430096.05,319778614.29,131800000.47,636155529.31,321018632.66,213644214.34,48417790.78,301663713.93,131029069.16,93585849.32,20435440.84,272895432.93,195805259.41,84224710.87,16846333.35,187231642.99,118481509.54,92505025.29,36745783.64,209583896.31,68218098.20,20251881.89,106396911.21,145854751.64,0.0
4,营业成本,958586764.97,555138665.62,333630361.79,182912450.81,1098500541.39,689667103.65,463858294.96,201695734.79,1355814373.82,1016607259.86,875737512.21,133341592.70,563459236.25,326151694.80,233660525.67,74243615.77,464217491.16,306447600.45,176960160.68,113509210.80,544851801.04,393398374.07,268135786.46,132991201.79,662703060.39,470087016.68,284986857.92,105406121.41,594101164.51,442185915.54,218776182.19,114214831.00,578858970.44,450745065.60,252196988.35,119466200.88,685919594.31,589575222.98,381174810.28,68583878.37,597223578.72,453735494.97,290537483.48,48104999.90,512859691.42,329540623.04,256061210.78,106309895.57,538159560.58,260787552.51,170464497.14,30785150.62,255183231.22,106146626.48,76719135.15,11751420.71,238023476.00,169208355.99,69309268.21,10500867.37,153202535.13,95863342.04,76118009.56,29939919.97,181071814.61,56368371.06,15728352.80,81760025.30,126802170.77,0.0
5,营业税金及附加,11013338.91,8722231.78,6414903.89,4619562.30,11840299.78,8939633.93,7326061.40,4508555.57,97755611.79,82176930.69,76732965.85,6326795.08,16563705.66,141505.25,-1534431.04,5812364.66,26439187.28,21050543.06,13338253.04,7937920.22,35419350.54,26745535.92,19149802.26,9712101.14,44236280.94,33327735.70,21271994.65,9420936.93,36321056.62,28095104.98,18102441.10,9361659.32,24221804.30,18673978.29,14770819.06,9718791.83,40375511.43,35169625.06,23872127.38,8442238.62,31446256.27,25113626.14,15617162.75,4682943.29,42907238.45,31849330.33,27068993.37,8504675.82,41094758.66,24738691.49,18289583.76,3047658.51,17468017.15,8261543.45,5563522.06,1504530.49,12846687.10,9161863.87,3605673.36,930951.37,10263732.69,6243776.18,4144008.57,1415029.60,9266575.55,3424235.59,773898.87,7684172.25,8035510.27,0.0
6,销售费用,203294.91,154751.22,96498.79,80981.55,337862.57,156522.95,67796.45,67796.45,7576368.77,6820197.64,5661044.51,1679480.84,4966028.82,2733435.19,2026544.75,1070400.24,9221715.55,8168591.95,6663780.17,2538733.92,10933552.62,9038481.67,6052833.27,2687007.72,11132190.87,8037398.20,5833767.00,3416161.98,9589784.51,6500520.01,4447199.81,2115635.54,8624666.70,6148959.00,4327917.67,1950607.06,7069043.24,4325396.56,2639567.87,2042739.25,5332646.51,4607444.05,2381430.15,335122.24,12333992.05,10234977.25,7716597.40,2970612.25,13976746.31,3430430.13,3276712.98,3208809.85,117849.00,69259.00,55819.00,47379.00,509838.90,400315.90,264828.00,107587.20,554804.50,410585.00,266889.00,128204.00,628712.80,371088.80,127870.80,1120006.55,206222.80,0.0
7,管理费用,105020721.97,77174646.32,57015545.00,27661181.65,97499669.50,67339262.95,47228199.18,23580502.42,93776520.78,66359369.48,44902778.64,23667639.79,71619966.03,51324544.77,38108147.58,21775384.69,62293504.95,45540493.77,33644501.29,20578267.94,56514630.79,43022716.85,31175099.26,17917714.22,54066952.79,40860483.70,29396623.64,18587204.16,47002716.65,36805297.23,26639673.41,16032358.63,44697605.58,33378396.77,23795240.90,14054279.41,40285858.51,30051894.71,21966840.30,14297868.85,39701885.70,30029047.46,21928442.02,13565359.62,41360388.44,30392488.27,21824033.60,11573378.63,26555367.09,20919453.57,14929887.17,9284955.98,23742539.88,13252458.72,8833797.84,5757719.92,16997766.63,13661065.31,8721357.90,4859790.49,20791980.23,14102725.57,10597294.93,4540501.05,14443880.42,5894324.69,2706953.13,11516144.35,6920104.46,0.0
8,财务费用,33383857.24,22174368.29,15066904.64,7631509.34,27472247.51,15953943.84,8782163.12,3021765.07,29522266.19,25404886.81,17904535.60,8539621.59,27066527.91,14646249.91,11490855.68,7391814.07,45204448.37,30102052.57,19897885.38,8859031.99,41832692.75,30192346.81,18580311.10,8600177.81,43562886.79,31542672.42,20180533.28,8898108.99,28152197.02,19545010.00,11913134.54,5700785.11,17094659.22,8713613.27,6564160.16,3399608.83,14076824.57,10001737.95,6306254.66,3036274.82,14514426.44,10519614.97,6563744.31,3230703.43,17489431.23,13337111.63,8536030.11,3392377.81,10638975.58,9027336.90,4526521.21,2462924.87,5152076.68,3299181.51,2413575.27,1374390.72,4517664.30,3373658.34,2323583.40,447136.92,2418590.44,1861080.75,1378823.23,722129.02,4172912.93,2160078.06,914806.29,4316562.76,3890743.34,0.0
