,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,144023626070.75,105596461497.31,70563202031.82,35570534872.56,157170235004.69,118798589511.02,81626642762.22,40248430227.84,140487250484.34,103745559454.47,68394000870.62,34002152490.19,124295812980.59,92886142320.08,61339791287.74,31737119444.44,91120204530.78,62050001134.62,40032657856.07,20460431115.57,73972592347.33,54125362798.47,36623910632.27,18273679128.72,69329470963.42,50675065455.50,33252608026.41,16383164810.48,57889223057.62,43281394974.69,28291302373.89,14085715564.34,52298780651.86,39480242542.74,26033684411.19,13027163062.26,44062677519.54,31332145837.04,20418551782.51,9860519899.92,24667864782.19,15788073622.16,8077695485.01,1442293021.00,5425445742.34,4184175653.80,2828652347.71,1433577091.82,5529459473.28,3772051809.49,2523038959.46,1274927707.26,5060396140.91,3376862101.12,2224653543.52,1082951674.32,4040452650.36,2944560177.33,1936478883.71,912288751.57,3781831689.85,2672498916.76,1846282111.74,916400904.51,3266379006.20,2270137463.16,1498439566.48,824819705.78,3011460739.77,2183311632.25,1466109235.75,691929621.83,2472241081.94,1229045372.24,2261908944.53,946199766.77,1717706634.65,762786872.65,983933519.85,384672387.40,476949806.61,138180002.07,250516419.63,57982707.07,102474123.42,72828000.00,42771000.00,0.0
2,营业收入,144023626070.75,105596461497.31,70563202031.82,35570534872.56,157170235004.69,118798589511.02,81626642762.22,40248430227.84,140487250484.34,103745559454.47,68394000870.62,34002152490.19,124295812980.59,92886142320.08,61339791287.74,31737119444.44,91120204530.78,62050001134.62,40032657856.07,20460431115.57,73972592347.33,54125362798.47,36623910632.27,18273679128.72,69329470963.42,50675065455.50,33252608026.41,16383164810.48,57889223057.62,43281394974.69,28291302373.89,14085715564.34,52298780651.86,39480242542.74,26033684411.19,13027163062.26,44062677519.54,31332145837.04,20418551782.51,9860519899.92,24667864782.19,15788073622.16,8077695485.01,1442293021.00,5425445742.34,4184175653.80,2828652347.71,1433577091.82,5529459473.28,3772051809.49,2523038959.46,1274927707.26,5060396140.91,3376862101.12,2224653543.52,1082951674.32,3916536338.49,2862509528.19,1878776327.64,881638581.32,3671257296.28,2613261344.68,1790092530.58,890016288.62,3155428679.82,2206237869.35,1455859093.10,799235926.66,2947219332.66,2151384758.38,1444881040.46,674909292.20,2390322740.39,1196780770.97,2181409934.11,920596611.38,1661610629.80,738939247.64,955165405.12,371106108.82,465410660.65,135422386.67,244306077.78,56398488.10,100872957.61,72828000.00,42771000.00,0.0
3,二、营业总成本,138886788865.94,101757293763.76,67860142725.63,34357084123.91,151725426045.81,114271074885.01,78313388271.84,38663994820.96,134438398117.37,99259930167.79,65265665142.95,32403276629.90,118402762220.55,88465108611.86,58376421190.32,30167066293.95,86678712711.37,58377002184.62,37573000153.03,19222330971.98,69984449527.53,50735067416.56,34484316581.83,17159797614.34,64786232652.29,47244483024.86,30906867395.82,15249315681.64,53581276523.76,39916754097.32,25987971268.73,12893815095.87,48285816916.96,36112670431.16,23765925883.88,11840982604.62,40682837542.51,28895011623.42,18770742858.66,9066541376.60,23071059753.40,14859441177.39,7620704923.37,1374477624.26,5946554905.11,4414811672.71,2882059990.57,1474314149.73,5495587033.46,3738233765.76,2487405676.09,1270478841.03,4997431951.95,3329891691.50,2178768168.26,1061615018.71,3846898493.68,2825629265.95,1855797666.41,884576188.58,3614399227.54,2528700180.64,1737443654.81,871429605.08,3147417324.90,2218996841.62,1475032433.14,786270106.82,2796105054.30,2026174576.37,1354975820.01,634041007.98,2257454867.72,1152216812.25,2080928492.69,861772846.75,1571161735.45,692762322.85,873263088.82,339538393.34,434884781.98,0,230010101.59,0,92113022.67,65313000.00,38376000.00,0.0
4,营业成本,123195390493.44,90246602579.69,60204223402.42,30492492470.10,135483827848.90,102363897005.20,70516115448.21,34992513498.43,120160408511.07,89170638509.18,58667155423.28,29013498721.76,106074591896.02,80113605693.55,52822629871.47,27435587259.63,78080909983.45,52886193802.38,34067973152.34,17550586718.76,62556989488.41,45850399417.24,31260816563.63,15657875721.81,58452835124.65,42789505996.05,28070334960.75,13850104796.27,48436391716.18,36221873694.11,23634786755.40,11781390322.30,43786547656.87,33096624756.08,21844761984.66,10900134120.59,37131739933.03,26377376216.05,17205666606.13,8309590001.15,20723487735.20,13287046389.20,6804902394.41,1208835228.65,4858769447.35,3625407347.37,2357707548.79,1198797616.14,4524073507.26,3069303582.25,2036816233.83,1036931589.17,4084640752.24,2562717150.67,1696231681.46,815438269.63,2842947730.67,2100960606.37,1369160231.11,649641753.37,2711154294.30,1887615012.67,1283088332.23,634303188.40,2381623620.24,1696017133.19,1132655378.95,585019125.94,2051383045.60,1504622889.32,995353353.33,462710269.55,1631951295.21,856633208.70,1531045409.25,617622965.11,1126868318.54,505572534.26,658981114.50,261195189.52,330336776.00,0,193527695.44,0,77839686.94,55082000.00,33583000.00,0.0
5,营业税金及附加,492930363.29,367003881.93,267722197.40,149124971.77,566501033.05,417561277.01,313717585.03,165402007.20,605316266.22,457273682.48,322774752.79,162226381.53,548845707.52,237375757.00,176228342.12,108096467.72,279171701.65,191987723.18,136605249.50,70188628.32,216158708.19,150874938.13,112049885.34,55320097.05,195584333.95,143244836.10,94386172.58,49254138.30,156231631.26,103951262.73,65445020.12,34255883.39,122324220.52,85111899.11,61407180.32,36650177.28,43964306.88,20594314.03,15365251.08,8758009.19,26563881.26,13926184.48,8330646.25,2475486.60,161032744.26,116348919.53,76827451.64,36738908.58,170499812.06,118610847.64,81671156.75,36725320.21,141182190.69,96028294.96,59564000.94,32272493.89,121770984.85,88043386.54,58171741.35,28796900.33,111735763.92,76619777.81,54494419.92,28827279.84,78208078.37,59770843.17,44005259.08,24744108.92,94372108.99,68766108.96,47538769.70,22153725.48,74259227.76,37139199.51,65669108.81,30615414.52,51715789.66,23888970.02,32750867.68,13241537.23,14336191.76,0,6135913.26,0,3328807.92,2403000.00,1405000.00,0.0
6,销售费用,1960547689.89,1444670643.03,983623694.21,498110839.95,2238485250.07,1698841021.71,1145187045.61,570112913.54,1912277142.65,1398543951.05,820777987.48,523936955.52,1529052046.70,1012254894.05,676962436.92,349655013.40,1071272989.66,714723410.06,433686644.16,208988247.00,906963609.32,651934909.89,440258361.82,223433471.62,894862279.20,631501902.63,408197178.45,200712432.23,789246322.50,585794219.48,368695042.03,179065171.33,659672753.71,480320225.12,314662044.34,163441874.84,638039826.07,395392499.48,241362522.30,106815418.30,324775917.63,194939554.04,102168197.40,26267434.25,19240033.88,10215427.75,10215427.75,6536888.18,11998993.67,0,0,950166.19,9980793.09,42418.40,42418.40,782925.15,49038.02,4038.02,4038.02,3211.20,361526.52,357137.34,74819.84,4816703.93,4838782.50,228356.67,125324.49,52148.31,8333754.00,7957468.24,7759004.39,562073.99,1149438.55,726718.47,4986058.22,84429.14,1664607.77,708654.80,1242044.56,572529.35,1089160.01,0,1140895.37,0,0,0,0,0.0
7,管理费用,8030770156.65,5910268727.11,3916810883.58,1927946424.27,8160981469.43,6729186407.63,6369763903.87,2983941405.76,11720089178.02,8240913075.32,5496723486.05,2737282965.13,10174948406.93,7209072616.86,4746952787.61,2246179486.93,7143277063.86,4540912016.44,2908459742.05,1403577059.20,6150484017.25,3995108156.23,2598912721.90,1187450398.52,5256431502.17,3753043983.12,2369479584.84,1153624941.91,4305684240.87,3132613892.85,1984610037.94,901451476.46,3703401486.75,2481311148.11,1572271276.03,761192441.16,2850865914.07,2095412080.64,1305498147.31,628266862.05,1904379241.41,1326731016.61,697228906.27,140622587.00,660361718.65,475203201.98,305395815.28,173617253.70,611640976.92,416769200.93,269051163.50,141561135.28,609430546.08,541162322.30,331191721.91,166604480.22,760187058.21,548708903.06,370158899.45,178479181.06,684210270.02,488057008.01,345079106.98,177755756.58,609262489.68,411627700.08,264667738.48,157579082.10,563275535.49,385586774.43,263177587.75,128103261.05,463479110.52,217115735.80,409862140.76,177408069.61,341289377.51,143959107.97,154298883.24,52295819.23,71638675.13,0,25174856.84,0,8858766.47,7017000.00,3491000.00,0.0
8,财务费用,-57384823.34,-46781097.85,-39871981.14,-4339778.03,-114773269.97,-115421243.58,-61044499.75,-66541865.04,-91877140.45,-54153505.87,-48582104.30,-41640081.78,-105171830.65,-127467007.52,-36757206.56,15279126.16,-2279436.24,25435288.52,18322051.51,-12301308.31,80520444.52,76442361.21,70764353.34,37591616.31,-108579493.92,-76696326.79,-35588022.27,-4366362.07,-137346249.83,-129688488.96,-64929601.78,-13316732.74,-82860777.27,-45163020.65,-33585903.54,-13175992.35,-25055443.03,-11798030.97,-15032558.88,2601723.22,28939656.87,27923351.54,13126303.63,2605277.53,232093479.41,167322446.24,112965482.56,56904413.15,162861121.53,116079097.28,94392211.30,49835909.80,129382237.08,97780008.32,66958496.80,33865167.70,121943681.93,87912331.96,58302756.48,27655142.62,106937372.78,76051244.81,54706975.84,25726676.33,73484354.11,51352808.51,33578732.14,18875641.55,78740610.22,59241335.42,41147104.84,20511677.91,86615795.68,40601949.77,69365775.65,36041968.37,49663831.39,18633055.80,25990178.84,12233318.01,17483979.08,0,4030740.68,0,2085761.34,811000.00,-103000.00,0.0
