,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,33125741696.92,24482366758.19,16345767005.29,7978550822.14,33885599826.37,25258425741.62,16429109138.86,8052991088.65,29306189171.45,21104453937.62,13871925276.40,6690154769.58,28830386089.04,377051610.61,223673137.60,113883169.85,901787760.47,732693722.15,609822144.62,243119468.77,929518743.99,682367809.54,481343753.20,286704371.17,1624727209.92,1253817968.67,916366715.86,416131589.15,1550635405.88,1129643489.98,830975173.04,382834208.68,1686345518.54,1354316296.10,854893970.65,350020273.95,1418517997.68,1296681744.19,863705177.84,304662506.68,1588240895.75,1005720741.60,692535852.39,275091469.26,1269669173.66,890578103.84,522413373.19,257324383.39,1017670586.08,752409750.78,503306170.42,221686890.62,830021226.56,617004179.55,418098585.14,205114498.91,810053772.64,596328972.21,415609041.48,203345181.91,674450641.69,506338872.76,316414649.16,158021804.75,333856344.95,238103861.12,157716099.17,74559614.43,271548663.91,201344693.10,134471492.51,65197245.16,236456998.81,112452301.22,227892760.97,108315628.56,233243436.11,104106111.18,160645568.57,80588372.45,140066583.13,64122792.60,194460882.48,159112194.04,116778573.18,118819164.06,0.0
2,营业收入,794507497.30,589852976.49,369544872.11,179525989.47,627329984.72,432401918.16,274793096.15,136137452.94,376051392.63,256054310.21,160697494.47,41701207.65,746103772.39,377051610.61,223673137.60,113883169.85,901787760.47,732693722.15,609822144.62,243119468.77,929518743.99,682367809.54,481343753.20,286704371.17,1624727209.92,1253817968.67,916366715.86,416131589.15,1550635405.88,1129643489.98,830975173.04,382834208.68,1686345518.54,1354316296.10,854893970.65,350020273.95,1418517997.68,1296681744.19,863705177.84,304662506.68,1588240895.75,1005720741.60,692535852.39,275091469.26,1269669173.66,890578103.84,522413373.19,257324383.39,1017670586.08,748057430.32,500824575.21,221686890.62,827371958.02,615368469.20,417534305.12,204945407.73,803312680.37,592166304.96,411998189.78,202125137.29,667490933.09,500446731.41,313407458.92,157008565.89,327299334.96,235366635.80,154535918.85,73623368.43,264902833.38,196342632.82,131361354.53,63925429.27,230798513.31,110067583.64,227820144.23,108127438.58,232378323.92,102695831.60,159413578.67,79453156.49,139784392.04,63726233.21,194460882.48,159112194.04,116778573.18,118819164.06,0.0
3,二、营业总成本,20426476702.50,15185951967.21,9975490591.05,5073281505.50,20066261780.07,14480190530.49,8945356606.81,4358472664.08,15947044177.57,10931003463.81,6633487318.52,3814443866.86,16529157324.86,577554510.50,369569890.32,157853312.44,997316632.26,769792210.96,611415627.80,244539661.30,1060167377.46,743092333.25,515768299.58,287695371.28,1634325101.22,1241599499.58,904177220.16,430800415.81,1649766316.88,1166147416.14,855898982.40,399682969.57,1802129230.29,1364961603.43,875413842.06,362821931.11,1462135211.49,1317803341.56,898274602.99,333239710.92,1609913335.06,1042643905.39,703197542.04,278357174.28,1254500366.59,866714107.79,521329361.94,262848039.70,977086474.99,707869639.46,471192847.50,208954344.17,752670802.55,560727447.66,381748504.04,192740678.23,702741546.52,519109490.22,361280572.05,176384632.75,569931170.35,423044705.37,268721359.16,140547994.85,310407125.41,219728859.55,145995069.48,70392250.46,245660558.06,184852381.98,124112557.89,59017859.61,213591681.49,100706204.05,229357311.73,110095324.39,233247310.15,99043764.33,177723665.12,85801011.21,145258037.13,0,170538918.23,137355466.72,0,0,0.0
4,营业成本,570704960.16,425082974.19,289343502.48,140074882.82,463251674.69,325121826.93,206604416.61,103276610.01,315840743.17,212354075.00,135837276.39,24100448.47,735291896.77,390819651.02,248797951.04,112548777.50,786913551.09,634345663.29,515934472.57,200220037.53,824439979.79,598090221.55,422069876.08,246096196.32,1422638673.54,1106777084.56,821527019.85,391551938.97,1337032775.18,998748238.28,747640525.84,350113863.17,1524212332.47,1213357037.97,778770516.98,316277282.79,1242728990.94,1189040568.07,808376292.70,295183493.16,1387487026.10,905027968.75,605482023.90,225814428.75,1014557634.76,715590281.46,422796148.02,207039679.27,806443110.77,586876411.99,389633601.04,170156721.89,623404705.12,462292564.97,318009093.90,156279151.98,597046669.82,441558021.91,309755446.75,147216419.32,494784794.88,366046926.85,229162734.30,118407380.32,252735980.65,181889131.15,121059555.99,58172077.93,199297926.47,150130598.94,101867385.33,50696153.82,166934075.80,81279210.16,183932668.89,89709841.97,189563190.65,84328947.19,146935361.29,69550107.32,125959279.48,0,153985907.24,117717347.08,0,0,0.0
5,营业税金及附加,209023278.00,158987091.21,105162217.16,55924839.80,209334478.20,162128047.21,108331405.81,57997072.79,184243238.79,146337786.47,94242601.88,49276568.14,475886359.96,1371614.95,209367.44,87022.44,4387431.04,3588998.97,3468401.31,522175.88,4604613.76,2655166.76,1727702.37,1083265.85,12002503.75,9238884.86,4284816.21,1254809.64,5636159.81,2997105.00,2031847.22,990845.37,5819463.21,3346439.56,1652562.47,660219.08,5568101.21,3206585.12,2382366.21,526520.60,5654457.77,1975412.53,1851219.56,479459.06,4987419.50,2353091.80,1037872.01,861046.50,4713840.81,3389149.76,2663630.86,1075381.62,5235942.42,3019963.11,2158466.04,776343.53,4354637.68,3213896.42,2809204.20,1565592.42,3266213.18,2785247.77,1743904.35,950491.10,2102785.15,1632476.72,1205020.58,481597.22,1668735.42,1068034.04,615136.52,314123.91,1212807.43,559094.78,1446741.59,490452.57,1580529.12,616107.11,464460.65,125089.74,335753.18,0,678679.08,1437801.94,0,0,0.0
6,销售费用,0,2194309372.92,1391433157.30,670059465.84,2846110429.58,2030556694.72,1278753888.75,0,2630014305.70,1978491937.97,1167136005.72,0,2640189145.67,42285724.04,28257522.96,16390617.94,65826662.79,51880450.01,36083131.72,15099295.28,79123677.63,63586454.74,39331260.29,15248712.79,71921987.60,40980184.71,23631144.92,12241385.16,92302109.61,48134969.99,30901802.63,12257311.19,90627385.25,52922139.54,33342728.92,18539598.51,61277894.80,39923747.81,28758589.86,10779287.54,74429569.17,49639606.71,42828220.96,20804786.55,81026572.06,54913838.79,36844311.54,20280233.70,59386383.30,35927627.73,24939836.91,11306660.35,40007906.37,29633081.73,20116390.56,10848580.64,33696361.21,24900064.49,17370194.51,9022620.16,21739791.39,18061034.51,12480476.79,7998740.77,22136908.15,14593246.85,9194376.49,4573566.66,12994855.34,8873115.62,6103868.68,3158331.40,17420487.82,5612470.04,11403865.25,4986552.17,10765924.51,3065586.47,9462571.66,5243838.05,4930279.45,0,4240554.66,5870660.39,0,0,0.0
7,管理费用,2948749351.27,0,0,0,0,0,0,573568732.63,0,0,0,563125304.75,0,53418577.87,36870324.84,16866700.18,71834610.17,45740921.08,30647324.20,14329362.26,84103136.75,48354094.00,32818777.51,15956979.95,83499272.50,52325362.03,33113921.34,16992418.41,95529846.49,58696871.15,36476514.76,20788470.08,104369199.01,59697939.55,40370602.24,17709166.11,117668891.16,67576261.27,45544620.56,20642322.16,107130440.33,65507588.54,40097070.37,24189157.61,123301802.50,70604106.87,47486265.78,27399645.94,86216405.14,59797362.62,39732025.02,20378441.66,75475750.99,61659267.01,40106326.91,24023229.47,69340602.35,51780805.60,33433097.30,19305340.39,52949712.60,38988788.92,26891113.42,12989328.86,32291435.91,20210609.24,13309599.71,6521637.61,29386714.73,23032135.28,14690486.16,4470348.16,26141144.29,12079153.66,29488326.15,13265100.75,28630742.80,10628508.21,19430934.90,9478760.40,12138155.18,0,9365706.24,8432549.46,0,0,0.0
8,财务费用,170572747.06,90783883.20,44076516.29,26107640.84,42771049.11,27853083.13,18078164.42,12972111.37,35256648.66,12114075.65,8539524.35,13570702.18,32061483.51,34763912.01,25351892.63,9539716.19,43426978.20,33736240.38,22416105.22,10973820.64,45856590.77,34348417.04,21822822.60,10566092.99,35593104.99,25900222.08,17514381.58,8875579.94,67521111.26,51348112.78,33743686.09,14173844.72,48684587.80,34921125.64,21140049.69,9635664.62,28029700.16,18256179.29,13212733.66,6108087.46,28436103.31,21247903.09,13293726.19,7069342.31,25433882.75,18277350.14,12233648.51,6336318.21,20132027.06,14315880.65,9084094.56,3993922.27,8546497.65,4122570.84,1358226.63,813372.61,-1696724.54,-2343298.20,-2087370.71,-725339.54,-2809341.70,-2837292.68,-1556869.70,202053.80,1140015.55,1403395.59,1226516.71,643371.04,2312326.10,1748498.10,835681.20,378902.32,1883166.15,1176275.41,3093150.94,1643376.93,2244561.87,404615.35,1430336.62,1403215.70,1894569.84,0,2268071.01,3897107.85,0,0,0.0
