,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1600082355.67,1049631771.16,700267454.97,335588783.62,1357128760.58,905399800.40,592980011.68,253302660.67,1236580674.51,810095697.96,473822872.73,184118254.71,953988371.75,646178819.39,364447242.75,159148141.11,1144577635.24,743464640.25,458999260.03,167020379.03,795722952.11,456943574.71,254432608.73,116350966.69,451767774.02,289083345.25,168941168.20,69870562.26,272325976.80,154273752.85,96511549.58,30501612.45,308960632.73,233507648.54,163433946.08,61290346.59,295361905.58,201317534.88,131804597.86,51913671.43,245373146.28,175315897.24,87819293.92,25475070.28,107600308.83,46834567.72,83774411.64,79425572.50,0.0
2,营业收入,1600082355.67,1049631771.16,700267454.97,335588783.62,1357128760.58,905399800.40,592980011.68,253302660.67,1236580674.51,810095697.96,473822872.73,184118254.71,953988371.75,646178819.39,364447242.75,159148141.11,1144577635.24,743464640.25,458999260.03,167020379.03,795722952.11,456943574.71,254432608.73,116350966.69,451767774.02,289083345.25,168941168.20,69870562.26,272325976.80,154273752.85,96511549.58,30501612.45,308960632.73,233507648.54,163433946.08,61290346.59,295361905.58,201317534.88,131804597.86,51913671.43,245373146.28,175064260.24,87819293.92,25475070.28,107600308.83,46744167.72,83774411.64,79425572.50,0.0
3,二、营业总成本,1574886487.27,1015570691.10,663138885.11,331980003.83,1937411258.48,873416134.40,555909049.49,249521631.83,1207683013.84,808420036.98,464780722.47,179195163.61,941949007.40,635987133.54,380925009.92,164706374.21,917715192.56,585136141.94,354244456.15,131994389.49,610424178.30,378201288.57,220408772.01,102828793.62,391661941.68,248403764.33,147138256.22,63425728.93,264558785.29,155841122.56,96319607.78,31209941.02,244837705.03,167714128.11,123497358.51,49570283.01,226255316.50,155783624.83,104179097.20,43568305.15,175448081.28,122712876.40,61958949.09,19122901.16,80121807.26,42000067.62,61421132.91,60928273.16,0.0
4,营业成本,1068768742.93,704823738.57,466863543.88,237420865.00,930320502.79,618689915.39,413927235.06,182747268.47,806343818.69,528552657.79,313405197.58,117081513.83,583298428.10,386051953.78,222463917.97,88258096.58,653267991.58,418942023.81,248094975.29,87965840.04,472686156.00,292076553.08,168241177.94,75373366.53,274304496.80,179832141.32,105697238.26,46590493.20,174722943.80,96201233.86,59136438.93,14154616.25,164232916.99,110727684.33,82387109.11,32581409.34,168623574.93,117061954.29,81800513.89,33383341.01,128572193.49,87731338.47,43829568.81,11165932.95,51477658.36,22836613.07,39887314.26,40540889.93,0.0
5,营业税金及附加,15273921.34,8077252.77,5427012.67,2568714.12,17902201.82,8721189.51,6213435.92,3169164.62,14618603.15,7114602.25,4171783.31,2087249.65,13026844.16,4825717.90,3360436.01,1985048.21,9282232.21,5671469.20,3334148.66,719828.33,6572806.62,3528608.90,1725910.01,897023.86,4214494.49,2052336.37,1206453.83,532944.38,2644016.94,1812988.70,1431929.29,568081.37,1896888.74,1300251.20,855728.12,304778.82,2664523.67,960873.36,417603.63,50819.42,2485921.73,1756065.06,679215.58,14437.48,1058892.46,306586.30,1177618.69,581910.19,0.0
6,销售费用,208678345.21,120192228.96,75410144.27,38795353.88,197130629.83,129537132.32,81867967.44,35438282.03,177060839.29,113029353.98,60174313.11,24209593.80,123724797.21,85923647.41,54669833.04,32927115.89,89189245.49,56240328.97,34459020.92,15775135.57,57634205.41,36637229.16,23007464.31,11858458.69,60108626.38,33906887.52,21498220.42,8998889.53,50625232.82,33832834.92,19966092.17,7957154.35,38636930.93,26906993.36,18353778.96,6902761.35,32581887.83,22773476.88,12052594.64,5896579.61,25516607.38,17913594.12,10023119.92,4537914.83,17216436.67,11736627.64,10558144.25,10992196.48,0.0
7,管理费用,147221563.94,99890615.81,63347918.38,30038331.40,142285474.74,97899041.85,85803840.85,44588332.07,157362807.96,112745595.94,60918221.69,23640340.33,157770511.01,114643396.71,73521269.93,29389393.09,120970694.81,73825732.58,48090950.70,23780404.17,63069245.54,41768714.89,25977503.00,11516957.94,43468307.48,29007376.07,18205153.00,7791560.66,30021133.09,20981182.98,13290405.19,8897861.78,41163757.84,27753535.24,21111284.74,9234783.26,25938183.08,12385203.54,8347506.57,4109808.91,14108957.97,11004955.38,6043145.93,2373905.01,8874206.91,7141754.28,8684288.04,7049561.73,0.0
8,财务费用,79735306.38,54696313.79,32194627.56,16172901.21,57977875.27,40527597.18,27918820.62,13860445.93,47425479.23,27966070.84,18437549.16,7970370.79,30621849.86,24009643.77,17233265.06,7948845.69,29482221.09,15372524.24,10449897.13,1142473.98,3871360.52,3182694.87,1083786.03,415242.98,-354051.63,-806538.02,-921156.71,23931.77,-4872881.28,-2797467.16,-2329799.95,-361972.73,-8472617.19,-3204946.00,-2636188.02,-729256.67,-8156337.75,-1962663.97,-1494266.25,-408286.35,616337.13,573155.11,293608.24,328789.05,1139980.60,907758.74,775318.20,332964.80,0.0
9,研发费用,55208607.47,27890541.20,19895638.35,7802306.35,50578723.78,35268437.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-818468.13,541215850.25,-57227179.48,-59822250.40,-30281861.29,4871465.52,19011756.18,7673657.62,4206095.21,33506577.06,20532773.97,9676287.91,4197874.75,15522807.38,15084063.14,9815463.45,2610707.40,6590404.21,1007487.67,372930.72,2767743.62,9920068.16,4411561.07,1452347.42,-512090.61,11418339.92,5810349.26,4824542.15,-5800.00,7379827.72,4230609.98,3425645.60,1275806.91,4603484.74,4564780.73,3055144.72,536042.55,4148063.58,3733768.26,1090290.61,701921.84,354632.26,-929272.41,338449.47,1430750.03,0.0
11,公允价值变动收益,9326090.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-3770698.24,-4210446.49,-4210446.49,0,-112531.56,-200537.44,-151153.26,-148841.84,63908464.99,26890471.54,-1670185.33,-1425690.57,13225174.51,-436743.40,-276459.30,-36660.00,14387146.72,1064502.29,-244188.14,-291965.30,-646011.57,-544245.90,-449349.15,-222210.45,-93848.60,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,-273996.76,0,0,0,-3941971.26,0,-1670185.33,0,13225174.51,0,-276459.30,0,12954774.40,1064502.29,-244188.14,0,-646011.57,0,-449349.15,0,-93848.60,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,37669147.06,28583297.95,29993695.25,5960558.75,-567193238.35,38874620.81,37764068.35,3965090.25,108651734.99,37481841.92,10288284.53,3497400.53,25264538.86,9754942.45,-16754226.47,-5594893.10,241249589.40,159393000.60,104510615.74,34734024.24,184652762.24,78198040.24,33574487.57,13299962.62,60011983.74,40679580.92,21802911.98,6444833.33,7767191.51,-1567369.71,191941.80,-708328.57,64122927.70,65793520.43,39936587.57,11720063.58,69106589.08,45533910.05,27625500.66,8345366.28,69925065.00,52603020.84,25860344.83,6352169.12,27478501.57,4834500.10,22353278.73,18497299.34,0.0
16,加:营业外收入,11341105.76,11080934.34,5574792.09,3017637.87,16517655.17,4211300.49,2768116.30,1214063.08,6957460.88,3879145.82,3311095.44,917721.09,92452695.84,57315941.67,30547596.18,2449544.99,50189739.74,6036740.78,2319228.84,1539024.08,19308142.61,11900515.40,2715010.40,315011.98,7390490.37,1139248.18,808685.70,1251.22,8810360.37,5630916.37,365826.24,103122.59,11370211.22,844974.78,839207.35,71040.22,9928844.55,1233509.18,515175.44,204249.03,1362516.74,248528.65,12115.82,0,298397.44,208154.50,89820.24,102.00,0.0
17,减：营业外支出,3242763.78,2316499.32,482709.79,73619.32,4433527.40,2887286.80,2646261.14,1760535.84,7223762.22,3260674.34,2455118.16,88834.61,5483309.98,2292067.45,807416.07,640828.39,773414.02,476771.55,226532.32,101679.52,657899.78,464223.51,137830.29,83629.56,1348694.00,1346235.18,1209246.22,41839.64,2343534.07,1842248.41,1741883.28,1090496.07,1149642.12,1143025.15,1063188.81,9949.76,1204027.28,148375.32,139442.25,884.45,93852.29,2118.68,42.31,42.31,29779.32,29779.32,202560.95,67106.93,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,129590.30,0,3547015.72,0,405774.97,0,194452.22,0,88078.30,0,349939.13,0,53813.95,0,219584.25,0,177596.22,0,198851.82,0,126982.10,0,92799.75,0,48186.01,0,80575.48,0,0,0,93852.29,0,0,0,0,0,0,0,0.0
