,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,17861370970.11,12221445251.24,5710022653.27,20153419872.70,14541884659.49,9511897177.78,4598969306.09,20741502359.03,16481415913.99,10747326737.25,5307382754.08,14712794612.78,9080181214.75,5504941467.74,2615033715.01,12443499377.52,8574427559.67,5874230411.48,3117984865.04,16119446584.62,12448096667.46,8555913047.67,4260644998.47,19151972461.56,14068299655.24,9280695926.27,4986040792.67,22169353721.29,17027150288.08,12416405904.73,6252748869.87,25068638898.11,18789266351.56,11966102475.85,5849964822.86,22904559924.41,17262972689.02,11867588107.29,5482103851.91,18850395357.28,13787877851.69,7334168242.92,2924305648.80,17380603843.77,13090766925.82,7892343943.94,3577763457.31,11060934352.15,7956203113.98,5050939451.43,2319223878.53,7485597591.00,3827565650.00,7204181945.00,4959539299.00,3220831494.00,0.0
2,营业收入,17861370970.11,12221445251.24,5710022653.27,20153419872.70,14541884659.49,9511897177.78,4598969306.09,20741502359.03,16481415913.99,10747326737.25,5307382754.08,14712794612.78,9080181214.75,5504941467.74,2615033715.01,12443499377.52,8574427559.67,5874230411.48,3117984865.04,16119446584.62,12448096667.46,8555913047.67,4260644998.47,19151972461.56,14068299655.24,9280695926.27,4986040792.67,22169353721.29,17027150288.08,12416405904.73,6252748869.87,25068638898.11,18789266351.56,11966102475.85,5849964822.86,22904559924.41,17262972689.02,11867588107.29,5482103851.91,18850395357.28,13787877851.69,7334168242.92,2924305648.80,17380603843.77,13090766925.82,7892343943.94,3577763457.31,11060934352.15,7956203113.98,5050939451.43,2319223878.53,7457731155.00,3818047021.00,7198927633.00,4947943857.00,3217422064.00,0.0
3,二、营业总成本,16539733359.95,11316775960.08,5253400338.88,18972894742.51,13760257308.20,9019437570.48,4444822605.29,19121079547.39,15262056224.38,9964708369.98,4910633489.43,14663627745.44,9445256301.82,5882056096.21,2610782352.18,14000882981.26,9976243233.00,6623868544.30,3136828406.35,15900020967.69,12225634820.43,8380807794.55,4177419383.30,18001734920.48,13170520934.73,8662370951.42,4694448252.16,20750932876.10,15733640989.49,11290578938.76,5610946863.19,22615032982.90,16573998964.05,10499764005.47,5189716912.79,20535872129.84,15070163636.36,10183616660.86,4774810429.08,17043374086.00,12263132116.03,6283654441.91,2368959848.98,13211487872.17,9940307578.03,6060053927.03,3072702549.99,9446665013.70,6581902023.71,4158194971.51,1973572261.45,6201808214.00,3051342987.00,5849628554.00,3863213108.00,2846804319.00,0.0
4,营业成本,14310173422.65,9857223007.51,4546356035.55,16161042049.64,11750516768.40,7729063113.66,3818534304.67,16293203997.46,13255275221.84,8619104892.62,4289033663.19,11840930936.29,7524185672.66,4521884984.29,2179120672.98,11328408544.62,8112075461.82,5394394257.61,2635828970.82,13325971373.06,10345932395.55,7121777993.00,3670680210.36,15199783188.36,11130988738.56,7411317977.33,4112510097.03,17891612166.55,13593014542.52,9793337061.19,5036640413.09,19865082660.13,14686751320.60,9342968894.75,4702717440.11,18215410824.61,13427335495.20,9132985942.37,4362031902.96,15273033171.61,11125215413.59,5752954816.15,2139088519.53,11802592922.55,8895699366.88,5474601104.50,2808425083.69,8415471648.72,6151197959.76,3903715573.21,1860734390.34,5257947344.00,2674573088.00,5027692386.00,3414881666.00,2461581336.00,0.0
5,营业税金及附加,503437229.02,341550976.48,173658369.54,630982030.55,458868728.68,307962396.82,145976073.54,632356091.90,467580434.14,315931175.56,166643543.07,381895735.65,183362491.73,114230355.52,51254158.31,332827001.58,221761150.12,152948445.01,85062428.03,290479992.71,218500306.18,147699351.80,73734379.13,336866077.16,261825444.61,171479987.17,94921191.29,367063350.45,290320671.22,213624323.27,110305849.84,408658759.22,316903319.20,204253029.52,101320482.90,334756795.06,265867325.11,185020152.30,89615719.51,272190764.22,207623579.97,111044548.46,45627452.19,234903169.38,173332007.33,110489079.62,51997372.28,171195442.35,124072714.42,80488902.72,36667898.17,124437354.00,61605717.00,111237990.00,53581093.00,40544004.00,0.0
6,销售费用,163959941.77,92956575.37,49287876.42,181684802.47,147049661.16,101772707.82,47010896.26,190250681.65,140810729.34,99428677.33,43659587.47,144537056.74,100707274.61,60250585.99,32456758.59,181706088.00,124525530.03,94801294.30,41241392.98,211232919.96,148601527.72,97197155.76,45705450.18,229216473.15,157837722.92,101907415.43,46829991.07,225511624.91,158406610.94,103199828.19,46626887.11,230062936.46,150645393.68,96118897.21,43742997.12,225318661.20,148580163.56,96517696.07,41158130.01,195273231.31,133044668.55,66625497.01,31386348.90,165005051.83,112297197.04,59214929.66,25145722.02,122047982.48,80814224.75,49236341.34,21844313.79,114734248.00,49890148.00,107652378.00,76574135.00,98975061.00,0.0
7,管理费用,477809888.91,338138119.71,182506503.84,642688569.28,454329750.20,372971217.10,162975414.98,940468219.48,599136611.87,359457426.83,164232039.31,1294517821.52,859334840.90,567264698.72,238612521.93,1482467007.93,1038376420.53,632332268.80,240001939.44,1771313404.81,1249411946.28,828761417.32,327296679.13,2065295305.00,1427412418.34,829922130.40,393546371.49,2171914103.20,1590504553.55,1103914638.75,409870171.20,2070987472.49,1386561078.80,827422519.16,330755480.60,1724729350.17,1197384129.13,748274323.61,272792100.53,1293497703.48,782356603.32,348257420.76,146765130.33,986744105.81,746322415.04,404492750.99,181346684.61,722417491.43,207856725.28,116275734.67,50253882.63,671119022.00,251053020.00,575037187.00,301684803.00,220492402.00,0.0
8,财务费用,826724138.04,579281264.26,286186469.00,1065354314.77,765690089.01,519349332.06,270325915.84,995736727.23,726104141.34,497637111.79,247064656.39,798170514.35,594666202.37,435425652.14,109338240.37,631551108.49,410621477.74,280509085.82,134693675.08,270840225.79,192905465.28,115088697.25,60002664.50,151713267.15,101967126.17,57253956.96,46640601.28,59635255.49,44893353.24,19974554.91,6818610.29,35488494.59,29222824.93,25084137.99,12866985.21,29543688.19,20187975.42,9760104.20,9212576.07,18614456.30,20160486.66,11571011.01,6092398.03,3594073.62,11362470.17,9961940.69,5787687.39,12384431.80,12358932.10,3547367.71,4071776.52,33570246.00,14221014.00,28008613.00,16491411.00,25211516.00,0.0
9,研发费用,257628739.56,107626016.75,15405084.53,317117512.01,195483507.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
