,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,299876403.59,211570358.52,90501221.29,416027151.45,305664986.09,216444590.69,110223574.56,440922765.72,344273173.60,226053205.31,127810275.04,411584093.19,311505361.24,211572367.34,115231640.74,460850630.97,345490513.21,252424499.84,124664645.43,509912265.70,383463027.21,111255579.37,421346284.46,414465778.02,418354077.83,0.0
2,营业收入,299876403.59,211570358.52,90501221.29,416027151.45,305664986.09,216444590.69,110223574.56,440922765.72,344273173.60,226053205.31,127810275.04,411584093.19,311505361.24,211572367.34,115231640.74,460850630.97,345490513.21,252424499.84,124664645.43,509912265.70,383463027.21,111255579.37,421346284.46,414465778.02,418354077.83,0.0
3,二、营业总成本,295968075.51,210544081.40,90200379.48,417300850.27,302491828.44,217548870.57,109018383.50,424203210.34,313836346.86,208687272.48,118906875.45,376808853.84,273855297.17,188123690.55,104695667.88,408060203.24,300099712.17,223917722.86,112631643.25,444482631.63,328710167.80,100904573.49,370736962.79,359876001.17,360643572.73,0.0
4,营业成本,241669450.67,171629934.94,73952016.10,338163682.07,247169926.21,177141172.07,89653983.53,341023031.35,261141635.73,172708598.74,99516092.24,316511292.36,234839950.36,161623686.89,89097543.17,355904158.34,265117499.14,195361392.84,98024818.22,385519351.24,287087766.92,85871603.02,313318644.32,303410756.63,307763712.00,0.0
5,营业税金及附加,2552612.64,1701777.61,953809.34,3891930.25,3429323.19,2304465.86,867088.75,4584038.51,2938071.14,2343141.41,1178808.60,3494940.28,1683502.82,1514735.98,1508985.05,2781072.26,2183644.28,1504449.98,894342.35,2872571.15,2264893.45,1103267.67,2362810.23,2375674.90,2111644.45,0.0
6,销售费用,12708551.17,8865293.87,3082170.56,16699446.01,11585439.07,7655091.29,3533843.19,19542562.57,13394175.66,9764577.23,4603121.74,16766269.00,10706038.74,7634398.25,3528589.27,15508028.04,11001692.04,7926541.80,3689235.30,18594014.35,12906756.54,3653655.57,15176414.73,15613888.71,15494119.21,0.0
7,管理费用,24720745.15,16817181.44,7433149.66,28430445.84,19873423.28,31320392.11,12091105.46,53669118.18,33634248.83,22548350.83,11944909.59,46198554.86,31878858.30,21652104.30,10916217.40,39313957.32,27958252.17,19608778.94,10627704.95,35370466.20,25114735.94,9360650.35,33825172.09,34052122.37,29922677.13,0.0
8,财务费用,-3429577.21,-1274085.33,794464.57,-4024969.76,-3434868.00,-1347535.98,1894525.08,3581020.18,1952560.31,1207429.22,494930.73,-6573118.00,-5044788.79,-4571099.67,-993956.20,-7979531.23,-6133250.08,-1314273.83,-1126010.11,1496336.04,659655.28,-187688.33,5755783.69,4137557.31,4372480.66,0.0
9,研发费用,17746293.09,12803978.87,3872512.56,31162826.02,23186869.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
