9,研发费用,8357808.81,41387270.33,29217406.86,18775366.15,7677408.80,37674107.97,23670030.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1538117.12,5707804.72,3934870.25,2761691.52,1437366.80,1931041.51,3939314.59,3211895.32,853622.41,1655309.79,4119286.71,2302861.41,287069.12,2418778.10,4901032.65,3332102.32,1327573.96,2884413.54,2476649.12,1691306.32,331985.76,907623.26,2499269.03,1595927.18,797535.64,1520698.43,2841102.24,1585754.21,771503.95,677121.29,2118403.88,1175430.16,368470.92,421602.66,1718381.82,423928.79,-112666.25,440424.22,1294908.18,590569.35,-50701.67,506306.88,662694.26,2517.85,439010.28,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3290.59,-38283.63,170358.81,131118.39,42495.15,5709.77,297324.86,188789.15,93972.36,107244.41,457582.12,282904.37,123290.74,-6772.63,-128971.43,-215359.48,0,-3871.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15457.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,189646.64,-33554.12,-31239.98,-135632.66,-11744.93,4032.07,0,-43119.64,0,-23427.65,0,14882.08,0,0,0,-7623.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,13541324.97,147055669.07,92338469.65,47875622.94,16569504.92,67310007.93,21215124.14,10241717.39,-149696.59,54376629.05,40161337.20,22211620.10,3730680.62,93098365.03,72268955.65,38815909.06,15120079.53,90298990.44,63201688.67,33302552.19,13129828.47,83751898.49,65253814.27,33654465.77,10535272.62,75785916.16,64999067.10,33758166.05,10510879.47,69107555.78,54094983.10,28520040.23,7874630.26,54262843.66,42133059.47,21905768.96,6508874.49,41920085.56,35100764.11,18012680.21,5459959.03,36946590.50,29665079.71,17814336.82,4602289.89,28254886.36,23854021.49,17029826.40,15621279.11,0.0
16,加:营业外收入,824095.30,3978565.21,3644378.46,2802229.03,306596.62,5094962.91,2763618.64,2144256.91,54446.47,5495388.84,52339.39,52087.09,1117920.12,12783699.39,7435161.36,4963160.26,2400316.41,13806037.85,9417545.45,5021339.66,654490.91,9151212.14,3613630.51,1774419.36,1439763.71,6203028.19,1152314.45,912240.71,568023.90,3716701.97,848463.62,267012.37,166873.74,4709519.96,3329446.22,3233872.48,145073.74,7877587.89,4996714.15,2793621.18,191073.74,4774023.61,3572354.29,1408080.55,68709.55,1465602.34,300000.00,3004994.62,33819.10,0.0
17,减：营业外支出,2000.00,144899.15,60849.15,56349.15,530.15,169171.48,19121.46,19121.46,4100.00,508008.60,180552.26,34619.21,8278.24,453508.48,190590.54,134451.10,1959.50,195414.07,40753.97,36304.89,22000.00,478554.53,285343.60,272697.58,32546.32,354751.54,153630.63,141626.89,88952.69,319110.20,103189.41,2647.90,525.00,298136.96,63011.17,16100.92,110.92,102000.00,100000.00,0,0,337592.04,127255.72,127140.98,0,196564.77,93426.31,0,70634.63,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,28543.67,27424.01,1705.24,39884.56,32285.81,30646.87,0,4448.95,1269.90,4047.50,0,39701.13,35172.25,25626.23,8366.08,1774.85,1774.85,1774.85,1100.65,3456.32,2216.94,1905.00,525.00,6726.04,60500.00,490.00,0,0,0,0,0,118684.63,115162.00,115162.00,0,76842.31,76842.31,0,0,0.0
19,四、利润总额,14363420.27,150889335.13,95921998.96,50621502.82,16875571.39,72235799.36,23959621.32,12366852.84,-99350.12,59364009.29,40033124.33,22229087.98,4840322.50,105428555.94,79513526.47,43644618.22,17518436.44,103909614.22,72578480.15,38287586.96,13762319.38,92424556.10,68582101.18,35156187.55,11942490.01,81634192.81,65997750.92,34528779.87,10989950.68,72505147.55,54840257.31,28784404.70,8040979.00,58674226.66,45399494.52,25123540.52,6653837.31,49695673.45,39997478.26,20806301.39,5651032.77,41383022.07,33110178.28,19095276.39,4670999.44,29523923.93,24060595.18,20034821.02,15584463.58,0.0
20,减：所得税费用,4197433.89,19277559.61,12704776.82,5945272.21,2613118.12,7091945.98,3412915.69,2009215.21,1201335.66,7775991.45,6488394.00,4050332.88,1275594.42,14591367.64,12367171.34,6504696.08,2759047.32,14623656.53,10248178.14,5306849.73,2204550.40,12835903.81,10318051.34,5546554.83,1990843.86,11413330.42,9733033.57,5182910.86,1509521.01,10425298.24,8152320.15,4525979.23,1111204.83,8286965.43,6582696.09,3761864.98,987869.87,6881002.11,5750970.95,3066462.37,991899.94,5990850.66,4868625.65,3003556.72,757605.25,3987488.99,3609089.29,3226409.33,2421112.20,0.0
21,五、净利润,10165986.38,131611775.52,83217222.14,44676230.61,14262453.27,65143853.38,20546705.63,10357637.63,-1300685.78,51588017.84,33544730.33,18178755.10,3564728.08,90837188.30,67146355.13,37139922.14,14759389.12,89285957.69,62330302.01,32980737.23,11557768.98,79588652.29,58264049.84,29609632.72,9951646.15,70220862.39,56264717.35,29345869.01,9480429.67,62079849.31,46687937.16,24258425.47,6929774.17,50387261.23,38816798.43,21361675.54,5665967.44,42814671.34,34246507.31,17739839.02,4659132.83,35392171.41,28241552.63,16091719.67,3913394.19,25536434.94,20451505.89,16808411.69,13163351.38,0.0
22,归属于母公司所有者的净利润,10391770.31,131564617.09,83061254.05,44660534.00,14320917.57,65131467.83,20657360.82,10541794.41,-1237128.18,52005236.23,33951970.62,18465785.18,3781465.40,90644217.22,67505600.06,37095126.00,14879454.42,89299191.39,62293510.57,33166937.22,11776038.97,80065531.06,59029908.76,30291528.64,10203269.66,70097674.34,56190113.51,29242821.02,9458511.85,61466608.79,46251593.42,23926300.75,6855810.68,50286503.55,38281877.86,20768709.56,5481610.26,42814671.34,34246507.31,17739839.02,4659132.83,35392171.41,28241552.63,16091719.67,3913394.19,25536434.94,20451505.89,16808411.69,13163351.38,0.0
23,少数股东损益,-225783.93,47158.43,155968.09,15696.61,-58464.30,12385.55,-110655.19,-184156.78,-63557.60,-417218.39,-407240.29,-287030.08,-216737.32,192971.08,-359244.93,44796.14,-120065.30,-13233.70,36791.44,-186199.99,-218269.99,-476878.77,-765858.92,-681895.92,-251623.51,123188.05,74603.84,103047.99,21917.82,613240.52,436343.74,332124.72,73963.49,100757.68,534920.57,592965.98,184357.18,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.031400,0.397600,0.251000,0.135000,0.043300,0.196800,0.062400,0.031900,-0.003700,0.157200,0.102600,0.055800,0.011400,0.276400,0.206500,0.113600,0.045600,0.273600,0.190900,0.101600,0.072200,0.490000,0.361700,0.185600,0.062500,0.430000,0.344300,0.180000,0.090000,0.600000,0.450000,0.230000,0.070000,0.490000,0.380000,0.200000,0.050000,0.420000,0.340000,0.170000,0.090000,0.880000,0.740000,0.420000,0.100000,0.670000,0.540000,0.840000,0.660000,0.0
26,稀释每股收益(元/股),0.031400,0.397600,0.251000,0.135000,0.043300,0.196800,0.062400,0.031900,-0.003700,0.157200,0.102600,0.055800,0.011400,0.276400,0.206500,0.113600,0.045600,0.273600,0.190900,0.101600,0.072200,0.490000,0.361700,0.185600,0.062500,0.430000,0.344300,0.180000,0.090000,0.600000,0.450000,0.230000,0.070000,0.490000,0.380000,0.200000,0.050000,0.420000,0.340000,0.170000,0.090000,0.880000,0.740000,0.420000,0.100000,0.670000,0.540000,0.840000,0.660000,0.0
27,七、其他综合收益,31217.84,32568.31,60438.72,3314.47,0,173130.00,177930.00,99150.00,-4050.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,306987.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,10197204.22,131644343.83,83277660.86,44679545.08,14262453.27,65316983.38,20724635.63,10456787.63,-1304735.78,51588017.84,33544730.33,18178755.10,3564728.08,90837188.30,67146355.13,37139922.14,14759389.12,89285957.69,62330302.01,32980737.23,11557768.98,79588652.29,58264049.84,29609632.72,9951646.15,70220862.39,56264717.35,29345869.01,9480429.67,62079849.31,46687937.16,24258425.47,6929774.17,50694249.15,38816798.43,21361675.54,5665967.44,42814671.34,34246507.31,17739839.02,4659132.83,35392171.41,28241552.63,16091719.67,3913394.19,25536434.94,20451505.89,16808411.69,13163351.38,0.0
29,归属于母公司所有者的综合收益总额,10422988.15,131597185.40,83121692.77,44663848.47,14320917.57,65304597.83,20835290.82,10640944.41,-1241178.18,52005236.23,33951970.62,18465785.18,3781465.40,90644217.22,67505600.06,37095126.00,14879454.42,89299191.39,62293510.57,33166937.22,11776038.97,80065531.06,59029908.76,30291528.64,10203269.66,70097674.34,56190113.51,29242821.02,9458511.85,61466608.79,46251593.42,23926300.75,6855810.68,50593491.47,38281877.86,20768709.56,5481610.26,42814671.34,34246507.31,17739839.02,4659132.83,35392171.41,28241552.63,16091719.67,3913394.19,25536434.94,20451505.89,16808411.69,13163351.38,0.0
30,归属于少数股东的综合收益总额,-225783.93,47158.43,155968.09,15696.61,-58464.30,12385.55,-110655.19,-184156.78,-63557.60,-417218.39,-407240.29,-287030.08,-216737.32,192971.08,-359244.93,44796.14,-120065.30,-13233.70,36791.44,-186199.99,-218269.99,-476878.77,-765858.92,-681895.92,-251623.51,123188.05,74603.84,103047.99,21917.82,613240.52,436343.74,332124.72,73963.49,100757.68,534920.57,592965.98,184357.18,0,0,0,0,0,0,0,0,0,0,0,0,0.0
