,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1343053194.40,882596792.76,388141908.99,1939574216.10,1473623434.48,995255281.31,507362652.11,2747964465.11,1859812102.65,1241015825.95,538714401.21,2237958272.28,1516054332.42,1000767755.86,434363594.02,1974566290.64,1444653608.76,960739354.42,346873984.67,1996450359.11,1496682711.56,1009004827.31,442897565.87,2017156788.45,1438445774.66,966737982.81,424779511.22,1864904027.16,1352241119.19,885815141.82,387660377.39,2033810258.36,1468524944.01,944445286.33,381721542.17,636076980.90,460456457.09,326633555.86,171372869.61,724116919.18,528924344.23,355345991.33,158362115.52,595395922.14,466350959.30,314689687.02,149863955.61,556041467.45,370682613.93,294687247.01,137243746.65,573470701.36,407711889.77,263377901.77,103881790.96,396211981.20,288628553.40,196102695.98,88554871.33,459954234.95,330527529.70,220435995.78,106252705.51,493374343.86,360368802.45,249805451.21,117799583.58,441600595.14,327801088.06,236391988.20,110719439.98,428552300.27,225715642.36,446570732.41,212266204.70,365554149.05,178540833.34,304224280.16,267084066.65,242463163.81,0.0
2,营业收入,1343053194.40,882596792.76,388141908.99,1939574216.10,1473623434.48,995255281.31,507362652.11,2747964465.11,1859812102.65,1241015825.95,538714401.21,2237958272.28,1516054332.42,1000767755.86,434363594.02,1974566290.64,1444653608.76,960739354.42,346873984.67,1996450359.11,1496682711.56,1009004827.31,442897565.87,2017156788.45,1438445774.66,966737982.81,424779511.22,1864904027.16,1352241119.19,885815141.82,387660377.39,2033810258.36,1468524944.01,944445286.33,381721542.17,636076980.90,460456457.09,326633555.86,171372869.61,724116919.18,528924344.23,355345991.33,158362115.52,595395922.14,466350959.30,314689687.02,149863955.61,556041467.45,370682613.93,294687247.01,137243746.65,571787507.35,407135161.08,263348846.43,103605093.01,393595953.19,286863807.01,194999238.91,87813975.05,455662896.90,327143768.93,219247075.84,105921719.76,490805014.30,359465424.96,249362760.66,118254716.12,441423248.91,328520187.75,236404242.33,111546070.65,427066370.97,224689209.80,445651906.50,212249891.44,365525870.52,178575552.01,303270303.93,266515251.53,241877525.70,0.0
3,二、营业总成本,763935521.92,512737128.44,246137872.56,1195304174.01,889537379.22,632618137.56,361192726.38,2485473679.24,1734255074.13,1178594951.77,550997207.80,2141958798.01,1484516197.94,992003092.37,460057873.49,2088138189.56,1524466000.09,1011633432.37,363251901.06,1801972060.31,1346765338.98,900497659.42,415212261.98,1857096306.39,1342455936.80,908232224.43,435155486.34,1871978946.39,1372286449.40,929456176.21,442006359.24,1722989159.31,1246765735.07,815825908.96,350355058.21,604749483.69,411782002.41,296902845.75,150123900.80,626331900.82,449109838.02,301438192.13,144732779.95,596943476.00,446357828.44,288061102.31,138734405.66,882529801.94,451891473.76,355935325.76,158673905.69,627518374.50,428645929.55,275653480.89,107193809.05,403086201.86,297325138.99,201833657.37,88770278.79,522777498.77,351341862.62,237187732.95,113959366.84,491346867.73,347583246.32,235872530.93,112896073.47,388141494.97,292444885.25,208956166.78,102062824.15,360384056.15,173597316.59,369353327.49,179772181.20,307711406.90,152484071.16,255555830.05,222596835.25,199582809.58,0.0
4,营业成本,701724765.72,474413709.82,227174158.82,1035881734.42,775529259.50,551673014.98,311718176.51,2151895249.81,1501673978.89,1021184901.04,483493953.52,1858033455.27,1291422268.89,860515394.71,397395087.10,1766453579.32,1299987796.05,859879553.33,317779085.06,1597202891.20,1199314938.66,803220220.26,371731235.38,1666762089.69,1210710640.92,816394401.32,392322354.56,1696674040.20,1257092049.26,847888104.24,410239831.32,1604941050.41,1163850611.22,758809551.55,326512924.70,499124784.77,357160633.99,252070277.95,135079461.24,548129858.10,396031582.78,266165721.05,128848228.66,460821677.57,349415997.74,241791387.91,123756407.81,533906886.39,362295824.61,281762576.20,132720928.64,502994766.43,350656736.45,229389426.79,91758331.48,337807589.34,244741495.54,166441169.53,74699794.28,410449010.17,280562318.88,189141860.81,91681874.52,392347748.18,281025275.42,190836646.96,92357743.84,311570830.99,232586194.01,167269203.60,83157580.46,276362962.05,135608182.56,288325258.18,145550471.42,237177486.96,119571484.50,213420418.84,177419157.77,158162371.23,0.0
5,营业税金及附加,16533204.15,11588611.43,5671919.45,28297020.78,20372012.01,14327929.22,6660827.87,32162838.60,21910863.68,14991072.44,5194058.54,24607116.51,9938388.88,6661844.52,2104192.48,14709173.34,10218752.32,7320726.58,2001861.62,17882896.76,13467715.87,8218833.79,3294871.22,13312815.93,11417457.54,7109846.66,3138846.73,7581824.95,4473851.75,1661190.76,238245.03,8775575.65,2227885.04,1840201.67,824144.57,4218791.23,2895206.11,1978338.14,908409.82,5718304.23,4181209.60,2986647.83,1320665.09,4049027.92,3449471.83,2362909.55,684169.10,2992386.58,1553756.01,1229973.61,418760.26,3303740.83,1944686.08,1187821.02,382902.06,2489551.32,1601406.34,1172913.67,518641.34,2301774.87,1713536.78,1169433.47,540569.43,2937746.15,2165533.32,1514288.89,602596.88,3537297.73,2706198.59,2117374.03,1057042.48,4650353.03,2239719.22,4769883.12,2413091.52,3953865.44,2013296.34,3196390.93,2848358.85,2319788.87,0.0
6,销售费用,27452672.92,17162137.14,6891547.13,37180384.87,25433809.82,17206608.42,11522442.13,98494649.77,63319213.13,40997793.37,17816104.73,50074349.61,27651599.21,17452698.88,8333822.94,22777969.89,16765881.72,10646920.04,4290114.41,19191469.49,12537247.69,7709410.47,3551204.96,16036343.57,11931310.36,8394152.27,3536664.07,14764259.06,10259927.24,7195310.50,3319050.86,14804337.20,11676202.65,7920327.07,3576698.69,7047468.21,5127979.72,3367543.33,1752181.17,6285412.46,4036632.58,2529130.48,1251080.45,7059189.77,4619991.05,4127383.43,1812829.90,31526934.44,27821880.39,25166259.15,9375379.23,45712407.75,29592988.43,14060383.66,3375754.84,15363228.20,11762388.86,7416529.95,3690603.36,25350857.48,23897143.81,15280184.05,8341556.69,38183861.28,28725289.04,19462459.25,9367919.65,34175763.61,20351577.07,14357992.37,7321135.86,33405389.55,12848925.87,19666747.93,7294435.98,15666837.12,4506386.15,7746544.07,6105563.74,6526446.51,0.0
7,管理费用,23441742.74,12458884.41,4971122.73,57539640.19,39809891.80,26963540.74,13527183.61,86353497.07,91244853.27,64605129.27,29482728.72,113561079.82,90786953.68,61168613.11,29657960.10,180806972.62,120352996.18,81651552.62,28868841.63,107987805.80,73370351.86,52128217.33,22367385.24,112168043.65,76477584.57,53653750.35,22212840.70,86147008.97,60415594.66,46394649.17,20303452.02,76722501.53,54631313.55,35272495.62,15063981.98,54553306.27,39794473.72,33851040.03,9410898.87,46513041.75,31402727.05,20438218.30,8845081.22,42479083.48,26705479.67,17112027.28,6280020.68,39289006.55,39126219.96,32381337.95,10769941.57,50937470.95,30246797.74,21477891.70,8839870.29,35971386.73,28360528.19,19558791.73,6430197.91,71076997.79,40950501.40,26380686.40,11259930.31,50820910.27,33161095.56,23277980.29,10900090.75,37692141.92,37441278.76,24123080.91,10124707.39,48235384.93,23147703.37,57097587.58,24763792.17,42739621.93,19961153.69,22415597.53,27174386.79,25759154.19,0.0
8,财务费用,-10794795.15,-2886214.37,1429124.42,31181866.02,28370975.51,22425613.62,17674334.55,76392236.99,52222375.38,35413364.27,14447759.78,81046169.67,64925352.66,46276703.37,22780609.36,97226621.05,71558311.51,46675958.32,9856515.32,60227429.85,47726018.68,29231002.99,14310637.71,47927639.16,31993183.11,20796824.70,12604929.26,48929455.96,38225945.73,24982742.08,6790265.64,17956168.64,13514801.27,10755447.48,4588011.08,15671566.97,10747079.53,7097267.07,3413302.65,22153694.74,17969173.98,12927970.15,7316978.48,37267487.84,27082514.71,14091670.25,6969503.79,36769463.18,21960941.83,14821727.36,6458517.47,24569988.54,16204720.85,9537957.72,2836950.38,11454446.27,10859320.06,7244252.49,3431041.90,13598858.46,4218361.75,5215568.22,2135435.89,7056601.85,2506052.98,781155.54,-332277.65,1165460.72,-640363.18,1088515.87,402357.96,-2270033.41,-247214.43,-1146256.93,-249609.89,8173595.45,6431750.48,8776878.68,9049368.10,6815048.78,0.0
