,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4678220795.52,2886715291.61,1224785064.56,3721291685.55,2365474631.54,1388462289.88,571287633.56,3681594308.56,2855854474.35,1837793705.28,731459424.45,3079331261.46,2121212358.34,1210898160.03,384544690.11,1119601256.54,732243560.20,481583310.23,853693634.18,685620949.63,556652577.36,86528036.00,0.0
2,营业收入,4678220795.52,2886715291.61,1224785064.56,3721291685.55,2365474631.54,1388462289.88,571287633.56,3681594308.56,2855854474.35,1837793705.28,731459424.45,3079331261.46,2121212358.34,1210898160.03,384544690.11,1119601256.54,732243560.20,481583310.23,853693634.18,685620949.63,556652577.36,86528036.00,0.0
3,二、营业总成本,3048559258.49,1903551556.70,821046613.35,3163363228.86,2145955586.52,1361682153.15,559237756.26,2968937197.55,2165626902.72,1397287700.97,539480427.50,2197561979.69,1450327695.49,857934698.06,302784480.65,728435273.92,442972697.25,289430956.28,444483674.91,366213836.96,288319176.88,58216630.06,0.0
4,营业成本,1807298787.55,1104896363.13,472391188.91,1779389760.16,1307497896.04,837902085.45,333623610.68,1946883120.97,1502856768.95,971437049.56,385045566.04,1627595816.43,1111942570.87,638992162.32,196621361.16,471853838.63,295942471.63,204553040.87,294254746.91,234523173.79,186849522.77,43910284.92,0.0
5,营业税金及附加,46897690.42,29012425.23,13114614.35,38622745.48,22336741.56,12840311.95,4528140.64,32043459.99,24165098.85,14011090.41,5383224.09,25070304.44,16996771.93,9910777.66,3900738.56,11037376.28,8422953.13,6317963.11,10419913.89,8739116.52,6459424.79,665354.60,0.0
6,销售费用,379482076.87,247507717.48,91867358.16,322112612.59,222645255.96,127942484.43,61061559.64,222536263.07,171515982.80,100957923.49,43268170.39,97341131.15,53572278.90,26781042.57,10658573.20,35631159.06,25583484.74,12757342.07,25169938.14,26161271.69,9526110.07,2675259.61,0.0
7,管理费用,101099124.21,66783465.61,24798963.58,86044409.07,55581034.66,368214819.73,165206829.02,657170440.91,407220620.93,242728943.13,108022584.13,415150181.24,244641120.50,159579719.85,89753695.38,215490121.61,118192849.87,65841966.40,114431736.55,92003154.42,79515130.50,10984626.87,0.0
8,财务费用,-6729776.96,-2462078.30,4241299.63,-1256894.99,-6408570.26,-10478961.01,-1625241.69,-13707546.92,-6836574.78,-432216.50,1207934.47,5469582.82,3093777.51,2115382.27,-2382138.98,-13642417.16,-9992477.16,-2028896.31,-5500472.77,-431976.91,172151.28,-514183.33,0.0
9,研发费用,720511356.40,457813663.55,208864427.39,838327764.76,513997153.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,23586.51,100122831.79,30306074.98,25261412.60,-3557142.03,124011459.53,66705005.97,68584910.88,-3447051.62,26934963.61,20081175.78,20555613.39,4232251.33,8065195.50,4823415.04,1989540.14,5707812.19,5219097.45,5796837.47,495287.39,0.0
11,公允价值变动收益,32434391.21,15933275.87,21143722.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,55115821.01,33470739.49,8141216.44,64796643.84,45789246.57,25149383.56,6597739.73,170405.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
