,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2790504545.60,1860389305.59,755944040.69,9695639267.75,8952390254.83,5515001042.59,2773231011.71,10195585574.87,6084759141.50,3915920430.21,2605458161.80,11823320068.02,8211689369.51,4621642098.36,2447709067.71,6025389392.70,3735981427.53,2600174300.08,1320795635.32,7048598102.06,5209926743.41,3464139645.58,1660150138.54,8655676862.65,6840551567.80,4699218013.22,2043375238.47,9302491745.01,6854918491.83,4358772770.42,1912443695.23,7912108305.24,5589148040.64,3646475361.13,1659165743.03,5023053287.09,3174313348.24,2067094186.42,798980742.91,3522959059.52,2067109694.00,1326733820.38,525273475.68,3581042776.25,2516477955.72,1733280300.20,753389401.64,3398126377.55,2378619870.64,1395761803.29,564020173.68,2707306985.60,1968231950.18,1109100770.55,487349185.03,2399002917.46,1636883900.46,1062332347.68,484991493.71,2705779740.85,1950284370.92,1209557411.50,520809997.35,2021253635.17,1363741272.42,843977344.16,367819887.24,1852805235.59,997165371.77,625147928.31,276394533.24,1615936673.12,741313656.20,1606173628.46,753232071.28,1419573656.91,617538696.68,1172288518.49,597174340.06,982530891.41,339387475.95,712349137.69,333294417.00,816971597.08,440086600.00,1166502116.01,600640069.67,1119476667.81,678959104.00,721494002.00,493846117.00,0.0
2,营业收入,2790504545.60,1860389305.59,755944040.69,9695639267.75,8952390254.83,5515001042.59,2773231011.71,10195585574.87,6084759141.50,3915920430.21,2605458161.80,11823320068.02,8211689369.51,4621642098.36,2447709067.71,6025389392.70,3735981427.53,2600174300.08,1320795635.32,7048598102.06,5209926743.41,3464139645.58,1660150138.54,8655676862.65,6840551567.80,4699218013.22,2043375238.47,9302491745.01,6854918491.83,4358772770.42,1912443695.23,7912108305.24,5589148040.64,3646475361.13,1659165743.03,5023053287.09,3174313348.24,2067094186.42,798980742.91,3522959059.52,2067109694.00,1326733820.38,525273475.68,3581042776.25,2516477955.72,1733280300.20,753389401.64,3398126377.55,2378619870.64,1395761803.29,564020173.68,2694310942.38,1957217728.72,1101349334.47,485433917.41,2386699228.56,1625531249.28,1053432768.30,480420762.97,2691771047.15,1931835823.72,1201073973.86,516212968.36,2012728041.31,1354266745.00,836125970.77,364366369.54,1835277952.55,986420657.21,618405212.64,271983167.23,1596941306.22,730532401.66,1570648459.88,732068847.54,1389910834.65,604353690.13,1134009340.30,577685302.95,965061309.88,331768884.68,701140664.85,326534301.25,803475473.41,434577000.00,1153436409.95,591717444.86,1110054217.02,677126653.00,720863248.00,492972719.00,0.0
3,二、营业总成本,3504270833.51,2367976204.65,979670147.44,12059736557.55,8757390464.42,5409635996.77,2771437596.71,9993991941.83,6166466664.45,3982929497.99,2598824569.13,11709558025.36,8027226347.01,4543158324.99,2410747408.91,6278312133.96,3799323268.63,2636416506.28,1348035570.16,7365394711.53,5253639673.49,3516624813.56,1660929697.84,8777518169.74,6859202256.21,4691486608.52,2023106779.99,9333033185.11,6770453282.67,4296799336.46,1897532090.72,7859514163.33,5563112398.19,3626707954.05,1654693683.05,5007139292.05,3205508998.92,2086820086.52,817920187.66,3546235025.09,2107416505.81,1349612572.03,554995659.68,3568816707.73,2477283905.66,1683892047.89,745104963.94,3352803267.61,2337253872.86,1364218010.46,567545539.13,3002226236.21,1940604746.02,1087550624.74,489558113.95,2375011713.45,1623526110.59,1051246580.17,489467931.76,2683300376.69,1936804563.82,1198115080.28,529562296.50,1979268184.32,1325736113.92,811549507.92,337265508.07,1808524812.11,941776915.43,577364276.12,275486713.86,1568637538.04,704410085.71,1525961451.32,689287996.78,1368631467.06,612388571.36,1151607286.15,598317260.94,968012268.37,0,715354213.28,0,793329098.32,0,0,0,1099352415.76,0,0,0,0.0
4,营业成本,2560686170.05,1744142903.20,662264578.08,9118585405.53,7770631005.65,4672856149.20,2404228280.85,8567225272.77,5211267742.86,3330276316.02,2299586947.12,10290440873.16,7108878228.62,3993622180.96,2159684245.34,5238233780.56,3206549524.57,2234549345.40,1155802661.05,6212049352.58,4609739342.55,3099862620.55,1478608342.20,7849071868.74,6266623374.94,4307733253.19,1834458215.83,8439070448.30,6217318251.15,3975349579.57,1758964860.10,7352677388.24,5205196892.17,3397140158.32,1550917683.10,4595672828.59,2943576575.68,1923395355.03,750724191.13,3208228159.91,1883457667.62,1203439521.64,486684053.46,3213271396.56,2257668666.27,1531264779.64,679788576.81,3040225208.73,2122881899.65,1230421038.31,501648598.26,2368057022.19,1713067101.50,946292407.73,426657632.76,2069136099.88,1417645177.90,919461920.91,427255371.32,2382089010.69,1752510114.36,1083404070.19,478709908.90,1739948945.61,1164926579.25,703799857.84,289695221.21,1590887766.31,809943020.15,493713508.90,235702050.31,1383015112.87,629660052.35,1365881021.04,614871148.89,1255902531.11,556440434.52,1042908237.66,554611642.43,907697883.16,0,666986233.06,0,743419028.96,0,0,0,1058027333.03,0,0,0,0.0
5,营业税金及附加,25905815.22,20036639.94,7176460.76,62564258.00,35376261.00,30186274.68,22782846.13,58691288.78,34221969.99,25167990.03,13111273.92,40540098.73,17208229.73,9489824.63,5586807.40,20025518.47,11268322.20,6680199.44,3727767.37,22760290.54,11056249.02,7007442.90,3030826.60,23177607.89,14905925.62,10358073.61,4150452.46,23982483.09,12883971.87,8297983.54,2972415.02,12627069.37,7658249.75,4725759.01,1924535.08,9190036.63,6022087.30,3988809.35,1416925.64,7860040.47,4825206.75,3029358.41,1499410.99,6540213.95,4547706.38,2753057.07,1086540.91,4083678.55,2820966.79,1552781.56,525235.64,4233679.38,2371173.46,1477947.32,910882.58,8216734.77,4605504.76,3349937.53,1496248.00,9705093.96,5458704.19,3405378.48,1418322.70,14460709.31,10780396.21,8917832.57,8761547.22,12784923.29,5042975.11,3604599.68,1784729.94,5058803.44,1206039.51,3897822.75,2488720.83,2711063.41,593193.05,2084849.34,1073505.78,1187916.09,0,1127838.49,0,2509380.87,0,0,0,8283160.60,0,0,0,0.0
6,销售费用,102871609.74,70658622.51,33448673.78,169365521.79,154301134.78,101952619.54,35400681.38,198321915.58,143196919.38,87872377.03,46730475.72,204434193.56,148235348.32,96993639.84,42092772.90,190436691.39,134735262.16,85609200.45,41046795.80,228464437.71,156638544.99,100036162.32,45743449.65,226456928.50,157389066.48,102777791.96,47936551.24,195582448.93,135461337.34,70628380.59,30067366.24,127417965.26,95010481.09,57215905.09,29438394.45,96407117.15,66376274.06,41115079.77,16230548.88,70011198.88,48345177.23,29817901.60,13956572.42,60395622.71,42524904.03,29622791.01,12016804.28,43903017.38,29119869.54,16118356.00,7552276.13,48702854.91,36598803.29,21744754.56,8364597.98,44715170.29,31044628.74,19560201.06,11121109.12,56794481.86,39802014.13,23491299.38,9602906.51,45595801.48,30743675.02,20240250.80,7076562.76,32429637.02,24507413.03,14902515.12,6817118.71,35751389.36,11463299.60,29147301.64,13048890.49,21857959.72,11104641.47,18983041.13,7198779.59,8585427.88,0,4060537.42,0,5022552.82,0,0,0,5291575.73,0,0,0,0.0
7,管理费用,329109006.09,224895850.24,104993205.38,585020912.96,325951402.94,484140165.76,223438540.67,865824128.90,650304562.82,445867316.83,189756705.51,917922345.92,623076659.56,359165862.12,172483215.30,546023050.03,334611022.52,229164738.49,107950891.55,530986073.25,330672009.87,208094810.66,96807148.83,489492293.98,306843107.09,197352059.76,98491786.25,461190367.97,274825375.25,162381479.76,74533399.69,299390428.47,202333470.04,126227064.66,57247971.18,261282871.93,163978861.50,104893480.17,47405182.42,209827199.26,136902548.95,90296430.51,42212525.22,228940117.10,133758906.80,94439923.99,41475961.59,203931724.23,130318853.02,77651930.52,40153932.83,508114181.56,149910632.81,92258894.21,41818914.79,207644056.08,137921504.60,87501754.62,39052219.83,179573602.51,98665314.45,60164712.41,26538549.17,128637133.29,83746544.85,55295433.88,21139983.19,130619772.99,75029109.17,45137620.33,24166629.64,118944906.71,46924875.92,93542716.75,42610120.71,67328153.72,31880201.92,55682386.02,20304027.26,31250237.85,0,27843886.60,0,31461811.02,0,0,0,23920624.75,0,0,0,0.0
8,财务费用,185614803.13,118519644.23,76922051.02,198904714.82,21381989.50,70084474.80,84312122.01,216782503.05,135199771.49,83409223.74,42776950.16,143158402.90,98324261.82,60482979.76,29896983.60,139072534.86,102058573.78,72271666.66,37295090.70,165064083.29,125428992.06,85271215.87,35871654.49,145865990.34,99836843.46,61474557.50,35120199.32,147673120.02,117481780.64,67995165.51,28281029.61,54653122.19,44810741.91,34179118.67,13228819.00,43780673.24,32637888.30,21730098.31,10591892.16,35435606.96,31980416.90,20881664.61,11001445.29,43413924.64,33223533.50,20681885.99,9353961.07,55224598.66,48369682.46,34352401.55,17946553.40,73118498.17,38657034.96,25776620.92,11806085.84,45299652.43,32309294.59,21372766.05,10542983.49,55138187.67,40368416.69,27649619.82,13292609.22,50625594.63,35538918.59,23296132.83,10592193.69,41802712.50,27254397.97,18872023.90,7016185.26,25867325.66,15155818.33,34098638.73,16868221.42,20386994.19,12370100.40,31948772.00,15129305.88,19290803.39,0,15335717.71,0,10916324.65,0,0,0,3829721.65,0,0,0,0.0
