,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1492953784.43,1028115701.06,541304542.54,1602519879.44,1086618978.63,655116925.91,340299991.53,752737593.72,420223609.86,83411786.21,0.00,12653836.16,1387883.07,854700.85,0.00,154959558.86,103667892.37,31774089.20,20404644.78,243740191.27,161819191.58,97221406.80,21630329.47,226201000.06,158578748.07,97826298.44,21944357.06,212032406.56,140045530.23,97527729.33,31759692.39,731404795.92,474021583.76,287266483.95,146767882.45,767224209.13,569597819.46,421216841.17,217838736.31,743630016.09,529666132.94,299512400.31,130206319.89,968886648.86,824780673.44,544518163.01,301804744.64,1029510332.03,749574320.25,451204553.14,208127760.57,1209849672.24,914474397.95,625997428.20,289299115.42,1012963564.57,689635074.33,430125977.31,219372885.90,979629566.22,716233018.94,431497378.87,202469457.24,682783608.30,430051749.04,261119383.66,127558826.53,522478265.59,350885035.62,214097233.38,95785982.61,476889298.47,266501881.07,412989415.70,196944334.22,612694668.81,324889252.42,580770460.91,302903695.77,255577165.37,118250615.71,192960299.79,173765117.00,92878573.00,0.0
2,营业收入,1492953784.43,1028115701.06,541304542.54,1602519879.44,1086618978.63,655116925.91,340299991.53,752737593.72,420223609.86,83411786.21,0.00,12653836.16,1387883.07,854700.85,0.00,154959558.86,103667892.37,31774089.20,20404644.78,243740191.27,161819191.58,97221406.80,21630329.47,226201000.06,158578748.07,97826298.44,21944357.06,212032406.56,140045530.23,97527729.33,31759692.39,731404795.92,474021583.76,287266483.95,146767882.45,767224209.13,569597819.46,421216841.17,217838736.31,743630016.09,529666132.94,299512400.31,130206319.89,968886648.86,824780673.44,544518163.01,301804744.64,1029510332.03,749574320.25,451204553.14,208127760.57,1209849672.24,914474397.95,625997428.20,289299115.42,1011547288.00,688142356.74,429415265.17,218735130.44,975433267.47,712972481.68,429057851.31,201190837.76,680039766.92,428104988.46,259954839.40,127255280.43,521679543.29,349380438.09,212856476.25,95409694.38,475910714.19,266429742.80,412022109.29,196285631.11,608285789.92,324061716.44,579746848.76,302798357.25,255410618.34,118250615.71,192704619.53,172680667.00,92809950.00,0.0
3,二、营业总成本,1529709540.36,1036822674.01,577602008.64,1842803420.29,1294381461.37,780449347.22,361358967.69,848168353.05,610705486.91,229526127.90,20833667.06,63931134.44,32753036.07,16331659.97,8310796.32,117422879.86,71876945.44,27449577.38,15534426.41,154661547.52,109584583.34,70808583.95,17730768.09,147357297.09,103049133.66,64776269.17,17387628.37,154840163.95,102106155.40,73578311.11,29052134.90,783191883.88,500179765.90,306070097.66,155192927.65,849240414.46,607427965.70,448537190.29,227766247.73,854158996.70,559576204.64,321889583.25,139857013.66,1032748496.15,853751742.28,564608674.53,308300280.20,1089327245.60,782699119.61,469679821.60,209766543.52,1173592248.65,845133131.62,623911080.20,288762905.30,1148401714.30,688911116.64,430962765.51,218892135.80,986490838.71,704064858.75,425606102.40,198665729.00,699091624.44,424739249.13,254835254.95,123262178.06,512209748.73,337153382.65,203500270.64,91746647.15,465565162.82,252720598.24,356542666.77,142007478.72,528215495.68,275400900.21,419716886.65,220610020.97,176102807.27,0,153072312.32,142559455.00,67609180.00,0.0
4,营业成本,1200472377.92,816216970.40,445855111.20,1247002783.29,867274583.93,533013444.42,268656799.27,576668734.16,319627954.15,65130990.00,0.00,6658845.38,657257.11,0.00,0.00,68708509.67,45436272.17,13738223.53,9705444.28,112916066.49,73943758.64,45334463.92,11685051.40,106820164.61,74272409.60,45798409.51,8575791.71,99865014.72,63632336.51,47237475.41,17429633.64,707460089.38,461822730.21,277310148.11,142688865.55,759553772.40,568937506.70,421570313.87,214867991.36,733681750.90,521628746.10,300372474.25,129922674.43,932318973.57,795363999.02,524836305.39,286134467.95,1006112826.20,729148030.32,435031726.00,194561485.70,1157693366.37,847592806.78,581700907.59,267119735.78,945193572.06,628769111.04,392362713.11,202224026.37,885650374.09,633750680.36,378229141.16,175866738.01,585032767.81,360193141.10,203619253.34,104327265.47,433086649.84,284330797.56,168830381.24,77842484.11,396290602.99,228913203.77,312976365.69,124536770.87,503496097.82,263620260.26,399754442.45,217391380.35,164426256.38,0,134383740.11,125421876.00,52325317.00,0.0
5,营业税金及附加,21593786.00,14276770.93,6165400.96,27594463.41,16533727.21,10224099.33,4404846.57,21398026.30,16988875.07,15507252.66,283043.70,1728314.60,0,0,0,16991709.12,10687833.25,3622766.14,1510293.70,12295808.45,8677475.67,5265743.58,1482704.26,12980209.93,9342839.04,5813797.57,2368274.35,12918132.09,9257039.80,5450049.30,1780574.24,234478.05,222084.40,168926.27,117292.75,218483.61,188067.30,160818.20,77653.73,403980.65,274717.43,130438.73,41543.23,1131800.18,868762.65,494301.95,294854.08,1596919.39,480700.38,197716.61,164801.82,1631698.29,1474343.06,1034144.98,756931.72,2227320.36,696757.72,611744.92,276191.69,1873497.91,728752.16,592347.51,283181.34,2398097.51,915366.31,601261.70,176869.72,1935634.81,1140088.66,859252.58,232733.20,1636594.20,751275.23,1844554.94,1372900.72,1885761.80,2681931.61,6283727.07,372485.43,2060805.28,0,1462485.27,1250963.00,778379.00,0.0
6,销售费用,29364417.79,20663816.25,10994698.73,38150525.54,27364953.85,16734741.05,8775631.90,16853117.81,9400777.08,2376442.89,37354.89,228472.45,166712.49,110843.85,55364.61,390190.89,172664.12,117299.51,59449.07,397951.84,225149.15,166200.08,60549.07,368347.36,180133.17,120509.56,60620.28,226832.43,176732.67,114417.78,57208.89,13779721.70,10299512.42,6244229.33,3040473.70,17614904.66,13170974.33,9481817.35,4899918.11,15811171.99,10344856.21,4753354.32,1358275.70,28794697.04,23036768.89,15217765.59,8902438.94,31635965.72,24004373.44,14399748.32,6915406.70,44831954.24,31436685.19,20931789.36,10550495.58,43181021.13,27799939.18,16966677.43,8160980.57,43559294.98,29698363.79,16433964.43,8001382.25,37972590.11,25393436.89,16348626.07,8250619.26,30717747.78,22280527.16,13256685.77,6058471.23,22485775.50,7458127.61,12257326.13,5965815.45,16749300.81,7467080.30,8523805.29,1797875.20,1997325.79,0,2366119.47,2417745.00,2055012.00,0.0
7,管理费用,172394395.59,118707568.38,59335634.36,272010728.26,166713651.27,118333022.81,62029030.40,199583814.21,148724595.55,91108195.13,21951967.10,60995857.45,36941193.07,19955935.51,9913067.59,28946814.62,19064168.63,12434973.34,5818214.49,30751917.97,21870052.33,14994877.36,5020241.85,26411048.60,19028683.51,12887869.34,6133943.85,31658428.33,24411206.35,17788451.47,8932308.02,39883536.18,25691837.09,17615667.58,9122974.64,41937631.93,27064540.52,18410828.09,8873058.29,40470228.52,26001173.15,16548903.31,7768090.06,39513158.20,28073477.08,20381900.74,11193991.54,16759885.15,27193750.17,19511650.71,7669921.73,42756367.23,-32524763.61,19942798.89,10041913.71,157461299.51,30999347.61,21519130.72,8975136.60,54230836.73,38452529.84,29123498.82,13597541.97,73193625.28,35332345.95,31832691.41,9382801.83,40864881.85,23867885.09,16103721.55,6136187.58,40720345.57,14444954.14,26232645.00,9118871.07,13472140.56,8239322.16,12885005.86,8910585.42,12885318.69,0,12587252.41,13554589.00,10082049.00,0.0
8,财务费用,85175629.62,48551426.68,20953664.00,231437741.77,198845700.76,101585367.83,16762742.13,38143075.02,116315082.50,54913344.40,-1445698.63,-5328432.28,-4262157.70,-2985150.49,-1657635.88,-6658259.97,-4781574.66,-3761163.88,-1558975.13,-1731323.00,-1973510.48,-1790921.76,-517778.49,523397.88,319260.31,716855.16,248998.18,591087.84,1044431.84,890158.92,852410.11,2030922.22,2328059.55,635822.71,352780.29,2766726.20,2003793.92,1311070.99,808931.79,2746214.21,1946838.44,662085.73,766430.24,7218584.13,6577649.00,3783793.17,1779527.69,2778883.22,1872265.30,538979.96,454927.57,-1207146.06,-2845939.80,301439.38,293828.51,338501.24,645961.09,-497500.67,-744199.43,1176835.00,1434532.60,1227150.48,916885.43,494543.73,2904958.88,2433422.43,1124621.78,5604834.45,5534084.18,4450229.50,1476771.03,4431844.56,1153037.49,1676851.44,1013120.61,-7387805.31,-6607694.12,-7730094.02,-7862305.43,-5266898.87,0,2272715.06,-85718.00,2368423.00,0.0
