9,研发费用,6211056.12,3760480.94,2468084.59,1265523.49,6562257.44,5028383.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,39759042.94,7138763.65,3434978.27,6240221.37,10235500.00,2104480.00,-664254.87,3399423.72,54196454.20,21060946.31,5948516.39,2299794.80,64296503.83,50829357.38,47175536.34,28798655.94,36077747.76,6959910.87,3655317.74,1008231.23,14520959.35,4432407.09,-318486.70,1554972.72,14566855.22,6110129.80,4652148.35,550335.91,-378657.20,-318127.09,305479.44,-78054.50,5365568.96,6291449.77,6176203.02,990630.84,2477644.37,2094239.35,1667911.78,1373445.41,2671721.48,-124317.21,-141399.57,-1577959.92,22165422.27,-3626866.91,-3073296.23,-4552839.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62559.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,513939930.55,435008326.05,342489737.28,74777529.28,-26706514.27,-26203416.54,-18371662.35,-1951926.16,31988320.53,19213979.17,10160130.04,6011217.13,-24652569.55,-11855906.84,-14225799.49,-11140909.27,-6016601.31,-24758399.83,-2085431.83,0,0,0,0,0,0,0,0,0,23309535.73,23288939.48,999020.46,717495.74,-17492225.05,-14331784.95,-4954660.76,-1888175.30,-5810376.93,-159990.98,-54768.87,-129454.90,26155.00,-510469.51,-78122.86,0,-26155.00,-5124007.80,-22193815.65,-7727066.60,-6933.75,11570091.45,12519048.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,506286329.67,195836803.47,161261746.09,442091196.35,629849010.93,315088230.39,84890663.45,15626696.61,822339225.12,506684374.66,181539789.12,157392506.61,403862058.10,376199389.33,223447040.61,70674365.30,397314269.40,298296891.40,176393480.50,103333099.78,199421038.53,152622854.55,45083673.49,16349222.93,210836270.25,181621989.99,57142205.69,13232006.61,334756104.02,311316299.04,173712445.38,28876307.85,272013222.63,198201609.93,168811154.97,46354383.14,317289195.00,261333616.39,131643634.17,52491530.69,459974262.14,295632643.39,192817461.08,114124377.76,209716918.72,205163053.07,190757043.00,15593113.80,333881905.70,272270697.38,211054009.67,12373489.63,107035596.64,100603517.98,86276457.04,9497753.19,91989073.99,87951310.46,78364277.64,38843442.04,97183824.75,66128618.99,61372312.09,26113134.95,46747255.28,30456343.92,22745873.31,15624303.72,106178470.98,76804495.47,44873191.15,15155751.72,107886336.67,47194825.10,57304456.27,32606684.39,76944357.46,22361697.27,63452057.64,27848525.96,72770660.29,34753104.41,28484402.48,15169023.60,16233724.82,5088752.76,17635000.00,7006901.05,4333863.32,5767039.45,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-3593236.61,42636778.21,37158888.47,5447346.03,25982010.16,21322172.06,16577619.74,6938738.11,24090697.34,21794515.15,17297130.57,9616900.92,12306370.51,5099571.28,9739719.84,9134197.74,59578161.81,43642690.98,31249605.64,14016284.73,33238906.96,24268954.76,23644966.71,9792555.76,37990314.70,29105056.89,21445637.52,7881487.05,48978802.92,28382813.14,19569698.96,11460765.34,40618243.71,25448391.04,13816474.19,9539954.90,52114447.27,34243657.96,24198272.95,7556211.87,45551898.59,33442323.82,24238531.30,8836654.67,32690866.50,24994356.57,18109524.12,0,42491446.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1441960640.45,968506797.39,758453554.43,631616755.72,1251709993.08,814944079.72,414208757.45,232060282.80,1218220578.10,753770330.04,360163177.26,235471715.91,723765675.18,550928358.46,338709416.50,143383109.44,658208720.48,510291688.38,325960811.15,179241319.69,494133388.60,385972302.99,214417132.89,91007094.60,502507901.70,423683760.58,232125833.46,92045875.08,569320025.11,469991568.50,244706041.31,56981586.24,425458833.36,306486261.74,241006045.90,97466281.11,674429000.56,518276557.64,318855384.54,131284250.71,549686736.78,352335955.68,220342056.58,52146039.77,95136642.71,189193985.77,237504150.80,-8205609.67,547789223.32,484041518.07,438263085.63,61402565.17,374030950.48,302503975.65,198878080.84,66603776.99,285022487.20,245101118.67,190723877.68,65083267.39,288096997.66,217722569.02,162459891.89,70574461.61,246481847.54,169899702.51,104786058.55,66699350.30,278311133.48,214119270.75,145435133.92,59425418.40,274479192.02,137496329.46,212181138.38,114335019.17,227371398.13,99456567.46,195243139.05,108603422.97,189815063.66,94991022.07,123489183.13,59218966.22,99246974.49,55998708.40,93715000.00,44861111.60,73632411.07,31201337.72,22699639.70,0,0.0
16,加:营业外收入,6846766.35,3487045.20,2188072.25,1153145.66,9729440.78,5373550.28,1642764.46,505985.89,10222634.57,49749944.06,34779781.08,7195673.31,92238579.35,62245469.37,28488666.76,7892109.31,84213806.49,75119479.96,21123983.81,8369445.32,167587329.99,149952692.96,112431496.42,35906790.81,154031052.14,109882104.49,67956583.98,24152119.10,150389968.02,105084033.00,84267991.26,47816976.39,198034021.23,157132684.61,96460576.85,26183729.69,100827127.63,83226156.93,28789772.92,9815903.72,254169971.11,135336470.89,103997901.96,94998812.30,511395520.19,337263954.53,189132682.73,88555317.79,243265400.22,145634726.88,84103674.39,16941712.19,27298578.10,15594895.22,9008054.81,2568029.64,26960773.02,11196533.48,4551189.15,347850.80,17601337.09,6897014.03,6194875.82,1441388.28,4266622.00,1385858.49,850055.47,403935.38,6473386.06,1556407.83,467016.95,261954.39,4958681.90,1297970.59,1746312.98,748502.40,1752237.22,2867024.42,8846913.24,172147.39,3092205.94,0,604960.79,0,13949924.16,0,0,0,6097360.07,743216.92,246170.96,0,0.0
17,减：营业外支出,9628696.27,4804803.14,3620515.08,785041.63,10259670.57,3636221.43,2479885.59,1874456.08,8170718.46,15267085.85,9389009.51,5478375.40,23747552.40,13524028.72,9593305.82,5690038.86,47285969.35,14865315.58,4698540.82,1856148.34,46059538.26,31327074.29,12420820.94,5082271.30,42208130.95,31144683.52,15030712.90,3364198.17,83403190.72,22679755.56,11853924.23,4349337.99,39527994.20,24795132.94,16773881.77,8075630.24,45277800.41,26382615.69,19289157.40,8992382.29,47264643.76,27460823.58,18581154.89,12062192.94,58562872.33,26795203.03,17247096.26,2699525.73,54560485.93,29062272.84,15652508.80,5188679.38,49497695.98,34373810.74,14650038.69,5295355.22,23799782.89,15451890.02,6356327.63,1456317.54,17283597.08,14054675.67,9297116.11,3667086.22,17875892.90,12598724.20,9425793.63,2554905.18,24462140.39,17062499.90,5427325.36,1299758.90,76380901.19,10923470.77,9408427.11,5064664.74,31070889.82,3529241.49,22402760.77,6091905.56,4815385.88,0,5052872.96,0,2549346.96,0,0,0,1924375.41,768636.71,717643.09,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,108972.60,0,0,8692865.33,3824355.83,914962.27,22495435.11,12552986.61,8831644.47,5498813.77,46924232.27,14527183.02,4430801.45,1658674.39,39490112.85,25033839.40,11984898.36,5012475.42,40041781.16,29222970.12,13275872.65,3207063.95,82957149.99,22311142.78,11572099.33,4283101.30,38163078.71,24158690.39,16417447.58,8034623.99,44875850.37,25592553.94,19049412.31,8531394.90,46219089.76,26725706.70,17875113.89,11711068.44,53543785.89,23540767.84,14412578.62,2605412.18,53590029.19,28071953.21,15323630.14,5011587.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1439178710.53,967189039.45,757021111.60,631984859.75,1251179763.29,816681408.57,413371636.32,230691812.61,1220272494.21,788253188.25,385553948.83,237189013.82,792256702.13,599649799.11,357604777.44,145585179.89,695136557.62,570545852.76,342386254.14,185754616.67,615661180.33,504597921.66,314427808.37,121831614.11,614330822.89,502421181.55,285051704.54,112833796.01,636306802.41,552395845.94,317120108.34,100449224.64,583964860.39,438823813.41,320692740.98,115574380.56,729978327.78,575120098.88,328356000.06,132107772.14,756592064.13,460211602.99,305758803.65,135082659.13,547969290.57,499662737.27,409389737.27,77650182.39,736494137.61,600613972.11,506714251.22,73155597.98,351831832.60,283725060.13,193236096.96,63876451.41,288183477.33,240845762.13,188918739.20,63974800.65,288414737.67,210564907.38,159357651.60,68348763.67,232872576.64,158686836.80,96210320.39,64548380.50,260322379.15,198613178.68,140474825.51,58387613.89,203056972.73,127870829.28,204519024.25,110018856.83,198052745.53,98794350.39,181687291.52,102683664.80,188091883.72,94991022.07,119041270.96,59218966.22,110647551.69,55998708.40,93715000.00,44861111.60,77805395.73,31175917.93,22228167.57,2336944.48,0.0
20,减：所得税费用,406859777.27,219843184.43,171848031.01,155042274.69,312423701.55,201665931.90,110951599.22,63989530.46,292983072.70,179104602.46,85464435.76,40395966.80,172020046.63,141799074.45,80983168.50,36579154.79,133569363.99,110715477.56,67310977.24,46224531.78,119211896.69,92409855.02,69374845.30,28882997.76,134369711.23,100016231.68,54993182.90,23805130.37,176828160.80,149184826.97,76378229.20,24546156.81,110447043.67,78785429.18,62648955.53,24819001.10,130995784.85,97499063.82,60608199.58,26586998.03,99337428.80,49817277.96,54092552.83,36137022.69,88858512.48,101896225.31,70825598.30,15357099.04,204132110.74,171082045.37,147326256.96,22648775.04,93702096.33,68418096.43,35008979.45,16329023.23,53709864.81,46355919.13,40219046.47,11019634.65,52992662.84,37429278.75,32654918.08,12774026.45,41290662.87,32677890.14,23989542.82,13956950.90,41164345.06,29426227.66,19884294.48,8731868.24,8256043.01,8867319.32,2723687.76,4089272.45,4802534.75,1761592.54,7173493.58,2916558.62,16914178.72,9505235.81,6820903.80,3264678.59,9830403.92,4166673.07,11462400.00,0,11127185.41,3939100.00,3334225.14,0,0.0
21,五、净利润,1032318933.26,747345855.02,585173080.59,476942585.06,938756061.74,615015476.67,302420037.10,166702282.15,927289421.51,609148585.79,300089513.07,196793047.02,620236655.50,457850724.66,276621608.94,109006025.10,561567193.63,459830375.20,275075276.90,139530084.89,496449283.64,412188066.64,245052963.07,92948616.35,479961111.66,402404949.87,230058521.64,89028665.64,459478641.61,403211018.97,240741879.14,75903067.83,473517816.72,360038384.23,258043785.45,90755379.46,598982542.93,477621035.06,267747800.48,105520774.11,657254635.33,410394325.03,251666250.82,98945636.44,459110778.09,397766511.96,338564138.97,62293083.35,532362026.87,429531926.74,359387994.26,50506822.94,258129736.27,215306963.70,158227117.51,47547428.18,234473612.52,194489843.00,148699692.73,52955166.00,235422074.83,173135628.63,126702733.52,55574737.22,191581913.77,126008946.66,72220777.57,50591429.60,219158034.09,170058312.48,121174206.92,49953813.22,197791664.79,119003509.96,201795336.49,105929584.38,193250210.78,97032757.85,174513797.94,99767106.18,171177705.00,85485786.26,112220367.16,55954287.63,100817147.77,51832035.33,82194000.00,46647685.88,66698785.73,27236800.00,23085000.00,0,0.0
22,归属于母公司所有者的净利润,981224852.43,692485974.20,545214164.63,450990003.72,881552442.25,577613508.54,279361636.91,156026030.70,872602305.49,568247403.37,273613315.48,185183473.61,558851620.91,433990342.96,259721785.42,92508935.24,511960908.87,413124072.82,248131751.92,128522791.96,423293139.38,357477348.99,208283675.31,75094432.56,408210065.50,350531622.45,196820178.43,74374118.10,389165549.44,365407905.40,218239880.51,64552628.48,422492962.14,322255468.72,235334367.98,79809390.83,530039770.84,429342089.95,232532343.55,88930884.95,611698381.07,391631970.39,239656206.92,101498287.55,383297784.25,363190963.31,312198787.65,65405734.27,466100475.93,374420369.40,304699202.33,52385344.80,228322220.57,183550784.23,140616044.93,47699313.64,211739750.66,174014142.59,137799185.21,58734500.79,231097903.19,170988426.70,128501092.21,58345453.47,196134055.14,129922605.23,74747487.84,50483678.26,221359056.56,166742233.41,118390717.08,50267355.55,187580247.26,115597330.09,194895626.45,103989337.16,187017419.99,90861720.61,172784675.16,99767106.18,171177705.00,85460342.26,111776741.17,55954287.63,100817147.77,51832035.33,82194000.00,39475914.99,66678200.00,27236800.00,23085000.00,2336944.48,0.0
23,少数股东损益,51094080.83,54859880.82,39958915.96,25952581.34,57203619.49,37401968.13,23058400.19,10676251.45,54687116.02,40901182.42,26476197.59,11609573.41,61385034.59,23860381.70,16899823.52,16497089.86,49606284.76,46706302.38,26943524.98,11007292.93,73156144.26,54710717.65,36769287.76,17854183.79,71751046.16,51873327.42,33238343.21,14654547.54,70313092.17,37803113.57,22501998.63,11350439.35,51024854.58,37782915.51,22709417.47,10945988.63,68942772.09,48278945.11,35215456.93,16589889.16,45556254.26,18762354.64,12010043.90,-2552651.11,75812993.84,34575548.65,26365351.32,-3112650.92,66261550.94,55111557.34,54688791.93,-1878521.86,29807515.70,31756179.47,17611072.58,-151885.46,22733861.86,20475700.41,10900507.52,-5779334.79,4324171.64,2147201.93,-1798358.69,-2770716.25,-4552141.37,-3913658.57,-2526710.27,107751.34,-2201022.47,3316079.07,2783489.84,-313542.33,10211417.53,3406179.87,6899710.04,1940247.22,6232790.79,6171037.24,1729122.78,0,0,25444.00,443625.99,0,0,0,0,7171770.89,20585.73,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.415048,0.292915,0.230620,0.190764,0.372888,0.244325,0.118167,0.065997,0.369102,0.240363,0.120000,0.078000,0.240000,0.180000,0.110000,0.059000,0.320000,0.260000,0.160000,0.082000,0.270000,0.230000,0.130000,0.048000,0.260000,0.220000,0.120000,0.047000,0.250000,0.232000,0.140000,0.041000,0.270000,0.204000,0.150000,0.051000,0.340000,0.270000,0.150000,0.056000,0.390000,0.248000,0.150000,0.064000,0.240000,0.230000,0.200000,0.062000,0.440000,0.356000,0.290000,0.065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.415048,0.292915,0.230620,0.190764,0.372888,0.244325,0.118167,0.065997,0.369102,0.240363,0.120000,0.078000,0.240000,0.180000,0.110000,0.059000,0.320000,0.260000,0.160000,0.082000,0.270000,0.230000,0.130000,0.048000,0.260000,0.220000,0.120000,0.047000,0.250000,0.232000,0.140000,0.041000,0.270000,0.204000,0.150000,0.051000,0.340000,0.270000,0.150000,0.056000,0.390000,0.248000,0.150000,0.064000,0.240000,0.230000,0.200000,0.062000,0.440000,0.356000,0.290000,0.065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,57380700.44,52879684.75,138568543.73,187432822.59,-1076822221.01,-820853618.91,-564650633.37,-368534065.02,-496168745.00,-57836587.91,-21141879.15,-115899885.18,313447804.67,315979433.00,403661193.26,216461783.31,1868254971.51,796186910.19,975862197.45,210058202.47,515562513.29,132628435.26,-1890469.78,-5511482.25,-181460262.25,-146582978.44,-142038878.68,-21436254.62,-12148871.10,-81023891.62,90002580.03,123316187.09,-557277325.52,-274254074.28,-177467497.13,30662624.76,23803395.38,-28038305.92,-132018409.42,240979382.30,813849048.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1089699633.70,800225539.77,723741624.32,664375407.65,-138066159.27,-205838142.24,-262230596.27,-201831782.87,431120676.51,551311997.88,278947633.92,80893161.84,933684460.17,773830157.66,680282802.20,325467808.41,2429822165.14,1256017285.39,1250937474.35,349588287.36,1012011796.93,544816501.90,243162493.29,87437134.10,298500849.41,255821971.43,88019642.96,67592411.02,447329770.51,322187127.35,330744459.17,199219254.92,-83759508.80,85784309.95,80576288.32,121418004.22,622785938.31,449582729.14,135729391.06,346500156.41,1471103683.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
