9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,47689.98,26389716.00,-2020319.29,-103082.60,187055.05,5189144.30,-865446.74,-6363504.49,35591.59,443228.33,283935.75,462428.86,577298.27,1336034.24,410180.11,399204.73,70858.84,-459241.17,-381860.25,114155.61,109077.83,81118723.07,275624.53,661018.04,379103.57,51897818.61,801830.62,1141512.73,2277712.67,-1724641.64,-868181.36,-1235151.11,2067229.30,17713101.53,5596627.73,6588142.57,6526668.61,-3095237.33,-912070.05,6057950.34,6868306.39,39819304.13,-2548778.89,-1471115.22,4674421.81,13970135.02,11578733.72,12834455.05,1691581.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,85586827.97,58437663.70,27961597.52,105406999.15,77469453.99,64025623.50,31270822.84,92682331.98,74899253.52,54818309.75,24897391.63,85330172.89,72492329.04,55090399.59,29405021.15,98902508.46,75781016.42,66137119.01,28142185.52,105091281.25,74092911.50,57467372.19,22851299.29,36114053.71,23039706.61,25286783.81,13814160.71,89319660.27,62698265.92,42352958.27,14389167.83,135541514.29,75292872.45,38449307.65,11070081.56,159216479.42,94569174.75,59244590.67,23873826.97,3419198.00,-51933860.37,-40558673.30,-19941191.58,-39632100.22,7071199.36,27781335.11,11450697.48,112987905.21,63075509.59,52188249.89,8993232.67,109670798.83,65183087.71,45660788.78,8572902.96,85047572.39,48351887.93,39680272.59,0,-1018960.55,59733.89,31676.41,29488.56,-4771021.94,-85092.36,-85092.36,0,-75584.72,-255203.18,-255203.18,0,-109370.16,-154293.76,1108280.05,842164.67,5692550.37,1802264.89,1378640.18,0,738278.34,173755.34,666950.34,46480.00,0.0
13,其中:对联营企业和合营企业的投资收益,85586827.97,58437663.70,27961597.52,104422769.38,77469453.99,64025623.50,31270822.84,88821053.11,70855287.87,51522992.88,24897391.63,83639822.73,70801978.88,55090399.59,29405021.15,97552508.46,74431016.42,66137119.01,28142185.52,103281620.40,72283250.65,55657711.34,22851299.29,33774053.71,20699706.61,22946783.81,13814160.71,84877714.65,58759380.12,38414072.47,13469660.42,132886745.94,72638104.10,35794539.60,11070081.56,122468705.33,68644566.18,37984438.49,7274929.67,-160802.00,-51833860.37,-40558673.30,-19941191.58,-40009368.72,6695264.28,27405400.03,11450697.48,106409798.14,61326927.98,51618342.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,110668541.02,99569403.52,25484930.98,125847155.51,114813068.78,86065676.03,37296446.07,75664832.49,67745706.96,44846140.62,183875.32,162811024.82,170159081.50,122350058.03,44986383.67,141716199.23,126418552.72,76331879.58,21051391.33,132679884.49,101794527.32,71508456.08,18745075.81,-37432237.75,41570959.71,57251493.22,22497066.34,65052003.89,99685118.12,64972192.90,10701735.14,134899199.31,73354108.55,30421941.26,-1938117.44,119793723.77,81660098.75,31643941.84,1172137.33,-67359155.14,-104467663.31,-82608185.54,-45679890.33,-178168626.88,-51418760.55,3530672.71,7032750.89,141278111.23,85642343.95,51583075.41,5428589.49,114796700.62,79433899.60,50882466.90,5550583.54,73668850.28,79298101.88,56034918.09,17386659.05,57193031.11,36422780.67,9134055.29,2687059.36,37654663.55,31225300.67,9747301.46,5110154.19,61281561.15,41529446.28,12658462.40,3238545.70,32849664.11,12694764.56,32450947.50,11773154.56,50175137.89,22559781.98,47274611.24,12820830.43,46768435.74,13278999.03,48432604.25,32609806.94,0.0
16,加:营业外收入,16579220.93,12023206.78,12022006.78,11773351.90,2518916.04,2518916.04,4916.04,8522939.91,1914515.91,1889873.30,898716.98,25550819.65,16088544.29,14544660.96,1667176.82,3492376.00,2657732.00,1808488.00,869244.00,40848254.63,36758310.63,1918488.00,829244.00,36540146.77,3605406.50,2130218.00,1049209.00,11927188.31,7531528.13,2796160.49,427675.00,19181519.59,16188064.74,4035939.41,3591809.41,28852374.45,6962123.81,4733723.81,15000.00,29251226.72,14732718.28,665051.28,210051.28,88341.88,38341.88,29358.97,24358.97,2094037.31,2045877.31,467873.03,5863.25,425856.98,152852.22,147302.56,124186.92,1059708.74,737706.25,693859.38,0,0,0,0,0,510078.93,435109.00,419609.00,380761.00,2171028.08,302146.42,302146.42,302146.42,1873988.06,0,6040561.46,932490.83,1867113.64,0,1871290.27,546.00,6648.00,5532.00,36180.76,324265.41,0.0
17,减：营业外支出,4743436.83,936600.91,122242.52,29754632.93,1579517.88,1486463.13,708976.26,5860515.38,3839882.07,527247.90,437205.50,10769809.80,7222796.97,1377772.64,640141.44,14767300.83,380937.15,229170.12,135007.84,13753112.26,4189445.33,3633529.92,1547798.10,179016370.95,162124685.21,111686505.68,42298.75,5316696.77,548157.94,342719.90,339878.40,2351388.72,580025.07,316187.27,56234.60,681181.58,678781.58,186723.54,0,7105038.23,2894968.53,2087289.63,1984279.63,163620609.05,104108771.31,102554643.98,0,1421705.32,616726.59,263406.55,21344.00,9989825.25,431021.83,47361.71,47361.71,11993082.80,18749239.96,15694632.09,105410.09,632456.17,167719.06,8180.00,4680.00,739469.76,38288.32,14771.27,11200.00,193182.77,77792.96,71005.46,800.00,1196423.56,176445.09,557545.96,271713.60,245580.74,148875.21,259430.75,30010.00,175857.56,10520.00,164687.31,234772.35,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,565517.21,154226.90,154226.90,154184.50,8964956.55,7003045.81,1182021.48,507132.06,13056271.57,225937.15,74170.12,7.84,2223440.84,2214549.23,2027537.82,1543300.00,50266358.35,50311318.45,386505.68,42298.75,1353567.30,488658.05,332719.90,339878.40,1226530.92,575025.07,316187.27,56234.60,415958.04,415958.04,0,0,1711657.95,0,0,0,155163719.42,101152017.28,0,0,955321.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,122504325.12,110656009.39,37384695.24,107865874.48,115752466.94,87098128.94,36592385.85,78327257.02,65820340.80,46208766.02,645386.80,177592034.67,179024828.82,135516946.35,46013419.05,130441274.40,128695347.57,77911197.46,21785627.49,159775026.86,134363392.62,69793414.16,18026521.71,-179908461.93,-116948319.00,-52304794.46,23503976.59,71662495.43,106668488.31,67425633.49,10789531.74,151729330.18,88962148.22,34141693.40,1597457.37,147964916.64,87943440.98,36190942.11,1187137.33,-45212966.65,-92629913.56,-84030423.89,-47454118.68,-341700894.05,-155489189.98,-98994612.30,7057109.86,141950443.22,87071494.67,51787541.89,5413108.74,105232732.35,79155729.99,50982407.75,5627408.75,62735476.22,61286568.17,41034145.38,17281248.96,56560574.94,36255061.61,9125875.29,2682379.36,37425272.72,31622121.35,10152139.19,5479715.19,63259406.46,41753799.74,12889603.36,3539892.12,33527228.61,12518319.47,37933963.00,12433931.79,51796670.79,22410906.77,48886470.76,12791366.43,46599226.18,13274011.03,48304097.70,32699300.00,0.0
20,减：所得税费用,3888623.48,6007556.11,-363302.78,6161894.89,8928460.43,6494412.39,1397120.89,87460.23,3336680.42,3706213.76,-145057.26,19107167.32,17544803.34,13085466.85,2902143.02,6668017.12,10213885.96,3612084.07,-69128.83,7951569.55,14186.07,-1716.31,-74861.67,-13076001.76,-1995091.13,-1994236.96,-57110.33,5076881.91,-201077.80,-220175.91,-341656.90,24130530.15,-20438.05,71508.39,-538188.83,4450036.71,-1649156.94,-1647035.65,-979000.29,12499950.81,-7994018.13,-7003661.12,-4512345.05,-38280474.24,1755381.33,491206.40,332999.24,10804222.20,5638236.49,1385606.47,777848.26,9145294.48,6548764.50,4550974.33,753319.42,13812382.62,9722868.48,6321008.00,2709343.07,11924146.56,5636526.23,1384613.40,553567.64,9445671.71,6853627.93,2453418.17,1033395.29,14039136.08,7122014.46,2501662.36,572263.71,5840800.18,1250376.67,5931815.94,1628180.87,8324757.06,3361636.02,7494703.89,2075494.23,6949345.58,2037175.28,7307950.24,4944377.87,0.0
21,五、净利润,118615701.64,104648453.28,37747998.02,101703979.59,106824006.51,80603716.55,35195264.96,78239796.79,62483660.38,42502552.26,790444.06,158484867.35,161480025.48,122431479.50,43111276.03,123773257.28,118481461.61,74299113.39,21854756.32,151823457.31,134349206.55,69795130.47,18101383.38,-166832460.17,-114953227.87,-50310557.50,23561086.92,66585613.52,106869566.11,67645809.40,11131188.64,127598800.03,88982586.27,34070185.01,2135646.20,143514879.93,89592597.92,37837977.76,2166137.62,-57712917.46,-84635895.43,-77026762.77,-42941773.63,-303420419.81,-157244571.31,-99485818.70,6724110.62,131146221.02,81433258.18,50401935.42,4635260.48,96087437.87,72606965.49,46431433.42,4874089.33,48923093.60,51563699.69,34713137.38,14571905.89,44636428.38,30618535.38,7741261.89,2128811.72,27979601.01,24768493.42,7698721.02,4446319.90,49220270.38,34631785.29,10387941.00,2967628.41,27686428.43,11267942.80,32002147.06,10805750.92,43471913.73,19049270.75,41391766.87,10715872.20,39649880.60,11236835.75,40996147.46,27754922.13,0.0
22,归属于母公司所有者的净利润,119413479.49,104731597.21,38197636.43,102851296.54,109836150.74,82992964.00,36902893.26,80022357.51,59326218.76,37603047.81,2529052.79,164094200.18,164240663.31,123656909.21,43739869.65,126651326.57,121175068.12,76816334.51,23478157.82,156132801.54,137600146.08,72143755.52,19611542.25,-162077577.53,-111190536.94,-48028509.62,25071103.02,70632174.47,107309270.12,68371741.93,11486931.77,128100720.19,89054297.63,34035204.84,2104357.94,143514750.81,89597049.04,37842121.49,2166364.05,-57817829.53,-84635895.43,-77026762.77,-42941773.63,-303330280.84,-157238993.88,-99476704.37,6722511.40,131183430.44,81475732.39,50434317.11,4652453.33,96208465.81,72666234.20,46468985.33,4895440.46,49379322.80,51599388.77,34723514.77,14571905.89,44636428.38,30618535.38,7741261.89,2128811.72,27035485.76,23809476.62,7385634.26,4020168.64,47868329.75,33850933.33,9931729.32,2921532.53,27341349.71,11884252.77,30290703.62,9226358.27,43471913.73,19049270.75,41391766.87,10715872.20,39649880.60,11236835.75,40996147.46,27754922.13,0.0
23,少数股东损益,-797777.85,-83143.93,-449638.41,-1147316.95,-3012144.23,-2389247.45,-1707628.30,-1782560.72,3157441.62,4899504.45,-1738608.73,-5609332.83,-2760637.83,-1225429.71,-628593.62,-2878069.29,-2693606.51,-2517221.12,-1623401.50,-4309344.23,-3250939.53,-2348625.05,-1510158.87,-4754882.64,-3762690.93,-2282047.88,-1510016.10,-4046560.95,-439704.01,-725932.53,-355743.13,-501920.16,-71711.36,34980.17,31288.26,129.12,-4451.12,-4143.73,-226.43,104912.07,0,0,0,-90138.97,-5577.43,-9114.33,1599.22,-37209.42,-42474.21,-32381.69,-17192.85,-121027.94,-59268.71,-37551.91,-21351.13,-456229.20,-35689.08,-10377.39,0,0,0,0,0,944115.25,959016.80,313086.76,426151.26,1351940.63,780851.96,456211.68,46095.88,345078.72,-616309.97,1711443.44,1579392.65,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.237000,0.208000,0.076000,0.200000,0.218000,0.165000,0.073000,0.160000,0.118000,0.075000,0.005000,0.330000,0.326000,0.245000,0.087000,0.250000,0.240000,0.152000,0.047000,0.310000,0.272900,0.143110,0.039000,-0.320000,-0.220600,-0.095270,0.050000,0.140000,0.212900,0.135620,0.023000,0.250000,0.176700,0.067510,0.004000,0.280000,0.177700,0.075100,0.004000,-0.110000,-0.170000,-0.150000,-0.085000,-0.600000,-0.310000,-0.200000,0.013000,0.260000,0.160000,0.100000,0.010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.237000,0.208000,0.076000,0.200000,0.218000,0.165000,0.073000,0.160000,0.118000,0.075000,0.005000,0.330000,0.326000,0.245000,0.087000,0.250000,0.240000,0.152000,0.047000,0.310000,0.272900,0.143110,0.039000,-0.320000,-0.220600,-0.095270,0.050000,0.140000,0.212900,0.135620,0.023000,0.250000,0.176700,0.067510,0.004000,0.280000,0.177700,0.075100,0.004000,-0.110000,-0.170000,-0.150000,-0.085000,-0.600000,-0.310000,-0.200000,0.013000,0.260000,0.160000,0.100000,0.010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25281081.23,25281081.23,0,-9809951.22,-9809951.22,-7202219.43,3411900.00,7943110.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,118615701.64,104648453.28,37747998.02,101703979.59,106824006.51,80603716.55,35195264.96,78239796.79,62483660.38,42502552.26,790444.06,158484867.35,161480025.48,122431479.50,43111276.03,123773257.28,118481461.61,74299113.39,21854756.32,151823457.31,134349206.55,69795130.47,18101383.38,-166832460.17,-114953227.87,-50310557.50,23561086.92,66585613.52,106869566.11,67645809.40,11131188.64,127598800.03,114263667.50,59351266.24,2135646.20,133704928.71,79782646.70,30635758.33,5578037.62,-49769806.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,119413479.49,104731597.21,38197636.43,102851296.54,109836150.74,82992964.00,36902893.26,80022357.51,59326218.76,37603047.81,2529052.79,164094200.18,164240663.31,123656909.21,43739869.65,126651326.57,121175068.12,76816334.51,23478157.82,156132801.54,137600146.08,72143755.52,19611542.25,-162077577.53,-111190536.94,-48028509.62,25071103.02,70632174.47,107309270.12,68371741.93,11486931.77,128100720.19,114335378.86,59316286.07,2104357.94,133704799.59,79787097.82,30639902.06,5578264.05,-49874718.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-797777.85,-83143.93,-449638.41,-1147316.95,-3012144.23,-2389247.45,-1707628.30,-1782560.72,3157441.62,4899504.45,-1738608.73,-5609332.83,-2760637.83,-1225429.71,-628593.62,-2878069.29,-2693606.51,-2517221.12,-1623401.50,-4309344.23,-3250939.53,-2348625.05,-1510158.87,-4754882.64,-3762690.93,-2282047.88,-1510016.10,-4046560.95,-439704.01,-725932.53,-355743.13,-501920.16,-71711.36,34980.17,31288.26,129.12,-4451.12,-4143.73,-226.43,104912.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
