,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1267614972.47,831865692.12,321958648.94,1611326480.81,995335260.40,628604025.98,260788651.09,1229187086.91,862442544.85,545542187.78,229863794.37,1009960351.96,724006162.00,450294453.54,178713371.05,1037804110.06,670280289.33,419416076.36,164685000.36,1092355141.93,754511328.53,458770568.39,199962288.83,1069538387.03,696062525.90,448677195.73,167663897.53,877948945.47,594463870.46,373976449.51,144908979.24,800148296.51,505760568.97,327641706.64,146938137.40,919614365.07,626289788.90,417402989.75,107005665.14,780131223.10,411112832.05,189153054.84,80523683.47,536427124.64,368384474.36,239108656.24,97892441.96,626407643.35,461722228.31,347239658.51,222153119.37,666369486.80,321866076.06,220611930.26,93724142.62,398924786.55,330167865.69,227851553.64,99124133.97,498493378.68,362241652.36,237177152.83,98468614.14,413298786.65,293089216.82,183434448.79,76953555.02,339339299.60,223761831.20,147946594.62,57448385.34,226457931.75,101490241.25,259900375.79,155554027.67,304251269.99,127407783.21,271221982.25,97808358.45,155022087.27,70528784.96,67508774.15,38507503.19,102708723.07,52974553.79,80455077.60,31580501.30,145360506.20,69571600.00,0.0
2,营业收入,1267614972.47,831865692.12,321958648.94,1611326480.81,995335260.40,628604025.98,260788651.09,1229187086.91,862442544.85,545542187.78,229863794.37,1009960351.96,724006162.00,450294453.54,178713371.05,1037804110.06,670280289.33,419416076.36,164685000.36,1092355141.93,754511328.53,458770568.39,199962288.83,1069538387.03,696062525.90,448677195.73,167663897.53,877948945.47,594463870.46,373976449.51,144908979.24,800148296.51,505760568.97,327641706.64,146938137.40,919614365.07,626289788.90,417402989.75,107005665.14,780131223.10,411112832.05,189153054.84,80523683.47,536427124.64,368384474.36,239108656.24,97892441.96,626407643.35,461722228.31,347239658.51,222153119.37,663360228.80,321746931.06,220538223.26,93680542.62,396693655.30,326902226.44,225399100.64,98306872.72,494972239.52,359580321.70,235358936.67,97583167.25,410022147.64,291242729.77,182282746.50,76914789.62,336051351.20,223761831.20,147946594.62,57404257.34,223029552.65,101219086.59,256863445.22,153817841.44,301215865.26,127256413.19,265458760.20,95613008.15,146727201.26,70151583.52,62335134.01,38393934.29,94950068.73,52859353.79,75896687.37,31422762.35,141246983.63,69571600.00,0.0
3,二、营业总成本,1160798629.55,760055309.83,295496918.38,1552440849.86,977425274.85,627107334.59,267007146.53,1211165906.05,837931452.88,543187138.94,238298974.14,990765147.43,703306755.50,435527919.40,177963493.85,984906830.56,629762868.65,403400482.08,167844868.01,1069674721.66,735522516.70,459243643.80,206077990.34,1049855845.23,683221132.05,437494822.87,180554243.11,890798017.13,600379850.12,382113354.04,154492660.00,779482139.39,502035649.25,324771051.63,143411499.14,896162412.98,610757704.76,417214769.56,118306197.63,757493238.67,403088633.13,193107881.41,87208567.53,519804611.31,366085575.04,239054998.14,104444195.80,618789547.43,463945417.52,339975037.11,209534506.52,640940426.83,326628029.00,225599185.91,101987029.67,424698472.20,330616019.64,224764978.39,101513179.70,512897269.68,368486550.24,242000804.56,101253484.63,405802413.52,295831746.56,183004278.73,80186724.09,361205790.31,239076547.79,157802471.84,72603827.04,308666341.30,125811597.45,285908834.12,158518341.73,309634368.90,144187296.05,266899533.04,112791200.52,179477907.41,0,98774602.68,0,101486331.08,0,68057762.49,0,118531483.50,0,0.0
4,营业成本,1079494561.46,706809523.77,271212535.12,1401777539.66,900160195.39,575174698.20,242560680.61,1092765190.68,766487961.26,493267260.01,212901442.24,878892462.97,623847589.54,383875876.15,153534912.04,850842349.99,553940045.67,351673023.45,144861219.60,955456854.14,663784522.90,410656927.86,184772239.52,928879042.39,600777468.28,378303226.55,156838015.39,783158238.70,529178338.00,335067708.59,131553083.71,671016564.39,435464041.88,282728180.18,121862666.26,781494993.53,545413397.79,371272881.58,99342111.52,660331283.78,345054303.48,157679345.13,70341734.90,443452935.42,318595578.48,207109975.21,89622473.70,546521004.08,413580641.38,304604270.83,188216413.20,553511100.33,284170808.10,195551600.25,84834339.45,336093619.20,282216888.30,194965125.08,86952304.84,432955144.47,318224710.86,207062420.68,85408355.13,337648409.18,242941332.52,149181444.06,64785928.45,280363361.67,190126326.37,125542555.18,50894947.59,200105844.53,88867007.92,214162834.42,123499711.38,238981150.25,111521884.82,201670501.43,84734082.33,122225981.91,0,45688777.11,0,54625914.17,0,35405434.46,0,92482007.08,0,0.0
5,营业税金及附加,11703512.69,8307285.87,3078642.38,12223390.73,7132525.05,4735818.80,2341016.94,10399033.55,7939563.05,5419227.84,2757156.15,10758006.73,6591096.86,4292932.66,2011067.61,6673355.02,2523039.39,1216037.42,581129.27,3822864.58,3225837.92,1565649.00,677312.17,11288685.27,8894101.21,7748020.39,679010.07,3862617.80,2418479.71,1683940.40,817183.05,15082907.87,7210819.84,5136894.45,4273603.28,19797055.17,11670234.60,9178354.37,361076.75,22425194.68,9960982.11,1777871.22,673555.86,3996092.10,1460405.33,992590.95,411980.49,9243450.37,7436391.88,7120849.76,6466771.35,14751600.46,939921.76,595553.31,241568.67,1824552.42,1130883.67,856799.78,353219.17,2349467.38,1197379.60,1293785.53,592674.84,1545708.44,1971630.73,1305872.39,543142.68,979041.89,666470.02,457352.85,165588.10,1278087.69,596825.03,3242987.73,2557046.09,5511147.48,1437279.95,4377531.70,257151.54,327191.95,0,651065.51,0,2103628.49,0,2118529.11,0,5353367.24,0,0.0
6,销售费用,8061986.16,5654902.13,2818903.34,18544990.63,12668990.91,8648801.28,4491023.32,15376778.12,10887539.70,7515879.07,3554675.91,12814319.16,9492277.89,6471357.24,3434587.79,12476064.09,9478204.44,5922743.97,3123249.77,13674240.91,10391438.97,7405878.48,3541589.50,9857644.90,6576918.85,3562428.24,1586373.05,5433176.60,4029761.37,2827891.99,1343762.73,5813566.53,4298136.49,3149114.51,1770270.66,10414408.87,7204166.16,5367737.90,2701416.50,14431887.16,7614274.39,4857099.68,1941013.45,9085283.24,5343935.51,3654525.92,1327764.68,4734015.70,2712579.22,1852802.54,995881.38,6181141.00,4879646.54,3844792.03,1696561.30,9557160.28,4785252.48,2938525.19,1534001.04,6370930.50,4055210.84,2855670.13,1200804.63,2807376.02,4174747.16,3116020.45,1047625.42,4406995.85,4506648.49,3106178.55,941762.96,5469251.75,3005471.50,7268964.92,3954296.17,5573371.69,2717529.50,3946907.51,1412963.89,2873469.80,0,2387944.65,0,1886119.39,0,1306111.73,0,4231573.18,0,0.0
7,管理费用,42759891.29,28934216.82,13346620.77,87656379.66,40044376.88,26827968.00,13204793.20,74322790.04,39070849.77,26168133.31,14216251.39,63175812.05,44980090.19,27307588.21,14140975.27,87374641.18,44348410.24,30502186.79,14308051.18,70600834.96,41661683.08,27683502.51,14073101.82,79402129.28,48303968.59,33125115.92,17474631.71,67502956.39,47296462.24,31042615.67,14809867.60,56896183.84,39224846.02,23824759.94,11351832.41,56422581.55,33249636.29,22400340.59,11465012.34,50920228.51,31535630.76,21813539.46,11850480.52,53102794.22,33027287.40,22522894.47,10868135.92,51854601.59,33105568.14,22607594.20,11989812.46,56656398.06,29983371.59,21250216.42,11857915.83,59949547.30,32658688.76,18928264.25,9125503.71,52518248.60,32286708.14,21794166.41,10469039.07,49697998.24,36653110.21,22309897.44,10691546.89,56425088.95,31956035.82,19679371.10,12642854.64,80892369.07,25031976.17,48458267.15,23225695.24,49383438.29,22857250.37,45303983.47,20581341.81,42585870.61,0,34807925.00,0,31356649.50,0,27348427.28,0,15025486.34,0,0.0
8,财务费用,18778677.95,10349381.24,5040216.77,22760683.80,17036698.26,11337559.95,4409632.46,17495306.22,12031611.93,9302711.54,4869448.45,19029223.79,14500670.90,9685135.02,4841951.14,20136681.04,15505371.54,10118693.08,4971218.19,16576187.61,12335744.19,7808396.31,3013747.33,14846792.82,10929565.36,7016922.01,3976212.89,22828818.34,17456808.80,11491197.39,5968762.91,21136542.31,15837805.02,9932102.55,4153126.53,19953289.79,12931100.40,8995455.12,4436580.52,8314660.09,6812222.96,4866631.49,2413130.80,10890798.60,7687793.02,4795011.59,2213841.01,8474781.55,7110236.90,3789519.78,1865628.13,9840186.98,6654281.01,4357023.90,3356644.42,17273593.00,9824306.43,7076264.09,3548150.94,18703478.73,12722540.80,8994761.81,3582610.96,14102921.64,10090925.94,7091044.39,3118480.65,19031301.95,11821067.09,9017014.16,7958673.75,20920788.26,8310316.83,12718347.70,5030114.85,9558169.18,5653351.41,11600608.93,5805660.95,11465393.14,0,15238890.41,0,11514019.53,0,1879259.91,0,1439049.66,0,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,9477865.38,382488.36,382488.36,0,806807.44,1513927.17,1513927.17,0,6095322.73,3895030.12,3895030.12,0,7403739.24,3967797.37,3967797.37,0,9543739.46,4123289.64,4123289.64,0,5581550.57,7739109.76,7739109.76,0,8012209.30,0,0,0,9536374.45,0,0,0,8080084.07,289169.52,0,0,1069984.45,2111219.43,2113394.43,-11348.00,-723292.27,-29424.70,-20000.00,0,-2038305.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57432.20,251478.00,627092.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6349025.73,705958.89,0,363541.09,149815.07,141102.74,24595.89,317041.10,66904.11,0,0,0,0,0,0,0,0.00,0,0,176065.76,176065.76,176065.76,16175.36,2029061.10,1709006.29,951068.48,606808.12,504863.01,96164.38,0,0,528712.31,367232.86,0,0,0,0,0,0,0,0,0,0,1315014.00,1315014.00,1315014.00,0,4940537.72,0,0,0,-19072.81,205999.70,442453.34,21826.34,-1554467.50,144011.02,116597.65,-5467.03,18460499.16,-418110.66,-340854.77,-41274.04,1894044.96,4306541.75,-542272.98,-60551.27,2545812.59,6635207.91,4640342.45,-1061279.32,-11136686.95,22992472.78,17758734.17,636221.64,-2153485.28,6818888.08,995312.53,6031341.74,54395493.91,43385058.73,29981062.85,2300434.45,13179799.74,5142759.58,18713705.34,8500420.60,7566239.35,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,104720737.41,63152533.40,27761064.15,60759604.10,16621096.71,121197.34,-7767641.90,21918231.76,24940794.89,2611242.20,-8435179.77,19195204.53,20699406.50,14766534.14,749877.20,52897279.50,40517420.68,16015594.28,-3159867.65,22856486.03,19164877.59,-297009.65,-6099526.15,21711602.90,14550400.14,12133441.34,-12283537.46,-12344208.65,-5819815.28,-8136904.53,-9583680.76,21194869.43,4092152.58,2870655.01,3526638.26,23451952.09,15532084.14,188220.19,-11300532.49,22637984.43,8024198.92,-3954826.57,-6684884.06,17937527.33,3613913.32,1368672.10,-6551753.84,12558633.64,-2223189.21,7264621.40,12618612.85,25409987.16,-4555953.24,-4544802.31,-8241060.71,-27328153.15,-304142.93,3203172.90,-2394512.76,4056608.16,-6663008.54,-5164506.50,-2826144.53,9390418.09,1564012.01,-112102.92,-3293720.34,-19320678.12,-8679508.68,-5215534.77,-16216721.02,-93345096.50,-1328883.42,-8192291.96,-2328092.42,-7536584.19,-9960624.76,5317761.74,-8951500.33,29001914.14,33665190.81,-1632174.25,-8542394.27,14337766.05,18640644.57,48761759.38,26759673.17,38967992.94,20788800.00,0.0
16,加:营业外收入,5061716.92,4787603.59,4091386.09,1656373.45,791387.86,329579.91,205968.20,23859313.46,27019472.03,25276429.14,21792090.01,3801217.20,5773397.25,1264429.30,758012.96,2542454.59,1755063.23,1062528.65,188152.87,2435879.06,1955466.83,1054072.22,551741.72,1301459.54,834851.61,385779.98,210974.69,53467033.32,644499.96,506156.06,327041.81,1340387.31,1080853.80,621307.72,427747.09,5184598.89,1720232.20,1267448.95,331941.30,1086757.20,1002502.37,826581.92,76252.89,4606218.70,3419905.06,3169698.27,111834.71,7531917.08,6406076.61,5756483.54,5463226.02,15345017.41,15628904.29,1144524.37,40026.00,1036878.48,376563.07,122528.95,67590.50,8974140.91,244881.97,172009.47,137974.07,4107452.41,1445258.78,1641812.28,176227.49,32147284.91,22093463.18,14341628.40,6254343.05,32764629.35,14385381.68,34315396.42,16824134.12,43813982.10,19114221.27,29565329.10,16799304.83,14250092.76,0,6104810.71,0,6868258.54,0,4383959.59,0,45149.34,0,0.0
