,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,963587025.91,637150003.47,326294404.67,1233237640.05,920064126.72,592445815.71,311324532.10,1150704482.65,884809501.86,596287256.24,328949635.08,1168295735.86,904012224.98,1201847465.05,582298381.02,1054547970.13,1028413701.06,993279667.10,0.0
2,营业收入,963587025.91,637150003.47,326294404.67,1233237640.05,920064126.72,592445815.71,311324532.10,1150704482.65,884809501.86,596287256.24,328949635.08,1168295735.86,904012224.98,1201847465.05,582298381.02,1054547970.13,1028413701.06,993279667.10,0.0
3,二、营业总成本,876250803.86,582207389.55,286220372.44,1086627698.56,791711016.05,505385084.26,249486779.08,969564330.77,729272984.36,489445709.17,255496478.84,1011941637.24,765071169.74,1049599355.26,501139753.70,924676333.16,908074241.43,894650618.48,0.0
4,营业成本,770867524.54,510792953.36,251276154.32,930011283.32,679990946.13,435153651.57,216321339.43,848965952.42,640353893.44,430174237.92,224384012.96,891361481.20,668044481.39,916954856.88,446599437.91,831849613.80,813818022.42,812660540.94,0.0
5,营业税金及附加,6000951.56,4052173.73,2137640.00,6659626.51,4462488.60,3414490.24,1190901.06,5818602.81,3948775.69,2980789.02,1638846.87,8708768.53,7367695.24,13578567.58,6246255.19,10442208.36,10589662.43,12137877.35,0.0
6,销售费用,22009981.12,15260377.43,8593348.31,30028969.25,20789725.01,14873487.04,7679398.68,24377561.32,19113621.13,12728132.23,5820827.50,22622659.47,17707509.56,21636154.04,8588103.75,15731898.61,16557755.17,15831964.52,0.0
7,管理费用,63657840.28,43233833.54,21861834.42,101997861.93,77761724.56,53540949.97,26082273.41,99666842.93,73076605.22,48119673.24,25325383.71,97212787.55,77862119.37,94151598.96,39204857.80,72305524.68,77923113.78,58944663.21,0.0
8,财务费用,-1994395.99,-1581595.94,-772035.09,-2644434.67,-1644441.07,-1595723.88,-1839594.44,-9321023.07,-7195490.82,-4479751.68,-1743189.98,-6120521.87,-7024956.54,955658.69,-1713621.07,-5091875.84,-10576719.42,-5828934.56,0.0
9,研发费用,15708902.35,10449647.43,5303945.59,18368201.49,10314538.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2206190.73,36033.97,-1770.68,52460.94,56394.36,-24420.30,-77371.56,70597.78,-1843537.64,1114320.72,2322519.11,2214720.12,-561036.45,-237592.95,904507.02,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,10606291.67,6751905.10,4276814.68,26899849.20,21375218.72,14418059.03,7310696.58,627788.39,528202.67,421014.35,284159.12,511766.08,342274.45,79917.16,0,0,0,123271.60,0.0
13,其中:对联营企业和合营企业的投资收益,1502771.67,1748687.10,252325.11,686859.69,523064.49,347308.44,206500.82,627788.39,528202.67,421014.35,284159.12,511766.08,342274.45,79917.16,0,0,0,144398.65,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,105127490.76,66296929.58,44813259.95,176204121.14,151985520.41,102358105.89,69597560.88,183455943.39,157243070.16,107262561.42,73737315.36,156865864.70,139283329.69,152328026.95,81158627.32,129871636.97,120339459.63,98752320.22,0.0
16,加:营业外收入,4625283.22,3959775.48,3586575.85,13162000.62,13623680.47,12776593.39,551209.64,3919953.61,3100421.80,1648148.77,903297.66,19144268.98,16158318.98,10572201.32,1071126.24,14319944.14,6819957.08,6728089.07,0.0
17,减：营业外支出,128768.80,59635.23,19663.58,390309.43,122906.34,107594.65,62354.95,508397.51,92363.37,56424.40,32130.51,941248.75,612809.83,397713.31,73416.83,351773.33,966283.18,211607.64,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,90065.75,54364.23,0,143688.30,136296.26,81622.73,29317.87,104115.66,162218.81,39006.23,0.0
19,四、利润总额,109624005.18,70197069.83,48380172.22,188975812.33,165486294.54,115027104.63,70086415.57,186867499.49,160251128.59,108854285.79,74608482.51,175068884.93,154828838.84,162502514.96,82156336.73,143839807.78,126193133.53,105268801.65,0.0
20,减：所得税费用,20472123.18,12229617.11,10288476.58,47316134.62,40321320.88,28948903.68,18137643.76,48799203.55,40474328.68,27728722.51,19482052.91,44651759.96,39889720.15,43364417.47,22357119.28,38561431.23,32832590.21,27575955.51,0.0
21,五、净利润,89151882.00,57967452.72,38091695.64,141659677.71,125164973.66,86078200.95,51948771.81,138068295.94,119776799.91,81125563.28,55126429.60,130417124.97,114939118.69,119138097.49,59799217.45,105278376.55,93360543.32,77692846.14,0.0
22,归属于母公司所有者的净利润,90231301.79,59413119.55,38772835.61,142759666.39,125628336.26,86683000.36,52287300.96,138892340.39,119779177.25,81154575.87,55126429.60,130417124.97,114939118.69,119138097.49,59799217.45,105278376.55,93360543.32,77692846.14,0.0
23,少数股东损益,-1079419.79,-1445666.83,-681139.97,-1099988.68,-463362.60,-604799.41,-338529.15,-824044.45,-2377.34,-29012.59,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.244800,0.161200,0.105200,0.387200,0.340800,0.235100,0.141800,0.463700,0.433200,0.290000,0.199400,0.470000,0.415700,0.470000,0.260000,0.450000,0.430000,0.420000,0.0
26,稀释每股收益(元/股),0.244800,0.161200,0.105200,0.387200,0.340800,0.235100,0.141800,0.463700,0.433200,0.290000,0.199400,0.470000,0.415700,0.470000,0.260000,0.450000,0.430000,0.420000,0.0
27,七、其他综合收益,209808.03,27056.72,-141638.69,357589.96,356117.26,138244.64,-98815.37,-58050.58,-28250.61,-13701.56,3043.85,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,89361690.03,57994509.44,37950056.95,142017267.67,125521090.92,86216445.59,51849956.44,138010245.36,119748549.30,81111861.72,55129473.45,130417124.97,114939118.69,119138097.49,59799217.45,105278376.55,93360543.32,77692846.14,0.0
29,归属于母公司所有者的综合收益总额,90441109.82,59440176.27,38631196.92,143117256.35,125984453.52,86821245.00,52188485.59,138834289.81,119750926.64,81140874.31,55129473.45,130417124.97,114939118.69,119138097.49,59799217.45,105278376.55,93360543.32,77692846.14,0.0
30,归属于少数股东的综合收益总额,-1079419.79,-1445666.83,-681139.97,-1099988.68,-463362.60,-604799.41,-338529.15,-824044.45,-2377.34,-29012.59,0,0,0,0,0,0,0,0,0.0
