,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,939620454.48,595295522.36,386835204.35,190161641.52,1071782404.96,689358120.20,427878974.02,152134421.21,1103048519.32,689458977.66,405963430.85,187222476.52,889431946.42,546719297.66,345663292.43,149294142.27,911596079.76,583432266.80,380876390.70,146411819.97,1080430838.32,734711337.67,484747982.66,167823121.94,845824490.68,571379864.40,366254464.02,143053337.35,605049151.31,339567723.05,214977752.76,136617120.66,0.0
2,营业收入,939620454.48,595295522.36,386835204.35,190161641.52,1071782404.96,689358120.20,427878974.02,152134421.21,1103048519.32,689458977.66,405963430.85,187222476.52,889431946.42,546719297.66,345663292.43,149294142.27,911596079.76,583432266.80,380876390.70,146411819.97,1080430838.32,734711337.67,484747982.66,167823121.94,845824490.68,571379864.40,366254464.02,143053337.35,605049151.31,339567723.05,214977752.76,136617120.66,0.0
3,二、营业总成本,903142470.01,601786752.73,394554200.40,196259637.18,992858686.41,656443883.46,411285140.09,162858433.97,1049480737.05,690736245.07,398657988.64,189555447.09,801831737.54,512837109.37,336137198.09,148882615.45,797472483.60,529513635.29,346070397.03,135971233.62,832648485.61,551617562.94,366796824.23,0,666078085.53,449838728.86,293681207.45,0,502881823.11,276461157.27,172261850.85,117856822.81,0.0
4,营业成本,579072859.57,372113686.37,247610044.31,120467878.38,668657426.16,423258865.78,257216233.47,89095991.20,673655125.98,413483727.25,243135056.48,115280979.81,527248185.80,316045152.82,197764528.86,82927935.64,547881570.79,368762644.53,239497300.84,92468824.66,643676437.95,415213021.15,276589649.48,0,507224490.60,341100347.24,224552476.93,0,376760226.73,194548040.19,124325439.43,75804173.32,0.0
5,营业税金及附加,7306570.58,4372439.56,3227203.18,2589021.34,7023162.87,3868552.15,2540291.16,881403.90,8397611.21,3504500.22,2114310.09,839698.93,7004338.88,2765351.56,1678732.21,928175.52,7995146.00,3205185.65,1962595.31,430333.67,9243698.93,4323358.77,2928310.56,0,6273057.13,3772645.58,2203564.59,0,5769528.90,2769338.07,682629.76,605735.62,0.0
6,销售费用,110788751.98,74320922.09,49748278.48,21006129.16,104767771.30,71240754.76,45145504.47,20610503.69,93200031.30,61654624.27,41893578.23,19722094.85,87502107.24,59326186.28,38767592.67,16879088.94,85907601.92,51396530.81,32776541.28,13957635.75,50525888.68,41679887.69,24782826.56,0,37710628.23,30088083.74,16976157.55,0,34766577.03,22261234.20,14487699.40,13703799.61,0.0
7,管理费用,118753054.40,88819299.31,53021197.84,24359714.93,86345812.14,62715632.16,100702504.96,46011464.70,258378396.99,205861755.15,109799112.73,51005383.21,193923655.14,141303436.84,98402501.42,45628666.78,171633953.87,124788179.38,80422041.47,34519037.20,131694423.13,83532658.45,54918571.03,0,113117489.91,67854997.40,43513934.49,0,83875669.83,54979275.88,32232998.92,27334082.38,0.0
8,财务费用,-4158514.55,-4735360.26,-1595289.65,814602.52,-5700536.85,-5550662.39,-1628082.57,2882216.40,867095.89,55083.77,-826269.66,-1220234.31,-18459657.97,-10397731.03,-4768535.61,398418.22,-13386227.99,-21404189.20,-11533838.62,-6668909.49,-3704835.06,-1688040.10,-1112974.40,0,501164.80,595181.13,555223.06,0,1157172.64,957206.51,160892.81,2844.34,0.0
9,研发费用,91379748.03,66895765.66,42542766.24,23671952.41,118343498.99,94792034.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,3350338.44,13421551.80,6118706.76,7308688.60,3376854.09,14982475.68,6176554.41,2542200.77,3927524.60,4613108.45,3794712.90,4292378.54,2120330.35,-2559560.99,2765284.12,2945756.75,1264311.83,1212871.98,8556676.98,8690441.00,0,1251254.86,6427473.77,5879850.83,0,552647.98,946062.42,372190.53,406187.54,0.0
11,公允价值变动收益,3272637.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,24174995.00,19514595.17,13236894.27,5407521.46,25055787.54,21208453.10,15747345.83,6606273.64,28195659.71,20231464.23,13475039.74,8481605.15,9425139.97,10524926.38,8647286.52,6949383.99,30520699.70,7431397.00,7508186.16,989725.06,134800.48,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,962387.12,-1192885.81,-924334.71,-382704.04,-461165.55,-386914.41,-678486.53,-679710.37,292374.00,1420957.33,1503768.06,2032982.36,123974.07,1356500.21,-521139.65,-74658.62,9558.18,-366493.40,-289704.24,0,-233583.08,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,82313109.26,20448889.65,4904413.53,-369190.82,135044307.73,72054877.51,40954304.66,2397597.89,115588913.35,38934789.20,26200200.12,6148634.58,97025348.85,44407114.67,18173380.86,7360910.81,144644295.86,61350028.51,42314179.83,11430311.41,247917153.19,183093774.73,117951158.43,28522912.71,179746405.15,121541135.54,72573256.57,31156839.41,102167328.20,63106565.78,42715901.91,18760297.85,0.0
16,加:营业外收入,16094126.84,12032901.21,7924141.58,3809969.12,18403265.67,17650957.99,4230691.01,1385432.62,9946944.81,6533445.65,4491413.40,6575083.64,37975587.38,17665268.92,16650699.90,870053.83,52906737.80,31274625.13,28245713.61,12759801.32,38051503.18,26327630.70,22607035.26,0,52296669.77,33695002.19,15613300.92,0,20263702.42,6776513.00,3093274.80,2436858.37,0.0
17,减：营业外支出,298792.50,259554.44,146992.67,100717.22,136918.12,35997.86,33912.11,33912.11,14124.89,6701.06,6714.71,6718.09,1118930.74,70723.29,62223.29,62223.28,742923.49,542610.59,500000.00,0,59456.04,32150.04,0,0,3301.62,3301.62,3301.62,0,52196.04,9637.86,427981.18,947.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,5298.95,5298.95,5298.45,6707.45,0,0,0,1706.38,2038.63,0,0,32150.04,32150.04,0,0,1301.62,1301.62,1301.62,0,52196.04,9637.86,240.00,947.00,0.0
