11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000.00,0,0,0,1115000.00,5000.00,0,4587000.00,4622000.00,7802000.00,4587000.00,-4587000.00,447000.00,-1236000.00,-1405000.00,-1406400000.00,-1104248000.00,-916400000.00,-641600000.00,1698372000.00,1660206000.00,600032000.00,77551000.00,1156000.00,176000.00,0,0.0
12,投资收益,2484281000.00,2029427000.00,1396804000.00,541719000.00,1922215000.00,1323297000.00,847806000.00,341818000.00,1228396000.00,788713000.00,390096000.00,169020000.00,1642717000.00,1339608000.00,1206261000.00,36693000.00,444660000.00,275274000.00,216948000.00,60009000.00,456950000.00,161587000.00,73377000.00,18314000.00,85124000.00,77022000.00,86212000.00,24671000.00,73917000.00,231232000.00,214410000.00,-13978000.00,303803000.00,55021000.00,35361000.00,6065000.00,-95919000.00,14051000.00,26448000.00,7552000.00,393059000.00,213208000.00,177630000.00,175171000.00,160068000.00,75005000.00,33068000.00,25683000.00,94263000.00,52431000.00,7525000.00,17656000.00,46293000.00,173000.00,7422000.00,0.0
13,其中:对联营企业和合营企业的投资收益,2474774000.00,2028735000.00,1396255000.00,541719000.00,1916374000.00,1322787000.00,847426000.00,341314000.00,1088055000.00,777005000.00,388917000.00,169020000.00,611327000.00,425337000.00,270048000.00,34026000.00,359076000.00,227379000.00,169053000.00,49003000.00,108908000.00,161744000.00,73534000.00,18314000.00,93736000.00,71216000.00,83866000.00,24671000.00,102199000.00,224797000.00,207975000.00,-11118000.00,294755000.00,54100000.00,34847000.00,6065000.00,46290000.00,-11378000.00,15705000.00,0,90647000.00,47053000.00,11837000.00,0,106854000.00,0,3653000.00,0,12117000.00,0,4958000.00,0,32637000.00,-6821000.00,-3668000.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,11973382000.00,11469075000.00,7978968000.00,3428458000.00,8889386000.00,8746218000.00,6003365000.00,2923531000.00,6229253000.00,5680805000.00,3872105000.00,2343646000.00,3432369000.00,1152737000.00,688281000.00,-204884000.00,-2762461000.00,-1851690000.00,-1048270000.00,30470000.00,1416445000.00,1352745000.00,1339474000.00,941623000.00,5891138000.00,5103373000.00,4475851000.00,2601751000.00,13306744000.00,9700538000.00,6723906000.00,3712653000.00,13477533000.00,10851120000.00,7171563000.00,3249369000.00,9849757000.00,8605622000.00,6359559000.00,2826877000.00,9026314000.00,6902261000.00,4855404000.00,2591810000.00,9675276000.00,8182942000.00,5063726000.00,1920049000.00,7044092000.00,5777519000.00,3052843000.00,1307449000.00,3584670000.00,3815775000.00,2346959000.00,0.0
16,加:营业外收入,303782000.00,285837000.00,19578000.00,12737000.00,170865000.00,40936000.00,28391000.00,11861000.00,75417000.00,318836000.00,244151000.00,79666000.00,198586000.00,137071000.00,79312000.00,54063000.00,354766000.00,124604000.00,89446000.00,94571000.00,300139000.00,117926000.00,82924000.00,16024000.00,172281000.00,76728000.00,44021000.00,12740000.00,293259000.00,114978000.00,93843000.00,19702000.00,137306000.00,69620000.00,46210000.00,21027000.00,451403000.00,350487000.00,317890000.00,8039000.00,230103000.00,104540000.00,100755000.00,43923000.00,374415000.00,306813000.00,251675000.00,32021000.00,143503000.00,50859000.00,50010000.00,10330000.00,371192000.00,34051000.00,43557000.00,0.0
17,减：营业外支出,132293000.00,93524000.00,52947000.00,15898000.00,267847000.00,99961000.00,32363000.00,19621000.00,157736000.00,144506000.00,128083000.00,8103000.00,260023000.00,24234000.00,19652000.00,26735000.00,117360000.00,49216000.00,29713000.00,6276000.00,195232000.00,46978000.00,28946000.00,10002000.00,41913000.00,42862000.00,33108000.00,18352000.00,188029000.00,67473000.00,52021000.00,12906000.00,52382000.00,25659000.00,20551000.00,13007000.00,79555000.00,67968000.00,59159000.00,8022000.00,55603000.00,32562000.00,21288000.00,8540000.00,77450000.00,24124000.00,17038000.00,6863000.00,40636000.00,12896000.00,4805000.00,1204000.00,56418000.00,31093000.00,45362000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,50088000.00,48665000.00,3972000.00,199499000.00,5493000.00,98000.00,20706000.00,51072000.00,30522000.00,19278000.00,1963000.00,71058000.00,12790000.00,11615000.00,5472000.00,4102000.00,11789000.00,10263000.00,4121000.00,78455000.00,19048000.00,18632000.00,380000.00,18083000.00,1527000.00,747000.00,319000.00,7328000.00,635000.00,303000.00,34000.00,14555000.00,5226000.00,3050000.00,51000.00,10390000.00,4112000.00,-2405000.00,-3186000.00,10597000.00,1413000.00,1413000.00,9000.00,26889000.00,13024000.00,10177000.00,0.0
19,四、利润总额,12144871000.00,11661388000.00,7945599000.00,3425297000.00,8792404000.00,8687193000.00,5999393000.00,2915771000.00,6146934000.00,5855135000.00,3988173000.00,2415209000.00,3370932000.00,1265574000.00,747941000.00,-177556000.00,-2525055000.00,-1776302000.00,-988537000.00,118765000.00,1521352000.00,1423693000.00,1393452000.00,947645000.00,6021506000.00,5137239000.00,4486764000.00,2596139000.00,13411974000.00,9748043000.00,6765728000.00,3719449000.00,13562457000.00,10895081000.00,7197222000.00,3257389000.00,10221605000.00,8888141000.00,6618290000.00,2826894000.00,9200814000.00,6974239000.00,4934871000.00,2627193000.00,9972241000.00,8465631000.00,5298363000.00,1945207000.00,7146959000.00,5815482000.00,3098048000.00,1316575000.00,3899444000.00,3818733000.00,2345154000.00,0.0
20,减：所得税费用,3552127000.00,2898806000.00,1991891000.00,835354000.00,2564818000.00,2308932000.00,1662764000.00,705998000.00,1700863000.00,1676385000.00,1112870000.00,575331000.00,439226000.00,-50374000.00,-151367000.00,-35511000.00,-460876000.00,-441801000.00,-251536000.00,35820000.00,299301000.00,458453000.00,481347000.00,248951000.00,1725767000.00,1285551000.00,1165687000.00,606563000.00,3402034000.00,2456644000.00,1696414000.00,924802000.00,3257091000.00,2612951000.00,1767114000.00,782958000.00,2650876000.00,2284668000.00,1686629000.00,667995000.00,2107467000.00,1706723000.00,1206889000.00,686250000.00,2321790000.00,1939348000.00,1213009000.00,387814000.00,1691923000.00,1416313000.00,656154000.00,248006000.00,1013689000.00,605538000.00,569769000.00,0.0
21,五、净利润,8592744000.00,8762582000.00,5953708000.00,2589943000.00,6227586000.00,6378261000.00,4336629000.00,2209773000.00,4446071000.00,4178750000.00,2875303000.00,1839878000.00,2931706000.00,1315948000.00,899308000.00,-142045000.00,-2064179000.00,-1334501000.00,-737001000.00,82945000.00,1222051000.00,965240000.00,912105000.00,698694000.00,4295739000.00,3851688000.00,3321077000.00,1989576000.00,10009940000.00,7291399000.00,5069314000.00,2794647000.00,10305366000.00,8282130000.00,5430108000.00,2474431000.00,7570729000.00,6603473000.00,4931661000.00,2158899000.00,7093347000.00,5267516000.00,3727982000.00,1940943000.00,7650451000.00,6526283000.00,4085354000.00,1557393000.00,5455036000.00,4399169000.00,2441894000.00,1068569000.00,2885755000.00,3213195000.00,1775385000.00,0.0
22,归属于母公司所有者的净利润,5626437000.00,5761125000.00,3787728000.00,1541065000.00,3434578000.00,4124682000.00,2756161000.00,1410828000.00,2414426000.00,2432452000.00,1696137000.00,1170967000.00,2026530000.00,893691000.00,616407000.00,-223082000.00,-2520089000.00,-1666302000.00,-965205000.00,15139000.00,766681000.00,659202000.00,686303000.00,538160000.00,3575602000.00,3182008000.00,2741538000.00,1655255000.00,9281271000.00,6845840000.00,4769074000.00,2637099000.00,9503817000.00,7645841000.00,4988424000.00,2300265000.00,6908978000.00,6064979000.00,4455778000.00,1984423000.00,6622169000.00,4940560000.00,3531214000.00,1859724000.00,6811863000.00,5737113000.00,3547865000.00,1409829000.00,5171300000.00,4243568000.00,2278083000.00,1037542000.00,2716758000.00,3066466000.00,1647143000.00,0.0
23,少数股东损益,2966307000.00,3001457000.00,2165980000.00,1048878000.00,2793008000.00,2253579000.00,1580468000.00,798945000.00,2031645000.00,1746298000.00,1179166000.00,668911000.00,905176000.00,422257000.00,282901000.00,81037000.00,455910000.00,331801000.00,228204000.00,67806000.00,455370000.00,306038000.00,225802000.00,160534000.00,720137000.00,669680000.00,579539000.00,334321000.00,728669000.00,445559000.00,300240000.00,157548000.00,801549000.00,636289000.00,441684000.00,174166000.00,661751000.00,538494000.00,475883000.00,174476000.00,471178000.00,326956000.00,196768000.00,81219000.00,838588000.00,789170000.00,537489000.00,147564000.00,283736000.00,155601000.00,163811000.00,31027000.00,168997000.00,146729000.00,128242000.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.420000,0.430000,0.290000,0.116000,0.260000,0.310000,0.210000,0.110000,0.180000,0.180000,0.130000,0.088000,0.150000,0.070000,0.050000,-0.017000,-0.190000,-0.130000,-0.070000,0.001000,0.060000,0.050000,0.050000,0.040000,0.270000,0.240000,0.210000,0.120000,0.700000,0.520000,0.360000,0.200000,0.720000,0.580000,0.380000,0.170000,0.520000,0.460000,0.340000,0.150000,0.500000,0.370000,0.270000,0.140000,0.520000,0.440000,0.270000,0.110000,0.440000,0.360000,0.190000,0.090000,0.340000,0,0,0.0
26,稀释每股收益(元/股),0.420000,0.430000,0.290000,0.116000,0.260000,0,0,0,0,0.180000,0.130000,0.088000,0.150000,0.070000,0.050000,-0.017000,-0.190000,-0.130000,-0.070000,0.001000,0.060000,0.050000,0.050000,0.040000,0.270000,0.240000,0.210000,0.120000,0.700000,0.520000,0.360000,0.200000,0.720000,0.580000,0.380000,0.170000,0.520000,0.460000,0.340000,0.150000,0.500000,0.370000,0.270000,0.140000,0.520000,0.440000,0.270000,0.110000,0.440000,0.360000,0.190000,0.090000,0.340000,0,0,0.0
27,七、其他综合收益,-27557000.00,-6054000.00,-19138000.00,14661000.00,-169744000.00,-122720000.00,-130953000.00,-7636000.00,6076000.00,8057000.00,12302000.00,9854000.00,21191000.00,29941000.00,15031000.00,-21560000.00,-9268000.00,-16636000.00,-8032000.00,-12495000.00,-12917000.00,-680000.00,12861000.00,4504000.00,-18784000.00,-13507000.00,-27993000.00,-618000.00,4325000.00,-4433000.00,825000.00,5275000.00,-7862000.00,-9436000.00,-3420000.00,462000.00,-16374000.00,-12324000.00,-12324000.00,0,4799000.00,0,9357000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,8565187000.00,8756528000.00,5934570000.00,2604604000.00,6057842000.00,6255541000.00,4205676000.00,2202137000.00,4452147000.00,4186807000.00,2887605000.00,1849732000.00,2952897000.00,1345889000.00,914339000.00,-163605000.00,-2073447000.00,-1351137000.00,-745033000.00,70450000.00,1209134000.00,964560000.00,924966000.00,703198000.00,4276955000.00,3838181000.00,3293084000.00,1988958000.00,10014265000.00,7286966000.00,5070139000.00,2799922000.00,10297504000.00,8272694000.00,5426688000.00,2474839000.00,7554355000.00,6591149000.00,4919337000.00,2158899000.00,7098146000.00,0,3737339000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,5590109000.00,5747809000.00,3763925000.00,1551866000.00,3267259000.00,4000075000.00,2622535000.00,1403192000.00,2420502000.00,2440509000.00,1708439000.00,1180821000.00,2047721000.00,923632000.00,631438000.00,-244642000.00,-2529357000.00,-1682938000.00,-973237000.00,2644000.00,753764000.00,658522000.00,699164000.00,542664000.00,3556818000.00,3168501000.00,2713545000.00,1654637000.00,9285596000.00,6841407000.00,4769899000.00,2642374000.00,9495955000.00,7636405000.00,4985004000.00,2300727000.00,6892604000.00,6052655000.00,4443454000.00,1984423000.00,6626968000.00,0,3540571000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,2975078000.00,3008719000.00,2170645000.00,1052738000.00,2790583000.00,2255466000.00,1583141000.00,798945000.00,2031645000.00,1746298000.00,1179166000.00,668911000.00,905176000.00,422257000.00,282901000.00,81037000.00,455910000.00,331801000.00,228204000.00,67806000.00,455370000.00,306038000.00,225802000.00,160534000.00,720137000.00,669680000.00,579539000.00,334321000.00,728669000.00,445559000.00,300240000.00,157548000.00,801549000.00,636289000.00,441684000.00,174166000.00,661751000.00,538494000.00,475883000.00,174476000.00,471178000.00,0,196768000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
