,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,426103569.94,218818838.84,104758632.11,423478425.88,307434227.65,185573534.26,97564334.58,448880805.61,328720465.40,206437152.73,84350089.55,413278341.96,294485621.48,207280861.47,103207903.89,344162575.57,236365640.02,157734695.44,67360081.11,374252038.25,289982057.34,179152500.39,76818883.81,374318586.52,271495465.68,160447684.68,87280145.24,345880453.08,227998761.30,125705928.61,50218681.41,343352093.60,235248264.91,153156652.23,70848348.94,284930679.94,176050593.11,185203414.93,165044248.99,0.0
2,营业收入,426103569.94,218818838.84,104758632.11,415512906.25,299468708.02,180863600.31,94709553.86,434094913.54,316755748.75,197668434.19,79802509.02,389873815.96,275756229.89,193820370.90,96968579.89,330292941.93,233700956.74,157734695.44,67360081.11,374252038.25,289982057.34,179152500.39,76818883.81,374318586.52,271495465.68,160447684.68,87280145.24,345880453.08,227998761.30,125705928.61,50218681.41,343352093.60,235248264.91,153156652.23,70848348.94,284930679.94,176050593.11,185203414.93,165044248.99,0.0
3,二、营业总成本,373004059.65,208734554.24,100342465.94,410026343.23,278916952.77,167594746.45,89320828.55,387489570.14,279241259.70,173692002.83,72422531.43,357953740.22,254277587.93,178462812.48,84988938.44,304559271.08,210943009.46,141920667.91,59696096.42,349526475.59,266073793.08,166097838.46,69975421.93,352056780.75,249749156.64,147821225.92,77652256.66,310194376.96,199571189.43,109444355.94,44533977.49,295870768.97,201659511.91,131781121.54,59474368.20,240107545.64,151145564.22,160381781.61,145762341.65,0.0
4,营业成本,315977691.27,168519932.00,81126851.60,305869076.62,219938185.46,128967818.41,69435378.20,297202530.64,214643483.75,133870877.04,55774966.72,270078065.17,192208848.14,135241174.74,69184367.24,244399791.65,171689520.00,115647446.85,49506930.80,280054478.42,215865164.43,134254457.32,57119422.84,280529109.50,203436775.78,120058321.21,65184821.66,256969565.81,166929601.35,90754855.82,36139571.06,248116786.81,170196807.82,110944469.64,51223349.29,207201307.07,129997725.97,134982560.89,122112322.15,0.0
5,营业税金及附加,4645037.99,3737022.84,2170259.69,7750753.86,5751731.77,4629552.93,2264248.42,6616806.57,6028178.78,3504768.01,1273124.65,5528428.09,4099134.18,2976511.79,1103996.42,4044977.97,2787888.07,2196334.02,522865.25,2972468.71,2277628.24,1786995.78,705823.96,2799105.51,1696797.93,1075524.31,504818.35,2255208.78,958563.51,699706.97,428125.24,2761017.95,1565937.69,1378577.14,328239.84,1661774.33,720082.80,1274308.15,1030636.23,0.0
6,销售费用,12061114.88,7303312.30,3030628.97,19802178.00,10519396.60,6059107.36,2606899.29,18139825.48,11450975.13,6277657.28,1878770.14,16825332.83,9829275.84,6409218.44,2249159.44,13474053.93,8045702.72,4737586.02,1894467.89,12826486.31,8552196.72,4762110.44,1631515.62,19586005.26,10732302.23,6731597.35,3900710.59,13049569.67,7337896.75,3915894.79,1723752.97,9770301.42,6428218.02,4667613.41,1521045.56,7765269.49,5191326.65,5375183.83,4468149.60,0.0
7,管理费用,30651246.92,21165712.56,9802796.33,44481260.84,29960407.00,26721431.44,12649427.99,56054384.82,41652512.86,26076410.40,11782183.78,48948929.00,35913082.87,23426362.59,11176145.20,41337020.64,29005072.50,19711098.49,8774118.60,40528863.67,31491020.86,21029613.53,9631072.60,40589867.95,28650614.00,17023883.83,8213906.28,32796709.35,20498774.57,13782890.60,5617071.87,20643692.76,12719840.17,8545305.05,4211004.99,13941789.78,8790278.52,10036950.37,10274227.32,0.0
8,财务费用,-1166314.19,1221508.89,1203569.29,3644469.43,3200035.85,2665674.44,2489100.54,5683547.94,4819167.70,2685038.09,544114.05,-2828759.94,-1225573.68,-1442423.81,-545984.27,-6112129.32,-5152352.62,-1898822.08,-691746.01,2935548.92,1770602.39,945195.31,746177.31,6446979.03,4703508.56,2926316.44,1293317.89,3270303.74,2539972.12,789115.63,577423.03,13601432.83,9432826.31,5317778.00,1994953.60,8683257.77,4702870.22,7823357.74,8268524.93,0.0
9,研发费用,10835282.78,6787065.65,2926023.51,14045400.92,10815015.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,82336.55,14427800.38,-1273222.14,-1453879.31,-126994.99,3787666.31,643074.60,1273980.63,1168055.39,19396277.51,13447655.40,11848845.93,1819632.43,7413977.65,4567178.79,1527024.61,-310540.11,10208629.56,6117180.44,3319466.08,141409.60,2105713.50,529158.14,5582.78,-1445318.11,1853019.61,1306381.13,-498107.87,48033.32,977537.20,1315881.90,927378.30,195774.92,854147.20,1743280.06,889420.63,-391518.58,0.0
11,公允价值变动收益,0,0,0,-4074000.00,0,0,0,1470000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-13546165.78,306164.88,622058.34,-817254.89,1264021.61,1206967.79,32861.15,559601.64,993430.25,-58211.07,602380.68,908053.26,251300.50,251300.50,251300.51,4092063.96,4733028.86,2348698.79,1561640.91,7914070.97,8517528.35,5771388.64,2945692.44,8792165.26,6149984.88,3766570.68,1523798.66,5726024.18,4400710.57,3628517.61,545410.55,1327792.26,1327792.26,1327792.26,1044560.16,257483.85,257483.85,369420.45,738547.54,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,622058.34,-1588807.28,0,0,0,0,0,0,0,0,0,0,0,3817917.96,4458882.86,0,1561640.91,7605348.02,0,0,0,8483442.31,0,0,0,2050146.09,0,0.00,0,0,0,0,0,0,0,0,0,0.0
