,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14447179479.96,9507405729.96,4353878823.05,17855450759.35,14302694512.44,9393601410.83,4090622692.87,15757805890.81,11907328716.79,7906125994.99,3845617027.04,14541193974.58,10616508246.59,6613723394.59,3014220879.87,12392341481.58,10045730905.89,6669414369.35,2854943933.55,11391976452.37,8851744766.22,5673434070.01,2365212300.27,10934404966.48,8637445381.11,5666740841.83,2508692688.25,9612038877.17,7403639163.57,4695149133.60,2108815304.54,6568513057.81,5038585714.31,3273253744.91,1372456912.67,4678043110.61,3402640182.48,2121392517.31,849814879.21,3044390568.62,2383400376.89,1405581563.44,536665657.52,2675676430.12,2126414644.55,1366253023.36,536024763.85,1711236396.41,1250531529.96,790670406.38,319602465.68,1486363872.42,1010272252.77,651659931.43,273135294.48,1216185108.92,841208470.75,519089595.64,236592875.58,1015496323.13,620246951.49,380504339.08,174772022.81,689746840.00,476904621.87,315535947.87,150954281.31,465333265.03,341050331.20,203672241.21,85279605.18,360031845.85,159652062.34,274376717.83,124919694.48,197105037.73,123700737.89,235025340.93,226558105.35,151953436.98,0.0
2,营业收入,14447179479.96,9507405729.96,4353878823.05,17855450759.35,14302694512.44,9393601410.83,4090622692.87,15757805890.81,11907328716.79,7906125994.99,3845617027.04,14541193974.58,10616508246.59,6613723394.59,3014220879.87,12392341481.58,10045730905.89,6669414369.35,2854943933.55,11391976452.37,8851744766.22,5673434070.01,2365212300.27,10934404966.48,8637445381.11,5666740841.83,2508692688.25,9612038877.17,7403639163.57,4695149133.60,2108815304.54,6568513057.81,5038585714.31,3273253744.91,1372456912.67,4678043110.61,3402640182.48,2121392517.31,849814879.21,3044390568.62,2383400376.89,1405581563.44,536665657.52,2675676430.12,2126414644.55,1366253023.36,536024763.85,1711236396.41,1250531529.96,790670406.38,319602465.68,1472197837.81,993149528.26,641763934.43,270912126.51,1210942924.57,829197055.19,510391924.66,234627496.13,1005883706.33,615572667.61,378143892.32,174164376.21,685621905.04,476180168.68,314203213.76,150860294.96,462077740.02,339054501.38,202540811.77,84628756.43,357164705.01,158143484.03,273442223.41,123950620.91,195109627.39,123599937.89,232640683.05,226530892.09,151858811.14,0.0
3,二、营业总成本,13997058413.79,9291893921.88,4308019774.76,16748961175.44,13258864445.98,8859250610.75,3916348477.11,15001177400.56,11344038620.15,7614688699.65,3744282593.07,14419546872.49,10483122715.23,6543248415.23,2984457665.50,12258587518.49,9936390147.04,6604861632.30,2809911892.09,11346001871.49,8814332752.14,5699091961.20,2358943224.98,10990320450.76,8611851885.77,5622720506.89,2442495126.43,9292632248.33,7093112369.69,4501346883.91,2016168220.87,6248229037.48,4786488950.27,3130757508.61,1334231681.55,4408199683.01,3208037394.20,2003110313.11,816340458.58,2921630017.94,2276350286.97,1337310613.60,517789079.04,2335677202.32,1803135210.46,1226072428.90,514510743.48,1623553489.89,1183288271.71,764996042.04,310919420.42,1420478401.13,971252824.65,631495129.11,266310592.28,1160667457.48,815154169.51,503335666.10,229140293.58,969137029.43,599303659.86,366770558.48,167511470.98,657177149.97,463761943.75,305683713.28,146233637.75,437399713.30,318250960.78,187967984.87,78846737.78,319203006.96,143584464.18,243169164.09,111640136.31,176846175.87,107855108.00,194867786.34,179552359.52,126560474.19,0.0
4,营业成本,12560277610.54,8385452293.33,3858907565.20,14656851944.04,11779883341.56,7909479207.40,3489795775.64,13114342672.95,9955529379.32,6730704064.59,3321307151.86,12648240503.76,9222814733.91,5728201375.97,2590259044.73,10501709554.12,8708865720.76,5787702175.05,2430675925.19,9833676799.58,7757063880.96,5059280384.87,2097730648.64,9836431245.90,7805961910.11,5104232598.84,2219809599.99,8392445742.40,6464009515.30,4095710432.75,1835337193.78,5659957659.10,4366223638.43,2872015728.97,1224564743.11,3965241951.17,2910124868.27,1815742687.91,743103668.14,2594156331.39,2060434610.97,1196812488.59,460626578.47,1923760669.17,1529687837.48,1059068556.34,440524211.36,1368317137.47,985117769.64,645927958.17,270968916.17,1185301498.68,798107108.34,521791093.67,226696312.49,965474360.95,660012979.06,409183756.69,182167664.99,806707958.86,499116326.90,300902834.73,136577637.21,550344795.46,376653554.34,251811811.25,124492424.65,361161805.81,255363469.62,148492304.77,63461346.03,259518217.47,114989890.89,193880089.65,94887109.26,142912542.02,94247333.43,167736029.95,158553543.11,109633425.69,0.0
5,营业税金及附加,113530339.49,73185142.64,35870551.72,190216552.49,144353720.38,93497238.34,37735600.77,158848610.95,115069161.49,76299601.69,30285158.80,185437917.02,119062379.02,78605729.69,27525857.92,180438886.00,126397052.67,76978852.25,26339673.18,138900960.68,95363906.20,54698601.44,19202363.94,112472007.57,76797245.47,55570337.22,22074079.11,93339564.33,68062501.96,43054037.73,15729595.16,87019865.40,64520260.04,41213424.34,13479130.09,61249859.22,41451251.11,24645202.07,6320636.63,35310248.39,23942125.01,15595250.31,7094346.47,27886614.37,20149037.62,14227306.21,4126286.09,15026225.99,9644787.08,5560830.74,2097821.57,9823318.08,7495300.98,5384831.12,1181498.76,6392458.38,4266216.06,2930238.96,843695.28,2161047.79,2028638.08,1169764.97,375132.70,136864.78,935533.50,601628.20,209449.97,1703850.27,1348494.06,1093438.71,772459.42,1253996.60,692202.91,1000193.19,420598.90,986116.58,330512.65,695187.50,185486.38,226938.57,0.0
6,销售费用,498356702.58,300052447.40,119383004.10,640373530.76,451724084.40,267626469.93,101480942.92,587532743.02,432830111.79,276640899.87,117565432.50,471688955.75,318590022.52,191803573.28,78139044.85,403644608.90,287973113.81,190787208.18,90943395.82,409770421.88,278976323.62,168712472.69,54047728.31,279035890.15,167190422.71,85349037.88,37965602.11,174567918.77,108770084.00,63830253.11,24277303.90,139655719.40,92893820.53,52005643.31,21951997.84,125301058.15,78343716.06,42793323.12,18087495.19,110610170.68,72711051.06,43342758.73,16898495.50,118436021.55,78919839.77,45325228.27,18515688.20,97588423.20,76239745.23,37703255.08,10624079.16,81740057.98,61864264.82,34771856.20,10732394.56,65338022.36,61055978.61,33064997.20,18191893.94,68258541.96,40864505.40,26597524.47,12887127.79,55630508.48,46301848.72,26496536.85,9683653.82,34196140.58,33006521.03,19324421.24,6246305.30,30925894.96,15857920.07,25368592.36,6775414.75,15452336.57,5627363.46,10321204.81,9151111.48,6226452.15,0.0
7,管理费用,163174738.17,105390248.98,48035843.68,259876513.44,159300950.94,224190318.77,106730400.07,467508702.38,329037469.11,194639525.21,96532915.82,378322807.65,278654326.05,181165328.25,87070056.65,383609324.23,266234823.89,156297285.99,67244238.75,311796919.62,204586076.25,94547366.77,41721126.07,226632626.80,164441248.06,109669406.25,61812793.37,235496662.67,158085034.37,105828366.43,53501237.64,174626814.89,101207183.51,61804741.07,26294195.44,106299258.90,65521312.23,45893157.21,21828188.72,82225493.51,51674557.47,33453567.63,11435812.55,89360570.04,50601845.63,33939878.52,15198006.62,41642629.68,31583476.39,22356503.14,10112239.78,62355404.51,45786444.09,27797334.66,8216033.11,45151318.75,30741644.46,18990329.08,8921242.73,38447783.82,20487692.75,13752611.51,5788716.90,25254217.56,18442162.83,12199120.30,3285294.73,21867891.03,16675062.28,12059862.13,5006262.72,16286346.23,6213357.48,14988960.69,4692552.76,15726659.13,4900613.23,9374586.63,6230419.11,4182427.10,0.0
8,财务费用,470875067.76,308979783.19,165333949.16,625750560.12,458035196.99,308926089.63,133880262.12,618934381.25,458023509.88,291089165.72,135747136.67,638830335.05,483148729.06,314656251.36,160788242.56,654091754.46,495580158.44,340407490.85,176525333.15,627251062.35,459216027.02,293540795.18,139346167.45,503788681.91,371784567.91,238952169.82,93187761.44,364389754.10,253986408.31,156709323.95,70681297.83,182275823.80,138895438.17,85622091.95,41945101.13,139795892.24,97948322.49,61307635.93,25754351.25,98172754.95,66948871.12,46434019.74,21733846.05,119436865.14,99313174.92,67977047.47,36146551.21,105564142.50,76587079.52,49277905.07,17116363.74,81258121.88,57999706.42,41750013.46,19484353.36,78311297.04,59077351.32,39166344.17,19015796.64,53561697.00,36806496.73,24347822.80,11882856.38,25810763.69,21428844.36,14574616.68,8562814.58,18470025.61,11857413.79,6997958.02,3360364.31,11732136.03,5831092.83,7956696.93,4864460.64,6317675.04,2749285.23,6740777.45,5431799.44,6291230.68,0.0
