9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2737490.41,30083200.90,6221122.18,943727.35,4000823.85,11703585.70,2809597.50,-2465972.92,-1348927.09,37854489.35,12616007.36,1004577.18,1994029.99,28911650.19,-3419724.53,2142364.53,-1553839.37,11127229.38,1729493.72,2200202.35,703705.17,1220015.49,1800145.66,486926.74,-170218.16,1979451.58,2136675.63,506469.80,652526.17,130296.84,-1462836.79,132186.90,131559.42,427451.45,297538.16,754195.06,-274359.29,-43489.00,-154756.76,273584.06,140179.25,2248308.89,1305894.77,433095.56,64848.50,694668.81,498132.73,605739.92,590466.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,754726.89,658884.80,24337.87,-74636.48,174849.48,64645.38,33917.29,74636.48,53275.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,16679832.79,9025696.68,6432268.72,35144038.46,10596859.14,4735364.77,1308798.73,50868625.92,10865266.72,9233519.49,1209066.22,10720300.30,45527564.00,37639380.45,329415.09,25099169.64,25148923.54,4184545.16,2377051.60,-18401166.94,-11110973.11,-11287732.81,-3775108.74,599974.08,1627145.78,439695.77,284653.46,3773419.43,4748912.52,3410905.00,427217.28,1881088.22,1616237.43,917724.12,548147.14,3418783.75,1551143.57,1276095.34,899360.67,3034580.11,2153515.84,1587627.49,785305.29,3995107.72,1039209.46,760806.26,313492.06,752698.24,425956.52,132254.33,-79923.16,-1040740.41,-971059.67,-440442.75,-265700.73,-1240181.55,-876674.50,-621538.96,-280192.07,165932.43,737363.55,423477.19,208874.91,760404.94,575770.08,609293.85,459000.00,0.0
13,其中:对联营企业和合营企业的投资收益,4730044.00,0,0,21518620.78,0,0,0,19301189.16,0,0,0,125123.45,0,0,0,926598.89,0,0,0,-18401166.94,0,-11437732.81,0,503688.08,0,0,0,1597171.60,0,0,0,1826938.22,0,0,0,2885946.40,0,0,0,2764535.97,0,0,0,0,940209.46,0,313492.06,0,425956.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,-284331.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,253325205.27,168629675.31,62994457.47,319185399.35,265606524.73,160591881.22,59447987.78,336230301.84,257060662.89,184084354.30,56738461.60,127348479.60,194890949.76,147734659.26,19086361.26,140466379.94,162527333.35,92953524.13,19496508.60,129171949.16,87675680.66,56317159.66,12727460.86,77298529.27,67204712.84,31034215.42,-6201496.02,68414780.57,69148558.25,30598208.38,1028095.91,68173335.29,35551294.72,15591519.14,583910.02,74713596.67,55544703.97,32919520.30,1333077.14,68515061.75,49703017.10,23261525.48,1172252.53,49182701.53,34632055.31,11590818.28,-7092142.36,21326526.14,16943181.27,13743527.88,-1122222.65,44356145.74,32128370.43,27961424.13,10450553.36,48136094.69,39017062.42,24881351.28,10267620.17,34889161.12,22006838.29,11570752.22,6646364.89,26289357.82,20118489.84,17391127.82,10231981.23,0.0
16,加:营业外收入,8794771.08,5938787.69,4489671.78,9709894.26,5894205.16,2937781.29,1462467.15,9821379.27,9650312.33,6559256.44,7207769.99,158519142.23,27103996.76,16606161.74,5941990.22,43425896.65,19586040.97,12388590.33,6138977.88,45719507.54,27293821.86,16952560.58,7762812.48,28224453.63,8481119.55,5041418.13,1262357.74,26452804.01,6038752.67,4603607.60,2515988.19,11603076.15,7598699.77,4234980.46,2022198.37,8054396.42,3684814.73,1245177.75,773041.10,2254144.20,700859.13,485743.13,157154.50,4590724.53,1676365.27,1042282.54,536511.79,2673668.50,2065396.56,1120997.72,61841.17,991454.22,665022.96,324814.98,118621.62,704245.23,1071207.40,588847.87,157366.83,837373.92,887579.49,650582.41,74577.06,494835.12,281404.00,1117575.59,190868.46,0.0
17,减：营业外支出,7727192.93,6268135.48,1428098.78,18782561.37,18639357.91,5931589.56,1230761.56,14279659.60,10828672.18,7288684.78,2727024.31,12535238.42,7370172.89,5677256.49,888379.73,15994576.13,4994921.94,2394171.82,1208498.11,372215983.02,4493661.93,2405382.20,212338.89,8897608.25,4875514.54,2849473.65,530559.35,6784714.95,2642161.99,910850.48,593041.72,7302325.46,1943368.34,1348180.90,53761.04,4397943.50,1633372.28,816671.62,669079.20,2128336.61,4986372.02,4699556.35,246083.92,4113572.62,1102111.95,499797.90,246158.34,1132224.84,489482.21,442316.75,131606.32,1311034.16,2517535.41,2372389.52,59869.65,5142069.46,3697057.09,330449.26,202568.84,1252821.57,930495.05,873067.54,115898.12,890778.15,475909.25,2314017.15,631958.40,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,9949155.90,0,0,0,9096398.03,0,633.48,0,4272685.79,0,344796.36,0,4066999.29,0,0,0,2979153.17,0,83518.45,0,3128426.34,0,0,0,375121.57,68865.84,0,0,715086.41,60760.52,0,0,2382180.42,0,0,0,159469.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,254392783.42,168300327.52,66056030.47,310112732.24,252861371.98,157598072.95,59679693.37,331772021.51,255882303.04,183354925.96,61219207.28,273332383.41,214624773.63,158663564.51,24139971.75,167897700.46,177118452.38,102947942.64,24426988.37,-197324526.32,110475840.59,70864338.04,20277934.45,96625374.65,70810317.85,33226159.90,-5469697.63,88082869.63,72545148.93,34290965.50,2951042.38,72474085.98,41206626.15,18478318.70,2552347.35,78370049.59,57596146.42,33348026.43,1437039.04,68640869.34,45417504.21,19047712.26,1083323.11,49659853.44,35206308.63,12133302.92,-6801788.91,22867969.80,18519095.62,14422208.85,-1191987.80,44036565.80,30275857.98,25913849.59,10509305.33,43698270.46,36391212.73,25139749.89,10222418.16,34473713.47,21963922.73,11348267.09,6605043.83,25893414.79,19923984.59,16194686.26,9790891.29,0.0
20,减：所得税费用,44656094.88,31523544.36,14376561.74,61918750.40,48004279.78,33331332.09,14060188.80,53336847.35,46017554.50,29487181.18,14659429.24,46020220.53,35642400.10,23663711.08,12761531.48,25178549.18,29610439.38,11613234.34,16598759.73,5971256.32,43006294.76,22955578.44,7701496.39,26534336.99,21457221.74,11918827.58,3363513.48,24385812.78,19583262.80,12436046.88,5332422.07,19129319.49,12862163.22,8185140.80,3225741.49,15795697.39,11324344.30,6872446.09,1310070.70,15548643.66,8133264.89,4547125.12,1356305.56,9619641.36,6690294.05,2650975.64,1116707.39,6216541.12,3035177.74,2559691.97,518483.34,4954179.19,3265280.74,2656213.68,1212047.27,6017959.95,5119896.27,2963709.67,1481398.91,5948038.84,3145157.74,1696633.46,951580.69,3776824.14,3127182.53,2810340.80,3429979.96,0.0
21,五、净利润,209736688.54,136776783.16,51679468.73,248193981.84,204857092.20,124266740.86,45619504.57,278435174.16,209864748.54,153867744.78,46559778.04,227312162.88,178982373.53,134999853.43,11378440.27,142719151.28,147508013.00,91334708.30,7828228.64,-203295782.64,67469545.83,47908759.60,12576438.06,70091037.66,49353096.11,21307332.32,-8833211.11,63697056.85,52961886.13,21854918.62,-2381379.69,53344766.49,28344462.93,10293177.90,-673394.14,62574352.20,46271802.12,26475580.34,126968.34,53092225.68,37284239.32,14500587.14,-272982.45,40040212.08,28516014.58,9482327.28,-7918496.30,16651428.68,15483917.88,11862516.88,-1710471.14,39082386.61,27010577.24,23257635.91,9297258.06,37680310.51,31271316.46,22176040.22,8741019.25,27313332.66,18818764.99,9651633.63,5653463.14,22116590.65,16796802.06,13384345.46,6360911.33,0.0
22,归属于母公司所有者的净利润,208503786.23,134435391.98,52767938.96,251698045.39,202782831.72,121981862.63,45638158.02,277980916.88,205508447.75,150315145.58,46577057.12,213504515.67,168450402.70,123538333.30,20860075.08,155353171.07,140316847.51,92356451.70,18864498.70,-121573873.15,82523396.24,54583057.87,13859685.02,79310924.31,56273712.61,28051442.12,-4882514.60,66291154.48,53705048.93,28226677.66,829695.76,59523639.03,33144752.27,13857757.15,727999.35,55526447.75,40649330.06,22827074.21,-490408.71,48190909.28,33561416.10,12822874.30,-600422.71,36505371.05,26391067.78,9009195.13,-6832887.41,15475091.91,13986454.38,10512560.31,-1874043.37,33765725.34,22760830.73,18999659.33,7916635.37,30408185.14,25730370.55,17467295.19,7325732.66,24261579.47,17322426.88,8913874.62,5381610.14,20040416.68,14747865.57,12255750.38,6638138.75,0.0
23,少数股东损益,1232902.31,2341391.18,-1088470.23,-3504063.55,2074260.48,2284878.23,-18653.45,454257.28,4356300.79,3552599.20,-17279.08,13807647.21,10531970.83,11461520.13,-9481634.81,-12634019.79,7191165.49,-1021743.40,-11036270.06,-81721909.49,-15053850.41,-6674298.27,-1283246.96,-9219886.65,-6920616.50,-6744109.80,-3950696.51,-2594097.63,-743162.80,-6371759.04,-3211075.45,-6178872.54,-4800289.34,-3564579.25,-1401393.49,7047904.45,5622472.06,3648506.13,617377.05,4901316.40,3722823.22,1677712.84,327440.26,3534841.03,2124946.80,473132.15,-1085608.89,1176336.77,1497463.50,1349956.57,163572.23,5316661.27,4249746.51,4257976.58,1380622.69,7272125.37,5540945.91,4708745.03,1415286.59,3051753.19,1496338.11,737759.01,271853.00,2076173.97,2048936.49,1128595.08,-277227.42,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.220000,0.141800,0.054500,0.265500,0.216100,0.131100,0.048100,0.293700,0.216800,0.158600,0.049100,0.245100,0.199200,0.155500,0.029100,0.216400,0.195500,0.128600,0.026300,-0.169300,0.115000,0.076000,0.019300,0.112100,0.079200,0.039500,-0.006900,0.111800,0.090600,0.047600,0.001400,0.100400,0.055900,0.023400,0.002500,0.220000,0.168900,0.096000,-0.002100,0.200000,0.141100,0.053900,-0.002500,0.150000,0.111000,0.045500,-0.034500,0.078100,0.070600,0.053000,-0.011300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.220000,0.141800,0.054500,0.265500,0.216100,0.131100,0.048100,0.293700,0.216800,0.158600,0.049100,0.245100,0.199200,0.155500,0.029100,0.216400,0.195500,0.128600,0.026300,-0.169300,0.115000,0.076000,0.019300,0.112100,0.079200,0.039500,-0.006900,0.111800,0.090600,0.047600,0.001400,0.100400,0.055900,0.023400,0.002500,0.220000,0.168900,0.096000,-0.002100,0.200000,0.141100,0.053900,-0.002500,0.150000,0.111000,0.045500,-0.034500,0.078100,0.070600,0.053000,-0.011300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981879.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,209736688.54,136776783.16,51679468.73,248193981.84,204857092.20,124266740.86,45619504.57,278435174.16,209864748.54,153867744.78,46559778.04,227312162.88,178982373.53,134999853.43,11378440.27,142719151.28,147508013.00,91334708.30,7828228.64,-203295782.64,67469545.83,47908759.60,12576438.06,71072916.78,49353096.11,21307332.32,-8833211.11,63697056.85,52961886.13,21854918.62,-2381379.69,53344766.49,28344462.93,10293177.90,-673394.14,62574352.20,46271802.12,26475580.34,126968.34,53092225.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,208503786.23,134435391.98,52767938.96,251698045.39,202782831.72,121981862.63,45638158.02,277980916.88,205508447.75,150315145.58,46577057.12,213504515.67,168450402.70,123538333.30,20860075.08,155353171.07,140316847.51,92356451.70,18864498.70,-121573873.15,82523396.24,54583057.87,13859685.02,80055777.81,56273712.61,28051442.12,-4882514.60,66291154.48,53705048.93,28226677.66,829695.76,59523639.03,33144752.27,13857757.15,727999.35,55526447.75,40649330.06,22827074.21,-490408.71,48190909.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1232902.31,2341391.18,-1088470.23,-3504063.55,2074260.48,2284878.23,-18653.45,454257.28,4356300.79,3552599.20,-17279.08,13807647.21,10531970.83,11461520.13,-9481634.81,-12634019.79,7191165.49,-1021743.40,-11036270.06,-81721909.49,-15053850.41,-6674298.27,-1283246.96,-8982861.03,-6920616.50,-6744109.80,-3950696.51,-2594097.63,-743162.80,-6371759.04,-3211075.45,-6178872.54,-4800289.34,-3564579.25,-1401393.49,7047904.45,5622472.06,3648506.13,617377.05,4901316.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
