,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37158487440.28,25818099522.83,13874046170.79,48942864332.39,34491369979.04,21227720473.75,9125919326.47,32678284770.73,23337403683.75,14361255893.94,5870532794.40,19975032927.84,13792818626.02,9034544151.99,3751773335.37,17195981580.75,10879342931.99,7399583911.86,2710569685.87,13314255651.34,8522948464.64,6040056617.91,2569522835.72,9397554833.54,5152084209.48,2884104151.84,1383209931.26,5450720903.36,3532387109.39,2383750784.85,1075316216.29,3480442914.23,2580680966.93,1467044314.81,649093197.56,2260238951.28,1018045857.73,742732257.83,449216859.58,2379750696.46,1517764247.46,800916096.69,267260331.70,1653012415.18,968758019.58,426289020.76,220533833.42,1310168169.69,818858149.83,502559769.21,272283678.48,1362647886.85,1228953382.86,952030474.56,0.0
2,营业收入,37158487440.28,25818099522.83,13874046170.79,48942864332.39,34491369979.04,21227720473.75,9125919326.47,32678284770.73,23337403683.75,14361255893.94,5870532794.40,19975032927.84,13792818626.02,9034544151.99,3751773335.37,17195981580.75,10879342931.99,7399583911.86,2710569685.87,13314255651.34,8522948464.64,6040056617.91,2569522835.72,9397554833.54,5152084209.48,2884104151.84,1383209931.26,5450720903.36,3532387109.39,2383750784.85,1075316216.29,3480442914.23,2580680966.93,1467044314.81,649093197.56,2260238951.28,1018045857.73,742732257.83,449216859.58,2379750696.46,1517764247.46,800916096.69,267260331.70,1653012415.18,968758019.58,426289020.76,220533833.42,1310168169.69,818858149.83,502559769.21,272283678.48,1362647886.85,1228953382.86,952030474.56,0.0
3,二、营业总成本,36032797104.26,25078425240.10,13455431594.84,47814788080.94,33491015764.31,20474516545.70,8698718051.09,31489856835.15,22337605217.65,13741582370.69,5556664105.29,19396864119.56,13345672253.72,8815849501.54,3649735594.84,16706953717.72,10660404682.21,7244622274.26,2651605664.20,13150726302.05,8482390374.70,6017915154.41,2560077413.89,9286374487.82,5126523241.15,2860840720.55,1376784420.09,5363425583.57,3498278089.08,2364749002.95,1071123581.38,3392516405.14,2559094741.69,1455492214.14,644408917.78,2215040219.53,1002949971.07,734695250.16,443378730.82,2351448726.70,1513574201.10,795231084.84,264363765.61,1616508330.51,954227236.98,420823374.57,216444826.48,1263572842.44,797935505.15,493581664.66,266806329.70,1328846810.59,1207496845.58,935902268.50,0.0
4,营业成本,35128274805.28,24479935649.08,13178895855.51,46513068673.20,32543789852.00,19926519938.66,8493086678.28,30550127149.68,21702517352.33,13292046072.65,5364284170.93,18660537483.00,12801322457.93,8492193363.17,3473213449.80,16202600031.20,10341699305.79,7190036223.77,2654269694.29,12699819461.36,8248760847.70,5863020370.01,2484675289.29,9061976894.22,4968114326.28,2757828412.33,1327272731.99,5119210168.39,3357121385.30,2270412429.69,1025108340.57,3249549029.99,2504383656.12,1403397579.62,615351139.52,2135795623.96,980181904.63,702682958.96,416588429.06,2274836447.66,1458218744.97,764623586.68,251303701.41,1590002371.25,941933584.95,413925093.46,213988575.54,1246050917.94,783073310.39,483937290.01,260715060.62,1310567961.62,1194265804.68,920335047.26,0.0
5,营业税金及附加,58869158.91,35808580.18,19879714.16,73054578.22,44640626.47,27233275.67,9145130.48,31274243.39,18294989.13,13119129.80,4888212.48,13615325.01,-810354.79,-1142051.13,-384561.73,3892620.48,591628.22,320164.53,179749.79,2573795.55,1248616.46,605187.45,342093.97,1959294.40,727786.91,298973.79,-25509.95,6197027.13,3552705.17,1797965.05,686823.64,1638817.82,1131768.67,943158.18,203393.26,1843571.57,4044503.34,3951287.25,3616137.55,9288114.87,12837469.65,5488462.61,281958.92,484017.10,327801.47,204930.53,111477.48,444123.19,331738.61,210799.09,90951.80,69127.74,0,0,0.0
6,销售费用,186698198.98,107658552.44,54306644.50,260013587.85,234176648.41,106221880.22,48765365.29,256474439.79,172992294.42,112894583.08,50693195.33,167355813.72,112180695.14,59655352.73,28875896.79,104261667.78,72901131.51,41788905.26,20989196.61,68518030.86,45736239.27,27027798.02,10808986.54,41968329.21,29108661.93,19116854.78,8654295.04,35837018.17,27097084.16,16949467.29,7636355.98,31960798.00,21057506.67,16368518.68,9627729.62,21059817.58,13586151.35,15537210.38,7516987.94,27071502.67,11333107.27,6546122.08,3113685.88,8035270.21,5856050.88,4289461.08,2556871.79,4927969.20,3155337.35,2562183.04,1401399.48,2659081.30,2835481.49,3949510.67,0.0
7,管理费用,141736998.35,90035894.38,44217158.68,323907634.36,186837743.08,102326202.69,39399134.11,150266424.06,76561845.92,50277830.48,24455476.94,172192731.06,119917702.94,60675226.19,22187905.20,107377308.76,59174701.41,37279126.29,18176673.92,72138086.13,57307495.28,34144902.50,15899647.81,65051778.76,41998429.80,29105187.37,14322205.14,61784961.25,36966700.39,27597851.67,10295042.53,34312492.90,22146172.79,13810970.07,6021136.02,24378150.66,14987090.97,11730912.92,12135309.86,24222743.91,21543626.01,11914971.13,5394586.44,17164666.61,9250570.83,6145850.66,3060960.12,15429254.19,9402264.05,6105366.03,2760834.62,12184208.00,12707882.97,12119648.68,0.0
8,财务费用,510273934.41,359965397.41,141774178.90,552759955.06,462249647.40,285928691.81,90109649.51,494657396.52,353500117.39,267904025.08,106851206.46,368024928.67,267171260.30,173064076.61,113112242.50,217555706.29,175397580.52,108806624.61,32973475.68,156003943.74,117137614.67,74491122.80,34220104.90,110878940.77,85664634.57,50184582.81,26560697.87,144326817.83,79383365.79,48799638.49,27410638.63,73945420.12,10375637.44,20971987.59,13205519.36,26759510.22,-9456700.51,1185859.36,3564293.07,15073000.51,9641253.20,6657942.34,4269832.96,1854400.38,-3534817.44,-3827212.62,-3305152.48,-2223094.96,2730834.07,2668687.37,3098619.26,2309201.99,-3300155.10,-1028846.88,0.0
9,研发费用,6944008.33,5021166.61,2447172.63,13092777.89,11997078.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,13910870.46,78890874.36,7324168.38,26286556.65,18212093.42,7057181.71,13738618.46,5340729.60,5491843.15,15137838.10,45890492.20,31403533.97,12730662.28,71266383.21,10640334.76,-133608770.20,-74983126.09,151672984.41,12199561.32,18625773.63,14131291.38,4539250.46,909401.66,4306709.47,0,-3930409.20,-5843151.73,-808349.24,-13619.97,1109846.31,0,0,0,5203545.54,-392978.71,-392978.71,-42426.65,956917.08,0,0,0,-1032395.04,394046.29,85251.46,32094.03,-1056327.12,-757979.32,-1902660.88,-1260536.08,1057229.94,987831.54,526908.77,0.0
11,公允价值变动收益,65008788.75,28865442.81,8553503.88,-42548173.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12868947.58,13115389.49,4884725.57,0,16654922.91,6936270.41,116789.61,0,-267482.40,317124.16,2905430.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
