,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,17774812601.31,11985164107.56,4881407174.38,24235238780.87,17371347185.84,11193620649.73,4248274112.51,21056224656.67,15036208159.97,9721382048.10,3521688016.78,17361078282.69,11991229119.76,7714009129.33,2790103430.61,13489636854.13,9237234893.71,6119162357.96,2218324245.60,10721254526.04,7560621824.65,4994847781.84,1900125091.71,9109449510.08,6868269631.56,4334978626.79,1674090667.10,8182951827.58,5915167031.46,3699849042.58,1429432052.89,7051573294.35,4643443858.48,2854229345.66,1098909417.01,5684454448.77,3926334096.16,2456577439.66,1006159822.41,4688390999.10,3291916344.97,1949019926.26,747335142.45,3426961742.01,2144269510.93,1319118575.73,558324606.11,2347094255.56,1651458461.17,986506324.94,397635323.70,1889500807.63,1299347905.61,782376256.87,325617679.48,1600098435.13,1071552395.86,673639512.39,305501123.36,1568415303.02,1077725140.70,703680428.51,283894990.81,1356277612.71,896151018.68,508974985.97,216581511.62,1546532506.17,1152673960.75,798574109.68,309827813.63,1807872756.55,719932540.18,995811361.13,594443448.22,611851812.85,0.0
2,营业收入,17774812601.31,11985164107.56,4881407174.38,24235238780.87,17371347185.84,11193620649.73,4248274112.51,21056224656.67,15036208159.97,9721382048.10,3521688016.78,17361078282.69,11991229119.76,7714009129.33,2790103430.61,13489636854.13,9237234893.71,6119162357.96,2218324245.60,10721254526.04,7560621824.65,4994847781.84,1900125091.71,9109449510.08,6868269631.56,4334978626.79,1674090667.10,8182951827.58,5915167031.46,3699849042.58,1429432052.89,7051573294.35,4643443858.48,2854229345.66,1098909417.01,5684454448.77,3926334096.16,2456577439.66,1006159822.41,4688390999.10,3291916344.97,1949019926.26,747335142.45,3426961742.01,2144269510.93,1319118575.73,558324606.11,2347094255.56,1651458461.17,986506324.94,397635323.70,1835922497.28,1270538026.64,766977378.45,319704672.87,1570232659.69,1053382356.45,663711432.63,299871088.51,1552082126.95,1068842873.77,695361462.60,280595734.40,1345225854.61,886628074.11,502685962.11,212201317.71,1540120426.15,1147844380.94,793900538.47,305463640.49,1800584835.55,715657147.42,1003959375.61,593315587.76,603598952.74,0.0
3,二、营业总成本,17367076564.48,11671040312.84,4758869489.63,23667256405.94,16892472825.84,10806583041.59,4116747117.99,20393191320.83,14601926314.28,9376727176.71,3396675293.87,16818165924.38,11556652899.94,7389660004.68,2670810222.02,13013972979.06,8861223505.87,5822776088.26,2134688397.01,10303138783.13,7243665778.71,4770256203.46,1843689804.13,8665152734.68,6582645327.87,4146462261.06,1618643788.89,7853806906.67,5705674392.38,3589827425.24,1425590552.38,6753426197.93,4446362972.73,2758735613.98,1098134365.30,5464176161.91,3775715990.58,2318450625.50,967147449.74,4412496306.09,3105414327.30,1835596132.76,723620217.24,3308563688.83,2073656752.21,1263929595.85,532393499.43,2348905488.54,1649453765.04,986476520.35,394677620.17,1852818087.31,1288619569.36,780861452.96,326823640.71,1587391884.29,1079349277.85,681446178.30,309359345.41,1524286214.66,1047346162.56,682046543.52,279244729.87,1318891539.68,879325167.61,506494417.45,216305212.22,1484534150.29,1105923423.44,759457707.26,286693670.85,1632630031.80,634405130.03,891444030.26,485594444.53,503015747.00,0.0
4,营业成本,13876690447.81,9521798261.23,3676511143.20,18598563573.54,13332764485.69,8587583171.04,3058701917.08,16055311954.08,11504244404.91,7450265745.41,2503049775.74,13143776496.70,9122769643.73,5859871281.79,1985009467.17,9909052736.98,6789720349.12,4573406093.80,1596397577.10,7882477556.65,5647729995.11,3738239034.28,1363883679.18,6605050625.00,5228302128.15,3280093707.90,1214645307.20,6016524481.56,4472878097.50,2826984127.33,1065164739.68,5180400873.45,3398962295.15,2089011818.72,823138587.73,4255691487.67,2929063081.10,1811548274.56,745401863.71,3388147948.17,2433142926.64,1407447848.70,553806455.50,2473573460.03,1584746844.87,977822110.79,413196771.45,1628588861.37,1170257627.59,706138271.88,271527874.11,1365362033.15,949286212.57,571027191.00,236008020.78,1181861254.34,808456367.59,518807347.63,236259369.89,1162242854.14,803110913.49,522115049.37,209982710.52,1046247669.89,704604367.98,401634108.02,169595216.25,1172699668.64,879501383.07,599926886.03,216013936.74,1216701048.49,429869388.67,738555208.61,375745279.40,407970427.91,0.0
5,营业税金及附加,64863342.94,44345134.18,12677967.57,95080979.60,53996325.67,32458965.88,12601750.72,88565108.01,48730772.95,34537525.60,13050580.74,68963740.81,36880684.32,24908071.46,12650490.58,63805977.47,37236090.56,21642266.94,6770873.94,51178155.58,27474824.32,16853741.71,6474937.23,49943905.36,27946518.40,17936797.58,6263554.96,46527583.00,31364261.40,22598595.53,9993407.05,52869859.25,27842107.18,19598230.35,5923551.05,30243271.44,17721600.06,12511465.07,4824796.15,32934409.52,19344121.26,11405169.38,3221508.22,25448540.08,12503529.39,6400251.88,2658390.54,16167403.22,10372499.81,5927401.43,2672110.12,13229824.80,5806101.62,3058957.60,737927.04,10341621.48,8011885.54,4607558.18,1513545.50,13993950.61,6674128.73,2035559.63,768180.92,4441619.95,3736328.88,634186.64,15763.20,12234888.54,10067775.45,5925798.66,2786849.75,4259861.62,3368611.13,3992976.01,5370266.66,2648499.68,0.0
6,销售费用,1133165065.46,730338934.75,327531858.53,1806157746.64,1276070598.00,821691168.49,378516593.87,1586812786.19,1108222450.19,708347931.43,350868417.79,1327757554.47,894118071.10,599143561.82,296865635.12,1134110497.94,742650334.16,474250193.49,213355892.02,948127163.49,627240303.82,391874161.73,198318846.52,833218085.00,506252610.90,328625576.28,152290060.77,698324217.80,435532663.60,266486799.99,124676388.32,569777505.72,354896949.64,212887062.59,104614263.70,470100348.85,280973570.57,179939065.45,76973408.48,374450230.62,248761983.62,174482918.79,74729395.42,351600647.77,214512091.65,134583667.81,58547622.88,328264802.96,221542000.08,132066255.50,57975514.40,246095357.58,171665801.12,105223234.51,48377768.16,214397784.87,146053921.32,84887827.25,37282416.96,207466463.23,144663007.82,97004139.21,41837216.44,160111262.07,105380069.66,67432895.60,36241100.98,175783342.12,122469787.38,81342017.01,38897094.98,165728614.28,56238698.85,91485708.68,60034593.59,41085644.42,0.0
7,管理费用,220257002.23,146344582.51,95275324.44,305083904.77,249429254.98,1221394985.84,621333811.35,2225137669.26,1727580272.86,1066628632.94,502367577.09,1916792008.86,1368903496.14,872327511.38,408599596.83,1651181328.20,1150976474.77,702085066.98,306236669.53,1363842343.50,947800866.18,619839686.63,284951433.73,1173945888.67,846967533.87,543058693.78,255451115.24,964156858.27,679425181.36,433877046.40,212908993.28,827893227.53,592317981.48,385217191.43,162768773.19,676459386.80,476870027.94,296524478.39,133669086.09,545104467.52,346643144.48,210950875.55,89546837.13,368003031.21,238143079.61,140249532.72,64950320.56,257759886.14,166120307.31,104924801.97,51348316.54,221174394.98,154405073.04,96635661.63,38155785.71,166488037.00,107151346.25,65149044.67,30727180.69,123191619.64,80087861.94,52836721.08,24218902.06,100129272.50,61749743.28,35669578.78,10375568.24,121906485.40,92874042.14,70914107.49,28242921.07,232297900.82,132142823.80,40537058.82,31999417.61,34770208.36,0.0
8,财务费用,128436147.03,32024905.85,64021581.43,295830190.20,147201610.06,109268327.47,31909153.84,159838323.20,134553941.71,85263620.69,25243212.21,101305926.28,57581992.82,-833803.16,-22454662.82,73552120.91,101352835.05,24351963.91,12281703.48,-20437667.48,-17752671.92,-6624239.49,-9676738.33,-47313334.59,-42325887.82,-35212776.43,-10436432.95,27233389.54,32541771.23,21861287.32,1716414.22,-18391957.97,-12339161.60,-9810890.55,-5471817.58,-10451779.00,-4374447.02,4879558.22,2600681.85,-2477868.62,1371854.70,358634.07,-757846.22,-13596730.41,-19746742.75,-21909453.62,-12702609.77,-8837270.84,2837265.54,3284648.44,1855932.43,6956476.80,7456381.01,4916408.22,3544139.02,14303186.60,9675757.15,7994400.57,3576832.37,17391327.04,12810250.58,8055074.23,2437719.93,7961715.27,3854657.81,1123648.41,77563.55,1909765.59,1010435.40,1348898.07,752868.31,13642606.59,12785607.58,10583043.91,8827334.78,5544291.92,0.0
9,研发费用,1943664559.01,1196188494.32,580170881.06,2295507742.75,1754554871.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2680733.40,271032268.44,78455679.73,34186422.87,13683891.13,277525480.09,78594471.66,31683720.64,2095730.30,259570197.26,76399011.83,34243381.39,-9860304.86,182270317.56,39287422.21,27040503.14,-354319.06,77951231.39,11172461.20,10073818.60,-262354.20,50307565.24,15502424.37,11960261.95,430183.67,101040376.50,53932417.29,18019568.67,11130609.83,140876689.95,84682800.88,61832201.44,7161007.21,42133446.15,75462157.93,13047783.81,3677613.46,74337118.88,56150296.60,30950686.27,3073867.19,103534740.15,43497949.44,26783486.27,5743003.77,126961805.69,78324064.71,34135141.13,9297872.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6290034.23,3617552.49,10996674.71,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4265.21,1859490.36,3409784.47,2869687.70,2910109.27,-1818628.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499985.00,0,0,0,0,0,0,0,0,0,0,0,0,0,6479250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,159049152.55,107362052.60,10329255.06,74461400.13,51464306.17,21746086.05,-12614448.16,54161039.21,56318985.66,46729393.59,15746385.99,71957281.58,40975848.54,32161402.09,11600056.04,61184915.54,50175632.69,33858608.71,1528729.02,60104179.13,40672131.79,32964512.46,5325716.95,49921413.30,39326160.96,38017854.80,2076601.74,53774499.12,47095574.64,45465082.97,42703838.11,58789025.46,58193927.84,57224589.47,39300889.29,78257057.13,78168552.27,56898977.05,-1089138.25,28326209.25,38987847.21,30264144.68,80766.43,48559880.56,48186536.05,46490620.95,2766431.80,103347677.94,69951886.46,40652516.47,9040849.67,16687619.92,6122006.41,1805657.53,1504634.74,10710702.09,9431332.56,6978507.72,6603464.95,-11537890.99,-8752814.83,-8915498.46,-2525554.98,5285750.49,-2444952.98,10395545.78,1577803.59,2066901.89,9443129.35,8386764.95,5952289.54,459850.81,259971.76,3768066.99,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,183155590.30,122712337.57,15267230.74,94986301.31,70976548.13,40659745.68,21801766.15,93290643.70,69408888.74,49210339.84,21016151.05,53189115.44,37789134.49,25814714.20,12142627.14,32643689.84,23427174.94,14783181.37,1374188.86,33647982.61,20672131.79,12964512.46,5325716.95,19161413.30,8566160.96,8017854.80,2076601.74,8812934.28,7120175.84,5465082.97,0,-452160.20,336882.18,-2775410.53,7817889.29,-6169479.55,-4061057.73,-3101022.95,-1089138.25,-828435.09,195842.83,264144.68,80766.43,-751761.13,-451258.46,-313065.35,-116207.56,-384702.07,1410356.43,1586367.72,-209877.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
