,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,136097978018.00,101627327529.00,67198395835.00,29041940841.00,105994246123.00,76172779128.00,49813890835.00,22863594836.00,94548619098.00,61977261779.00,37523631910.00,18457471590.00,78851137811.00,57291340015.00,38889899709.00,19397681539.00,74303573739.00,61197871426.00,38832439537.00,15895832976.00,58760533928.00,40600781853.00,23986053892.00,10762187142.00,49771511898.00,37028143995.20,25987634064.88,11771790055.07,48414719206.00,34633878522.25,20992524396.47,9187170814.06,39763915441.00,28483998490.25,15852267784.94,7463148387.88,28539578900.00,20616564920.00,13460489921.89,6311913289.00,20955824674.00,14758399604.00,9629588304.97,4954228965.00,16983764323.00,13076000139.00,8352503620.14,3580436685.00,15120539360.00,10818999576.00,6779947603.00,10855419258.00,3081308895.00,0.0
2,营业收入,136097978018.00,101627327529.00,67198395835.00,29041940841.00,105994246123.00,76172779128.00,49813890835.00,22863594836.00,94548619098.00,61977261779.00,37523631910.00,18457471590.00,78851137811.00,57291340015.00,38889899709.00,19397681539.00,74303573739.00,61197871426.00,38832439537.00,15895832976.00,58760533928.00,40600781853.00,23986053892.00,10762187142.00,49771511898.00,37028143995.20,25987634064.88,11771790055.07,48414719206.00,34633878522.25,20992524396.47,9187170814.06,39763915441.00,28483998490.25,15852267784.94,7463148387.88,28539578900.00,20616564920.00,13460489921.89,6311913289.00,20955824674.00,14758399604.00,9629588304.97,4954228965.00,16983764323.00,13076000139.00,8318535509.07,3580436685.00,15047127412.00,10818999576.00,6738617322.00,10777829039.00,3068774467.00,0.0
3,二、营业总成本,129097722399.00,96587355291.00,63983982540.00,27545627342.00,101049789522.00,71492250409.00,46311520802.00,21204028770.00,90701182906.00,58728282079.00,35948566440.00,17839136672.00,75322526680.00,54575301279.00,37103231200.00,18562418878.00,73546347005.00,59607758983.00,37510588142.00,15569640198.00,55931727706.00,37761217361.00,22192633266.00,10217861785.00,45782360362.00,33728892357.09,23966749895.48,10536839747.67,40461762928.00,28761572774.90,17271766531.33,7467080249.48,30660463550.00,21326938173.14,11473831458.59,5426011335.70,20887628917.00,14991462027.00,9646102495.03,4572805826.00,15841223139.00,10812308762.00,7080271411.66,3844437357.00,12307687991.00,8950409194.00,5553181471.97,2427770864.00,10572586413.00,7675134080.00,4642856319.00,7486163162.00,1936745520.00,0.0
4,营业成本,120582627749.00,90101728548.00,59642296042.00,25320839239.00,92651374475.00,65935989124.00,42716501955.00,19352602429.00,81371973684.00,52835119372.00,32048962179.00,15849032900.00,69782246837.00,50675686761.00,34594052055.00,17195478957.00,68007729583.00,55863717311.00,35015201697.00,14334056235.00,50881767555.00,34240689037.00,20101935320.00,9266741312.00,40846480113.00,30392480416.67,21509706763.41,9538287036.80,36374864074.00,26165343595.51,15530386362.51,6717075068.77,27536543588.00,19181865220.52,10110447993.36,4884785304.80,18337383129.00,13260542053.00,8588253477.95,4181935928.00,13904702325.00,9784015498.00,6411363741.88,3558862882.00,10326570983.00,7823268845.00,4825317392.91,2113757391.00,9113036024.00,6694981073.00,4046144317.00,6598526437.00,1567073169.00,0.0
5,营业税金及附加,1874141394.00,1340341988.00,869115800.00,424790254.00,1598995649.00,1074310700.00,698055183.00,331604322.00,1352340359.00,918574884.00,568841706.00,285448539.00,907955846.00,585622911.00,389604660.00,203727469.00,809662007.00,613255485.00,415226067.00,200698693.00,838416174.00,619450291.00,377188158.00,161269039.00,719196040.00,416020515.21,257861290.81,95333716.82,541098426.00,359859860.69,232458328.85,95374830.61,382045241.00,284225629.46,170010692.74,69006364.88,352964119.00,264569264.00,162673847.93,65359427.00,251578418.00,171337791.00,107587112.62,47411206.00,239097606.00,175546516.00,105881293.12,38823930.00,175859678.00,110229808.00,65198839.00,99018862.00,32559310.00,0.0
6,销售费用,574433782.00,933171423.00,629077911.00,303410445.00,887451338.00,646854298.00,430225695.00,228485580.00,748942449.00,575690688.00,389061277.00,211515623.00,667483736.00,501737472.00,332124951.00,188690672.00,691861398.00,549970138.00,391516830.00,193794090.00,905512920.00,619720922.00,309852981.00,96880136.00,525665748.00,391952056.80,263233554.00,87293226.79,596860745.00,457997839.49,293800158.63,90620024.26,433256436.00,319930448.57,177271288.35,69337261.90,468769177.00,324451694.00,143536866.16,53646139.00,376971302.00,251786404.00,158142029.46,57033968.00,316947941.00,227236360.00,131011413.06,42146723.00,254999876.00,180454756.00,110278419.00,143074145.00,66058198.00,0.0
7,管理费用,3689326869.00,2770548321.00,1858045581.00,896115085.00,2964964865.00,2082120964.00,1356911252.00,664508928.00,2994070229.00,2208128093.00,1486151958.00,844590293.00,2822472260.00,2040038187.00,1341882050.00,700151090.00,2620740626.00,1771137682.00,1171923947.00,617318979.00,2175124236.00,1646410664.00,1106603400.00,521058445.00,2165817191.00,1588451595.15,1019189751.34,523397332.98,1874254433.00,1307298672.97,887298205.47,409633768.43,1609339207.00,1077361179.98,689176321.06,333846869.07,1362043598.00,834159406.00,541118324.58,243633982.00,899294197.00,578021628.00,387918850.59,171380328.00,1000552076.00,655811441.00,421435049.48,165236561.00,776565609.00,490118650.00,289196927.00,534838368.00,246339618.00,0.0
8,财务费用,1466849459.00,1160425465.00,850886565.00,549804268.00,1254241143.00,805379586.00,660421573.00,621127704.00,2012950292.00,1937211395.00,1217604896.00,450609626.00,581525541.00,712456074.00,439930366.00,277706407.00,945668268.00,703358404.00,434556891.00,174081900.00,767954016.00,520735866.00,249326277.00,127352848.00,733059904.00,785588275.51,584662530.64,292551684.28,803965178.00,471073477.45,327823100.87,154376782.41,496400784.00,275762454.61,139171923.08,69035535.05,190780667.00,153249735.00,75013355.73,28448084.00,44525106.00,39088678.00,15259677.11,12358815.00,98131248.00,68471304.00,69461595.10,67840404.00,252075570.00,189441997.00,122034687.00,101461859.00,6542848.00,0.0
9,研发费用,476341941.00,281139546.00,134560641.00,51920413.00,274380222.00,173463722.00,130917000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,368381596.00,0,0,-2003127.00,1500399230.00,691701591.00,263678192.00,5699807.00,2220905893.00,253557647.00,237944424.00,197939691.00,560842460.00,59759874.00,5637118.00,-3335717.00,470685123.00,106319963.00,82162710.00,49690301.00,362952805.00,114210581.00,47727130.00,44560005.00,792141366.00,154399497.75,332096005.28,-23250.00,270720072.00,-671.21,375.00,-225.00,202878294.00,187793240.00,187753240.00,0,175688227.00,154489875.00,135506622.68,-217734.00,364151791.00,-11941237.00,0,-2609842.00,326388137.00,74728.00,74728.30,-34145.00,49656.00,9907796.00,10003130.00,9243491.00,18172377.00,0.0
