,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,819820733.06,515591867.74,254720188.88,1104420872.99,798878072.06,515061252.24,226202603.38,983688130.69,706099659.22,442543362.23,209895712.55,815233484.35,581917337.42,381021843.53,765176260.95,372488675.41,744418587.42,630848496.69,525107543.72,0.0
2,营业收入,819820733.06,515591867.74,254720188.88,1104420872.99,798878072.06,515061252.24,226202603.38,983688130.69,706099659.22,442543362.23,209895712.55,815233484.35,581917337.42,381021843.53,765176260.95,372488675.41,744418587.42,630848496.69,525107543.72,0.0
3,二、营业总成本,619498052.53,399637279.61,201000555.85,883867047.81,645128602.26,426649086.85,191174733.79,796430662.77,570768246.97,364622553.88,170992471.69,652634861.47,459707291.97,301466225.11,643475284.56,308106387.47,619006921.30,544597151.20,446768922.30,0.0
4,营业成本,550040979.66,351942008.07,177878688.60,778028494.62,574320468.58,375115341.70,167017964.90,691990916.45,499006666.49,317540336.34,150443310.39,558036987.36,399373263.31,256290785.09,562964093.52,279800858.97,539344177.17,487780517.44,410402045.66,0.0
5,营业税金及附加,5034978.49,3199871.36,1664153.92,7199247.31,4902702.22,2992756.17,1498166.06,6528647.12,4338219.96,2710564.42,1059723.53,7971127.21,4790779.91,3782783.94,7702090.50,2222611.30,4157217.97,3197210.51,2046219.72,0.0
6,销售费用,23871595.08,15199120.99,6600157.79,36215775.82,25308513.94,17162966.26,7048735.29,38930574.38,26220451.83,17572662.53,7634371.81,35640015.00,20558121.65,14645428.47,31480414.76,15376841.21,31904832.44,23688706.90,19450937.73,0.0
7,管理费用,20651605.18,14700837.00,5080497.62,27723922.94,18097057.98,31732502.71,12146115.70,55359221.32,37782780.95,24605368.53,10485339.56,54841243.01,37228680.56,26909509.60,46914328.42,12692302.67,44070756.10,29487263.20,24329919.19,0.0
8,财务费用,-5332975.40,-1419657.55,1571116.77,-5663095.37,-5534568.94,-1505340.57,2402985.74,3063042.60,2727871.88,1680891.17,405498.43,-4174559.08,-2184248.68,-1581177.69,-5266408.33,-2303077.99,-526716.08,604550.06,-2120608.02,0.0
9,研发费用,25231869.52,16015099.74,7978696.24,39217085.96,27368510.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,227244.91,1145616.53,665918.42,1150860.58,1060766.10,558260.90,692255.86,512730.89,964227.97,320047.97,-59304.78,1418895.70,-319234.31,316851.31,56653.70,-161096.91,-7339591.98,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,22010525.20,16437510.10,7645649.79,25057562.57,19482276.67,11924506.18,4816185.64,11328884.27,6952841.79,4837607.68,1704299.18,5868156.49,4262950.08,2222273.45,5377841.35,994520.91,7737075.41,1263376.05,2301881.16,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,-19273.48,-1724549.58,0,0,-861095.48,-1025976.47,237024.70,-697773.63,411522.55,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,229861356.38,139494096.74,67716462.83,254671782.82,181594469.93,107812120.36,46281049.34,211064616.65,144213504.03,84044582.69,43655757.24,168466779.37,126472995.53,81777891.87,127078817.74,65376808.85,133148741.53,87514721.54,80640502.58,0.0
16,加:营业外收入,763156.56,339345.83,208794.36,3216913.73,2341256.62,2115392.60,133757.50,7512734.10,8125580.07,4852771.61,181693.81,8497160.11,6737398.69,5315796.17,7300428.37,2361493.55,2370406.59,5526793.74,2123197.57,0.0
17,减：营业外支出,131869.73,131369.73,100100.00,266846.78,267278.14,158214.69,104936.29,129329.53,127927.27,120877.27,107081.61,915916.24,813686.77,308684.49,1080049.37,270565.85,534108.19,1314581.68,2137515.26,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,13195.65,13195.65,0,280260.19,212534.23,208484.49,314091.43,169386.09,291188.06,1083146.95,11131.29,0.0
19,四、利润总额,230492643.21,139702072.84,67825157.19,257621849.77,183668448.41,109769298.27,46309870.55,218448021.22,152211156.83,88776477.03,43730369.44,176048023.24,132396707.45,86785003.55,133299196.74,67467736.55,134985039.93,91726933.60,80626184.89,0.0
