,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,951309604.48,770488122.46,473524154.42,317635821.37,951939425.66,693440427.08,331417962.59,122440156.79,443219977.40,280638073.98,176522718.61,77759822.88,332963233.40,212248229.60,140029377.09,74166112.76,272597411.00,180951056.67,120939251.40,216381826.81,201391509.18,160249696.05,123686086.86,0.0
2,营业收入,951309604.48,770488122.46,473524154.42,317635821.37,951939425.66,693440427.08,331417962.59,122440156.79,443219977.40,280638073.98,176522718.61,77759822.88,332963233.40,212248229.60,140029377.09,74166112.76,272597411.00,180951056.67,120939251.40,216381826.81,201391509.18,160249696.05,123686086.86,0.0
3,二、营业总成本,835784749.56,653868463.89,403016511.96,273982233.88,839030701.38,603453554.48,287047690.99,99699533.72,406017282.70,252728743.64,157418481.06,65028862.25,282137191.28,182964760.01,118586773.92,60368983.86,230968741.85,158849683.96,105594222.89,189378591.86,165810337.44,128544112.58,87907745.14,0.0
4,营业成本,633137963.88,512890295.12,316479913.32,224955966.66,634928821.30,453804450.38,204330177.31,68124776.05,277183767.82,175598266.55,110680999.80,45561574.70,198005674.00,128699115.37,85252947.45,44347309.25,163559810.58,108462192.16,71836386.37,124568594.44,101596937.76,86455773.66,50023861.78,0.0
5,营业税金及附加,4985415.05,3349010.01,2109426.50,1227350.88,4863285.58,3076663.05,1450545.01,392435.46,3283933.39,2126548.16,1282874.53,599030.30,1800634.33,1084058.22,657765.40,277150.62,1640070.14,1038811.55,768688.11,1550157.13,1374323.82,1669832.15,1392661.85,0.0
6,销售费用,86224912.36,64584261.24,37880533.11,16883965.96,59889042.57,54660596.42,26665482.51,8177893.06,36475097.53,22592042.36,13183770.23,6159712.82,29620197.73,20552610.01,13141273.42,5358039.95,22870477.07,14732886.23,10741150.19,18265614.02,18526595.71,9796717.57,6228946.44,0.0
7,管理费用,36143111.16,26838029.37,13423997.75,5471521.14,36043044.77,25445802.06,47084678.64,16300740.34,77654653.43,50243073.93,30911042.48,12204116.09,47737198.73,32858187.74,20779918.18,9184664.75,39825681.02,31643246.42,19761153.68,37687798.96,35511443.06,30790336.65,28136537.15,0.0
8,财务费用,1288480.27,-6145721.82,1729639.64,2502099.92,-1218783.68,261165.63,-1466095.69,2440677.94,699866.21,-175593.50,-414933.55,153089.29,65157.28,1187989.76,711346.88,673347.34,462774.48,1079779.48,594076.42,1534630.24,278012.88,-144889.05,-96823.83,0.0
9,研发费用,74004866.84,52352589.97,31393001.64,12549712.21,72231425.05,46542696.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,10391617.11,32293865.79,19662180.63,8982903.21,4263010.87,10719964.32,2344406.14,1774727.57,351339.05,4908329.21,-1417201.09,-1956477.41,528471.95,2609928.56,1892768.12,1892768.12,5771797.07,8523024.21,-23658.40,2222561.75,0.0
11,公允价值变动收益,24266563.96,30381025.17,-375336.67,-2886117.25,3293217.16,4114800.01,1853087.67,0,-359802.74,493545.20,360739.72,130191.78,359802.74,43397.26,0,0,0,0,0,0,0,0,-205357.14,0.0
12,投资收益,5552180.99,7100205.00,5987762.63,1817487.15,7886928.03,5567436.20,1722915.05,537496.08,3668552.19,3913424.44,2497296.81,766957.55,446336.86,111189.04,0,0,60000.00,0,0,645305.39,0,136523.00,-164322.68,0.0
13,其中:对联营企业和合营企业的投资收益,5552180.99,3787512.22,2230424.72,1494829.62,6531113.71,4268147.57,701219.17,-295739.54,271365.44,0,1173969.39,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,70715528.37,96997828.44,90632775.26,56810193.77,152418304.99,118765761.19,61323092.30,31745419.18,59176351.28,41710006.23,25947656.91,13628109.96,51632181.72,29438055.89,21442603.17,13797128.90,41688669.15,22101372.71,15345028.51,27648540.34,35581171.74,31842106.47,35408661.90,0.0
16,加:营业外收入,47914.03,0.03,0.03,0.03,606548.68,156548.68,160857.15,11088.70,865552.66,4609302.02,2961750.31,1892489.48,19618764.81,10822308.17,6919145.40,2500018.17,24414730.24,13833047.28,10269050.68,19316885.70,12914919.40,7700574.59,5594109.47,0.0
17,减：营业外支出,5354375.87,1716532.83,1687345.61,1957.05,1956078.05,1845819.72,177466.96,2083.20,218424.38,92682.23,10600.00,0,101633.79,43102.07,126993.69,0,30596.06,30596.06,10000.00,11887.89,306.65,600.00,421560.94,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,73331.70,0,0,87242.25,28710.53,28710.53,0,0,0,0,0,0,0,17568.00,0.0
19,四、利润总额,65409066.53,95281295.64,88945429.68,56808236.75,151068775.62,117076490.15,61306482.49,31754424.68,59823479.56,46226626.02,28898807.22,15520599.44,71149312.74,40217261.99,28234754.88,16297147.07,66072803.33,35903823.93,25604079.19,46953538.15,48495784.49,39542081.06,40581210.43,0.0
20,减：所得税费用,10058072.40,15894747.47,10755292.76,8293501.64,20546339.17,12352652.57,5411119.18,3220560.88,4506986.50,2962530.66,1244092.13,425716.90,3583875.22,2901226.83,2781542.35,1376641.52,6578152.68,2954280.52,3051576.21,607185.80,2624938.50,-399623.24,2500442.77,0.0
21,五、净利润,55350994.13,79386548.17,78190136.92,48514735.11,130522436.45,104723837.58,55895363.31,28533863.80,55316493.06,43264095.36,27654715.09,15094882.54,67565437.52,37316035.16,25453212.53,14920505.55,59494650.65,32949543.41,22552502.98,46346352.35,45870845.99,39941704.30,38080767.66,0.0
22,归属于母公司所有者的净利润,51356383.35,75981698.97,75985006.47,47762926.97,117250420.08,98918635.44,52253495.25,26100424.72,48613327.58,40685079.51,27654715.09,15094882.54,67565437.52,37316035.16,25453212.53,14920505.55,59494650.65,32949543.41,22552502.98,47229070.41,45870845.99,39941704.30,38080767.66,0.0
23,少数股东损益,3994610.78,3404849.20,2205130.45,751808.14,13272016.37,5805202.14,3641868.06,2433439.08,6703165.48,2579015.85,0,0,0,0,0,0,0,0,0,-882718.06,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.180000,0.271400,0.270000,0.170000,0.420000,0.350000,0.190000,0.090000,0.170000,0.150000,0.100000,0.190000,1.010000,0.600000,0.420000,0.250000,0.990000,0.550000,0.380000,0.790000,0.760000,0.670000,0,0.0
26,稀释每股收益(元/股),0.180000,0.271400,0.270000,0.170000,0.420000,0.350000,0.190000,0.090000,0.170000,0.150000,0.100000,0.190000,1.010000,0.600000,0.420000,0.250000,0.990000,0.550000,0.380000,0.790000,0.760000,0.670000,0,0.0
27,七、其他综合收益,-60105.50,-108221.89,-32736.55,49112.78,-19659.67,-11509.11,-1964.09,16182.26,-8074.05,-17143.24,-11450.59,32220.11,34499.90,11960.29,25331.73,30611.34,-72223.08,24951.19,45928.30,3916.12,-21910.13,-1862.28,-9293.37,0.0
28,八、综合收益总额,55290888.63,79278326.28,78157400.37,48563847.89,130502776.78,104712328.47,55893399.22,28550046.06,55308419.01,43246952.12,27643264.50,15127102.65,67599937.42,37327995.45,25478544.26,14951116.89,59422427.57,32974494.60,22598431.28,46350268.47,45848935.86,39939842.02,38071474.29,0.0
29,归属于母公司所有者的综合收益总额,51296277.85,75873477.08,75952269.92,47812039.75,117230760.41,98907126.33,52251531.16,26116606.98,48605253.53,40667936.27,27643264.50,15127102.65,67599937.42,37327995.45,25478544.26,14951116.89,59422427.57,32974494.60,22598431.28,47232986.53,45848935.86,39939842.02,38071474.29,0.0
30,归属于少数股东的综合收益总额,3994610.78,3404849.20,2205130.45,751808.14,13272016.37,5805202.14,3641868.06,2433439.08,6703165.48,2579015.85,0,0,0,0,0,0,0,0,0,-882718.06,0,0,0,0.0
