,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,304442834.68,4830469665.32,3532221590.90,2024785966.87,612985761.75,4377955234.22,3367381674.13,1813218494.52,575679597.94,3616948238.96,2720766438.74,1849243145.61,0.0
2,营业收入,304442834.68,4830469665.32,3532221590.90,2024785966.87,612985761.75,4377955234.22,3367381674.13,1813218494.52,575679597.94,3616948238.96,2720766438.74,1849243145.61,0.0
3,二、营业总成本,369130759.66,4423191616.74,3216371694.69,1872544501.72,610243637.38,4022683204.34,3008079353.85,1716346854.60,576663813.66,3394304896.37,2643512891.09,1795159730.51,0.0
4,营业成本,215604201.07,3606126167.77,2641157166.57,1520122168.54,453257045.78,3307721712.56,2561951298.67,1401572119.53,446866582.74,2796983504.35,2125408537.25,1487044173.27,0.0
5,营业税金及附加,1458155.26,9258992.42,4832888.67,2659987.62,1129193.70,16281197.76,7307982.78,4351495.55,2346384.68,22348176.77,13138317.19,8029873.04,0.0
6,销售费用,70333284.30,452182007.99,321635476.42,196444234.79,75666751.82,368110314.32,261161166.58,151037338.25,58851665.30,270511639.82,208319877.09,149462536.12,0.0
7,管理费用,50888578.21,180177474.17,106938239.10,61481138.74,28417485.26,125308207.84,92239366.61,132189492.24,24802294.80,117090355.87,165258117.31,139177537.41,0.0
8,财务费用,-10225786.74,1032745.89,-6854428.29,7671513.43,13032336.75,-23273907.87,-28831923.72,-10159422.10,10492765.51,26048179.80,940519.92,3423443.09,0.0
9,研发费用,41072327.56,174414228.50,148662352.22,84165458.60,29210123.05,173137519.98,114251462.93,0,31062380.65,133008253.54,111561919.65,0,0.0
10,资产减值损失,0,0,0,0,9530701.02,55398159.75,0,37355831.13,2241739.98,28314786.22,18885602.68,8022167.58,0.0
11,公允价值变动收益,304786.30,14969468.49,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9371776.35,9831989.87,13574423.02,1519157.55,954554.80,1344608.93,374501.43,0,0,2693458.43,1653516.35,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,1424894.94,1043982.10,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-52916597.73,372937499.59,291584344.50,130080386.00,16804979.47,375299234.71,328462734.73,109889421.87,22874093.93,236211701.05,88199084.46,59359141.15,0.0
16,加:营业外收入,3336994.01,1540252.01,2806547.91,1463558.42,838264.11,14602794.32,12403622.93,12213358.21,36442.54,1215307.65,1585206.39,3042360.06,0.0
17,减：营业外支出,0,323402.24,85433.75,762.69,1941.88,335143.07,67992.43,53721.25,104029.96,131808.39,82936.86,652.55,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-49579603.72,374154349.36,294305458.66,131543181.73,17641301.70,389566885.96,340798365.23,122049058.83,22806506.51,237295200.31,89701353.99,62400848.66,0.0
20,减：所得税费用,-1451954.22,57500411.72,47719153.93,18986974.14,1396406.61,51666164.79,48367407.24,16241952.79,2863307.33,32291637.65,21946790.78,6896741.23,0.0
21,五、净利润,-48127649.50,316653937.64,246586304.73,112556207.59,16244895.09,337900721.17,292430957.99,105807106.04,19943199.18,205003562.66,67754563.21,55504107.43,0.0
22,归属于母公司所有者的净利润,-47812391.82,314123648.06,244719126.67,112622867.29,17895096.35,336231607.34,290269161.81,105671005.61,19919827.77,204334595.73,61762718.72,54488503.82,0.0
23,少数股东损益,-315257.68,2530289.58,1867178.06,-66659.70,-1650201.26,1669113.83,2161796.18,136100.43,23371.41,668966.93,5991844.49,1015603.61,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.350000,2.560000,2.070000,1.040000,0.170000,3.270000,2.820000,1.030000,0.190000,2.090000,0,0,0.0
26,稀释每股收益(元/股),-0.530000,2.550000,2.070000,1.040000,0.170000,3.270000,2.820000,1.030000,0.190000,2.090000,0,0,0.0
27,七、其他综合收益,1716768.05,766889.68,1610390.24,21130.11,-1095376.69,1288523.39,1560910.72,265837.37,-744106.71,-56555.50,293874.83,78975.12,0.0
28,八、综合收益总额,-46410881.45,317420827.32,248196694.97,112577337.70,15149518.40,339189244.56,293991868.71,106072943.41,19199092.47,204947007.16,68048438.04,55583082.55,0.0
29,归属于母公司所有者的综合收益总额,-46323193.37,314659121.24,245867254.95,112583265.92,16958319.51,337288369.85,291569701.00,105898389.15,19221868.23,204302879.36,62083303.30,54567716.36,0.0
30,归属于少数股东的综合收益总额,-87688.08,2761706.08,2329440.02,-5928.22,-1808801.11,1900874.71,2422167.71,174554.26,-22775.76,644127.80,5965134.74,1015366.19,0.0
