,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4436860898.95,3280625964.28,2098838021.97,1011148818.72,4063057117.64,2985126129.35,1948992661.41,892794386.25,2833002974.92,1996008799.93,1374388029.69,653564681.83,2698103712.34,2030386650.35,1316013481.20,600397740.63,2721324820.48,1955912301.69,1301077928.57,560948532.29,2901822936.25,2095714892.92,1357372621.67,614981052.02,2848581559.12,2163869051.46,1382512081.88,665648660.84,2659983989.60,2037008921.10,1288155906.83,599048830.01,2161575704.54,1645065247.99,1067039980.86,442498435.82,1784299288.09,1295034341.95,850590042.48,385054223.20,1583096024.74,1246312601.47,791670030.49,339287174.10,2076081732.26,1636886945.79,2082797723.94,1103408081.91,0.0
2,营业收入,4436860898.95,3280625964.28,2098838021.97,1011148818.72,4063057117.64,2985126129.35,1948992661.41,892794386.25,2833002974.92,1996008799.93,1374388029.69,653564681.83,2698103712.34,2030386650.35,1316013481.20,600397740.63,2721324820.48,1955912301.69,1301077928.57,560948532.29,2901822936.25,2095714892.92,1357372621.67,614981052.02,2848581559.12,2163869051.46,1382512081.88,665648660.84,2659983989.60,2037008921.10,1288155906.83,599048830.01,2161575704.54,1645065247.99,1067039980.86,442498435.82,1784299288.09,1295034341.95,850590042.48,385054223.20,1583096024.74,1246312601.47,791670030.49,339287174.10,2076081732.26,1636886945.79,2082797723.94,1103408081.91,0.0
3,二、营业总成本,3861855712.73,2814409786.16,1843638624.35,946295718.90,3726352598.72,2752660876.44,1807817720.48,846593012.38,2711216560.13,1897414375.21,1307494433.47,628690099.96,2529150531.64,1924916585.52,1252589484.29,576554437.32,2601322012.18,1833170860.75,1224051761.95,530359010.58,2686356507.58,1908060544.44,1228646439.57,550317363.32,2601101864.62,1969396596.18,1260100615.11,614617070.11,2481129374.41,1888756096.95,1199713587.53,565092172.61,2041869095.64,1537076238.05,996962151.32,418371715.12,1699677858.62,1223655019.28,801379147.19,365936429.69,1465762354.31,1146175850.56,722773415.67,316577572.18,1984541745.87,1553324192.00,1958103908.12,1039871899.80,0.0
4,营业成本,3219235156.47,2359832026.91,1546598165.46,776883857.47,3044774680.71,2300546700.62,1511443040.64,686456437.72,2224776031.30,1564473602.00,1088543954.05,504258213.35,2075142892.26,1580418110.10,1023371977.09,479284183.81,2183156287.66,1555050915.36,1039693367.58,441399600.45,2298264341.01,1630684851.69,1050542323.53,459821533.99,2206946068.07,1682072856.29,1075842002.21,538837254.20,2133816372.97,1630725296.23,1036070731.70,495392372.82,1816832996.86,1378450347.85,895409857.83,374534595.35,1545280525.09,1108905293.79,728227178.55,331409446.76,1292368570.25,1010092871.51,630958271.00,274617142.85,1796102127.17,1420651766.14,1820237503.81,945722062.44,0.0
5,营业税金及附加,25836165.18,20356923.73,13886418.22,8679148.63,28743258.96,23745083.71,14680742.45,7354396.34,15709033.40,11321518.12,13852025.18,5916629.93,21613255.16,9778564.41,5496717.30,2422023.84,11781592.49,7088887.43,5415941.65,2318127.73,7814341.04,6369035.34,5220728.10,1519696.42,7595599.46,5256531.71,3289301.38,1648792.55,6365723.45,2786196.03,951666.17,353310.88,5695585.40,3180754.24,1622702.73,707041.30,1542787.32,670710.58,375700.06,45061.14,4450120.58,3641662.56,2003607.84,973216.09,4954240.29,2969977.80,2688213.92,3208168.13,0.0
6,销售费用,239813747.70,164212209.62,107357900.18,48457117.27,207690748.60,146489662.30,97105356.22,47213688.72,165355904.80,119803446.02,75466181.99,38269767.12,167497512.24,117817844.63,77267406.70,36567630.25,142026744.05,98394566.91,63263214.87,33943917.56,141717124.95,99711861.31,66082641.89,28723801.49,137167961.60,110541691.71,68103927.07,29722988.27,133156662.73,99640054.23,64418457.01,25440819.83,100443429.70,72449648.95,49113651.47,18854306.41,82676351.47,57003089.21,37866952.75,15973796.85,81681133.51,66581896.35,44520000.23,17615877.23,75788892.46,57798810.26,54734044.77,35367147.81,0.0
7,管理费用,158468313.31,116313350.26,73549992.94,35750171.10,245557365.09,113071202.62,141049118.40,63256841.57,244475470.01,164459434.03,99165345.90,66630467.08,240229715.15,148688679.44,100132487.40,44546973.82,192973565.96,130018356.24,82332281.10,41780313.05,188799075.39,139394845.71,90976107.87,45069589.98,173052024.72,111023601.09,64632405.67,31446471.34,129167183.48,97430584.67,63785565.41,29162003.30,85248729.68,57120185.19,34443553.07,17079639.84,56930374.34,47682397.85,29132258.21,13250585.07,57914416.01,42787430.76,28132389.70,13715406.61,54257292.55,36613951.42,40726729.45,28333471.37,0.0
8,财务费用,40214977.48,24399029.58,19627779.58,11811731.68,37561838.37,26965914.83,22792498.06,19637481.18,23721101.56,13567477.68,8900862.69,4802056.07,1823720.74,8848633.93,5111948.15,6542503.67,17757254.08,14054667.46,9432645.43,8896569.07,28330096.12,22769084.30,14661180.93,9607712.84,26569088.16,22712847.65,14839206.20,7122694.75,42926495.84,28289624.01,19856252.70,8724171.48,29360213.10,18990842.58,10022732.95,3981728.33,11839072.33,8067817.27,5455294.67,2563632.64,25871780.48,19141595.25,13642211.78,7648300.16,41266124.57,33720152.55,35176896.11,24373252.49,0.0
9,研发费用,178287352.59,129296246.06,82618367.97,42207268.59,154635224.90,111037592.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,22506424.16,7389482.09,30804719.52,20746964.71,22674166.85,37179019.06,23788897.36,21566063.66,8812966.41,22843436.09,59364753.01,41208947.65,7191121.93,53626567.94,28563467.35,23914311.32,2020482.72,21431529.07,9130866.09,1163457.25,5575028.60,49771122.61,37789067.73,33393772.58,5838869.00,35696935.94,29884341.78,14630914.54,6019494.30,4288140.90,6884459.24,6349653.26,3214403.89,1408748.07,1325710.58,321762.95,2693907.23,3476333.48,3930394.13,3516935.12,2007629.24,12173068.83,1569533.83,4540520.06,2867797.56,0.0
11,公允价值变动收益,5836931.19,-10296864.95,1871428.77,9173050.95,-2902191.14,-10406010.47,-4544503.47,0,13062.40,13062.40,13062.40,13062.40,61974.66,75037.06,111800.09,1088494.96,672394.18,241190.69,2964704.91,1760094.09,-10741351.75,-9482507.17,-12043587.12,-11931970.93,7422425.24,4294090.66,773529.39,310364.39,-752563.91,-2440979.30,-3896899.24,-1925518.65,760495.98,2918549.00,2100284.79,1075941.51,2563563.20,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6055138.01,7398815.59,6182632.86,2192523.62,6475051.29,8990520.93,8909779.84,3549639.98,-1528646.22,-1239598.43,-287498.75,-287498.75,-790262.38,355397.09,406697.09,-289568.21,-953992.65,-402293.07,-200164.00,-1204912.50,2048654.15,1104117.07,301829.51,1249316.76,4118676.14,3718703.19,1939838.68,416710.68,3780607.65,2840454.34,2807598.18,2699838.00,7906071.86,3951744.00,2797764.80,1093614.80,1723088.31,0,0,0,0,0,0,0,0,0,0,2285.50,0.0
13,其中:对联营企业和合营企业的投资收益,932729.42,1832.56,106.90,-57.77,-571.05,0,0,0,0,380.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,-175063.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,591409518.32,459771757.12,250077478.60,81388536.65,379492214.20,256573620.02,159798912.25,58426535.50,147890862.47,97367888.69,66619159.87,24600145.52,168224892.98,105900498.98,63942494.09,24642230.06,119721209.83,122580338.56,79790707.53,31144703.30,206773731.07,179275958.38,116984424.49,53981034.53,259020795.88,202485249.13,125124834.84,51758665.80,181882658.93,148652299.19,87353018.24,34730976.75,128373176.74,114859302.94,74975879.13,26296277.01,88908080.98,71379322.67,49210895.29,19117793.51,117333670.43,100136750.91,68896614.82,22709601.92,91539986.39,83562753.79,124693815.82,63538467.61,0.0
16,加:营业外收入,2143186.92,874878.61,410602.78,1001866.50,1835007.29,1358866.62,1226687.21,1162681.32,1347213.79,25540849.69,10755614.13,4704622.52,29054932.40,21054431.44,12962228.42,3632367.16,22233405.59,17695809.09,8338022.70,5335159.13,22997714.22,19349240.84,12335190.31,6330727.17,15867982.65,7507429.55,3514263.02,1843754.82,12402921.38,6961737.81,4339504.37,1353918.23,13077692.66,6005514.99,3516108.91,1526109.70,6320251.05,3455001.29,2121771.98,1041852.83,4595993.36,2365757.39,1653858.73,1139540.45,4546860.59,2442289.25,4303418.86,3483450.85,0.0
17,减：营业外支出,713575.83,513619.70,446058.58,0,2946671.71,2244140.32,2028746.49,424663.63,1871202.91,1842899.57,1778070.21,981973.85,5859764.42,2758386.21,1972711.74,1239877.76,5617732.00,4181097.24,3080462.74,1072640.70,5532897.65,5609584.37,4326953.26,1371514.57,12543987.24,5738503.81,3680466.37,1317178.40,7089013.49,4280668.53,1954071.70,941907.83,6468030.44,6542651.36,3706779.54,881138.38,3503451.32,2278159.84,1694244.79,923634.37,1643063.42,2047545.14,1295906.48,643451.00,3393814.88,2745585.50,3084948.99,2118917.76,0.0
