,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3949172841.02,2806209483.42,1359681737.88,5757561169.07,4410461116.54,2971909075.91,1283775781.01,5451501746.73,3894156021.61,2514964977.52,1032160369.65,3889102052.71,2704616979.47,1698461867.03,784598203.14,3079018833.24,2263449869.32,1476283822.06,646982286.06,2359644899.67,1676343012.16,1084749858.73,495261547.48,2627184461.22,1948000502.40,1279299908.74,552505748.46,2216806632.53,1510754171.63,1003436416.10,433523522.85,2549312346.80,2098227004.14,1508836117.95,682121257.18,2583235060.29,1798399104.33,1262026229.65,550116154.12,1499254250.18,962416492.54,534166839.32,175303407.99,1856840985.72,1542477076.34,2054322482.77,1489446120.19,0.0
2,营业收入,3949172841.02,2806209483.42,1359681737.88,5757561169.07,4410461116.54,2971909075.91,1283775781.01,5451501746.73,3894156021.61,2514964977.52,1032160369.65,3889102052.71,2704616979.47,1698461867.03,784598203.14,3079018833.24,2263449869.32,1476283822.06,646982286.06,2359644899.67,1676343012.16,1084749858.73,495261547.48,2627184461.22,1948000502.40,1279299908.74,552505748.46,2216806632.53,1510754171.63,1003436416.10,433523522.85,2549312346.80,2098227004.14,1508836117.95,682121257.18,2583235060.29,1798399104.33,1262026229.65,550116154.12,1499254250.18,962416492.54,534166839.32,175303407.99,1856840985.72,1542477076.34,2054322482.77,1489446120.19,0.0
3,二、营业总成本,3901674077.83,2760177621.35,1343862213.71,5701706181.35,4356904610.41,2925652594.29,1260475993.43,5376134989.68,3828382288.96,2466439809.14,1014721745.13,3875175126.82,2694328147.36,1691851270.15,788605266.62,3073256335.31,2258121130.13,1469684835.42,652734503.72,2434561852.35,1719306137.04,1117443546.01,511751930.35,2653318933.26,1961400753.99,1297141262.61,557983495.30,2232934319.58,1514163705.78,996419600.14,433313342.17,2548127527.30,2072173794.24,1466628231.06,653380957.05,2492110702.76,1723400913.44,1204282707.50,524233059.15,1426364178.09,905057185.30,492036867.33,164907986.25,1796482449.24,1495198411.15,1986429366.76,1417057973.50,0.0
4,营业成本,3813672643.74,2694864428.78,1307546091.16,5538062393.07,4238267973.67,2852063945.41,1226769422.94,5223040269.05,3723711311.25,2403474471.05,983679830.46,3763015837.72,2621125472.18,1647135089.64,765852944.78,2970070253.98,2188214733.47,1420570624.09,629132553.30,2286365234.24,1630089526.44,1057281584.23,483403988.98,2510402630.95,1860841715.43,1230999139.93,529732092.32,2098973192.02,1422340823.84,934340983.47,404455721.55,2398051597.20,1961255656.25,1388709979.34,615713219.12,2378561234.07,1647314948.25,1163266522.55,507216644.09,1348432124.91,864905746.97,467822801.38,155688971.55,1714898420.44,1426712498.71,1897839431.84,1352718669.12,0.0
5,营业税金及附加,8669195.95,6287868.65,2941235.47,14631887.83,9934435.17,7323384.27,3464760.17,13972435.11,10449827.46,6389875.61,2177936.62,7612196.69,2176902.83,558444.43,293830.27,1777998.30,1066239.41,826516.57,323810.83,1276954.71,774529.37,424304.45,182874.87,2987831.87,2052857.87,1499166.11,654592.39,3832411.29,2720520.44,1707476.38,999508.35,5120373.26,3195427.24,1619889.45,752826.75,1020215.69,593911.16,444895.47,60740.55,1402604.14,903574.18,635245.27,139986.18,1173632.53,770049.74,1208974.50,1274258.43,0.0
6,销售费用,14777910.65,10914362.07,5371135.41,20756142.83,15816920.84,12161037.41,6657193.71,20698741.52,18723131.88,11284139.89,6555520.19,16246113.75,9828183.13,6229979.29,2552203.31,14982467.38,10101646.59,6510824.48,2994055.24,18012751.80,12160669.44,8381695.91,3645555.66,19075171.67,11579437.44,8176438.43,3799097.58,14730186.69,10123142.17,6540142.20,3212272.01,13841681.58,10175353.66,6757571.53,2411949.20,12491770.95,7511550.92,4580279.91,2182935.94,12656062.56,7282809.14,4564906.53,1979234.99,12618811.70,8116811.17,11726077.68,7124891.19,0.0
7,管理费用,24781660.42,18373948.59,9311625.72,42725793.42,26384749.14,19481794.49,9349269.60,50954275.08,35172184.16,22132810.51,10996562.61,55156297.46,38747890.88,23360430.98,8565488.95,51755860.22,32807079.64,22144115.42,11315649.32,64927977.78,40535676.28,26673157.75,13527748.20,69506982.32,47466113.19,32518998.89,14844086.46,72912764.19,45385995.74,31583501.48,10993214.29,67277625.76,43067369.47,31429367.47,14525099.35,60998907.05,37934000.23,18579807.04,8429202.05,42883841.83,19780719.41,12497109.59,5103508.56,26322721.57,24039134.47,29077282.29,26065597.09,0.0
8,财务费用,31043722.77,23755724.87,14007771.45,63129207.89,55771943.25,32164121.94,15388702.51,53912902.41,31805297.08,17422716.74,5550669.12,20563027.94,14548595.15,8044414.44,4496584.73,33053819.03,29499221.46,23065265.88,11788411.30,47048929.46,35401142.69,25140434.27,11587673.24,49389806.78,35476171.83,19735732.64,7971956.84,40226065.45,31666552.68,20758809.58,11372726.47,66404769.66,54555017.22,36122989.12,17991271.56,40903259.14,27300239.94,16138447.09,5640653.34,13272802.17,7129801.57,4195405.81,1996284.97,40879335.38,34467271.85,45684600.68,28663903.78,0.0
9,研发费用,8728944.30,5981288.39,2813487.72,12022426.34,8240011.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
