9,研发费用,23655579.89,12594061.19,5693475.87,39710450.44,24509510.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,413040103.37,37910896.23,26045459.66,18099193.62,42111227.26,34644026.65,29518184.55,8282464.44,22612281.17,1937185.24,-9545963.11,6485702.05,-6099405.84,45662628.01,54383148.56,7534326.97,18558932.36,14582341.70,6601444.92,-2931476.52,58464620.05,33352106.56,30161228.28,7279858.34,27771460.63,41419814.40,32057308.46,-4765073.86,25920187.42,-16959032.04,-17160920.54,4369275.41,-3491283.25,-6627029.58,-15118279.70,-13445129.93,40067423.91,17196915.84,8217776.71,-1052092.36,61803018.99,196809.72,196809.72,0,9294398.84,1316831.52,0,0,0,747490.63,0,0,0,0,0,0,0.0
11,公允价值变动收益,8104869.81,-1167902.30,94155.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000.00,-13000.00,-13000.00,-13000.00,1000.00,565500.00,388050.00,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1627145.70,-934367.79,-618480.07,155918.44,1569027.86,-326784.63,-179838.08,21703860.15,16126588.59,21955345.30,-10211167.33,-17208824.90,-9035936.72,-6386821.68,-2882834.94,5023634.30,54399435.40,199221.79,94300.07,15825459.44,15513526.69,15508623.86,15684743.10,-378534.91,36568.43,-28235.57,85408.78,360995.45,799631.35,365361.06,175666.98,-465739.11,-517359.29,-508266.59,-353633.24,-728375.80,-753523.74,-455761.46,-414288.83,-967531.73,-803308.23,-606072.50,-297176.97,48787133.09,19067453.15,19087326.16,10176980.42,21178754.82,16622816.93,15058889.55,977024.00,8183618.72,7143872.92,7123507.17,-1500.83,10252822.96,6395419.71,3202325.44,525932.31,0.0
13,其中:对联营企业和合营企业的投资收益,-1106228.95,-934367.79,-618480.07,-2744217.88,1569027.86,-326784.63,-179838.08,-23589242.96,-29265272.43,-23436515.72,-10211167.33,-13186946.05,-9535936.72,-6386821.68,-2882834.94,-4420050.97,340098.93,199221.79,94300.07,-35229.59,-347162.34,-352065.17,-175945.93,15103.60,36568.43,-28235.57,85408.78,360995.45,799631.35,365361.06,175666.98,-501871.89,-517359.29,-508266.59,-353633.24,-728375.80,0,0,0,-967531.73,0,0,0,-3027.59,0,0,0,-352332.47,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-287925014.05,-235598381.90,-135717343.02,-613479174.59,-121733879.61,-45495900.67,-20493088.87,64211729.50,28712260.57,-754368.70,-26300359.14,38354495.97,16201493.38,3876019.56,-1431663.40,-51732825.37,-42360520.70,-26217214.94,4041391.82,41691602.62,37202868.18,22137738.66,-8798909.23,80244936.42,32830458.85,17220590.21,11096756.81,83833652.71,44009020.97,28306079.10,-12163311.78,70517328.17,51651233.96,36098999.28,27676526.52,63938883.68,26653048.76,15587237.40,2562449.41,-127478065.09,-146299921.11,-109040680.37,7194548.19,5538749.22,63904907.11,40738434.77,30671633.47,108977523.62,57534883.83,45285243.27,14337729.41,85744676.23,58110345.38,48520565.95,10037458.84,78675759.83,52161091.39,65428606.66,55549928.14,0.0
16,加:营业外收入,272437.81,248215.53,27452.80,649491.61,7590631.74,7493164.09,27727.31,3903780.27,3185238.36,2629105.42,2590449.70,12235054.91,7321277.23,4445986.22,1803044.18,17232993.32,5614016.25,3583557.60,697471.61,13911755.88,19525591.73,13906822.67,7409802.28,6762433.17,23475258.49,22926930.97,1539599.05,36518676.84,24994764.17,18248214.17,18948659.53,27128044.85,11481682.06,9422632.06,1048916.44,11313355.44,4044264.00,3931940.00,3842950.00,191668995.41,136663065.36,135498377.61,0,12421622.85,12420722.11,8931260.08,1495618.26,8586095.63,1155363.78,1105685.78,800.00,37940.00,32066.80,29560.00,12144.40,27160.00,20618.64,20186.41,7713.05,0.0
17,减：营业外支出,1485492.27,193211.07,117063.93,3432119.54,1486618.52,511192.79,191442.05,7797435.25,12538943.96,11742657.06,474104.59,1937305.16,234509.28,-563086.22,81480.80,5183129.89,3407616.77,3079653.19,336345.07,2926910.94,7576140.76,7251193.00,554843.71,5136899.99,3273099.24,1802304.30,1062661.49,9182581.62,3061106.59,1657248.06,593161.56,5209772.10,3167553.75,2604825.15,584603.52,2136782.91,1596015.66,1050648.01,139224.36,2991605.66,2239301.00,1903372.74,111859.65,7592786.94,2895016.59,727903.39,774131.84,3356800.48,1722554.12,1207795.69,498684.60,3618043.84,3472629.29,3394582.48,37607.76,3545736.63,3493222.19,791400.73,177807.48,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,7359606.40,7359606.40,0,44091.35,344770.78,0,0,99338.52,86410.46,86410.46,3477.43,18461.70,0,0,0,53119.53,0,0,0,133100.41,0,0,0,307289.11,0,0,0,0,0,0,0,113387.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-289138068.51,-235543377.44,-135806954.15,-616261802.52,-115629866.39,-38513929.37,-20656803.61,60318074.52,19358554.97,-9867920.34,-24184014.03,48652245.72,23288261.33,8885092.00,289899.98,-39682961.94,-40154121.22,-25713310.53,4402518.36,52676447.56,49152319.15,28793368.33,-1943950.66,81870469.60,53032618.10,38345216.88,11573694.37,111169747.93,65942678.55,44897045.21,6192186.19,92435600.92,59965362.27,42916806.19,28140839.44,73115456.21,29101297.10,18468529.39,6266175.05,61199324.66,-11876156.75,24554324.50,7082688.54,10367585.13,73430612.63,48941791.46,31393119.89,114206818.77,56967693.49,45183133.36,13839844.81,82164572.39,54669782.89,45155543.47,10011995.48,75157183.20,48688487.84,64657392.34,55379833.71,0.0
20,减：所得税费用,-5303167.77,-28751172.70,-15472206.91,-46156782.17,-12063727.78,-6508489.03,-2122730.65,33067891.95,14906984.75,10816197.51,5971045.87,28979977.82,12033376.63,2589216.37,-207530.89,2851726.94,-4073485.11,20191062.16,4943625.66,29491150.02,20640148.96,9209430.75,1111600.02,33716892.47,17989191.80,18811637.36,6672478.62,44991800.81,23842311.36,13844153.36,3899113.73,26952601.89,19252327.13,11998320.14,8863877.63,9922815.16,4335193.79,2919222.31,775112.30,57562414.61,27503446.18,19807518.45,5807805.92,3012695.15,15279466.88,4871204.97,7246302.54,39252047.54,16238527.17,11987695.07,4600286.93,27839243.81,15075780.40,12565936.19,3340778.66,22540287.08,14399592.04,22063964.05,16106884.99,0.0
21,五、净利润,-283834900.74,-206792204.74,-120334747.24,-570105020.35,-103566138.61,-32005440.34,-18534072.96,27250182.57,4451570.22,-20684117.85,-30155059.90,19672267.90,11254884.70,6295875.63,497430.87,-42534688.88,-36080636.11,-45904372.69,-541107.30,23185297.54,28512170.19,19583937.58,-3055550.68,48153577.13,35043426.30,19533579.52,4901215.75,66177947.12,42100367.19,31052891.85,2293072.46,65482999.03,40713035.14,30918486.05,19276961.81,63192641.05,24766103.31,15549307.08,5491062.75,3636910.05,-39379602.93,4746806.05,1274882.62,7354889.98,58151145.75,44070586.49,24146817.35,74954771.23,40729166.32,33195438.29,9239557.88,54325328.58,39594002.49,32589607.28,6671216.82,52616896.12,34288895.80,42593428.29,39272948.72,0.0
22,归属于母公司所有者的净利润,-286774749.98,-210188101.92,-120004479.63,-570415313.86,-104888360.20,-33405990.88,-18619370.30,33631028.48,9769042.06,-14995995.26,-28176819.29,41594915.16,20313231.85,10671616.50,3316601.53,-18425634.88,-14527416.38,-29301558.06,2517761.62,38527088.91,36680829.48,23474386.99,1613850.90,54096017.88,36016163.69,22463360.88,6343863.03,65870926.37,42104029.12,30978998.91,2176932.82,64924925.84,40385542.37,30649708.41,19284488.90,62515598.30,24386704.14,15294695.40,5488603.87,2714633.86,-39762748.40,4624066.05,1122056.93,2249954.39,52721039.62,38919137.88,22929358.47,73900803.80,40366300.46,33154380.35,9310637.00,54146288.76,39445993.71,32539568.75,6683202.25,52908307.98,34491157.78,42880087.79,39463189.64,0.0
23,少数股东损益,2939849.24,3395897.18,-330267.61,310293.51,1322221.59,1400550.54,85297.34,-6380845.91,-5317471.84,-5688122.59,-1978240.61,-21922647.26,-9058347.15,-4375740.87,-2819170.66,-24109054.00,-21553219.73,-16602814.63,-3058868.92,-15341791.37,-8168659.29,-3890449.41,-4669401.58,-5942440.75,-972737.39,-2929781.36,-1442647.28,307020.75,-3661.93,73892.94,116139.64,558073.19,327492.77,268777.64,-7527.09,677042.75,379399.17,254611.68,2458.88,922276.19,383145.47,122740.00,152825.70,5104935.59,5430106.13,5151448.61,1217458.88,1053967.43,362865.86,41057.94,-71079.12,179039.82,148008.78,50038.53,-11985.43,-291411.86,-202261.98,-286659.50,-190240.92,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.490000,-0.360000,-0.210000,-0.980000,-0.180000,-0.060000,-0.030000,0.060000,0.020000,-0.030000,-0.050000,0.080000,0.040000,0.030000,0.008100,-0.050000,-0.040000,-0.100000,0.010000,0.150000,0.150000,0.090000,0.010000,0.210000,0.140000,0.090000,0.030000,0.260000,0.170000,0.120000,0.010000,0.260000,0.160000,0.120000,0.080000,0.250000,0.100000,0.060000,0.022000,0.010000,-0.160000,0.020000,0.004000,0.010000,0.210000,0.150000,0.090000,0.290000,0.160000,0.130000,0.050000,0,0.330000,0,0.060000,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.490000,-0.360000,-0.210000,-0.980000,-0.180000,-0.060000,-0.030000,0.060000,0.020000,-0.030000,-0.050000,0.080000,0.040000,0.030000,0.008100,-0.050000,-0.040000,-0.100000,0.010000,0.150000,0.150000,0.090000,0.010000,0.210000,0.140000,0.090000,0.030000,0.260000,0.170000,0.120000,0.010000,0.260000,0.160000,0.120000,0.080000,0.250000,0.100000,0.060000,0.022000,0.010000,-0.160000,0.020000,0.004000,0.010000,0.210000,0.150000,0.090000,0.290000,0.160000,0.130000,0.050000,0,0.330000,0,0.060000,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,8125000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-283834900.74,-206792204.74,-120334747.24,-570105020.35,-103566138.61,-32005440.34,-18534072.96,27250182.57,4451570.22,-20684117.85,-30155059.90,19672267.90,11254884.70,6295875.63,497430.87,-42534688.88,-36080636.11,-45904372.69,-541107.30,23185297.54,28512170.19,19583937.58,-3055550.68,48153577.13,35043426.30,19533579.52,4901215.75,66177947.12,42100367.19,31052891.85,2293072.46,65482999.03,40713035.14,30918486.05,19276961.81,71317641.05,24766103.31,15549307.08,5491062.75,3636910.05,-39379602.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-286774749.98,-210188101.92,-120004479.63,-570415313.86,-104888360.20,-33405990.88,-18619370.30,33631028.48,9769042.06,-14995995.26,-28176819.29,41594915.16,20313231.85,10671616.50,3316601.53,-18425634.88,-14527416.38,-29301558.06,2517761.62,38527088.91,36680829.48,23474386.99,1613850.90,54096017.88,36016163.69,22463360.88,6343863.03,65870926.37,42104029.12,30978998.91,2176932.82,64924925.84,40385542.37,30649708.41,19284488.90,70277223.30,24386704.14,15294695.40,5488603.87,2714633.86,-39762748.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,2939849.24,3395897.18,-330267.61,310293.51,1322221.59,1400550.54,85297.34,-6380845.91,-5317471.84,-5688122.59,-1978240.61,-21922647.26,-9058347.15,-4375740.87,-2819170.66,-24109054.00,-21553219.73,-16602814.63,-3058868.92,-15341791.37,-8168659.29,-3890449.41,-4669401.58,-5942440.75,-972737.39,-2929781.36,-1442647.28,307020.75,-3661.93,73892.94,116139.64,558073.19,327492.77,268777.64,-7527.09,1040417.75,379399.17,254611.68,2458.88,922276.19,383145.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
