,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980331,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,935057972.50,578422914.02,347241301.49,2343849430.30,1570874026.13,1130116570.22,564826592.24,4347688462.20,3869910074.83,2857912923.30,1550095749.43,7229672814.11,5152385783.80,3979668583.80,1906333192.46,8602588791.38,4762171186.89,2657449393.90,873950576.35,7984031029.75,4329079051.53,2992850220.93,1106644912.70,7915172624.99,4425891582.23,2701667506.31,1055785940.62,6183261443.58,3398826891.55,2088329802.12,871894765.73,4519076736.94,3078613304.72,2120303257.07,1152314109.30,4027879313.74,2590903211.80,1765788380.16,752164330.00,3211066178.92,2180967446.14,1479061278.58,723223951.33,2706062399.99,1731942002.62,1205022330.23,456905265.58,2468596744.39,1734641178.72,1157998030.38,510734109.26,2154164781.28,1463980961.24,987689215.36,483282696.88,1556426573.49,1156274712.85,779745274.46,361178356.39,2630392906.74,1881948139.70,1249184501.51,556763808.43,1764042593.46,1247748450.77,828903288.47,329099539.96,2092549427.74,1447850247.51,894610042.21,293960651.44,2051824643.70,1059186212.07,2401965933.07,761324105.03,1089431103.91,524040781.27,904889659.44,106319287.28,530327300.72,363719739.24,93531026.57,0.0
2,营业收入,935057972.50,578422914.02,347241301.49,2343849430.30,1570874026.13,1130116570.22,564826592.24,4347688462.20,3869910074.83,2857912923.30,1550095749.43,7229672814.11,5152385783.80,3979668583.80,1906333192.46,8602588791.38,4762171186.89,2657449393.90,873950576.35,7984031029.75,4329079051.53,2992850220.93,1106644912.70,7915172624.99,4425891582.23,2701667506.31,1055785940.62,6183261443.58,3398826891.55,2088329802.12,871894765.73,4519076736.94,3078613304.72,2120303257.07,1152314109.30,4027879313.74,2590903211.80,1765788380.16,752164330.00,3211066178.92,2180967446.14,1479061278.58,723223951.33,2706062399.99,1731942002.62,1205022330.23,456905265.58,2468596744.39,1734641178.72,1157998030.38,510734109.26,2143005881.72,1458615444.83,982577737.78,482970731.80,1560442007.77,1155910922.02,779424238.50,361100175.83,2629186225.23,1880891365.96,1248171754.51,556641109.18,1763831567.53,1247875782.93,829191910.12,329229512.38,2091403076.76,1447471903.79,894295856.65,293667942.36,2051455333.83,1058286674.92,2397623846.86,758676113.91,1088745130.71,523719698.79,903816883.29,106306811.38,530230013.39,363264860.22,93427191.14,0.0
3,二、营业总成本,1329810783.75,879374220.22,480568280.35,3371838605.19,2310798344.19,1571061979.52,778409842.50,7577770647.28,4436472936.99,3221804124.01,1684568972.18,9184964023.66,5825072583.56,4376808879.71,2067679816.80,9278882724.14,5326036093.96,2992982271.58,1045458115.67,7953366904.20,4517793414.54,3112891597.65,1246208884.11,7874526475.82,4612035070.47,2863095484.51,1191318164.92,6219957747.39,3475525560.00,2167252521.61,959074158.89,4542962381.56,3142389459.34,2149870147.24,1185147391.40,3963461794.42,2547813448.87,1729260241.97,765796627.69,3158416865.37,2125166346.47,1432252112.90,701116091.01,2579533368.69,1656841565.70,1169592913.10,444257798.31,2598560635.19,1795686946.83,1133546923.20,492871967.69,2820795764.44,1413338500.85,949558456.98,449236700.75,2246705880.34,1353693025.16,911596733.80,427413005.91,2618585576.50,1887477023.53,1253415749.07,590821684.43,1976614386.23,1323882477.86,833480845.60,367268742.89,2081293987.79,1476382427.01,913041917.48,345549760.92,2030400996.22,992781599.03,2326285654.49,669846938.11,944122204.46,454637979.44,789846504.18,107301673.67,458838431.89,316494637.43,91773636.24,0.0
4,营业成本,624576821.60,404524741.26,226508117.69,1752037029.12,1161537279.43,851649420.01,420074141.20,3483517515.56,3258873870.57,2418148965.19,1324170948.01,6417340170.06,4598325863.69,3526359251.76,1740748377.75,7494012338.05,4218333447.82,2266752340.25,691095302.48,6384289162.66,3437385375.06,2441454872.47,950039372.76,6500578405.45,3718904144.22,2263289625.94,905091600.80,5056031397.13,2869428762.53,1748986842.91,746085823.07,3729408926.60,2604962273.35,1801184836.14,1007092765.98,3275300901.52,2093991521.92,1429370949.80,619970648.29,2481787573.65,1686878431.79,1138687624.77,570432337.08,2021986036.73,1282783240.25,916009648.32,331800614.12,1872468189.24,1322162295.24,856168503.92,356485436.98,1636923546.32,1002755159.74,664786504.24,321711437.13,1347320746.18,992458396.82,668886726.58,318223509.28,2057779631.45,1455808046.85,965293922.22,441774048.12,1252211029.49,841808018.51,549449129.30,224104320.67,1506783242.53,1047300981.82,649932302.36,212063847.32,1461762558.55,763637598.52,1808520277.45,500941447.98,672046482.30,343793090.77,580684180.06,63502905.38,354951319.17,249555294.56,63215433.11,0.0
5,营业税金及附加,10301166.36,7582426.14,2997621.23,22673519.01,11980289.87,10767669.17,2751733.13,26766618.89,15398533.21,11699997.92,3767736.38,20894210.41,8096364.08,8242456.98,4221026.21,24564660.35,13556030.44,6175662.08,1689425.33,36252138.32,15407913.24,10776914.73,3330031.12,28594538.05,13204745.93,10534308.81,4102055.16,26398619.21,15922937.55,11484369.63,3432660.61,29049002.26,13669599.68,8623976.06,2482076.00,20550804.33,11037023.50,8325429.22,5405142.25,17034429.63,12117324.32,7924545.23,3388916.90,15140644.20,9832700.55,5866474.94,2093405.95,15104838.16,12198929.25,8479385.37,5132302.78,8790408.19,5325724.85,2120456.31,-244482.54,7540822.05,5559294.43,3675687.36,2244599.35,21106926.41,11877702.86,9612272.28,3232541.44,10245140.84,8362752.77,5255613.74,2802544.41,19358940.35,10346660.11,8673814.61,2133761.64,12816676.68,7395392.32,17045080.20,5870305.99,6923173.27,4118999.33,3562420.45,264405.26,468983.21,253580.27,383547.74,0.0
6,销售费用,99604762.97,66428493.65,40855000.70,203154386.47,166342694.86,123931694.86,68254777.62,239168924.85,179789031.89,124194175.78,50041307.09,293815818.51,184111948.54,123767066.81,46633799.79,338621515.24,187383052.17,122384086.97,60166230.68,313689957.63,202257466.17,129319157.07,58382264.20,327039540.29,208901692.98,141211466.12,72311830.49,275293521.78,163829803.59,114119018.43,65552190.76,229802983.66,175285581.76,109934568.17,60012916.42,212540161.11,141979833.99,90850506.97,48508161.36,208907141.13,155136326.68,106395166.42,46587990.90,176122297.56,119370050.86,83703747.18,43269167.44,260581857.55,183502875.83,120760870.32,66664761.69,195723247.03,128388335.09,89833318.79,38301161.21,258629464.36,128743041.01,93915595.15,46058956.02,202102071.74,147730248.82,89901517.09,45095483.25,261897128.42,195728804.66,99045838.57,54470793.99,230596232.45,188844279.93,105436499.99,56722196.03,212579602.54,104193315.52,169296332.02,74595792.20,133451702.01,53462925.70,84590248.47,26757836.38,36417368.94,19821739.98,3901351.72,0.0
7,管理费用,330440087.32,224470979.13,122028284.02,688440521.28,559038144.35,434354792.04,221124313.52,1194405087.51,745777497.45,496483747.93,236559605.05,1189538143.51,665411171.93,423893390.46,205991623.89,757913442.81,597897344.42,391558564.91,192903773.77,760817477.98,594249124.22,360585165.47,158071346.81,662358679.26,474221943.32,314947896.43,155726748.50,592115893.40,277401768.98,192172001.19,100424706.97,370243808.20,258808451.00,177775976.68,94063328.19,329730096.24,237079839.62,160063791.06,74463610.31,286593484.73,203457480.99,133695417.17,56790771.20,223044370.44,151104862.28,105335571.90,43249239.77,230603848.15,163230358.69,82235903.63,31394776.39,848966399.15,185655550.01,127184591.56,57063769.29,506641111.83,129991690.18,81983799.56,29365551.09,200254636.83,166724912.75,112648680.28,61060118.89,302371027.84,169384419.72,109674043.98,53644750.20,205713630.46,115972804.89,71417359.33,36576629.53,227549767.81,68617004.79,265267335.31,53668511.55,83682578.41,35881945.88,79296804.12,11716111.97,32656527.46,31254516.35,18859977.23,0.0
8,财务费用,175566756.73,117080210.92,57412083.15,270449308.68,214768584.28,140976046.89,66204877.03,270226176.18,189909595.06,124528618.49,70029375.65,299704185.98,224931793.98,150356216.43,70085160.51,368295785.02,297503364.46,194742211.78,99646294.93,339052910.89,270021677.72,167060100.56,76385869.22,259830824.56,185838855.97,121373590.40,54089820.66,223610650.38,149008329.82,99176006.82,44028777.48,137601086.37,88682093.15,50582991.44,21496304.81,85806489.26,55531441.33,32493916.26,17449065.48,88114869.93,67807974.40,45756427.13,23925318.43,128382998.81,99546055.19,63892120.94,29345371.03,137773357.16,106087340.95,66835143.37,33194689.85,130392163.75,91213731.16,65633586.08,32404815.66,126573735.92,96940602.72,63134925.15,31520390.17,137342310.07,105336112.25,75959357.20,39659492.73,149890059.64,108598482.20,70056220.01,32246333.62,118841942.00,113917700.26,77581941.19,38053326.40,115692390.64,48938287.88,66195860.15,36136495.01,46624577.44,17381017.76,41712851.08,5060414.68,34344233.11,15609506.27,5413326.44,0.0
