,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,26816579.91,24743897.63,3088134.54,1653192.09,12079032.52,7065279.69,5599756.00,2785187.06,11103761.59,8039447.45,5330107.83,2672911.05,10861668.87,8231007.83,5552953.92,2837900.00,16897964.73,8827200.00,5989300.00,3167900.00,46980655.52,20221366.51,14633466.51,9174172.67,12146411.86,1138068.37,601873.93,144012.82,102246249.76,101683449.85,75226010.18,37033124.19,53799900.46,41492402.18,27899541.70,7375486.22,83885336.69,102270564.83,74345793.50,36921473.53,57118700.98,21954918.84,13561157.42,2079987.01,13638376.26,7858065.31,5490670.59,2523523.95,19765319.20,13677602.18,11924717.95,8551107.41,152108562.28,27506999.69,22369968.80,18001382.92,87862755.09,66720128.11,53816546.51,35492627.87,196464462.49,144810397.81,108573268.81,67481647.42,224215874.46,96638399.45,61114396.52,35485256.50,164182603.92,125515667.17,98518803.06,49536831.21,224748278.83,112462355.58,311059193.35,145059847.05,427413886.20,325735038.40,274780441.37,168167364.95,240112215.67,118418675.56,217152963.14,114222526.19,234690300.00,204959100.00,172236800.00,0.0
2,营业收入,26816579.91,24743897.63,3088134.54,1653192.09,12079032.52,7065279.69,5599756.00,2785187.06,11103761.59,8039447.45,5330107.83,2672911.05,10861668.87,8231007.83,5552953.92,2837900.00,16897964.73,8827200.00,5989300.00,3167900.00,46980655.52,20221366.51,14633466.51,9174172.67,12146411.86,1138068.37,601873.93,144012.82,102246249.76,101683449.85,75226010.18,37033124.19,53799900.46,41492402.18,27899541.70,7375486.22,83885336.69,102270564.83,74345793.50,36921473.53,57118700.98,21954918.84,13561157.42,2079987.01,13638376.26,7858065.31,5490670.59,2523523.95,19765319.20,13677602.18,11924717.95,8551107.41,150246713.19,26878250.29,22101550.85,17845660.32,86988571.92,65284163.15,52917510.68,35202374.60,187714227.78,136172672.63,100551220.70,62612209.72,210837171.90,94471844.37,59504506.11,34571028.54,161419585.00,122626300.16,95812535.74,48667364.19,218272192.21,111209922.24,308731893.55,144092832.94,422402677.94,325104683.38,261624016.12,138626991.02,235234757.04,116968417.74,216146504.04,113614186.54,234033800.00,204674400.00,172236800.00,0.0
3,二、营业总成本,28858294.92,25515727.98,4532814.47,2017558.44,11271490.67,5404132.36,3551583.30,1294738.85,6843751.75,5038322.50,3096540.65,1403284.66,7341496.05,4587123.61,2969108.99,1556871.72,14039293.53,6010866.48,4085713.20,1902338.06,34595074.91,12447853.75,9642016.00,5627363.26,11583189.32,6552280.30,4406734.02,2427183.37,159429509.37,90352057.72,62398646.00,26582782.96,58782714.81,48380560.57,35192199.49,11300967.99,179981922.40,93644330.52,67708649.22,33431335.33,79073052.87,27851990.92,17357518.83,5375019.13,106856185.15,33898231.65,13821341.20,6572379.33,55801852.30,30965437.24,27308680.21,8601044.97,108355178.96,40244219.75,38393083.63,27729482.77,305704401.31,96615732.08,68796706.90,41460924.89,225348599.84,153381437.17,108122366.97,68768573.41,234713958.33,122019020.60,80760427.81,46150369.57,299348938.45,161026130.87,117941750.80,55287462.82,254895426.03,125508281.12,294085815.51,133771308.26,402023782.66,321973974.89,250514860.07,136188955.71,220320230.43,114011836.02,207645829.85,108616328.30,220726500.00,191921900.00,161930000.00,0.0
4,营业成本,22072008.96,20628305.53,1187049.99,538397.47,4779317.10,741033.34,226531.44,112020.72,387474.28,289048.89,197098.90,96711.03,473113.72,377578.69,251467.54,126016.45,5934451.08,0.00,0.00,0.00,21628913.65,2791143.12,2791143.12,2791143.12,3026814.93,39721.00,39721.00,512.82,72138544.49,73879590.08,51139812.75,21584373.04,42983063.30,34383667.04,24768907.96,6510460.17,78403633.86,73757270.38,54750868.47,27164172.16,49571903.96,17096301.90,10638178.85,2441740.52,12882946.97,6121100.55,4019859.88,1691290.19,15991491.38,7647436.83,6272176.50,4779509.70,76812330.67,18724494.48,15812289.68,14502154.09,76584172.38,52532706.09,43221747.00,28209644.50,159195211.96,120038920.59,87571039.42,54379796.78,179758924.32,81543848.63,50988563.04,29635115.68,168871976.37,108231231.00,83245234.52,43151652.56,188381402.28,99227273.28,229467162.64,110572334.20,359388155.13,294381197.64,202577693.51,115601593.46,194721564.63,101559327.33,182215276.86,96082973.57,195735300.00,171059600.00,145472700.00,0.0
5,营业税金及附加,343884.44,230953.54,140959.01,77687.77,329515.99,237994.10,156599.18,95360.73,243186.74,188833.62,119324.78,65002.63,337699.77,199832.79,179303.94,159435.65,954735.01,497380.80,337717.45,178308.35,2394247.09,2239505.88,1924467.53,287881.64,342515.82,57832.03,28102.03,8119.09,7107426.17,7075250.25,5054897.00,2150519.93,4033639.99,3137315.10,2098098.65,553104.52,7739144.92,5105848.36,3376381.20,1789118.09,3490350.38,1073921.20,616565.42,22600.40,1044740.61,413406.75,403503.17,307633.37,558088.13,516715.69,424862.48,239628.65,9816244.26,100146.18,68604.83,40638.16,196399.64,47622.69,35922.73,22315.02,155237.38,431357.88,284956.83,90318.41,856460.15,284472.54,151223.93,78730.45,559556.72,491578.18,411105.97,218837.44,2322160.48,480611.38,4950765.59,1417883.96,1669903.58,288969.80,1960933.61,687026.44,798431.87,418498.97,456133.31,132434.48,386100.00,333700.00,2238500.00,0.0
6,销售费用,290529.36,290529.36,15300.00,15300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637288.70,636388.70,80915.70,1329.00,2195874.03,1237354.00,1065998.60,120433.02,4782568.32,2611163.00,1488891.70,730152.95,1313824.10,612981.03,391610.72,8690.20,3531261.49,1947210.72,1524308.94,442590.47,1786656.60,572041.02,545368.87,287096.44,792598.70,1326015.15,1680871.37,1161991.81,7974876.03,7193849.84,3321828.08,1593936.20,8094493.09,5802923.62,4210088.99,2612775.51,10770121.02,8625404.91,6717154.09,3989148.61,17799939.65,11015072.75,7959570.24,3587196.90,15674893.90,7731483.59,25938561.64,7609504.76,15150549.75,10202282.88,19827133.54,10445763.22,15296187.84,6812371.97,14655371.22,7233503.66,15018300.00,14209700.00,10883200.00,0.0
7,管理费用,4951727.38,3377359.41,2463621.06,1123131.04,4266897.01,2824519.31,1966716.89,715648.23,3801493.30,2383290.30,1233069.29,579130.68,3634755.67,2359145.37,1338295.78,632479.37,4499753.03,3389394.33,2266323.28,950378.96,7364201.97,4042922.11,2677997.69,1621579.66,5182776.96,2765212.38,1897281.72,1211033.26,6230996.93,4642661.31,3231201.23,1690594.54,9158295.87,6434902.39,4442139.77,2423009.73,9874766.64,7797393.18,4868467.73,2617265.13,11423288.55,5336431.91,3419708.53,1705963.42,15246540.88,6551816.57,4959161.06,2768523.80,12639933.29,7787994.48,5389780.02,2961685.93,2400350.56,9316708.99,10404972.89,5793767.56,190547541.40,18130010.28,9832740.53,5594933.39,33707718.84,9701726.53,4787670.27,6197316.27,20222206.99,17275468.76,12307550.39,6304472.29,88778003.11,26418230.14,17547597.50,5201407.15,30958192.24,9530507.23,21675252.64,9375760.52,15814707.91,12315687.78,19437173.94,8164279.58,8740498.59,4893495.22,9495826.83,4770852.33,8038400.00,7695000.00,4150300.00,0.0
8,财务费用,1200144.78,988580.14,725884.41,274567.58,1535062.60,1111715.62,771943.38,371709.17,1962214.04,1511950.40,1019427.33,507919.09,2175984.36,1508189.54,1004231.46,500343.61,2496379.12,1897512.01,1393443.08,773650.75,4187759.26,3290871.38,2164996.40,1041924.67,5104215.82,3689514.89,2441629.27,1207518.20,6230162.75,4011055.16,2785926.18,1155966.45,5400379.22,4179449.41,2936094.96,1693960.55,4980381.50,3431444.28,2278197.24,1130627.00,6814131.86,3732354.88,2291455.31,1196024.59,12469203.38,4272653.92,2810611.90,1362341.50,7882200.11,2536117.24,2771360.36,333124.25,18533654.77,10776854.95,10426344.86,6230931.15,30401411.86,18711543.18,12384468.56,6040095.78,24195938.57,17406508.55,11268611.46,5488366.44,23106245.85,14289825.76,10595936.36,6142902.54,23339462.60,14870018.80,8778242.57,3128368.77,17558777.13,8538405.64,12053155.93,4769824.82,10107135.72,4719168.64,6711925.47,1290293.01,763547.50,328142.53,823221.63,396564.26,1548400.00,-1376100.00,-814700.00,0.0
