9,研发费用,33696353.29,24399249.53,9526633.14,58513594.23,22680575.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-7981066.03,43801630.03,-10862053.41,-3420146.66,1463003.02,18650260.82,-857256.92,-2073119.62,3340482.89,16737645.02,6325831.32,7826496.60,178093.46,15744011.47,7097951.71,6438652.78,420226.83,1743861.90,7339237.66,-704448.25,-965837.85,-16308937.83,-5386235.43,-4278744.72,-4272273.98,-26574525.39,-1463941.10,-3273121.45,-705105.24,3810382.66,7090527.87,5107302.77,2080234.37,25239901.95,13302803.61,12063977.78,1991737.99,30362109.90,7649361.56,3076043.90,0,7237319.40,5626268.40,2540862.24,0,4198056.11,1242255.73,1242255.73,2701552.07,836192.85,0.0
11,公允价值变动收益,-3435336.80,-2022604.50,-2701872.30,1003376.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41097.64,-21685.79,58102.64,-41097.64,-115189.92,0,0,256809.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,122067800.95,95182551.62,61390013.70,217885532.58,172161260.12,94630241.53,34714253.07,244210806.25,148720838.18,77965407.54,34171620.64,106620772.72,64435413.57,37693624.12,19270766.08,197082920.82,144408171.57,91871705.37,28828533.44,319892999.22,246407905.45,58681593.18,17414720.28,15818088.60,2853884.02,347814.41,61315.67,1241364.47,1198668.34,1126356.38,679489.39,26950474.41,24926846.12,24800321.10,-38083.22,-93575.42,-212548.55,-55348.54,-89547.21,-239511.69,-560151.81,-469015.56,0,-73405.46,0,0,0,325365.45,325365.45,319039.15,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,107222745.55,93812302.45,59135376.16,210567308.25,164922983.34,90186512.73,0,182663191.12,143831635.50,74686713.44,32967937.91,104710427.74,63301603.81,36798069.07,18105686.07,127780069.50,113607541.10,91106801.46,0,156217041.11,77085680.92,58908490.38,0,0,560431.51,-1958.26,0,0,-2807.05,-2731.79,0,-113825.05,6959646.12,6833121.10,-38083.22,-93575.42,-212548.55,-55348.54,-89547.21,-239511.69,0,0,0,-73405.46,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,112054057.36,85017470.90,49562880.50,182514829.92,131537756.25,80623814.17,21622204.94,152761291.13,106945573.34,77916294.35,31036535.97,132326538.85,88467857.40,59681775.17,5423321.25,89197802.91,37387300.04,15151918.21,-2178755.36,117310383.02,105041949.72,30784342.43,8416216.27,86257548.74,74324295.27,60148525.24,16436815.61,121890094.27,104799360.31,87665731.23,21486085.80,204242410.00,106876763.51,77137666.50,17995791.43,152538828.20,79582916.75,54881438.84,12893279.77,130522192.26,90543354.74,61231202.72,20595311.66,110448632.83,81636936.13,51242152.06,17198323.22,79086045.58,48429812.56,27941447.65,26504116.31,8472940.79,0.0
16,加:营业外收入,1486040.23,429283.95,447909.09,6337754.80,2974965.59,2121571.80,111787.60,975918.81,2875958.05,1506214.60,1514109.51,6278012.76,3378270.60,2080488.58,941140.66,11201034.76,4046698.50,2644825.22,1727298.15,7516309.70,5789304.46,3768751.31,727716.00,16462090.28,10347924.34,7751857.01,1369992.09,26612579.89,17166995.62,7306071.40,864853.85,14386392.02,14030504.69,5917695.50,451688.00,9907791.01,7036951.14,3126899.14,463400.00,13641517.11,6823370.05,6055684.00,2619334.00,22214769.11,17874369.20,17487538.80,4196740.00,12866705.73,11089544.46,10505944.46,2268047.30,258000.00,0.0
17,减：营业外支出,5967544.76,5824143.52,177727.03,1654906.83,348317.14,364303.08,159132.33,6905672.52,333188.37,284831.59,185181.45,1033692.48,908266.35,650223.32,499980.36,864032.00,806927.64,618881.96,229691.67,1205821.80,827993.64,640308.56,342376.62,1372963.31,705241.19,572825.11,331267.88,1467188.72,1215070.97,751521.21,397714.20,2162844.12,1723976.29,749034.31,408942.93,1355992.51,967053.54,648608.59,325217.18,1334896.73,995981.47,707942.15,397740.01,1633333.31,913462.34,831724.10,171969.03,1092627.18,586204.02,363027.75,517539.84,211135.18,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,53189.50,53189.50,0,151795.75,132707.83,117696.98,0,1369.49,0,0,0,46405.02,0,0,0,48816.17,35542.04,35542.04,0,7110.00,0,3000.82,0,25889.30,64726.47,64726.47,0,0,0,0,0,107117.82,0,0,0,308125.75,0,0,0,198118.71,0,72431.76,57780.10,13873.00,0.0
19,四、利润总额,107572552.83,79622611.33,49833062.56,187197677.89,134164404.70,82381082.89,21574860.21,146831537.42,109488343.02,79137677.36,32365464.03,137570859.13,90937861.65,61112040.43,5864481.55,99534805.67,40627070.90,17177861.47,-681148.88,123620870.92,110003260.54,33912785.18,8801555.65,101346675.71,83966978.42,67327557.14,17475539.82,147035485.44,120751284.96,94220281.42,21953225.45,216465957.90,119183291.91,82306327.69,18038536.50,161090626.70,85652814.35,57359729.39,13031462.59,142828812.64,96370743.32,66578944.57,22816905.65,131030068.63,98597842.99,67897966.76,21223094.19,90860124.13,58933153.00,38084364.36,28254623.77,8519805.61,0.0
20,减：所得税费用,11734679.76,6844761.87,4092476.91,54245189.87,14441695.74,7771685.20,1703782.52,21473618.40,7447492.40,6625539.72,2281977.64,13355790.68,5695391.23,3227414.17,-4725807.41,-1001351.23,-11525213.65,-13327307.68,-5997830.75,18775954.18,41545777.26,-6505985.31,-349646.30,11672369.85,12697406.59,10019758.30,1653311.98,14882173.68,19503432.10,14589207.55,3573856.67,33085589.18,25782277.12,16637943.77,4766093.85,23379100.59,10504214.39,8016493.19,1993699.21,15576110.48,14391453.94,9986841.69,3422535.85,10889508.92,20081971.80,16488445.73,5338005.14,10270535.39,19447940.48,13493638.40,2875712.24,1583197.07,0.0
21,五、净利润,95837873.07,72777849.46,45740585.65,132952488.02,119722708.96,74609397.69,19871077.69,125357919.02,102040850.62,72512137.64,30083486.39,124215068.45,85242470.42,57884626.26,10590288.96,100536156.90,52152284.55,30505169.15,5316681.87,104844916.74,68457483.28,40418770.49,9151201.95,89674305.86,71269571.83,57307798.84,15822227.84,132153311.76,101247852.86,79631073.87,18379368.78,183380368.72,93401014.79,65668383.92,13272442.65,137711526.11,75148599.96,49343236.20,11037763.38,127252702.16,81979289.38,56592102.88,19394369.80,120140559.71,78515871.19,51409521.03,15885089.05,80589588.74,39485212.52,24590725.96,25378911.53,6936608.54,0.0
22,归属于母公司所有者的净利润,82219549.40,64550685.92,43387753.61,109845581.93,104597972.97,63714752.02,17035688.14,86536622.94,77230417.28,51444084.86,19642562.66,64324467.48,50452140.61,35953104.87,6175811.25,70948609.69,49875773.34,28673186.72,5915572.76,101209401.28,70039254.26,38888170.23,9450940.38,91462747.68,72729179.34,57856849.04,16528187.95,127713024.10,100599767.08,78789130.91,17916853.67,181444778.72,90372602.63,63241597.06,13763720.42,138595347.12,75389755.55,49542909.14,11167624.67,127266880.48,81988094.94,56592102.88,19394369.80,120109409.59,78515871.19,51377431.32,15885089.05,80734240.51,39485212.52,24590725.96,25378911.53,6936608.54,0.0
23,少数股东损益,13618323.67,8227163.54,2352832.04,23106906.09,15124735.99,10894645.67,2835389.55,38821296.08,24810433.34,21068052.78,10440923.73,59890600.97,34790329.81,21931521.39,4414477.71,29587547.21,2276511.21,1831982.43,-598890.89,3635515.46,-1581770.98,1530600.26,-299738.43,-1788441.82,-1459607.51,-549050.20,-705960.11,4440287.66,648085.78,841942.96,462515.11,1935590.00,3028412.16,2426786.86,-491277.77,-883821.01,-241155.59,-199672.94,-129861.29,-14178.32,-8805.56,0,0,31150.12,0,32089.71,0,-144651.77,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.041600,0.032600,0.020000,0.060000,0.053000,0.032200,0.008600,0.040000,0.039000,0.026000,0.009900,0.030000,0.025000,0.018000,0.003100,0.040000,0.025000,0.014000,0.010000,0.070000,0.050000,0.030000,0.010000,0.080000,0.050000,0.090000,0.030000,0.210000,0.170000,0.130000,0.060000,0.610000,0.450000,0.420000,0.090000,0.960000,0.520000,0.350000,0.080000,0.890000,0.570000,0.400000,0.140000,1.010000,0.680000,0.480000,0.150000,0.790000,0.390000,0,0,0,0.0
26,稀释每股收益(元/股),0.041600,0.032600,0.020000,0.060000,0.053000,0.032200,0.008600,0.040000,0.039000,0.026000,0.009900,0.030000,0.025000,0.018000,0.003100,0.040000,0.025000,0.014000,0.010000,0.070000,0.050000,0.030000,0.010000,0.080000,0.050000,0.090000,0.030000,0.210000,0.170000,0.130000,0.060000,0.610000,0.450000,0.420000,0.090000,0.960000,0.520000,0.350000,0.080000,0.890000,0.570000,0.400000,0.140000,0.840000,0.680000,0.480000,0.150000,0.790000,0.390000,0,0,0,0.0
27,七、其他综合收益,71497395.00,9653053.92,-34737888.90,107842466.30,112015317.35,30371330.35,-53342846.70,-34043180.13,38859.16,-2019431.20,2221106.40,1841994.95,6123507.48,6558870.42,3467352.09,-7476960.06,-6859961.21,-5093376.10,-978149.36,-5927212.63,-2969852.78,1163031.53,-1489113.60,-2404051.24,0,-537041.12,0,-3856.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,167335268.07,82430903.38,11002696.75,240794954.32,231738026.31,104980728.04,-33471769.01,91314738.89,102079709.78,70492706.44,32304592.79,126057063.40,91365977.90,64443496.68,14057641.05,93059196.84,45292323.34,25411793.05,4338532.51,98917704.11,65487630.50,41581802.02,7662088.35,87270254.62,71269571.83,56770757.72,15822227.84,132149455.66,101247852.86,79631073.87,18379368.78,183380368.72,93401014.79,65668383.92,13272442.65,137711526.11,75148599.96,49343236.20,11037763.38,127252702.16,81979289.38,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,120509854.12,69930376.09,25496274.45,163791908.56,179595965.26,95836872.29,22511577.92,74533843.83,82857358.80,53402650.05,23031016.81,68497668.79,56575648.09,42511975.29,9643163.34,63471649.63,43015812.13,23579810.62,4937423.40,95282188.65,67069401.48,40051201.76,7961826.78,89058696.44,72729179.34,57319807.92,16528187.95,127709168.00,100599767.08,78789130.91,17916853.67,181444778.72,90372602.63,63241597.06,13763720.42,138595347.12,75389755.55,49542909.14,11167624.67,127266880.48,81988094.94,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,46825413.95,12500527.29,-14493577.70,77003045.76,52142061.05,9143855.75,-55983346.93,16780895.06,19222350.98,17090056.39,9273575.98,57559394.61,34790329.81,21931521.39,4414477.71,29587547.21,2276511.21,1831982.43,-598890.89,3635515.46,-1581770.98,1530600.26,-299738.43,-1788441.82,-1459607.51,-549050.20,-705960.11,4440287.66,648085.78,841942.96,462515.11,1935590.00,3028412.16,2426786.86,-491277.77,-883821.01,-241155.59,-199672.94,-129861.29,-14178.32,-8805.56,0,0,0,0,0,0,0,0,0,0,0,0.0
