,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,411750220.51,2025856500.14,1489280922.00,926592977.63,431088481.27,1677634132.11,1209512080.24,768947748.06,369016627.00,1513372305.86,1109273838.83,736292072.47,387739041.25,1249503046.99,831084390.00,513388756.98,262679797.74,888964034.24,921127261.04,922735032.80,938366828.11,936167918.53,0.0
2,营业收入,411750220.51,2025856500.14,1489280922.00,926592977.63,431088481.27,1677634132.11,1209512080.24,768947748.06,369016627.00,1513372305.86,1109273838.83,736292072.47,387739041.25,1249503046.99,831084390.00,513388756.98,262679797.74,888964034.24,921127261.04,922735032.80,938366828.11,936167918.53,0.0
3,二、营业总成本,398890480.18,1932703667.84,1412878260.45,882471468.93,420197449.79,1629377877.25,1161891210.87,744719626.87,361888264.84,1426837663.74,1042491542.45,681218478.04,343799974.36,1166880994.89,761514084.66,469597832.04,234657362.61,857708629.74,912612301.36,895024546.41,896321835.26,884217332.21,0.0
4,营业成本,327281268.40,1611466904.98,1189206135.69,747964490.60,354833709.65,1356501405.54,977785011.11,628238713.19,298708314.40,1198293220.91,893788675.54,585933500.13,297080075.12,974874389.86,650893036.59,401444089.21,202104300.50,727724434.96,777057224.46,755621691.80,773665092.86,780207583.79,0.0
5,营业税金及附加,2815706.01,10248037.53,7779931.40,4327275.69,2174597.90,8394013.27,6169021.49,4235022.38,1620767.41,8080985.71,6180940.58,4173697.32,2497946.78,6428593.06,2416619.84,1809690.58,852834.55,4195171.86,2763067.99,4408449.69,2374347.81,3300863.19,0.0
6,销售费用,17954356.38,89934205.44,66832136.28,41487629.55,17809288.82,77361747.20,55988418.32,34779587.48,16081716.65,69517423.56,44911604.25,28191865.64,14442763.36,66682225.32,40299343.60,25207670.90,10924695.30,46097648.97,42514925.61,40056787.51,39214662.48,29935314.21,0.0
7,管理费用,16100307.99,68967385.95,49480238.01,27248711.93,13211841.96,58291660.00,40138280.27,58827526.99,31266132.47,112134338.24,74740521.00,49486994.49,23916941.42,98906265.49,52547323.22,35134117.50,15669646.50,64123580.65,75432454.68,73677967.92,66710970.62,59731464.86,0.0
8,财务费用,9638516.70,34968264.66,22567276.49,17868937.59,10420234.15,26574227.53,15387235.78,12984406.20,10427785.04,28946722.72,19301621.81,10939556.85,4413279.82,9122874.82,9195827.40,5150864.77,3543658.58,6070401.22,11235836.95,16437661.57,11615725.63,14997805.24,0.0
9,研发费用,25100324.70,117118869.28,77012542.58,43574423.57,19085974.19,84109026.00,59461809.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,2661803.12,18145797.71,6961434.07,5654370.63,3783548.87,9864972.60,3568179.27,2492863.61,1448967.86,10866646.34,6161934.01,851399.08,1562227.18,9497392.08,3608791.67,4821987.92,2741035.86,-3955699.08,0.0
11,公允价值变动收益,-1093240.00,472325.60,-199380.00,70040.00,-10383.40,-213610.00,-317460.00,-369485.50,-382974.50,324361.00,-303275.50,-206343.81,-114871.50,-110751.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,19690.00,-946718.42,-891507.02,-329393.42,124330.68,3197385.57,3069273.15,2842971.78,1893484.80,691648.67,844467.91,-50456.37,0,0,0,0,0,0,0,0,1145929.25,523786.43,0.0
